Wavelength	MM1000013.asd
350	 3.85084024967071E-02 
351	 3.73274842821178E-02 
352	 3.81457344412542E-02 
353	 3.98813237969441E-02 
354	 4.40079675864655E-02 
355	 3.95517441071429E-02 
356	 3.62524852743741E-02 
357	 4.31413181346727E-02 
358	 4.75730132383175E-02 
359	 4.22267073332539E-02 
360	 3.38692134130762E-02 
361	 3.68496199104895E-02 
362	 3.78628966816888E-02 
363	 4.19945900726414E-02 
364	 4.83090679434508E-02 
365	 4.30540803663366E-02 
366	 3.76085233258363E-02 
367	 3.58091878671427E-02 
368	 0.038408855629584 
369	 4.32534604191065E-02 
370	 4.58988503539547E-02 
371	 4.57988382630257E-02 
372	 4.51924898298245E-02 
373	 4.51052967969816E-02 
374	 4.60213707316474E-02 
375	 4.71692201950553E-02 
376	 4.59125098866535E-02 
377	 4.34717535488488E-02 
378	 4.35457713842073E-02 
379	 4.81404007781074E-02 
380	 5.02003101036079E-02 
381	 4.69792360773807E-02 
382	 0.043571611786852 
383	 4.92780395910695E-02 
384	 0.050711383043258 
385	 4.95813416477327E-02 
386	 4.90047969950742E-02 
387	 5.05398249102581E-02 
388	 5.05914696956815E-02 
389	 5.01225395198603E-02 
390	 5.08695836018026E-02 
391	 5.06540003595515E-02 
392	 5.08156334365362E-02 
393	 5.12341150605383E-02 
394	 5.06013617026443E-02 
395	 5.08744954853143E-02 
396	 5.21351060811105E-02 
397	 5.36524058332784E-02 
398	 5.37021288349619E-02 
399	 5.35173711004301E-02 
400	 0.053246019344798 
401	 5.29563155895843E-02 
402	 0.05468121782011 
403	 5.51055599881901E-02 
404	 5.39315942508643E-02 
405	 5.40975355021309E-02 
406	 5.52817604668725E-02 
407	 5.67446513561229E-02 
408	 5.74179429884534E-02 
409	 5.52892298958522E-02 
410	 5.50349672707121E-02 
411	 5.60938310012773E-02 
412	 5.58438833883614E-02 
413	 5.66391985796499E-02 
414	 5.65602846531129E-02 
415	 5.56122832368792E-02 
416	 5.66709946464852E-02 
