Wavelength	LMW100002.asd
350	 7.70004125040616E-02 
351	 7.72906995955827E-02 
352	 7.73336813240307E-02 
353	 7.70744050651473E-02 
354	 7.72165949664673E-02 
355	 7.77405379551865E-02 
356	 7.67806147514363E-02 
357	 7.42612079763086E-02 
358	 7.90552377193789E-02 
359	 7.78983872173153E-02 
360	 7.42811266451274E-02 
361	 8.06273696875947E-02 
362	 7.94211539427985E-02 
363	 7.68230541492812E-02 
364	 7.68954072978143E-02 
365	 7.57617767527428E-02 
366	 0.07538149882845 
367	 7.55506718171116E-02 
368	 7.57633004697615E-02 
369	 7.65618328890562E-02 
370	 0.078280474236137 
371	 7.99159072531314E-02 
372	 7.98164804199479E-02 
373	 7.98235328258459E-02 
374	 8.00270974432475E-02 
375	 8.01274846710027E-02 
376	 7.95961215342172E-02 
377	 7.82545446038794E-02 
378	 0.079034570144499 
379	 8.32984947670132E-02 
380	 8.22055595011808E-02 
381	 8.01732918830749E-02 
382	 8.04177002055498E-02 
383	 8.42246988589914E-02 
384	 8.59266184516012E-02 
385	 8.45581385161353E-02 
386	 8.24865772394521E-02 
387	 8.71675343677871E-02 
388	 8.95149727550728E-02 
389	 8.93264507665278E-02 
390	 8.89407734481887E-02 
391	 8.76134946465015E-02 
392	 8.84778961469917E-02 
393	 9.13697341320785E-02 
394	 9.33145320548261E-02 
395	 9.41332411513262E-02 
396	 9.43507165703191E-02 
397	 9.47164987760034E-02 
398	 9.61817089941982E-02 
399	 9.71653038865755E-02 
400	 9.81854259999512E-02 
401	 9.99104422082261E-02 
402	 9.91842150084844E-02 
403	 9.92092818020617E-02 
404	 0.100577520211174 
405	 0.100965090683326 
406	 0.10175883888003 
407	 0.103187951155651 
408	 0.10476492241218 
409	 0.104724604119293 
410	 0.10473025590885 
411	 0.105024502134235 
412	 0.10530885538936 
413	 0.106703249915155 
414	 0.107873374625337 
415	 0.108123151064212 
416	 0.107784695394913 
417	 0.108473109969802 
418	 0.109401091881489 
419	 0.109608130773208 
420	 0.109795700999072 
421	 0.109554938358863 
422	 0.109483402075244 
423	 0.110576541525499 
424	 0.110716724564573 
425	 0.110571522383865 
426	 0.110603703392557 
427	 0.110177624808639 
428	 0.110060188065521 
429	 0.110102753822414 
430	 0.109954502662381 
431	 0.109888649501812 
432	 0.109578898368112 
433	 0.10923473898278 
434	 0.109543825878478 
435	 0.109513189436958 
436	 0.109349284096307 
437	 0.109331865956881 
438	 0.109228863978037 
439	 0.109603096789455 
440	 0.110195609284838 
441	 0.110401095636978 
442	 0.110410787329204 
443	 0.110894684664914 
444	 0.111748681766086 
445	 0.111637741990977 
446	 0.112052808566707 
447	 0.112785747165414 
448	 0.113271535228647 
449	 0.113642589588883 
450	 0.114105279826088 
451	 0.114749265654298 
452	 0.115532573194933 
453	 0.115965155629537 
454	 0.116242959920092 
455	 0.116589497969803 
456	 0.116980203601186 
457	 0.117289993586835 
458	 0.117607728426227 
459	 0.118069643510914 
460	 0.118377404957135 
461	 0.118583245965717 
462	 0.118814441142112 
463	 0.119256979604691 
464	 0.119557862699386 
465	 0.11978679008043 
466	 0.120081127005856 
467	 0.120347735602226 
468	 0.120500051809191 
469	 0.120568735790114 
470	 0.120680216947398 
471	 0.120916289619219 
472	 0.121079457921568 
473	 0.121105115985869 
474	 0.121350324352203 
475	 0.121683377520732 
476	 0.121870172561543 
477	 0.121737297529162 
478	 0.121909878054266 
479	 0.122191478639932 
480	 0.122410300551424 
481	 0.122533312244702 
482	 0.122719025822685 
483	 0.122994225587301 
484	 0.123300524937949 
485	 0.123431412579812 
486	 0.123475846915602 
487	 0.123512066219966 
488	 0.123597520416 
489	 0.123693171084392 
490	 0.123884005261421 
491	 0.124156974199692 
492	 0.124212781471346 
493	 0.124204659985024 
494	 0.124303800666484 
495	 0.124620945543784 
496	 0.124707892642085 
497	 0.124820722670063 
498	 0.125044054980672 
499	 0.125109479654084 
500	 0.125094489332712 
501	 0.125181639757158 
502	 0.125471263936028 
503	 0.125576857918504 
504	 0.125575994963943 
505	 0.125585981301698 
506	 0.125732935801539 
507	 0.125896149543049 
508	 0.126038009877901 
509	 0.1261418800074 
510	 0.12620367805251 
511	 0.126175797896904 
512	 0.126212934063594 
513	 0.126510923592623 
514	 0.126610482821494 
515	 0.126616078310883 
516	 0.126660963179098 
517	 0.126822654735481 
518	 0.126873877949872 
519	 0.126885962989596 
520	 0.127002809921365 
521	 0.127186218190318 
522	 0.127336265515525 
523	 0.12741156887859 
524	 0.127437573861382 
525	 0.127588573860813 
526	 0.127745055131033 
527	 0.127788004450591 
528	 0.127809144793993 
529	 0.127918066854896 
530	 0.128090521882101 
531	 0.128213956565447 
532	 0.128261899732571 
533	 0.128383232391445 
534	 0.128614714039554 
535	 0.128714423325536 
536	 0.128757969688455 
537	 0.128798169887869 
538	 0.128880506721783 
539	 0.129008019902847 
540	 0.129156924133602 
541	 0.129295880496728 
542	 0.129386130535452 
543	 0.129475791452305 
544	 0.129617758999192 
545	 0.129823919539095 
546	 0.129952824050669 
547	 0.130041894584095 
548	 0.130140777535963 
549	 0.130300609135882 
550	 0.130487435213704 
551	 0.130642775782612 
552	 0.130773094614351 
553	 0.131080986706627 
554	 0.13128396427029 
555	 0.131440520050433 
556	 0.131751613133133 
557	 0.131928577365242 
558	 0.132146612875187 
559	 0.132486574755125 
560	 0.132781084846029 
561	 0.133019856400136 
562	 0.133245249897318 
563	 0.133518412486025 
564	 0.133852209850373 
565	 0.134187507998299 
566	 0.13452945817108 
567	 0.134957429537053 
568	 0.135350668031646 
569	 0.135756954888671 
570	 0.136232188604121 
571	 0.136717315184214 
572	 0.13723639764913 
573	 0.137774489651152 
574	 0.138289319320592 
575	 0.138794605735209 
576	 0.139320172523142 
577	 0.139877472725502 
578	 0.14043066986765 
579	 0.141024762386517 
580	 0.141695712552075 
581	 0.142462763501318 
582	 0.143273763308222 
583	 0.144059304957005 
584	 0.144789911808353 
585	 0.145493019465175 
586	 0.14626376039164 
587	 0.146993293612194 
588	 0.147590468796998 
589	 0.148322677721337 
590	 0.149072523779885 
591	 0.149808204115569 
592	 0.150587197329112 
593	 0.151338222880846 
594	 0.152093167674647 
595	 0.152900060593702 
596	 0.153798875446544 
597	 0.154762688043026 
598	 0.155736095971924 
599	 0.156652896693195 
600	 0.157493788784616 
601	 0.158300332624328 
602	 0.159064743537431 
603	 0.159670498637976 
604	 0.160332753934051 
605	 0.16103507795884 
606	 0.161687272758774 
607	 0.162306894723112 
608	 0.162880006537788 
609	 0.163433133889998 
610	 0.164037810020513 
611	 0.164644074793186 
612	 0.165220193348015 
613	 0.165752718478667 
614	 0.166290996478416 
615	 0.166748590873758 
616	 0.167170685761792 
617	 0.167674415974357 
618	 0.168055504834997 
619	 0.168399345389851 
620	 0.168781360318038 
621	 0.169167671862417 
622	 0.169467143783312 
623	 0.16973729270299 
624	 0.170077516600513 
625	 0.170394637913318 
626	 0.170684229062356 
627	 0.170953927416312 
628	 0.171216809566463 
629	 0.171509194697512 
630	 0.17179542542955 
631	 0.172044433077798 
632	 0.172331401345598 
633	 0.172574330013875 
634	 0.172782099547343 
635	 0.173039091951376 
636	 0.173349433304249 
637	 0.173611204748791 
638	 0.173782298089496 
639	 0.17400452408262 
640	 0.174274306696714 
641	 0.174567573864175 
642	 0.174839460160871 
643	 0.175022851076229 
644	 0.17524037793498 
645	 0.175521838653781 
646	 0.175735098354449 
647	 0.175994353703623 
648	 0.176275396378107 
649	 0.176533406198308 
650	 0.176813867878338 
651	 0.177096206612588 
652	 0.177361197692033 
653	 0.177599834807566 
654	 0.177934193505539 
655	 0.178275627057235 
656	 0.178557778217373 
657	 0.178868516242759 
658	 0.179179720576122 
659	 0.179491550632449 
660	 0.179814670609144 
661	 0.180148656147105 
662	 0.180491013442364 
663	 0.180831835183596 
664	 0.18114997128143 
665	 0.18151423517212 
666	 0.181917973836557 
667	 0.182327872144288 
668	 0.182705476696196 
669	 0.183063705752459 
670	 0.183434695548593 
671	 0.183859537765996 
672	 0.184286656545687 
673	 0.184719836619531 
674	 0.185165208216087 
675	 0.185610308275527 
676	 0.186076650012288 
677	 0.186524157714757 
678	 0.186910659498535 
679	 0.187363993826977 
680	 0.187867228778096 
681	 0.188386367742055 
682	 0.188883242384106 
683	 0.189413227842116 
684	 0.189930690388811 
685	 0.1904026532586 
686	 0.190927502926989 
687	 0.191532371784768 
688	 0.192141486844037 
689	 0.192625502784623 
690	 0.193151344087052 
691	 0.193736469043082 
692	 0.194346051500403 
693	 0.1948853151884 
694	 0.195449479571267 
695	 0.196047846833353 
696	 0.196662216526305 
697	 0.197315158819185 
698	 0.19788990228708 
699	 0.198427274536588 
700	 0.199131177197753 
701	 0.199805322555462 
