Wavelength	MM400006.asd
350	 4.42308878531594E-02 
351	 4.62657853537552E-02 
352	 4.61046589950428E-02 
353	 4.37756067669874E-02 
354	 4.01698180424344E-02 
355	 4.34557654757281E-02 
356	 4.51806144005251E-02 
357	 0.039459513217001 
358	 4.73292357826522E-02 
359	 4.62251457699257E-02 
360	 3.80036995306134E-02 
361	 3.93685553192732E-02 
362	 3.93544831488041E-02 
363	 4.07764668670065E-02 
364	 0.044380946344038 
365	 4.55519149805908E-02 
366	 4.24685546252643E-02 
367	 0.039464816039868 
368	 4.06599850270624E-02 
369	 4.23587960846794E-02 
370	 4.34057135702758E-02 
371	 4.35983937672838E-02 
372	 4.34082158115361E-02 
373	 4.27546529731569E-02 
374	 4.29761112275092E-02 
375	 4.39431739487403E-02 
376	 4.26889514977324E-02 
377	 4.25421147439123E-02 
378	 4.37108708720457E-02 
379	 4.53967900640879E-02 
380	 4.75500552274677E-02 
381	 4.57467296092426E-02 
382	 4.29752300645381E-02 
383	 4.67940227896248E-02 
384	 4.72129803691991E-02 
385	 4.66952589172611E-02 
386	 4.73322955303737E-02 
387	 4.70823888996957E-02 
388	 4.54844384781501E-02 
389	 4.47168271660116E-02 
390	 4.64812728379795E-02 
391	 4.60170825713917E-02 
392	 4.54156766562892E-02 
393	 4.59917779624361E-02 
394	 4.79206813821658E-02 
395	 4.85993833474122E-02 
396	 4.79103176869139E-02 
397	 4.67970773944763E-02 
398	 4.73772908759653E-02 
399	 4.84999539617192E-02 
400	 4.92354428063633E-02 
401	 4.90485545269904E-02 
402	 4.92230115339996E-02 
403	 4.90674491911881E-02 
404	 4.85812949949406E-02 
405	 4.85536353617528E-02 
406	 4.90895707597113E-02 
407	 4.98908063617213E-02 
408	 5.04221992449844E-02 
409	 4.96683779740475E-02 
410	 4.92127758042869E-02 
411	 4.94722960252163E-02 
412	 5.01819191573191E-02 
413	 0.050897212907238 
414	 5.06874340160003E-02 
415	 4.97586767654443E-02 
416	 4.97165605139278E-02 
417	 4.99862109220336E-02 
418	 0.050757076107291 
419	 5.18235382811979E-02 
420	 5.11535974672848E-02 
421	 5.00895886439878E-02 
422	 4.96405361995326E-02 
423	 5.03157668194377E-02 
424	 5.01912012856244E-02 
425	 5.00486709257685E-02 
426	 5.03699586447885E-02 
427	 5.04400231806915E-02 
428	 0.050607838845018 
429	 5.06278241720215E-02 
430	 5.02792786615088E-02 
431	 5.03917115989272E-02 
432	 5.02998771092521E-02 
433	 4.98831640226172E-02 
434	 4.96050947903552E-02 
435	 4.98240231008796E-02 
436	 5.02135818139895E-02 
437	 5.03406533762505E-02 
438	 0.049774679651893 
439	 4.97545840597948E-02 
440	 5.01847572890416E-02 
441	 5.03407730011153E-02 
442	 5.04714342784276E-02 
443	 0.050538276358662 
444	 0.050441282809386 
445	 4.99860219298221E-02 
446	 5.00840932150953E-02 
447	 5.03609869601648E-02 
448	 5.02774568241204E-02 
449	 0.050319374645069 
450	 5.05444586141178E-02 
451	 0.050807930814048 
452	 5.08207455862595E-02 
453	 5.06504010055687E-02 
454	 5.05459898452916E-02 
455	 5.06324681674418E-02 
456	 5.06683291342186E-02 
457	 5.06895551652454E-02 
458	 5.06865168251868E-02 
459	 5.06639109043744E-02 
460	 5.08378797284587E-02 
461	 5.09990541124511E-02 
462	 5.10056412701305E-02 
463	 5.08585636939925E-02 
464	 5.08119012518036E-02 
465	 0.050871107376276 
466	 5.09527321684757E-02 
467	 5.09374106861977E-02 
468	 5.10993994818444E-02 
469	 5.12948314559402E-02 
470	 5.10801209753463E-02 
471	 5.09275619451315E-02 
472	 5.08813539382514E-02 
473	 5.08775290712955E-02 
474	 5.07572602118623E-02 
475	 5.08594727752365E-02 
476	 5.10308378226323E-02 
477	 5.09620198989346E-02 
478	 5.09445199850252E-02 
479	 5.09688350500081E-02 
480	 5.09785959960175E-02 
481	 5.08834679462934E-02 
482	 5.10532641150044E-02 
483	 5.12054709952903E-02 
484	 5.10747612332716E-02 
485	 5.12607048817459E-02 
486	 5.13135104800667E-02 
487	 5.11173754809715E-02 
488	 5.08776102449858E-02 
489	 5.10134143296426E-02 
490	 5.11738301771769E-02 
491	 5.11115800540927E-02 
492	 5.11939186975716E-02 
493	 5.12037120780045E-02 
494	 0.051115072921292 
495	 5.10167738241402E-02 
496	 5.11621859668284E-02 
497	 5.12252266386393E-02 
498	 5.11273047153243E-02 
499	 5.12376253247669E-02 
500	 5.12826619601574E-02 
501	 5.13235719958171E-02 
502	 5.14373254405336E-02 
503	 5.13320132048873E-02 
504	 5.12377389544487E-02 
505	 0.051249286176863 
506	 5.13158315980957E-02 
507	 5.13284422998001E-02 
508	 5.13343055368176E-02 
509	 5.13807648285404E-02 
510	 5.14394397374592E-02 
511	 5.13755218964914E-02 
512	 5.13150632550503E-02 
513	 5.14727559781852E-02 
514	 5.14825512179618E-02 
515	 5.14793205265974E-02 
516	 5.15644072672692E-02 
517	 0.051697418795229 
518	 5.17281593058904E-02 
519	 5.16146464969608E-02 
520	 5.14225998553931E-02 
521	 5.15141910216576E-02 
522	 5.15982342157462E-02 
523	 5.15658204622144E-02 
524	 5.15381640205779E-02 
525	 5.15857956942644E-02 
526	 5.16319031389322E-02 
527	 5.16134611630014E-02 
528	 5.16259612175213E-02 
529	 0.051650536929044 
530	 5.16976681987614E-02 
531	 5.17842007292147E-02 
532	 5.17556276300108E-02 
533	 5.17725383680126E-02 
534	 5.19005507204255E-02 
535	 5.19067750671222E-02 
536	 5.19977786179162E-02 
537	 5.20849523496304E-02 
538	 5.20187704191079E-02 
539	 5.20548582840711E-02 
540	 5.21254798717762E-02 
541	 5.22026007025813E-02 
542	 5.23504015864051E-02 
543	 5.23618537609064E-02 
544	 5.23428282412353E-02 
545	 5.24338285317464E-02 
546	 5.25460444293164E-02 
547	 0.052623905700233 
548	 0.052649194599001 
549	 5.26431298839494E-02 
550	 5.27708844704563E-02 
551	 5.29037496451866E-02 
552	 5.29582680963655E-02 
553	 5.31255411128723E-02 
554	 0.053240502559982 
555	 0.053313911406898 
556	 5.34382637344424E-02 
557	 5.35424480716473E-02 
558	 0.053662759484475 
559	 5.38300133017834E-02 
560	 5.40533839667051E-02 
561	 5.42215935760866E-02 
562	 5.43862490454094E-02 
563	 5.46278029615604E-02 
564	 5.48364511449673E-02 
565	 5.50579871901593E-02 
566	 5.53052324901046E-02 
567	 5.55454013753451E-02 
568	 5.58423204661037E-02 
569	 0.056135657811824 
570	 0.056388231044489 
571	 0.056752107912623 
572	 5.70733818314609E-02 
573	 5.73560280946501E-02 
574	 5.77097221821508E-02 
575	 5.80380498455401E-02 
576	 5.83678281844741E-02 
577	 5.87282851106397E-02 
578	 5.91121720437353E-02 
579	 0.059523145475295 
580	 5.99761090541964E-02 
581	 0.060482980148777 
582	 6.09999195895834E-02 
583	 6.15467008023138E-02 
584	 0.062119810523381 
585	 6.26785735524071E-02 
586	 6.31626355960851E-02 
587	 6.36350392021874E-02 
588	 6.41736447219311E-02 
589	 6.47472618656496E-02 
590	 6.52898882537811E-02 
591	 6.57998362913452E-02 
592	 6.63352431223267E-02 
593	 6.68682312731984E-02 
594	 6.74193061758343E-02 
595	 6.80049932403701E-02 
596	 6.86219852075308E-02 
597	 6.91868346714251E-02 
598	 6.97379190774602E-02 
599	 7.03607569899094E-02 
600	 7.08828371353747E-02 
601	 7.13812772611901E-02 
602	 7.19045589334475E-02 
603	 7.23984637114104E-02 
604	 7.29021672012437E-02 
605	 7.34076792306372E-02 
606	 7.38915617403273E-02 
607	 7.43393357099421E-02 
608	 0.07479056095129 
609	 7.52337813028983E-02 
610	 7.55990887894385E-02 
611	 7.59782193697982E-02 
612	 7.64018937225285E-02 
613	 7.68492134719886E-02 
614	 7.71971771662489E-02 
615	 7.74822938925354E-02 
616	 7.77527100755861E-02 
617	 7.80572402288629E-02 
618	 7.83624976436735E-02 
619	 7.86077184803645E-02 
620	 0.078794471793116 
621	 7.90693884042065E-02 
622	 7.93053935059524E-02 
623	 7.94995234604976E-02 
624	 7.96966818858923E-02 
625	 7.99105460063108E-02 
626	 8.01015936568531E-02 
627	 8.02664293607168E-02 
628	 8.04545279052168E-02 
629	 8.06448091492719E-02 
630	 8.08228451890497E-02 
631	 8.09806132520298E-02 
632	 0.081123697503357 
633	 8.12957919160652E-02 
634	 8.14831027858059E-02 
635	 8.16309470379178E-02 
636	 8.18426777607204E-02 
637	 0.082027633550341 
638	 8.21299683879259E-02 
639	 8.22538888502166E-02 
640	 8.24183164010106E-02 
641	 8.26120347337636E-02 
642	 8.28032970426549E-02 
643	 8.29662687886238E-02 
644	 8.31315084423383E-02 
645	 8.33096455919329E-02 
646	 0.083473301598272 
647	 8.36504959432623E-02 
648	 8.38164099079676E-02 
649	 8.39621167066224E-02 
650	 8.42176150156079E-02 
651	 8.44290266976084E-02 
652	 8.45681730139701E-02 
653	 0.084724874654209 
654	 8.49364921404798E-02 
655	 8.51490709571451E-02 
656	 8.53351015827402E-02 
657	 0.085583675801769 
658	 8.58184617345439E-02 
659	 8.60275398078992E-02 
660	 8.62340024443798E-02 
661	 8.64784431223647E-02 
662	 8.67232874763873E-02 
663	 8.69622105069027E-02 
664	 8.72467880933798E-02 
665	 8.74951259200989E-02 
666	 8.77377134463671E-02 
667	 8.80142246982405E-02 
668	 8.82503232922431E-02 
669	 8.85315881724411E-02 
670	 8.88529956759375E-02 
671	 0.08913468350325 
672	 8.94211054501246E-02 
673	 8.97326870288989E-02 
674	 9.00696266342237E-02 
675	 9.03929006731817E-02 
676	 9.07354088944547E-02 
677	 9.10654136682699E-02 
678	 9.13415117520435E-02 
679	 9.16528020669405E-02 
680	 9.20111854869292E-02 
681	 9.24037292297808E-02 
682	 0.092796211659479 
683	 9.31719964230045E-02 
684	 9.35336979314756E-02 
685	 9.39023726152341E-02 
686	 9.43418300169407E-02 
687	 9.47600474759688E-02 
688	 9.51577249038701E-02 
689	 9.55952212541042E-02 
690	 9.59773033943657E-02 
691	 9.63727966422057E-02 
692	 9.68185857513603E-02 
693	 9.72402071826741E-02 
694	 9.76808642854852E-02 
695	 9.81380496209711E-02 
696	 9.85951748799584E-02 
697	 9.90532355121953E-02 
698	 9.94978614158072E-02 
699	 9.99335967038991E-02 
700	 0.100384451475496 
701	 0.100866234969989 
702	 0.101372041389971 
703	 0.101876226563609 
704	 0.102313739213847 
705	 0.102790003398816 
706	 0.103296871327474 
707	 0.103772172665633 
708	 0.104255057085276 
709	 0.1047533210218 
710	 0.105260348113715 
711	 0.105756171636244 
712	 0.106221908967903 
713	 0.106685915970184 
714	 0.107175619658686 
715	 0.107657434743773 
716	 0.10812261569798 
717	 0.108586505553996 
718	 0.109073732507066 
719	 0.10950840347172 
720	 0.109944420511621 
721	 0.110403571309605 
722	 0.110806607427917 
723	 0.111248858035746 
724	 0.111675333393651 
725	 0.112015361648401 
726	 0.112391577201391 
727	 0.112758815200388 
728	 0.113095494994786 
729	 0.113409786997994 
730	 0.113715956137651 
731	 0.114019018687055 
732	 0.114316428584642 
733	 0.114594027772915 
734	 0.114861798334651 
735	 0.115093832069119 
736	 0.115263020495303 
737	 0.115421716940129 
738	 0.115588690226945 
739	 0.115759525258467 
740	 0.115907148124848 
741	 0.116013358912761 
742	 0.116076734014149 
743	 0.116116091649615 
744	 0.116195321199872 
745	 0.116226580455935 
746	 0.116228163608677 
747	 0.116252612150319 
748	 0.116203816213859 
749	 0.116127399538773 
750	 0.116057619078774 
751	 0.115998183786258 
752	 0.115895441709476 
753	 0.115765627449262 
754	 0.115635276218224 
755	 0.115514327633907 
756	 0.115326357670044 
757	 0.115115072416099 
758	 0.114965981200179 
759	 0.114768938582372 
760	 0.114548066942296 
761	 0.114329196497462 
762	 0.114123170377684 
763	 0.113875850133772 
764	 0.113617402192622 
765	 0.113370698801505 
766	 0.113069406153474 
767	 0.112801038428186 
768	 0.112540240805885 
769	 0.112220381254653 
770	 0.111931277718422 
771	 0.111627802181415 
772	 0.111300147840425 
773	 0.110993504672047 
774	 0.110703338904203 
775	 0.110388122953649 
776	 0.110031248783815 
777	 0.109703605196297 
778	 0.109394365458564 
779	 0.109096597473447 
780	 0.108799462875362 
781	 0.108473858131 
782	 0.108148374860136 
783	 0.107830004003814 
784	 0.107500183395946 
785	 0.107181428288003 
786	 0.106868372328286 
787	 0.106553902544263 
788	 0.106238878561956 
789	 0.105933972632614 
790	 0.10563142315155 
791	 0.105319540896481 
792	 0.105009020491452 
793	 0.104695022433528 
794	 0.104380824222705 
795	 0.104078640601667 
796	 0.103809953245727 
797	 0.103534598908548 
798	 0.103235904044795 
799	 0.102955802441647 
800	 0.102704958644654 
801	 0.102440015411807 
802	 0.102132110881503 
803	 0.101875710986583 
804	 0.101632636113513 
805	 0.101373133442524 
806	 0.101084156481057 
807	 0.100822808620701 
808	 0.100584197258214 
809	 0.100358652817749 
810	 0.100139785274407 
811	 9.99377727536975E-02 
812	 0.099718202010059 
813	 9.94690050256916E-02 
814	 9.92645836036262E-02 
815	 9.90537968590657E-02 
816	 9.88387878018639E-02 
817	 9.86395524418085E-02 
818	 9.84468995674593E-02 
819	 9.82613176556938E-02 
820	 9.80748947507527E-02 
821	 9.78778442634935E-02 
822	 0.097730592922785 
823	 9.75648467114157E-02 
824	 0.097355892571277 
825	 9.71800043526284E-02 
826	 9.70637060989898E-02 
827	 9.69542360275712E-02 
828	 9.68010418670362E-02 
829	 9.66393996416575E-02 
830	 9.64709055328431E-02 
831	 9.63228370217958E-02 
832	 9.62212054194291E-02 
833	 0.096117673414705 
834	 0.09599683218137 
835	 9.58708004239036E-02 
836	 9.57717436126604E-02 
837	 9.56689810926688E-02 
838	 9.55695234372495E-02 
839	 9.54774424807335E-02 
840	 9.53810679646298E-02 
841	 9.53178341720313E-02 
842	 9.52497024742248E-02 
843	 9.51558399041192E-02 
844	 9.51428078329762E-02 
845	 9.50960044927716E-02 
846	 9.50059782140793E-02 
