Wavelength	LMW7 profile 200005.asd
350	 6.48640265379325E-02 
351	 6.88608828313541E-02 
352	 0.068677887104143 
353	 0.062820469245877 
354	 5.49527925049656E-02 
355	 5.70295076266866E-02 
356	 6.35925206286379E-02 
357	 6.57985605716251E-02 
358	 6.13809653101927E-02 
359	 6.12262992694474E-02 
360	 6.41916661456125E-02 
361	 6.19319577273236E-02 
362	 5.87946077117309E-02 
363	 5.88586216821416E-02 
364	 6.13472175561831E-02 
365	 5.78827794189617E-02 
366	 5.87027222041179E-02 
367	 6.11526853083004E-02 
368	 6.06560299926258E-02 
369	 5.97514210939405E-02 
370	 5.92513315480111E-02 
371	 6.02885591854544E-02 
372	 6.36742028417637E-02 
373	 6.47035596501263E-02 
374	 6.36277310345496E-02 
375	 6.28547114887161E-02 
376	 6.75398632471625E-02 
377	 6.81881292230461E-02 
378	 6.72122092829953E-02 
379	 6.88914084371217E-02 
380	 6.88778400525289E-02 
381	 6.86820070059889E-02 
382	 6.93626827626925E-02 
383	 7.12008607530642E-02 
384	 7.09422814113173E-02 
385	 7.05236170616321E-02 
386	 7.19313159180774E-02 
387	 7.61907394950935E-02 
388	 7.76525667506037E-02 
389	 7.70320199307361E-02 
390	 7.72154773582223E-02 
391	 7.99947586798798E-02 
392	 0.082630427402994 
393	 8.43678328884531E-02 
394	 8.63057646276313E-02 
395	 0.08766399454568 
396	 8.92587263525789E-02 
397	 9.17340964795037E-02 
398	 9.51026718529218E-02 
399	 9.76884255442544E-02 
400	 0.100201609736992 
401	 0.103624434735994 
402	 0.104971786307369 
403	 0.10652353535082 
404	 0.108829299215421 
405	 0.11043602617518 
406	 0.11324387100268 
407	 0.116588028624035 
408	 0.119332587554911 
409	 0.120301257502282 
410	 0.122137113715625 
411	 0.124551591903111 
412	 0.125988069046728 
413	 0.126620882068228 
414	 0.127573682284774 
415	 0.129064558114604 
416	 0.130093548416906 
417	 0.130507002421681 
418	 0.131173479114969 
419	 0.132492380841972 
420	 0.132478860795739 
421	 0.131756922052268 
422	 0.131432474987092 
423	 0.132519002661685 
424	 0.131902412878044 
425	 0.130617472842403 
426	 0.12971432730247 
427	 0.129328556189007 
428	 0.128272280845566 
429	 0.126927325279068 
430	 0.125972492639931 
431	 0.124715434705496 
432	 0.123582605973983 
433	 0.122880003566916 
434	 0.122718966587544 
435	 0.122476197156345 
436	 0.122458226694219 
437	 0.122899434003288 
438	 0.123271924577853 
439	 0.124460524353572 
440	 0.126153853749594 
441	 0.127530748057295 
442	 0.128919856621717 
443	 0.130797563413432 
444	 0.133121603547557 
445	 0.135060591636194 
446	 0.137082618024072 
447	 0.139267975215913 
448	 0.141552917736971 
449	 0.143718920111022 
450	 0.146089441352453 
451	 0.148507136931875 
452	 0.150439449791463 
453	 0.152429649690243 
454	 0.15459729786307 
455	 0.156885773681776 
456	 0.159044666312513 
457	 0.160944531364684 
458	 0.162725167210088 
