Wavelength	MM500009.asd
350	 5.55960667563162E-02 
351	 5.90643077972971E-02 
352	 5.77234839170317E-02 
353	 5.09824970219261E-02 
354	 5.07923430876534E-02 
355	 5.41775121109662E-02 
356	 5.84612104339981E-02 
357	 6.08683415639033E-02 
358	 5.72047210911224E-02 
359	 5.53125421329215E-02 
360	 5.46909599734738E-02 
361	 5.03688872684229E-02 
362	 5.24681092263902E-02 
363	 5.71232289775763E-02 
364	 5.91830162373546E-02 
365	 5.35054665437276E-02 
366	 5.45560458454474E-02 
367	 0.05821947908896 
368	 5.80561564994289E-02 
369	 6.08369610631635E-02 
370	 6.21070167211575E-02 
371	 6.07199816259721E-02 
372	 5.83340985893845E-02 
373	 5.86648491238389E-02 
374	 5.97969192048221E-02 
375	 6.10626916831105E-02 
376	 6.59707127274903E-02 
377	 0.062748763496131 
378	 5.96449572524626E-02 
379	 6.55483941790006E-02 
380	 6.51718108177787E-02 
381	 6.42067056813606E-02 
382	 6.52987023975598E-02 
383	 6.77840388332369E-02 
384	 6.58570810043672E-02 
385	 6.45012285408454E-02 
386	 6.64735154662543E-02 
387	 6.73334954175297E-02 
388	 6.95313767586522E-02 
389	 7.09424887911326E-02 
390	 6.93237229839118E-02 
391	 6.82078532390447E-02 
392	 6.92098038271566E-02 
393	 7.15851508747831E-02 
394	 7.28183186251671E-02 
395	 7.29455744225346E-02 
396	 7.33923593586863E-02 
397	 7.45853780140548E-02 
398	 7.40512946759234E-02 
399	 7.56157264118543E-02 
400	 0.07773712817042 
401	 7.78120643802035E-02 
402	 7.95431892560958E-02 
403	 7.94376605799208E-02 
404	 7.78961039845956E-02 
405	 7.94028438137048E-02 
406	 8.02396793488128E-02 
407	 8.06936742995297E-02 
408	 8.12215076241954E-02 
409	 8.05227370512981E-02 
410	 8.03831873356448E-02 
411	 0.080821338954419 
412	 8.11152197131607E-02 
413	 8.20156262453355E-02 
414	 8.20719724968906E-02 
415	 8.12115276957195E-02 
416	 8.12757991158515E-02 
417	 8.14869846707467E-02 
418	 8.15932193790268E-02 
419	 8.15306815533345E-02 
420	 8.15063010459295E-02 
421	 8.11017735184826E-02 
422	 8.08541651435504E-02 
423	 8.16883226227667E-02 
424	 0.081726588388451 
425	 8.11787002918458E-02 
426	 8.06417657004694E-02 
427	 8.09525521387978E-02 
428	 8.05793822361633E-02 
429	 8.00891788957134E-02 
430	 8.03752201172587E-02 
431	 8.03880455235843E-02 
432	 8.00243813706648E-02 
433	 7.96262390237001E-02 
434	 7.98602383039511E-02 
435	 8.01039805276602E-02 
436	 8.06331639394053E-02 
437	 8.14529060250281E-02 
438	 8.13658564577349E-02 
439	 8.14394924139278E-02 
440	 8.19702520740629E-02 
441	 8.27503082860432E-02 
442	 8.29487880365869E-02 
443	 8.30823515567704E-02 
444	 8.34043006542673E-02 
445	 8.35501655308427E-02 
446	 8.39740219600432E-02 
447	 8.44985798868551E-02 
448	 8.48814602044292E-02 
449	 8.54375133518444E-02 
450	 8.59621681341529E-02 
451	 0.086351265476472 
452	 8.66114764862868E-02 
453	 8.69313070032353E-02 
454	 8.70317152093807E-02 
455	 8.69123089529138E-02 
456	 8.74854748489633E-02 
457	 8.79218812242036E-02 
458	 8.81400467485397E-02 
459	 8.83863027905473E-02 
460	 0.08863804551478 
461	 8.88025675390638E-02 
462	 8.89281201171548E-02 
463	 8.92737066318924E-02 
464	 8.94045762701074E-02 
465	 8.94360279583964E-02 
466	 8.95884987942812E-02 
467	 8.98442815814226E-02 
468	 9.00511548583499E-02 
469	 9.01942694713617E-02 
470	 9.03697724876427E-02 
471	 9.05415041877246E-02 
472	 9.05708009258848E-02 
473	 9.04946962195332E-02 
474	 9.08475155672356E-02 
475	 9.08555469123471E-02 
476	 9.07314707992582E-02 
477	 9.10062394547937E-02 
478	 9.10474922633099E-02 
479	 9.12803554048669E-02 
480	 9.17096220109383E-02 
481	 9.16391079679196E-02 
482	 9.17599542860697E-02 
483	 9.20042365309934E-02 
484	 9.21202696362757E-02 
485	 9.19856716391139E-02 
486	 9.20402182672729E-02 
487	 9.22290601542099E-02 
488	 9.21117853042343E-02 
489	 9.21668502358396E-02 
490	 9.22719071782731E-02 
491	 9.22893636394545E-02 
492	 9.22922829907878E-02 
493	 9.24060124439089E-02 
494	 0.092482367139894 
495	 9.23346550487009E-02 
496	 9.25974477997173E-02 
497	 9.27175525753066E-02 
498	 9.25781147356904E-02 
499	 9.28797309240316E-02 
500	 9.29873887550753E-02 
501	 9.29181206786177E-02 
502	 9.28771269750526E-02 
503	 9.30023007283522E-02 
504	 9.30689385270952E-02 
505	 9.30765598437435E-02 
506	 9.32254281380905E-02 
507	 9.32501659195514E-02 
508	 9.32747935352943E-02 
509	 9.33713443048853E-02 
510	 9.32447813881227E-02 
511	 9.32431338221507E-02 
512	 9.33740680553488E-02 
513	 9.34632157944188E-02 
514	 9.34985890342933E-02 
515	 9.35029822361708E-02 
516	 9.35138070575187E-02 
517	 9.35908221764741E-02 
518	 9.35758973671959E-02 
519	 9.35160679426818E-02 
520	 9.35297676448036E-02 
521	 9.37159447673286E-02 
522	 9.38892034254057E-02 
523	 9.39622320435639E-02 
524	 9.39695873178212E-02 
525	 9.40142334100175E-02 
526	 9.40562474026505E-02 
527	 9.40622331855528E-02 
528	 9.41333461952125E-02 
529	 9.42218741067594E-02 
530	 9.42847611192032E-02 
531	 9.42932933455495E-02 
532	 9.43408206698266E-02 
533	 9.44100432118253E-02 
534	 9.44939735026653E-02 
535	 9.46672469446959E-02 
536	 9.46633112721206E-02 
537	 0.09465596315566 
538	 9.49054434312925E-02 
539	 9.49624578115277E-02 
540	 9.49998286105947E-02 
541	 9.50817711195061E-02 
542	 9.50585483414114E-02 
543	 9.51631560068963E-02 
544	 9.53636899167248E-02 
545	 9.55405756531208E-02 
546	 9.55416910684207E-02 
547	 9.55717334471349E-02 
548	 9.57223269661575E-02 
549	 9.59662305193766E-02 
550	 9.60623972129697E-02 
551	 9.61470653842651E-02 
552	 9.63392417465397E-02 
553	 9.65257451722255E-02 
554	 9.66897729460771E-02 
555	 9.68462436396085E-02 
556	 9.70329710471636E-02 
557	 9.72985340747602E-02 
558	 0.097559602276611 
559	 9.77824922413424E-02 
560	 9.80514975559837E-02 
561	 9.82463075030698E-02 
562	 9.84210454382196E-02 
563	 0.098670167428636 
564	 9.89498410181429E-02 
565	 9.92146115048494E-02 
566	 9.94854835420675E-02 
567	 9.98558032759357E-02 
568	 0.100330320995922 
569	 0.100815821571828 
570	 0.101244018764933 
571	 0.101722931759967 
572	 0.102166628301347 
573	 0.102597748594239 
574	 0.103102140855007 
575	 0.103504912129761 
576	 0.103913159900845 
577	 0.104393083106448 
578	 0.104809442247621 
579	 0.105340187861592 
580	 0.10598256345614 
581	 0.106658480332442 
582	 0.107371707139464 
583	 0.108093689508281 
584	 0.108809676150055 
585	 0.109530125240673 
586	 0.110192967117488 
587	 0.110808885569506 
588	 0.111423873382234 
589	 0.112125559794809 
590	 0.11283695492283 
591	 0.113538432793133 
592	 0.114269111920182 
593	 0.115013180210907 
594	 0.115753312977363 
595	 0.116483299751712 
596	 0.117222841919928 
597	 0.118038261876325 
598	 0.11888443299767 
599	 0.119665599843805 
600	 0.120418605172877 
601	 0.121142876226019 
602	 0.121836636810902 
603	 0.122503296952072 
604	 0.123173064815423 
605	 0.123827130434622 
