Wavelength	mm1600003.asd
350	 7.25534135407932E-02 
351	 0.079030963577377 
352	 7.16741428053968E-02 
353	 5.45988713444717E-02 
354	 6.14385971752406E-02 
355	 6.55932541991393E-02 
356	 6.55835784702976E-02 
357	 6.65713055745112E-02 
358	 7.30125014303118E-02 
359	 6.73345640803742E-02 
360	 5.73091647483552E-02 
361	 6.40577415915301E-02 
362	 6.36922518921762E-02 
363	 0.06391888420261 
364	 6.72148525375013E-02 
365	 6.16168309102215E-02 
366	 5.89173120164081E-02 
367	 6.14122036502054E-02 
368	 6.69184863244052E-02 
369	 6.87886201688208E-02 
370	 6.57156029916924E-02 
371	 6.24902129047104E-02 
372	 6.67331338946813E-02 
373	 7.05649538655365E-02 
374	 7.11781593318361E-02 
375	 6.89130811299172E-02 
376	 6.79248968089294E-02 
377	 6.79517369424864E-02 
378	 6.96468434718765E-02 
379	 7.26763942024854E-02 
380	 7.23435392726068E-02 
381	 7.20259913775657E-02 
382	 7.32075579716208E-02 
383	 7.54070048832181E-02 
384	 7.51856180048116E-02 
385	 7.51461919073986E-02 
386	 7.69134278653827E-02 
387	 7.86415502759458E-02 
388	 0.080133531304662 
389	 8.01954340103664E-02 
390	 7.85367520398336E-02 
391	 8.00827567500104E-02 
392	 8.14131903752181E-02 
393	 8.20900292584872E-02 
394	 8.42759101320124E-02 
395	 8.50113845935585E-02 
396	 0.085891319499366 
397	 8.78069290258545E-02 
398	 8.85606190593025E-02 
399	 8.94489894768071E-02 
400	 9.04405719791834E-02 
401	 9.09869514301031E-02 
402	 9.02223342102785E-02 
403	 9.07611704104229E-02 
404	 9.23726356067589E-02 
405	 0.091975939809994 
406	 9.25662955276462E-02 
407	 9.44107909971267E-02 
408	 9.64346954516018E-02 
409	 9.53653569708166E-02 
410	 9.57346830053739E-02 
411	 0.097072750391996 
412	 9.70382823848379E-02 
413	 9.84951667868055E-02 
414	 9.91008748933877E-02 
415	 9.83792651392739E-02 
416	 0.098732020999735 
417	 9.90754428828061E-02 
418	 9.94216882731455E-02 
419	 9.99072802007717E-02 
420	 0.100343123006579 
421	 0.100217706161662 
422	 9.96912049592926E-02 
423	 9.93909346158121E-02 
424	 0.10006468838124 
425	 0.100520613767352 
426	 0.100151239496481 
427	 9.97652057506932E-02 
428	 0.099566943567167 
429	 9.95607979281082E-02 
430	 9.96036623693978E-02 
431	 9.93604796352166E-02 
432	 9.91067408274503E-02 
433	 9.91730883442998E-02 
434	 9.98643815822199E-02 
435	 0.100212159771828 
436	 0.100218915575855 
437	 0.100103831088501 
438	 9.99815748616326E-02 
439	 0.100555831638352 
440	 0.101478722980984 
441	 0.101910325057474 
442	 0.101734624746898 
443	 0.102157395633482 
444	 0.103265119149272 
445	 0.103310971839911 
446	 0.103296133692486 
447	 0.103663923789808 
448	 0.104477566443416 
449	 0.10489574492705 
450	 0.105322127469036 
451	 0.105877882787567 
452	 0.106403250241799 
453	 0.106680421704427 
454	 0.106857801860075 
455	 0.107111297429443 
456	 0.107512296898553 
457	 0.107966855079539 
458	 0.108427415798528 
459	 0.108829615240096 
460	 0.108828006630476 
461	 0.108897671690918 
462	 0.109226175121261 
463	 0.109499123651303 
464	 0.109937984815957 
465	 0.110227743487098 
466	 0.110147835831597 
467	 0.110425848769592 
468	 0.110617180288478 
469	 0.110731470899414 
470	 0.111125267072801 
471	 0.111277889334117 
472	 0.111313375626453 
473	 0.111405835904118 
474	 0.11157804000281 
475	 0.111779947585163 
476	 0.112004014106147 
477	 0.112244577162714 
478	 0.112361994636119 
479	 0.112561097175292 
480	 0.112868245935267 
481	 0.113027625102713 
482	 0.11319207401159 
483	 0.113285824418496 
484	 0.113265516478342 
485	 0.113474474785235 
486	 0.113536748935557 
487	 0.113475070991966 
488	 0.113639178568738 
489	 0.113845386217061 
490	 0.114114319489975 
491	 0.114419443993592 
492	 0.114528435389591 
493	 0.114675551691291 
494	 0.114831757777974 
495	 0.114891751631475 
496	 0.115199082083945 
497	 0.115341894619849 
498	 0.115261098546053 
499	 0.115524450186936 
500	 0.115648681689438 
501	 0.115732842108951 
502	 0.115958337123277 
503	 0.116107228045527 
504	 0.116155187057871 
505	 0.116235367783359 
506	 0.116591441534712 
507	 0.116843707936006 
508	 0.116959521552922 
509	 0.116999922351499 
510	 0.1170550752445 
511	 0.11720752408618 
512	 0.117388704289904 
513	 0.117457638478003 
514	 0.11742158417916 
515	 0.117546574665004 
516	 0.117862886708524 
517	 0.117957246594038 
518	 0.11812436939709 
519	 0.118251422487964 
520	 0.118207766173525 
521	 0.118458938893336 
522	 0.118703147990387 
523	 0.118815975460079 
524	 0.118904402569641 
525	 0.119092868597553 
526	 0.119232869515594 
527	 0.119231112496523 
528	 0.119380807060203 
529	 0.11945766750285 
530	 0.119528037618917 
531	 0.119809683245277 
532	 0.119884656458559 
533	 0.119978992764671 
534	 0.120216927838022 
535	 0.120312962569051 
536	 0.120449742865517 
537	 0.12061858723984 
538	 0.120753639144828 
539	 0.120916036092404 
540	 0.121101435251863 
541	 0.121285129188089 
542	 0.12142199493263 
543	 0.121562873048382 
544	 0.121714706401511 
545	 0.121879440700302 
546	 0.122096085607154 
547	 0.122299638503846 
548	 0.122472196318964 
549	 0.122640338642639 
550	 0.122846721028192 
551	 0.123040015194187 
552	 0.123199772441466 
553	 0.123438697455402 
554	 0.123639628709187 
555	 0.123840362539773 
556	 0.124141728733076 
557	 0.12441821421606 
558	 0.124721297315305 
559	 0.125074395385321 
560	 0.125424474594799 
561	 0.125688988682077 
562	 0.125953268501133 
563	 0.126327527326001 
564	 0.12670535875495 
565	 0.126996826068261 
566	 0.127213271793421 
567	 0.127475313883894 
568	 0.127778128547086 
569	 0.12816424196489 
570	 0.128661427057445 
571	 0.12925382731187 
572	 0.129742242792198 
573	 0.130144941724907 
574	 0.130627355232611 
575	 0.131055052080961 
576	 0.131593884996163 
577	 0.132276191881968 
578	 0.1327298532566 
579	 0.133281188053411 
580	 0.133854624120118 
581	 0.134257245818627 
582	 0.134735542940934 
583	 0.135246347102558 
584	 0.135767773696284 
585	 0.136346060868753 
586	 0.137016598117413 
587	 0.137752049566112 
588	 0.13849404448805 
589	 0.139149346231552 
590	 0.139867220362787 
591	 0.140636713232193 
592	 0.141299787876697 
593	 0.141856156282772 
594	 0.142412645068468 
595	 0.143016010805056 
596	 0.143487810464733 
597	 0.143958287599113 
598	 0.144477985947255 
599	 0.145045953154536 
600	 0.14558496703757 
601	 0.146155368668945 
602	 0.146774737980752 
603	 0.147358068998073 
604	 0.147952587597143 
605	 0.148527787960682 
606	 0.149057253856619 
607	 0.149685650811964 
608	 0.150277170518339 
609	 0.150790367322892 
610	 0.151309486670786 
611	 0.151736172403643 
612	 0.152121033993054 
613	 0.152523538618358 
614	 0.152918641352468 
615	 0.153240054223996 
616	 0.153511496033009 
617	 0.153817189409148 
618	 0.154166976793666 
619	 0.154494395457369 
620	 0.154766914428472 
621	 0.155044640273422 
622	 0.155340844737326 
623	 0.155640823298864 
624	 0.155915415359484 
625	 0.156139502476123 
626	 0.156376974748211 
627	 0.156640489267854 
628	 0.156865540216517 
629	 0.15712054604066 
630	 0.15737326715195 
631	 0.15758539443033 
632	 0.157800866790828 
633	 0.158024738624724 
634	 0.158256753361618 
635	 0.1584905100367 
636	 0.158684232459428 
637	 0.158896431889418 
638	 0.159143845834731 
639	 0.159284961050253 
640	 0.159522837451578 
641	 0.159806582536064 
642	 0.159990207209819 
643	 0.160194864697853 
644	 0.160416738038569 
645	 0.160629510742357 
646	 0.160788806421495 
647	 0.160991621648978 
648	 0.161254192274778 
649	 0.16154874097443 
650	 0.16178731651098 
651	 0.162003110814193 
652	 0.162214462353924 
653	 0.162424747586468 
654	 0.16265512683901 
655	 0.162880349254575 
656	 0.163103893224127 
657	 0.163432182586554 
658	 0.163724310796585 
659	 0.163945095195925 
660	 0.164129381521566 
661	 0.164409568169091 
662	 0.164699014954988 
663	 0.164945406755296 
664	 0.165175235589455 
665	 0.165499884019681 
666	 0.165830035838556 
667	 0.166068603528221 
668	 0.16634029890742 
669	 0.166692050557179 
670	 0.167063160821957 
671	 0.167317253056121 
672	 0.167580934385689 
673	 0.16791155094916 
674	 0.168293440612027 
675	 0.168566060317401 
676	 0.168861325305498 
677	 0.169183924464083 
678	 0.169495713733174 
679	 0.169862706957543 
680	 0.170236923183116 
681	 0.170600448622906 
682	 0.170987169382402 
683	 0.171352150434655 
684	 0.171710000532913 
685	 0.172085153408174 
686	 0.17248180844225 
687	 0.172864303347894 
688	 0.173219886976021 
689	 0.173556437010148 
690	 0.173906979292319 
691	 0.174280460168878 
692	 0.174679837639396 
693	 0.175111706652932 
694	 0.175514428978019 
695	 0.175923945574965 
696	 0.176382199116114 
697	 0.176747499363775 
698	 0.177099297655767 
699	 0.177486947105456 
700	 0.177911509777342 
701	 0.178350179957273 
702	 0.178768211507393 
703	 0.179153119529731 
704	 0.179557372698343 
705	 0.179955444525821 
706	 0.180360573169519 
707	 0.180796027035638 
708	 0.18120224847956 
709	 0.181609359121323 
710	 0.182022566677399 
711	 0.182398070326386 
712	 0.182781379339235 
713	 0.183165261402888 
714	 0.183543196064565 
715	 0.183975389508275 
716	 0.184357924907659 
717	 0.184691040215379 
718	 0.185052884120395 
719	 0.185450492301092 
720	 0.185834747284313 
721	 0.186168425979792 
722	 0.186448713043509 
723	 0.186781633948365 
724	 0.187123825149955 
725	 0.187406282705136 
726	 0.187727467042064 
727	 0.188004513551636 
728	 0.188255432582172 
729	 0.188588270658565 
730	 0.188851043711455 
731	 0.189082376563105 
732	 0.189321805068379 
733	 0.189521050445911 
734	 0.18973529201368 
735	 0.189940568835765 
736	 0.190095676143607 
737	 0.190270066693964 
738	 0.190444719369716 
739	 0.190599474050133 
740	 0.190721264174224 
741	 0.190824104791497 
742	 0.19092546476517 
743	 0.191031994166792 
744	 0.191125232280242 
745	 0.19116555324541 
746	 0.191203135733997 
747	 0.191306598532797 
748	 0.191349882337492 
749	 0.191318622394521 
750	 0.191263332777522 
751	 0.191294822298502 
752	 0.191273450034515 
753	 0.191199288642049 
754	 0.191120480657365 
755	 0.191130173591188 
756	 0.1910923039745 
757	 0.190998399150842 
758	 0.190904126546279 
759	 0.190785303031683 
760	 0.190704910744797 
761	 0.190655921500183 
762	 0.190537928648864 
763	 0.190387309074027 
764	 0.190233859462585 
765	 0.190097985950697 
766	 0.189975402504522 
767	 0.189836846020518 
768	 0.189678180393912 
769	 0.189511859146854 
770	 0.189361807015147 
771	 0.189190921595971 
772	 0.18898482648705 
773	 0.188764229748457 
774	 0.188599442394949 
775	 0.188441347543294 
776	 0.188246183031882 
777	 0.188062550223214 
778	 0.187898624928225 
779	 0.187740722382644 
780	 0.187558960996499 
781	 0.187297537964873 
782	 0.187083389861962 
783	 0.186937661117981 
784	 0.186757812581271 
785	 0.186571857015127 
786	 0.186367003036578 
787	 0.186146250056736 
788	 0.185961038411755 
789	 0.185817799515259 
790	 0.18564634261776 
791	 0.185391443271504 
792	 0.185241598855361 
793	 0.18505997790558 
794	 0.184842733294986 
795	 0.184699628929164 
796	 0.184454741553264 
797	 0.184227172882793 
798	 0.184081618972025 
799	 0.183899242331239 
800	 0.183738817076117 
801	 0.183572447955237 
802	 0.183374259403756 
803	 0.183219926583989 
804	 0.183097327912201 
805	 0.182965205884127 
806	 0.182777737116828 
807	 0.182601656157214 
808	 0.182446807547696 
809	 0.182292519568579 
810	 0.182090053778781 
811	 0.18194363596654 
812	 0.18179872028781 
813	 0.181620643135663 
814	 0.181530308838183 
815	 0.181463414884177 
816	 0.181351283645953 
817	 0.181155950504647 
818	 0.181003522852812 
819	 0.180892992802982 
820	 0.180794331558909 
821	 0.180665402869397 
822	 0.180563790276301 
823	 0.180418701404594 
824	 0.18024530041821 
825	 0.180226615778177 
826	 0.180168622691068 
827	 0.180061793786204 
828	 0.179947887979705 
829	 0.179860450885166 
830	 0.179731347438433 
831	 0.179606348686932 
832	 0.179566452017521 
833	 0.179544107941431 
834	 0.179482052684285 
835	 0.179393724194495 
836	 0.179351708709375 
837	 0.179291392778594 
838	 0.179254234981112 
839	 0.179238908807692 
840	 0.179145479168664 
841	 0.17902813129793 
842	 0.178960697001159 
843	 0.178972013287752 
844	 0.178935027159651 
845	 0.17893877752537 
846	 0.178932619661761 
847	 0.178844732986638 
848	 0.178873180983421 
849	 0.178865942438658 
850	 0.178791804115002 
851	 0.178740418643013 
852	 0.178720795119069 
853	 0.178733028504808 
854	 0.178765392960368 
855	 0.178795227180116 
856	 0.178838345480484 
857	 0.17886153205541 
858	 0.178852693753106 
859	 0.178880641846249 
860	 0.178905340862946 
861	 0.178912096367687 
862	 0.178906302884235 
863	 0.178929737065634 
864	 0.179023056620717 
865	 0.179120461930795 
866	 0.179116761112504 
867	 0.17911766867892 
868	 0.179164289504496 
869	 0.179236930875782 
870	 0.179270965030951 
871	 0.179388427361674 
872	 0.179490100765196 
873	 0.179540297618361 
