Wavelength	lmw-9-300002.asd
350	 6.03452631295069E-02 
351	 6.71152787662584E-02 
352	 6.24852087939436E-02 
353	 4.83162663383245E-02 
354	 5.12691063492821E-02 
355	 4.72268317383829E-02 
356	 4.36516986928191E-02 
357	 4.93361411439779E-02 
358	 4.76066670954226E-02 
359	 4.38597280608984E-02 
360	 4.06146974867267E-02 
361	 3.83272876864628E-02 
362	 3.96017485543448E-02 
363	 4.55126308471898E-02 
364	 0.050896037022859 
365	 4.07513766573428E-02 
366	 3.79094762266685E-02 
367	 3.95998909370536E-02 
368	 3.84075663275693E-02 
369	 3.95958891590678E-02 
370	 4.11805270576739E-02 
371	 4.10283917019912E-02 
372	 0.037986212896033 
373	 0.041618525645267 
374	 4.45780710775792E-02 
375	 4.34287852759977E-02 
376	 4.54893675657645E-02 
377	 0.042011545463804 
378	 3.88735444619794E-02 
379	 4.25350912060274E-02 
380	 4.27256188193134E-02 
381	 4.14740247445469E-02 
382	 4.19115492184156E-02 
383	 4.67360124321339E-02 
384	 4.67733632313738E-02 
385	 4.54728028855917E-02 
386	 4.58978898801083E-02 
387	 4.68263129685558E-02 
388	 4.66862028227736E-02 
389	 4.69512564736541E-02 
390	 4.88492764911574E-02 
391	 4.71870862365324E-02 
392	 4.72656590171273E-02 
393	 0.049661384384515 
394	 5.07977371706608E-02 
395	 5.32559192705595E-02 
396	 5.54994708528949E-02 
397	 5.66347253336812E-02 
398	 5.85271465288311E-02 
399	 6.02297443069012E-02 
400	 6.21854973672732E-02 
401	 6.47854766049414E-02 
402	 6.52781170702647E-02 
403	 6.63090915287338E-02 
404	 6.86070691284526E-02 
405	 7.07137636024727E-02 
406	 7.35453625568711E-02 
407	 7.59331496410838E-02 
408	 7.71683316893728E-02 
409	 7.85790313948743E-02 
410	 7.96272101936143E-02 
411	 8.10764966015361E-02 
412	 8.37229667807587E-02 
413	 8.42498424951227E-02 
414	 8.46400369161409E-02 
415	 8.56326912818551E-02 
416	 8.57696445807318E-02 
417	 8.65577099973461E-02 
418	 8.74794913546643E-02 
419	 8.77975210470997E-02 
420	 8.77792200470413E-02 
421	 8.72839605362236E-02 
422	 0.08696045260353 
423	 8.76812405043717E-02 
424	 8.68275401553324E-02 
425	 8.63123844102685E-02 
426	 8.69708232586351E-02 
427	 8.66300365103491E-02 
428	 0.086846345829748 
429	 8.75849852802311E-02 
430	 8.84388068360494E-02 
431	 8.97451971820909E-02 
432	 9.15436704149066E-02 
433	 9.38869928939288E-02 
434	 9.68460075640007E-02 
435	 0.100283933074994 
436	 0.104126999961641 
437	 0.108304887697259 
438	 0.112675733744332 
439	 0.117255871291393 
440	 0.121813179243296 
441	 0.126050749432389 
442	 0.130284736917902 
443	 0.134682895610997 
444	 0.13902820806947 
445	 0.142538804398846 
446	 0.146173889160749 
447	 0.149982187248736 
448	 0.153754000683428 
449	 0.157402751477414 
450	 0.161247566435021 
451	 0.165067884412292 
452	 0.168248545142677 
453	 0.171380338652287 
454	 0.174535804290286 
455	 0.177667796160029 
456	 0.180654644669487 
457	 0.183689100348496 
458	 0.186765438273199 
459	 0.189776262288845 
460	 0.192649339910927 
461	 0.19549884501937 
462	 0.198437433396531 
463	 0.201556916258129 
464	 0.204219672629465 
465	 0.206781612065149 
466	 0.209671363085657 
467	 0.212432466602625 
468	 0.214866672830242 
469	 0.217221563419436 
470	 0.22003841266264 
471	 0.22266889484174 
472	 0.225061352230293 
473	 0.227320912164996 
474	 0.229641735190942 
475	 0.231946892611766 
476	 0.234217734401748 
477	 0.236471899527644 
478	 0.238858406494345 
479	 0.240954004207432 
480	 0.242704872303212 
481	 0.244626828897518 
482	 0.246543926672241 
483	 0.248355682375152 
484	 0.24999678655957 
485	 0.251496373919029 
486	 0.252981722188309 
487	 0.254403461848627 
488	 0.255588005224884 
489	 0.256847412100239 
490	 0.257955164610043 
491	 0.258857625138167 
492	 0.260242292605287 
493	 0.260906719495413 
494	 0.261208684850871 
495	 0.262119772499248 
496	 0.263134014710873 
497	 0.26372806052508 
498	 0.263885800215414 
499	 0.264330243011971 
500	 0.264623396414759 
501	 0.264779516824591 
502	 0.264934811673654 
503	 0.265207508028659 
504	 0.265267980776739 
505	 0.265197665455133 
506	 0.265434725694443 
507	 0.265578236163907 
508	 0.265579028795736 
509	 0.265461146571664 
510	 0.265238024854882 
511	 0.264982187113589 
512	 0.264709260940267 
