Wavelength	mm2600002.asd
350	 3.33071796473941E-02 
351	 3.51283828510993E-02 
352	 0.03573627083365 
353	 2.87329083370026E-02 
354	 3.96016799999375E-02 
355	 3.57887007944572E-02 
356	 3.02281259136042E-02 
357	 3.81489311907484E-02 
358	 3.78342864436794E-02 
359	 3.58639299104572E-02 
360	 3.57937722333576E-02 
361	 3.80632130778749E-02 
362	 3.74159150941382E-02 
363	 3.75406229991868E-02 
364	 3.98013688935978E-02 
365	 4.05672280103674E-02 
366	 3.76408666192296E-02 
367	 3.50402428692904E-02 
368	 3.66667264478665E-02 
369	 3.91722580691848E-02 
370	 4.08507169380868E-02 
371	 4.16378322961593E-02 
372	 0.042394297137004 
373	 0.040893846404388 
374	 3.83664533797755E-02 
375	 3.74785771224163E-02 
376	 4.33793097240774E-02 
377	 3.93489228971945E-02 
378	 3.51105562110706E-02 
379	 4.21990386148219E-02 
380	 4.38902823913617E-02 
381	 4.37208035081994E-02 
382	 4.39283416615228E-02 
383	 4.51439084530389E-02 
384	 4.69746033338651E-02 
385	 4.70072282322627E-02 
386	 4.49952025275574E-02 
387	 4.51927799883668E-02 
388	 4.58899975394758E-02 
389	 4.63268019579971E-02 
390	 4.63482485203631E-02 
391	 4.76260506628563E-02 
392	 4.76869427326363E-02 
393	 4.72144228698152E-02 
394	 4.93453031426845E-02 
395	 5.03939166502161E-02 
396	 5.10522368533531E-02 
397	 5.21507575163783E-02 
398	 5.33004520921936E-02 
399	 5.42700001050377E-02 
400	 5.43153103456966E-02 
401	 0.053102221234091 
402	 5.31578613902784E-02 
403	 5.37673043053266E-02 
404	 5.46210534476603E-02 
405	 5.59957046171761E-02 
406	 5.50040195100632E-02 
407	 0.054728290930218 
408	 5.65561583154197E-02 
409	 5.42624467517346E-02 
410	 5.39154723803746E-02 
411	 5.52102226365105E-02 
412	 5.52376068316417E-02 
413	 0.055884760396196 
414	 5.63909873893952E-02 
415	 5.65354403383665E-02 
416	 5.70802558636839E-02 
417	 5.64481508256914E-02 
418	 5.59465822890895E-02 
419	 5.66511365727416E-02 
420	 5.65035063681807E-02 
421	 0.055894301213234 
422	 5.59382403214832E-02 
423	 5.77312749173296E-02 
424	 5.71012315765943E-02 
425	 0.056078331291441 
