Wavelength	lmw-9-300000.asd
350	 5.37220118040269E-02 
351	 0.049572905342201 
352	 4.35075134692403E-02 
353	 3.83257619507582E-02 
354	 4.94727577205152E-02 
355	 0.051666263441257 
356	 4.83129663490487E-02 
357	 4.85163515914247E-02 
358	 5.26240676765207E-02 
359	 4.45675854294546E-02 
360	 3.42757478675239E-02 
361	 4.42716008195864E-02 
362	 4.03367121730823E-02 
363	 3.66171883212499E-02 
364	 4.05787893582887E-02 
365	 4.00832679608848E-02 
366	 4.15536290063027E-02 
367	 4.41046093008857E-02 
368	 4.51472934977684E-02 
369	 4.32022289028808E-02 
370	 0.040021665750905 
371	 3.83133202762379E-02 
372	 4.06313494004863E-02 
373	 4.17545970424733E-02 
374	 4.12651557458134E-02 
375	 4.04235226174529E-02 
376	 4.23567306554896E-02 
377	 4.08081443855236E-02 
378	 3.86951870666807E-02 
379	 4.00948504409661E-02 
380	 4.15689710495594E-02 
381	 4.18456942333047E-02 
382	 4.15239238778464E-02 
383	 4.23476758222704E-02 
384	 4.22968803314476E-02 
385	 4.13697033181724E-02 
386	 4.11580555777801E-02 
387	 0.046033582263525 
388	 4.86568702490585E-02 
389	 4.97407533141381E-02 
390	 5.14299410444631E-02 
391	 4.89722240569482E-02 
392	 0.048543397605586 
393	 5.11730194662167E-02 
394	 5.32391199952664E-02 
395	 5.51685588191137E-02 
396	 5.68709379884939E-02 
397	 0.05867233875009 
398	 6.22779563563372E-02 
399	 6.28874153513346E-02 
400	 0.062630952097405 
401	 6.52340998568841E-02 
402	 6.76206605164267E-02 
403	 6.99171445383118E-02 
404	 7.19481156824926E-02 
405	 7.31493173657087E-02 
406	 7.55724700893204E-02 
407	 7.81607655943116E-02 
408	 7.97574499595942E-02 
409	 8.03287926015813E-02 
410	 8.20985709749878E-02 
411	 8.43329011263067E-02 
412	 8.51715946749565E-02 
413	 8.56890250145908E-02 
414	 8.64178700909575E-02 
415	 8.74389763973353E-02 
416	 0.088372920779022 
417	 8.84174233048046E-02 
418	 8.82287086065078E-02 
419	 0.088530883379894 
420	 8.90028120605502E-02 
421	 8.92893653049761E-02 
422	 8.91634931829852E-02 
423	 8.86003581674999E-02 
424	 8.88160382629475E-02 
425	 8.84427948443492E-02 
426	 8.73406679611601E-02 
427	 8.82250529447613E-02 
428	 8.87757787503715E-02 
429	 0.089083609316255 
430	 8.99324305485531E-02 
431	 9.15026704581233E-02 
432	 9.31275289496187E-02 
433	 0.095063005012913 
434	 9.84039905047112E-02 
435	 0.10188232207613 
436	 0.105721202831977 
437	 0.110062023393471 
438	 0.113936477431885 
439	 0.118339824536602 
440	 0.123161764746647 
441	 0.127735935403145 
442	 0.131932800964207 
443	 0.136037808985592 
444	 0.140149961439286 
445	 0.143997819394642 
446	 0.148152725539082 
447	 0.152108569932594 
448	 0.155383953786596 
449	 0.158931288287338 
450	 0.162741185627954 
451	 0.166508815155299 
452	 0.169770318133377 
453	 0.173086369867301 
454	 0.176214759639744 
455	 0.179123465712617 
456	 0.182697474677318 
457	 0.185838692240884 
458	 0.188565604088955 
459	 0.191407640627325 
460	 0.194555544101875 
461	 0.197556961659868 
462	 0.200291078699886 
463	 0.20317061099203 
464	 0.20610935619036 
465	 0.208976941973889 
466	 0.211678876335385 
467	 0.214343260231935 
468	 0.216901735817535 
469	 0.21946515118338 
470	 0.222253813903635 
471	 0.224828994670353 
472	 0.227296925549673 
473	 0.229805134005508 
474	 0.232401233708671 
475	 0.23458560345597 
476	 0.2366397439022 
477	 0.239083847910844 
478	 0.241397737963442 
479	 0.243425363622282 
480	 0.245239763082257 
481	 0.247174613944618 
482	 0.249342354629855 
483	 0.251206309512442 
484	 0.252405306668446 
485	 0.254027257262988 
486	 0.255698996123063 
487	 0.257232191838845 
488	 0.258626390140342 
489	 0.25982523267842 
490	 0.260886225729186 
491	 0.261902954124239 
492	 0.263022713109589 
493	 0.263975131934855 
494	 0.264738183968341 
495	 0.265412059572855 
496	 0.26601541635948 
497	 0.266529963599929 
498	 0.266953580764207 
499	 0.267317949551977 
500	 0.267577631435997 
501	 0.267774578345014 
502	 0.267977736661436 
503	 0.268278465416811 
504	 0.268380497089358 
505	 0.268310337236546 
506	 0.268381348703314 
507	 0.268353019006088 
508	 0.268244139199711 
509	 0.268128693991415 
510	 0.268112157263456 
511	 0.267979734627357 
512	 0.267687064076162 
513	 0.267313479901025 
514	 0.267100263303871 
515	 0.267001895315485 
516	 0.266909457298069 
517	 0.266681080099516 
518	 0.26626616141153 
519	 0.265852644572483 
520	 0.265629164277344 
521	 0.265308397476946 
522	 0.265132568369422 
523	 0.265042408013615 
524	 0.264648344985059 
525	 0.264308971505695 
526	 0.2640528676513 
527	 0.263821054590798 
528	 0.263509694913907 
529	 0.26333329624678 
530	 0.263223387695877 
531	 0.26295392019685 
532	 0.262814608110652 
533	 0.262691371235435 
534	 0.262503980262901 
535	 0.262362382226 
536	 0.262200617088183 
537	 0.262113579280431 
538	 0.262190344114898 
539	 0.262054225334962 
540	 0.261940053060403 
541	 0.261950732662686 
542	 0.261948617779819 
543	 0.262051974889266 
544	 0.262246634864454 
545	 0.262444194505331 
546	 0.262399338809082 
547	 0.262474996183491 
548	 0.262723243274193 
549	 0.262919288345661 
550	 0.263015278763373 
551	 0.263178438769245 
552	 0.263502281240167 
553	 0.263786843139247 
554	 0.264059266032141 
555	 0.264360090394914 
556	 0.264728709872816 
557	 0.265065284035499 
558	 0.265509021560523 
559	 0.266080830869421 
560	 0.266555830625516 
561	 0.266978660428115 
562	 0.267454000905734 
563	 0.268063247622396 
564	 0.268605370396838 
565	 0.269167462716396 
566	 0.269740507358153 
567	 0.270194326715398 
568	 0.270771364084138 
569	 0.271376512621185 
570	 0.271939632483526 
571	 0.272768546654465 
