Wavelength	mm23-100000.asd
350	 5.32216360738279E-02 
351	 5.99730431223755E-02 
352	 0.058911928267098 
353	 4.99415932389658E-02 
354	 0.051722280297572 
355	 5.38568647289427E-02 
356	 5.40722278059435E-02 
357	 5.35747391546391E-02 
358	 5.85424718120622E-02 
359	 5.91561162013266E-02 
360	 5.67077427101104E-02 
361	 5.88775173858632E-02 
362	 5.81219793173563E-02 
363	 5.62637099704703E-02 
364	 5.59296194729629E-02 
365	 5.95927066241235E-02 
366	 5.87502501968807E-02 
367	 5.57037795169769E-02 
368	 5.49057627151366E-02 
369	 5.59727213680827E-02 
370	 5.86111500516083E-02 
371	 6.02950696765934E-02 
372	 0.057996613096732 
373	 6.08289876641205E-02 
374	 6.27363123236832E-02 
375	 6.09955220639658E-02 
376	 0.062083327163722 
377	 6.02837973650659E-02 
378	 6.01227410134419E-02 
379	 6.55026120615217E-02 
380	 0.064864560008476 
381	 6.37260986235684E-02 
382	 6.50180940015672E-02 
383	 6.86973578111982E-02 
384	 6.92285709544958E-02 
385	 0.068748473830594 
386	 6.90069009910569E-02 
387	 6.86637400819828E-02 
388	 6.88044118556895E-02 
389	 7.05266628973375E-02 
390	 7.37769705316543E-02 
391	 7.32767025682511E-02 
392	 7.39761935785925E-02 
393	 0.076833314761899 
394	 7.90089497045371E-02 
395	 7.88490448003087E-02 
396	 7.93657564635533E-02 
397	 8.18593347396423E-02 
398	 8.22503306029933E-02 
399	 8.30638114486733E-02 
400	 8.57835669340309E-02 
401	 9.03185616095984E-02 
402	 9.03973441210834E-02 
403	 9.10000814361845E-02 
404	 0.092979327655563 
405	 9.25591677250347E-02 
406	 9.41739550987478E-02 
407	 9.71153321107797E-02 
408	 9.93939124930999E-02 
409	 9.82947505022532E-02 
410	 9.70566991869369E-02 
411	 9.77378018178207E-02 
412	 0.100895226953501 
413	 0.101556474870981 
414	 0.101524667731622 
415	 0.102138799886192 
416	 0.103333069441611 
417	 0.103524445854354 
418	 0.103567865993584 
419	 0.104212870085458 
420	 0.103614553282786 
421	 0.103354540389978 
422	 0.103484694010496 
423	 0.103122744824677 
424	 0.102977849592243 
425	 0.103068117392522 
426	 0.103112511746234 
427	 0.102404787974181 
428	 0.101988954631745 
429	 0.101636710237228 
430	 0.100840099010681 
431	 9.98029151887729E-02 
432	 0.099309171627571 
433	 9.93742747439507E-02 
434	 9.92866263594472E-02 
435	 9.90791991865199E-02 
436	 9.91323597513261E-02 
437	 9.95626087100047E-02 
438	 9.95723228741315E-02 
439	 9.98410391844549E-02 
440	 0.100514969116445 
441	 0.101419788686324 
442	 0.10218559128009 
443	 0.102981143859433 
444	 0.103879033307113 
445	 0.104726228052805 
446	 0.105358105147472 
447	 0.106159911285625 
448	 0.107381281098968 
449	 0.107979523073995 
450	 0.108851995780124 
451	 0.109995788753764 
452	 0.110654974170977 
453	 0.111545299201181 
454	 0.11237808851269 
455	 0.112967872301328 
456	 0.113826806183001 
457	 0.114490606070029 
458	 0.114972382675992 
459	 0.115477991909949 
460	 0.115914084463753 
461	 0.116225918727208 
462	 0.116511481559495 
463	 0.117072772773806 
464	 0.117724806229024 
465	 0.118220071502498 
466	 0.118441002777179 
467	 0.118830716480139 
468	 0.119260593089177 
469	 0.119588521409955 
470	 0.119700262227723 
471	 0.119912172527856 
472	 0.120220048288011 
473	 0.120544042487014 
474	 0.120779236436368 
475	 0.120911266938468 
476	 0.121025158870005 
477	 0.121224775656504 
478	 0.121352999770982 
479	 0.121583981947508 
480	 0.121929441501594 
481	 0.122140526947046 
482	 0.122526949134175 
483	 0.122799148888144 
484	 0.122742729448421 
485	 0.123133303662264 
486	 0.123405817390264 
487	 0.123450875115074 
488	 0.123558702738789 
489	 0.123635643494861 
490	 0.123796617880766 
491	 0.124073594844098 
492	 0.124228311336289 
493	 0.124345387753079 
494	 0.124510256992313 
495	 0.124798486776398 
496	 0.125195687498531 
497	 0.125419507245815 
498	 0.125437161640087 
499	 0.125613533106702 
500	 0.125711060869365 
501	 0.125814680344431 
502	 0.126031283244803 
503	 0.126159727714808 
504	 0.126267773603946 
505	 0.126418682193146 
506	 0.126658878684268 
507	 0.126985859093758 
508	 0.127246551522306 
509	 0.127335175570519 
510	 0.127315936617565 
511	 0.127368426593998 
512	 0.127520610342968 
513	 0.127703412433099 
514	 0.12783682919948 
515	 0.127939014980944 
516	 0.128063477920334 
517	 0.128316869656283 
518	 0.128413997919221 
519	 0.12843478216897 
520	 0.128571382542646 
521	 0.128912026250621 
522	 0.129162366736256 
523	 0.129266098897972 
524	 0.129433467763388 
525	 0.129528239027701 
526	 0.129585867726571 
527	 0.129673869907592 
528	 0.12984931364094 
529	 0.129996328043611 
530	 0.130115652078476 
531	 0.130281924991338 
532	 0.130462377445966 
533	 0.130624298328035 
534	 0.130768163334705 
535	 0.130967102612364 
536	 0.13115022881473 
537	 0.131290985133637 
538	 0.131393943389242 
539	 0.131528545623829 
540	 0.131740038020677 
541	 0.131984405627546 
542	 0.132103534839538 
543	 0.132293144075362 
544	 0.132537852729355 
545	 0.132785929814018 
546	 0.133106596371137 
547	 0.133343461173827 
548	 0.133515870087848 
549	 0.133790407106678 
550	 0.134121600707919 
551	 0.134416771981902 
552	 0.134651516422409 
553	 0.135018423621833 
554	 0.135256340834971 
555	 0.13548573335392 
556	 0.135973078329455 
557	 0.1363395671159 
558	 0.136681480474118 
559	 0.137092263682966 
560	 0.137573649371976 
561	 0.1379581476242 
562	 0.138388301511171 
563	 0.13906452352998 
564	 0.139862867700487 
565	 0.140638186518273 
566	 0.141355647278313 
567	 0.142103508579579 
568	 0.14272595996717 
569	 0.143257777053933 
570	 0.143780398039302 
571	 0.144345278989653 
572	 0.145035957074398 
573	 0.14581990721807 
574	 0.146588588610312 
575	 0.14739343050108 
576	 0.14840920584979 
577	 0.149663563630501 
578	 0.150837261297525 
579	 0.152000205301461 
580	 0.153062512331609 
581	 0.153923140690373 
582	 0.15480242345815 
583	 0.155666301442715 
584	 0.156573285184672 
585	 0.157749108093972 
586	 0.159117675198056 
587	 0.160617172940059 
588	 0.162155395862782 
589	 0.163547165994703 
590	 0.164892832376633 
591	 0.166228790303852 
592	 0.167519697596142 
593	 0.168569184219105 
594	 0.169404441843793 
595	 0.170171466419617 
596	 0.171180859491334 
597	 0.172334658909828 
598	 0.173538335137451 
599	 0.174723408895324 
600	 0.176087140002486 
601	 0.177422846730543 
602	 0.178602503516985 
603	 0.179716798308923 
604	 0.180840760035115 
605	 0.182014754819965 
606	 0.183216359595923 
607	 0.184205061408885 
608	 0.185118214955011 
609	 0.186035237154251 
610	 0.186943181639723 
611	 0.187827917431634 
612	 0.188674303841934 
613	 0.189455236276722 
614	 0.190102828360395 
615	 0.190750850218981 
616	 0.191441491549506 
617	 0.192138560417527 
618	 0.19276674729066 
619	 0.193335248190166 
620	 0.193870810086931 
621	 0.194401333142383 
622	 0.194922750313784 
623	 0.195389401459385 
624	 0.195765371098891 
625	 0.196189631088464 
626	 0.196639201439761 
627	 0.197093304269073 
628	 0.19755196207606 
629	 0.198032594566411 
630	 0.198464666829573 
631	 0.198804026347966 
632	 0.199193501311204 
633	 0.199573841664368 
634	 0.199940302116469 
635	 0.200332720497476 
636	 0.200709094062074 
637	 0.201093003747557 
638	 0.201484294488637 
639	 0.201786851145167 
640	 0.20215833530907 
641	 0.202576870289608 
642	 0.202947775985715 
643	 0.203336203574687 
644	 0.203705376348569 
645	 0.204058479822953 
646	 0.204469794238911 
647	 0.204833389083782 
648	 0.205206169969762 
649	 0.205655968336513 
650	 0.206088314447061 
651	 0.206506157182191 
652	 0.206941140668323 
653	 0.207440624314219 
654	 0.207902687537389 
655	 0.208306562379498 
656	 0.208688763255859 
657	 0.209180650128069 
658	 0.209722801510842 
659	 0.21026379025679 
660	 0.210759686960451 
661	 0.21121338748861 
662	 0.21175265146349 
663	 0.212369974118083 
664	 0.212844961754735 
665	 0.213406086260529 
666	 0.213995960592669 
667	 0.214526158957554 
668	 0.215131803363262 
669	 0.215773418041215 
670	 0.216423935298746 
671	 0.217070786776886 
672	 0.217728942072841 
673	 0.218379842415646 
674	 0.219017659990025 
675	 0.219674659734329 
676	 0.220369437075668 
677	 0.221088663184861 
678	 0.221807648288059 
679	 0.222542531301831 
680	 0.223274052815876 
681	 0.224009156919221 
682	 0.224791607621348 
683	 0.225581767151352 
684	 0.226381803165649 
685	 0.227204025867567 
686	 0.228066261441263 
687	 0.228901578942961 
688	 0.229703204579166 
689	 0.230512695349645 
690	 0.231390517889683 
691	 0.232305113410705 
692	 0.233215104899066 
693	 0.234087669871354 
694	 0.234990759118908 
695	 0.235922993144531 
696	 0.23685368867406 
697	 0.237738812950818 
698	 0.238670665760684 
699	 0.239651335121846 
700	 0.240581896406619 
701	 0.241508496118536 
702	 0.242449258279647 
703	 0.243414662446926 
704	 0.24441452718978 
