Wavelength	mm23-200008.asd
350	 5.18748373130145E-02 
351	 5.37532959598307E-02 
352	 5.66144837399784E-02 
353	 5.25797539915135E-02 
354	 5.07955360767163E-02 
355	 5.11208137964913E-02 
356	 5.25365967709362E-02 
357	 5.37532361235039E-02 
358	 5.48847321426427E-02 
359	 4.97568730310297E-02 
360	 4.38154276619387E-02 
361	 4.82819940604971E-02 
362	 0.051920630218689 
363	 5.25115530045479E-02 
364	 5.08981834589817E-02 
365	 5.06230170619308E-02 
366	 4.89051167908839E-02 
367	 4.90189754027207E-02 
368	 5.29948405571359E-02 
369	 0.052389187394498 
370	 4.98900504370611E-02 
371	 4.92074258870904E-02 
372	 5.34128890803265E-02 
373	 5.27973450685447E-02 
374	 5.34203941828799E-02 
375	 5.73895485271361E-02 
376	 0.05648168672515 
377	 5.50338581434339E-02 
378	 5.59377982311361E-02 
379	 5.98155176363179E-02 
380	 5.98556280122715E-02 
381	 5.88417568253782E-02 
382	 5.96366554306433E-02 
383	 6.40730900551611E-02 
384	 6.42117384386658E-02 
385	 6.34098739190341E-02 
386	 6.45323062506106E-02 
387	 6.62794561386734E-02 
388	 6.83469653389357E-02 
389	 6.97475364416733E-02 
390	 7.00892020848702E-02 
391	 7.24875725237783E-02 
392	 7.47531044200272E-02 
393	 7.72350293810666E-02 
394	 8.21924424172711E-02 
395	 8.43653483646696E-02 
396	 0.085460097738001 
397	 8.78427033955736E-02 
398	 9.33957220803417E-02 
399	 9.49800753224224E-02 
400	 9.49736663595244E-02 
401	 9.80942402276239E-02 
402	 0.100202258811237 
403	 0.102345360547796 
404	 0.104509532100724 
405	 0.105435428850844 
406	 0.107008519174351 
407	 0.109105952312829 
408	 0.110881942820482 
409	 0.110630259671876 
410	 0.110341420362862 
411	 0.110854021672136 
412	 0.112110284550447 
413	 0.11230509223877 
414	 0.111682226098247 
415	 0.110601023039894 
416	 0.109262511256276 
417	 0.10804028001489 
418	 0.107001307651657 
419	 0.106082809303469 
420	 0.105185878001121 
421	 0.104134543859694 
422	 0.103008596702023 
423	 0.101988651535995 
424	 0.100343456826403 
425	 9.83064316155378E-02 
426	 9.63771893766158E-02 
427	 9.53618981190947E-02 
428	 9.39733260835113E-02 
429	 9.25558350333295E-02 
430	 9.18325754537597E-02 
431	 9.15608446066075E-02 
432	 9.15851334232896E-02 
433	 9.19839191237326E-02 
434	 9.30366024615773E-02 
435	 9.44814578210046E-02 
436	 9.63355958935738E-02 
437	 9.84695751340162E-02 
438	 0.100098278366735 
439	 0.102541887718641 
440	 0.105657692828315 
441	 0.108572722781196 
442	 0.111054001523045 
443	 0.114248460131595 
444	 0.118146711547987 
445	 0.120813685346167 
446	 0.123827949845115 
447	 0.127211114530644 
448	 0.1305771849361 
449	 0.133814404609897 
450	 0.13710809904757 
451	 0.140481469066235 
452	 0.143823320185981 
453	 0.147089627511261 
454	 0.150096894920568 
455	 0.152905685930528 
456	 0.156215023394397 
457	 0.159477047152793 
458	 0.162590069485168 
459	 0.16567089952653 
460	 0.168925254712639 
461	 0.172018490921181 
462	 0.174917178934918 
463	 0.178062102170097 
464	 0.181230156327281 
465	 0.184288766965572 
466	 0.187178040975518 
467	 0.189978188402207 
468	 0.193109768509927 
469	 0.196340080451809 
470	 0.198972767139493 
471	 0.201811656811471 
472	 0.204571072321721 
473	 0.207050083299068 
474	 0.209624575003006 
475	 0.212511148248216 
476	 0.215425114150441 
477	 0.217902209909628 
478	 0.220019975924601 
479	 0.222344310839906 
480	 0.225008897808213 
481	 0.227520332704995 
482	 0.22991178329965 
483	 0.232156026741228 
484	 0.234257973851171 
485	 0.236410010007727 
486	 0.238074165483371 
487	 0.239515802239098 
488	 0.241602502927526 
489	 0.243421354922671 
490	 0.244967543580803 
491	 0.246402337852332 
492	 0.247884563770489 
493	 0.24921641912282 
494	 0.250427224678397 
495	 0.251641315972121 
496	 0.252828939312681 
497	 0.253804966452283 
498	 0.254602795635303 
499	 0.255604041426406 
500	 0.256421727401687 
501	 0.257113048752215 
502	 0.257832789930849 
503	 0.258572756757193 
504	 0.259148280484082 
505	 0.259656979073299 
506	 0.260425152675638 
507	 0.260863819171219 
508	 0.261281492657704 
509	 0.261914827312279 
510	 0.26236670382785 
511	 0.262504097026518 
512	 0.262593228925773 
513	 0.263044408481715 
514	 0.263371750628409 
515	 0.26377873103185 
516	 0.264298551911149 
517	 0.264542166377556 
518	 0.264780766266186 
519	 0.264984232862781 
520	 0.265083482283466 
521	 0.265305820916003 
522	 0.265571573939217 
523	 0.265802361652474 
524	 0.265944584132703 
525	 0.266215455426572 
526	 0.266486193455734 
527	 0.266650804410817 
528	 0.266949771528275 
529	 0.26712184956389 
530	 0.267245273055698 
531	 0.267583407918943 
532	 0.267739363819401 
533	 0.267923963704112 
534	 0.268248029910845 
535	 0.268435447036929 
536	 0.268592203802728 
537	 0.268847127975779 
538	 0.269271558745092 
539	 0.269452153242997 
540	 0.269670288246604 
541	 0.270041818739006 
542	 0.270394201664788 
543	 0.270637564944705 
544	 0.270905057890419 
545	 0.271316772772468 
546	 0.271664299467515 
547	 0.272025471827573 
548	 0.272417981456285 
549	 0.272805142108539 
