Wavelength	mm23-200004.asd
350	 5.20563959827886E-02 
351	 5.14033998043832E-02 
352	 4.09316148878482E-02 
353	 3.31790726034896E-02 
354	 5.10592645724861E-02 
355	 5.74063741468449E-02 
356	 5.11569465617214E-02 
357	 4.32251152801131E-02 
358	 4.77321694623546E-02 
359	 4.90534672771155E-02 
360	 4.58533661391832E-02 
361	 4.59649352684296E-02 
362	 4.41591151597529E-02 
363	 4.44503003325632E-02 
364	 4.75241437926586E-02 
365	 4.75300043161849E-02 
366	 4.59784535584957E-02 
367	 4.55361450415993E-02 
368	 4.77729175900602E-02 
369	 0.049065754526424 
370	 4.83642137931295E-02 
371	 4.76421975596732E-02 
372	 5.01833854046578E-02 
373	 4.99349436100245E-02 
374	 4.98701655936067E-02 
375	 5.19088722542036E-02 
376	 5.44314723462302E-02 
377	 0.052757788199728 
378	 5.27363338664409E-02 
379	 5.91845842264488E-02 
380	 5.85713204370064E-02 
381	 5.73508053405635E-02 
382	 5.87583500177101E-02 
383	 6.24219197959857E-02 
384	 6.14099266720827E-02 
385	 6.01848867753356E-02 
386	 6.19967657159017E-02 
387	 6.46877390140327E-02 
388	 6.66953075786354E-02 
389	 6.83502491845836E-02 
390	 7.06344145487238E-02 
391	 7.42721212954614E-02 
392	 7.62486740030466E-02 
393	 7.69263153170729E-02 
394	 7.93961956236783E-02 
395	 8.18734524437663E-02 
396	 8.48640615364251E-02 
397	 8.80941126620495E-02 
398	 8.86199610402169E-02 
399	 9.10204437665358E-02 
400	 9.44714286276326E-02 
401	 9.66078924521346E-02 
402	 9.87113178253008E-02 
403	 0.100847361453161 
404	 0.103125496340784 
405	 0.105767739444624 
406	 0.10755932835373 
407	 0.108487202130564 
408	 0.108882827274637 
409	 0.109109607326862 
410	 0.109693721748126 
411	 0.110149150668873 
412	 0.109782700217005 
413	 0.110223772823009 
414	 0.110239178872861 
415	 0.109291913634932 
416	 0.108022771399313 
417	 0.10663825386041 
418	 0.105695456643459 
419	 0.105399638553547 
420	 0.104837941622469 
421	 0.103150796851702 
422	 0.101133177451745 
423	 0.100424677778955 
424	 9.95599341616757E-02 
425	 9.81098574855774E-02 
426	 9.61943449700643E-02 
427	 9.45690819649674E-02 
428	 9.33122548976787E-02 
429	 0.092305189385371 
430	 9.13859146913772E-02 
431	 9.06008957524069E-02 
432	 9.04253612721058E-02 
433	 9.10530087464893E-02 
434	 9.23757450571121E-02 
435	 9.38442688104751E-02 
436	 9.56991854073095E-02 
437	 9.79517745318405E-02 
438	 0.099419855191159 
439	 0.101826843072269 
440	 0.104920107162169 
441	 0.107583047156544 
442	 0.110572263442926 
443	 0.113814968773564 
444	 0.117072755546827 
445	 0.119958349406548 
446	 0.123188364293468 
447	 0.126618270488212 
448	 0.129905020958739 
449	 0.133036410098155 
450	 0.136174163758495 
451	 0.139468455584243 
452	 0.143024257432109 
453	 0.14620434430634 
454	 0.149195664194072 
455	 0.152265255929379 
456	 0.155500931014974 
457	 0.158601000808268 
458	 0.161668104767687 
459	 0.164911460455291 
460	 0.167869008140257 
461	 0.170755700199922 
462	 0.173790778424369 
463	 0.177114388273116 
464	 0.180121831213099 
465	 0.18300567661169 
466	 0.186061449157946 
467	 0.188983195500229 
468	 0.192060594125093 
469	 0.195176375652956 
470	 0.197921062840695 
471	 0.200873245984301 
472	 0.203665458553143 
473	 0.206102107950343 
474	 0.208727149751525 
475	 0.211452209486044 
476	 0.214142725746778 
477	 0.21668046862168 
478	 0.219350107780761 
479	 0.221900089275951 
480	 0.224217743466589 
481	 0.226448620125071 
482	 0.228664067490362 
483	 0.230875572738101 
484	 0.233056379578512 
485	 0.23517553651821 
486	 0.237057297298598 
487	 0.238757874987161 
488	 0.240518146526178 
489	 0.242216470371258 
490	 0.243755940809552 
491	 0.245157504038164 
492	 0.246744475294697 
493	 0.248053383994291 
494	 0.249192721413349 
495	 0.25048907235751 
496	 0.251696062885381 
497	 0.252597727653382 
498	 0.253340309851195 
499	 0.254618684016099 
500	 0.255379232625615 
501	 0.255907186260532 
502	 0.256716677958342 
503	 0.257476020545714 
504	 0.258040093336272 
505	 0.258504338030335 
506	 0.259158673949153 
507	 0.259772773317553 
508	 0.260328796998453 
509	 0.26081459480445 
510	 0.261110231849758 
511	 0.261344018965083 
512	 0.261667470948269 
513	 0.262178125979724 
514	 0.262377951085086 
515	 0.262665308270258 
516	 0.263144258596273 
517	 0.263233566503678 
518	 0.26345890919942 
519	 0.263743111462246 
520	 0.263888582179363 
521	 0.264138820338505 
522	 0.264465432187864 
523	 0.264757616088376 
524	 0.264843441832229 
525	 0.265026128542962 
526	 0.2652313362674 
527	 0.265362302820352 
528	 0.265523167497629 
529	 0.265786209884299 
530	 0.266100613504525 
531	 0.266333557827405 
532	 0.26639138890195 
533	 0.266599718852305 
534	 0.267057221079528 
535	 0.26727339170759 
536	 0.267514599980045 
537	 0.26777386158255 
538	 0.267971887703669 
539	 0.268231734584546 
540	 0.268578441246232 
541	 0.268923330614745 
542	 0.269034499650454 
543	 0.269315403013861 
544	 0.269746402239442 
545	 0.270184339812987 
546	 0.270518861134896 
547	 0.270844563655443 
548	 0.271207050587611 
549	 0.271603310069272 
550	 0.272030394684828 
551	 0.272477564650275 
552	 0.272925614770685 
553	 0.27333313953911 
554	 0.273741772550369 
555	 0.274213239890083 
556	 0.274800039343265 
557	 0.275380317038526 
558	 0.275934678188698 
559	 0.276483133938691 
560	 0.277093656683788 
561	 0.277672276394485 
562	 0.278267043273894 
563	 0.27895251766168 
564	 0.279668567396603 
565	 0.280325349720504 
566	 0.280995686236579 
567	 0.281926515908923 
568	 0.282800184333644 
569	 0.283570864444884 
570	 0.284295271409636 
571	 0.285127025682508 
572	 0.285985389214949 
573	 0.286877908752078 
574	 0.287858913063341 
575	 0.288737461601797 
576	 0.289586535026651 
577	 0.29046115367802 
578	 0.291265806455068 
579	 0.292146385518548 
580	 0.293122522856098 
