Wavelength	mm23-100003.asd
350	 0.062434726345498 
351	 6.37834851542956E-02 
352	 5.99439336791487E-02 
353	 5.30844354196199E-02 
354	 6.03862793576036E-02 
355	 5.86626025194902E-02 
356	 5.34376422340721E-02 
357	 5.46825498306489E-02 
358	 0.060229427256836 
359	 5.82559739458852E-02 
360	 5.46366307488896E-02 
361	 6.38238303926188E-02 
362	 0.062996846515182 
363	 0.05929380610898 
364	 5.85548964979825E-02 
365	 5.87578312071713E-02 
366	 5.85503806803188E-02 
367	 0.056921034614936 
368	 5.49940632460278E-02 
369	 6.19431090492117E-02 
370	 6.31911879194429E-02 
371	 5.98023098531933E-02 
372	 6.28383486563241E-02 
373	 6.29359752127666E-02 
374	 6.12394965060312E-02 
375	 6.03983935563285E-02 
376	 6.35207854908822E-02 
377	 6.40797650085531E-02 
378	 6.43606947090287E-02 
379	 6.73936292009995E-02 
380	 6.74488772477234E-02 
381	 6.74605017747924E-02 
382	 6.90112631651606E-02 
383	 7.19962620281474E-02 
384	 7.15337812300877E-02 
385	 7.00114950812239E-02 
386	 6.97951225896873E-02 
387	 7.11438560985014E-02 
388	 7.24156240910468E-02 
389	 7.29975603043173E-02 
390	 7.29229576728809E-02 
391	 7.30063204481068E-02 
392	 7.50919809739909E-02 
393	 7.90239728802369E-02 
394	 0.08277676645282 
395	 8.26031006154206E-02 
396	 8.13606271334158E-02 
397	 0.082039367016216 
398	 8.58806666406289E-02 
399	 8.79847700717837E-02 
400	 8.90481324146986E-02 
401	 9.10959224907838E-02 
402	 9.02143337221027E-02 
403	 9.12733001944027E-02 
404	 9.43292254152292E-02 
405	 0.094399364580757 
406	 9.56228785967504E-02 
407	 9.74367679157694E-02 
408	 9.86319149465338E-02 
409	 9.85574672373913E-02 
410	 9.93131628424399E-02 
411	 0.100791278878547 
412	 0.101827848923511 
413	 0.102001230940323 
414	 0.102467813869747 
415	 0.103513340894502 
416	 0.104183187036144 
417	 0.104080044089407 
418	 0.104403263281206 
419	 0.105812495532011 
420	 0.105948820130093 
421	 0.105074989047939 
422	 0.10438248773276 
423	 0.105273775450751 
424	 0.104906561857712 
425	 0.104126538694505 
426	 0.103707242419757 
427	 0.103415617388594 
428	 0.103105174018039 
429	 0.102491213514165 
430	 0.101486085956158 
431	 0.101071916439426 
432	 0.100682902657744 
433	 0.100300916605015 
434	 0.10046915438307 
435	 0.100537423513067 
436	 0.100461584749408 
437	 0.100378010297686 
438	 0.100506187292165 
439	 0.101073373597384 
440	 0.101861827780657 
441	 0.102503623114793 
442	 0.103511771446556 
443	 0.104378409747009 
444	 0.104918417891619 
445	 0.105545583217 
446	 0.106421975271493 
447	 0.10747636417692 
448	 0.108504619894912 
449	 0.109119536825476 
450	 0.109903567824708 
451	 0.110997690353135 
452	 0.112120205020005 
453	 0.11276616935053 
454	 0.113224869615102 
455	 0.11384461178356 
456	 0.114768174087874 
457	 0.115602985337744 
458	 0.116185200956372 
459	 0.11651589990035 
460	 0.116873605351375 
461	 0.117390849871378 
462	 0.117990463861078 
463	 0.118332562435246 
464	 0.118740891206602 
465	 0.119141659806476 
466	 0.119408656749823 
467	 0.119621100245059 
468	 0.120093379915192 
469	 0.120640437515666 
470	 0.120722150963551 
471	 0.12087714748969 
472	 0.121210471173826 
473	 0.121607378882604 
474	 0.121592653561367 
475	 0.121734586216897 
476	 0.121973351947034 
477	 0.122041604242509 
478	 0.122345223756432 
479	 0.122561923986378 
480	 0.122627055155783 
481	 0.122910915072162 
482	 0.123274602419718 
483	 0.123638829248745 
484	 0.123926640709341 
485	 0.124018465551719 
486	 0.124155521419167 
487	 0.124404164718111 
488	 0.124673410648357 
489	 0.124938820924875 
490	 0.12505025725495 
491	 0.125037294778729 
492	 0.125437177991987 
493	 0.125644958666847 
494	 0.125700540824695 
495	 0.125919720484889 
496	 0.126215195708756 
497	 0.126408546216214 
498	 0.12648135728097 
499	 0.126658789119252 
500	 0.12690340947254 
501	 0.127097277445523 
502	 0.127156778433346 
503	 0.127265291960504 
504	 0.127411996469585 
505	 0.127581736239601 
506	 0.127760123426516 
507	 0.127896227024265 
508	 0.127977543756901 
509	 0.128050464632777 
510	 0.128310237696327 
511	 0.128460057468988 
512	 0.128548291266122 
513	 0.12877708950226 
514	 0.128919194602428 
515	 0.129069658540801 
516	 0.129260598185874 
517	 0.129347604702712 
518	 0.129534729839457 
519	 0.129743524390011 
520	 0.129840433469346 
521	 0.129920826361632 
522	 0.130017682959656 
523	 0.13015973003954 
524	 0.130371724968529 
525	 0.130484027595595 
526	 0.130527093442419 
527	 0.130591661297271 
528	 0.130810900942786 
529	 0.130941544886193 
530	 0.131050627445662 
531	 0.131371897126799 
532	 0.131515281275822 
533	 0.131579062981275 
534	 0.13170147309691 
535	 0.131976364484004 
536	 0.132132580000887 
537	 0.13223666723253 
538	 0.132453730677926 
539	 0.132610381061697 
540	 0.132738441436169 
541	 0.132896553317638 
542	 0.133158030388885 
543	 0.133371306439342 
544	 0.133584728151676 
545	 0.133860802246925 
546	 0.134097493584368 
547	 0.134225645772924 
548	 0.134359317815148 
549	 0.134742352419975 
550	 0.135051676060762 
551	 0.135334131732714 
552	 0.135656598405764 
553	 0.13595094148623 
554	 0.136248002335229 
555	 0.136551441651459 
556	 0.136859573521058 
557	 0.13725883998266 
558	 0.137612697530416 
559	 0.137912296365789 
560	 0.138423699712719 
561	 0.138856643821314 
562	 0.139314252239851 
563	 0.139989100149617 
564	 0.140778369553032 
565	 0.14159561898673 
566	 0.142358009208236 
567	 0.142990947639829 
568	 0.143581867870835 
569	 0.144121437564103 
570	 0.144619802838142 
571	 0.1452190594611 
572	 0.145911480959602 
573	 0.146653519679591 
574	 0.147388081282205 
575	 0.148229134135427 
576	 0.149250253049201 
577	 0.150445100654752 
578	 0.151684089773805 
579	 0.152778027203531 
580	 0.153729305408138 
581	 0.154635167620989 
582	 0.155494386432916 
583	 0.156361352456434 
584	 0.157312285826533 
585	 0.158451282986421 
586	 0.159852032119992 
587	 0.161367710975795 
588	 0.16282180401202 
589	 0.164263027131716 
590	 0.165625939605494 
591	 0.166895862737703 
592	 0.168106840251318 
593	 0.169149107690375 
594	 0.170002549272005 
595	 0.170767280391505 
596	 0.171794503025393 
597	 0.172963890030505 
598	 0.174170222246917 
599	 0.175339592368657 
600	 0.176643183468569 
601	 0.177962175924525 
602	 0.17918957451408 
603	 0.180298627417565 
604	 0.18138876623973 
605	 0.182508598920664 
606	 0.183659189399627 
607	 0.184714683207052 
608	 0.185668673071944 
609	 0.186571928554814 
610	 0.187528846488088 
611	 0.188394402604147 
612	 0.189207837418206 
613	 0.190009617461763 
614	 0.190690571949399 
615	 0.191365750378131 
616	 0.192037456194991 
617	 0.192635993066054 
618	 0.193311587611536 
619	 0.193907036388404 
620	 0.194360446688118 
621	 0.194908524411826 
622	 0.195440048537967 
623	 0.195945433418054 
624	 0.19644449023526 
625	 0.196900781514082 
626	 0.197313454621241 
627	 0.197720769171781 
628	 0.198207314641997 
629	 0.198628623917473 
630	 0.19901741291233 
631	 0.199433759895581 
632	 0.199832955256105 
633	 0.200242104770121 
634	 0.20064390723798 
635	 0.200988618448347 
636	 0.201307032542867 
637	 0.201683771023866 
638	 0.20212783977337 
639	 0.202440957033315 
640	 0.202773575833357 
641	 0.203154470512682 
642	 0.203554969041772 
643	 0.203964494452923 
644	 0.204359734284834 
645	 0.204726274307026 
646	 0.205059791139219 
647	 0.205446662247926 
648	 0.205873329658012 
649	 0.206310411217792 
650	 0.2068188665792 
651	 0.207255918456745 
652	 0.207628961984113 
653	 0.208075732602505 
654	 0.20855092480776 
655	 0.208970094602799 
656	 0.209328261655282 
657	 0.209833611644436 
658	 0.21038589359167 
659	 0.21092558537343 
660	 0.21141687821551 
661	 0.211879206184526 
662	 0.212393746424642 
663	 0.212959705279792 
664	 0.213449052664107 
665	 0.21399694424342 
666	 0.214570459413068 
667	 0.215119092346425 
668	 0.215727497121375 
669	 0.216363107886441 
670	 0.217020943691537 
671	 0.217714063876238 
672	 0.218345526323519 
673	 0.21896159450108 
674	 0.219611071618498 
675	 0.220290592295138 
676	 0.220937695077028 
677	 0.221605131340872 
678	 0.222374913756894 
679	 0.223145577620144 
680	 0.223879564526391 
681	 0.224594412071306 
682	 0.225369555738746 
683	 0.226178459763506 
684	 0.226986337632486 
685	 0.227778226140705 
686	 0.228628497770485 
687	 0.229471053802946 
688	 0.230281823836777 
689	 0.231076632191046 
690	 0.231955759817767 
691	 0.232854434406707 
692	 0.233732725694015 
693	 0.234658870085844 
694	 0.235536193528495 
695	 0.236411063229091 
696	 0.237354401058984 
697	 0.238251480296173 
698	 0.239194979595331 
699	 0.24017878201668 
700	 0.241085372881286 
701	 0.242025862353786 
702	 0.242976308702032 
703	 0.243918799963402 
704	 0.244941845843918 
705	 0.245940980170738 
706	 0.246889925064424 
707	 0.247812086969092 
708	 0.248761757183592 
709	 0.249753069677117 
710	 0.250758372235471 
711	 0.251701697642208 
712	 0.252636336182605 
713	 0.253571881294903 
714	 0.25450627435207 
715	 0.255436406386589 
716	 0.256348142363967 
717	 0.257242518923913 
718	 0.25813584998114 
719	 0.259083725673385 
720	 0.259979506582501 
721	 0.260769309845651 
722	 0.261543484151127 
723	 0.262345390912396 
724	 0.263098385778244 
725	 0.263736217899756 
726	 0.264472969898273 
727	 0.265209893317028 
728	 0.265902235132408 
729	 0.26656687408838 
730	 0.267125036728835 
731	 0.267658980594446 
732	 0.268225786842037 
733	 0.268760992820178 
734	 0.269209399032393 
735	 0.269594691910859 
736	 0.269968259165784 
737	 0.270302627400692 
738	 0.270623133176746 
739	 0.270919554327816 
740	 0.271142740602035 
741	 0.271384585952965 
742	 0.271541777535084 
743	 0.27156836882291 
744	 0.271689191410485 
745	 0.271751638925229 
746	 0.271759021388178 
747	 0.271772691712105 
748	 0.271709221364379 
749	 0.271592227048236 
750	 0.271462138711388 
751	 0.271364852160528 
752	 0.271207087680177 
753	 0.27095346476602 
754	 0.270622253261865 
755	 0.270331921502082 
756	 0.270071423838054 
757	 0.269759086073534 
758	 0.26930820658785 
759	 0.268883412574682 
760	 0.268474459442667 
761	 0.268052123023754 
762	 0.267586712836337 
763	 0.26712389568944 
764	 0.266631767725709 
765	 0.266089065058962 
766	 0.265552267449012 
767	 0.265036119312721 
768	 0.264519427598214 
769	 0.263965650419961 
770	 0.263387885957055 
771	 0.262794806410252 
772	 0.262171505419748 
773	 0.261479215035503 
774	 0.260867014358654 
775	 0.260290111699455 
776	 0.259666485370342 
777	 0.258929497874023 
778	 0.258264875340966 
779	 0.257677467544121 
780	 0.257080020059192 
781	 0.256417721658968 
782	 0.255748508503035 
783	 0.255087976111207 
784	 0.254400128595427 
785	 0.25369884055432 
786	 0.253066603769757 
787	 0.252518331009612 
788	 0.251876230903159 
789	 0.251290702635319 
790	 0.250690245548224 
791	 0.249972426257203 
792	 0.24931764079225 
793	 0.248677622220613 
794	 0.248038903202502 
795	 0.247424291232923 
796	 0.24678721559522 
797	 0.246185295350164 
798	 0.245628261620359 
799	 0.245007420790038 
800	 0.244474929320122 
801	 0.243940758301898 
802	 0.2433043878575 
803	 0.242718987012207 
804	 0.242196154050094 
805	 0.241681742979347 
806	 0.241101972975683 
807	 0.240581015030619 
808	 0.240102288868698 
809	 0.239622459144397 
810	 0.239087018990732 
811	 0.238568758418187 
812	 0.23803291783555 
813	 0.237489359460003 
814	 0.237142732412922 
815	 0.236788125856726 
816	 0.236342671442996 
817	 0.23580671282919 
818	 0.235292272132755 
819	 0.234879096486678 
820	 0.234526096364658 
821	 0.234107093153765 
822	 0.233765135705227 
823	 0.233355062440391 
824	 0.232856960345437 
825	 0.232517060529745 
826	 0.232217594868379 
827	 0.231923071485607 
828	 0.23162236196086 
829	 0.231328070457367 
830	 0.230932306963781 
831	 0.230507258953914 
832	 0.230201282633822 
833	 0.230037198540531 
834	 0.229794060939511 
835	 0.229443391084722 
836	 0.229154056668788 
837	 0.228947489568342 
838	 0.228770274468453 
839	 0.228573909349639 
840	 0.228348143419344 
841	 0.228059952960949 
842	 0.227793309919082 
843	 0.227610007955837 
844	 0.227398560374135 
845	 0.227214744639101 
846	 0.227064579393358 
847	 0.226940518722943 
848	 0.226910063539726 
849	 0.226784174998592 
850	 0.226573612974764 
851	 0.226457631885366 
852	 0.226344992825976 
853	 0.226258460056009 
854	 0.226190073654452 
855	 0.226071219749526 
856	 0.226022638230615 
857	 0.225992063044834 
858	 0.225932075981091 
859	 0.225914631253175 
860	 0.225935333692017 
861	 0.225925689519769 
862	 0.225830428620741 
863	 0.225741858250064 
864	 0.225776850393363 
865	 0.225861881236753 
866	 0.225838911282113 
867	 0.225866984803777 
868	 0.225921541676039 
869	 0.225970541632306 
870	 0.225997554939182 
871	 0.226068407003216 
872	 0.226202768879533 
873	 0.226371481023298 
874	 0.226486618429383 
875	 0.226577331303739 
876	 0.226651516030793 
877	 0.226739402938634 
878	 0.2269378748869 
879	 0.227176842268318 
880	 0.227367406425991 
881	 0.227463650582494 
882	 0.227609378174509 
883	 0.227768977875645 
884	 0.227973335175571 
885	 0.228258556887431 
886	 0.228465578087598 
887	 0.228692577128681 
888	 0.22892628928513 
889	 0.229072585673651 
890	 0.22936289315767 
891	 0.2297068039057 
892	 0.230019470874583 
893	 0.230285589956011 
894	 0.230579908484939 
895	 0.230885563964865 
896	 0.231183479985766 
897	 0.23148363024269 
898	 0.231892324097851 
899	 0.232336991573403 
900	 0.23272804036599 
901	 0.233064754931393 
902	 0.233425623071877 
903	 0.233820104471294 
904	 0.234233840029986 
905	 0.234673523557403 
906	 0.235130019733911 
907	 0.235625448121101 
908	 0.236168919821568 
909	 0.236642300558561 
910	 0.237060856034671 
911	 0.237452067007392 
912	 0.23786449704567 
913	 0.238447511369142 
914	 0.239082447773168 
915	 0.239678735845249 
916	 0.240213220869001 
917	 0.240785173299311 
918	 0.241340574585277 
919	 0.241893303269512 
920	 0.242541916855402 
921	 0.243184142946529 
922	 0.243759283896073 
923	 0.244308555134069 
924	 0.244997331442319 
925	 0.24568125245937 
926	 0.246408177092493 
927	 0.247170141814876 
928	 0.247789863443536 
929	 0.248521627203139 
930	 0.249323327825206 
931	 0.250099251523738 
932	 0.250818434537454 
933	 0.251672364931592 
934	 0.252569529675144 
935	 0.253390306293141 
936	 0.254202937137961 
937	 0.25491974109884 
938	 0.255659898898003 
939	 0.256549486768783 
940	 0.257482088846644 
941	 0.258539599852908 
942	 0.259604916735647 
943	 0.26052110515756 
944	 0.261285448665597 
945	 0.262108271866505 
946	 0.263089521939365 
947	 0.26418825558743 
948	 0.265074163596315 
949	 0.266059696961322 
950	 0.267132843695952 
951	 0.268147495558704 
952	 0.269266095454213 
953	 0.270231042815435 
954	 0.27120412674972 
955	 0.272466885131058 
956	 0.273550251552393 
957	 0.2746707897786 
958	 0.275853983254372 
959	 0.277003298455998 
960	 0.278173318482137 
961	 0.279388030512548 
962	 0.280574565376251 
963	 0.281639617415865 
964	 0.282734333248359 
965	 0.284008244252075 
966	 0.285351576041217 
967	 0.286551808382034 
968	 0.287889233902597 
969	 0.289209291687443 
970	 0.290474005509185 
971	 0.291730181673695 
972	 0.29291383185307 
973	 0.294088028070164 
974	 0.295334794554117 
975	 0.296726292096022 
976	 0.298300088566522 
977	 0.299705353065491 
978	 0.300943177963484 
979	 0.302259244579601 
980	 0.303725948497531 
981	 0.30516102818279 
982	 0.306479036611 
983	 0.307726276748806 
984	 0.309182581842479 
985	 0.310468645783261 
986	 0.311745173083104 
987	 0.31334014049915 
988	 0.3147262955896 
989	 0.315890084572413 
990	 0.317096297075776 
991	 0.318625110009841 
992	 0.320213620017646 
993	 0.321617665827809 
994	 0.322956770745467 
995	 0.324413021625612 
996	 0.325663413933411 
997	 0.327088321828599 
998	 0.328500190778315 
999	 0.32967245276143 
1000	 0.331060802192533 
1001	 0.331734529638909 
1002	 0.333020648164459 
1003	 0.33430400825438 
1004	 0.335552476279441 
1005	 0.336808576440258 
1006	 0.338089558008834 
1007	 0.339383198312484 
1008	 0.340569427287953 
1009	 0.341805069097643 
1010	 0.342994208574986 
1011	 0.344137214749438 
1012	 0.345306694683397 
1013	 0.346477425189513 
1014	 0.347700062747546 
1015	 0.348890495343673 
1016	 0.350045636537653 
1017	 0.351201240752013 
1018	 0.352360170312517 
1019	 0.353443331235206 
1020	 0.354464632613158 
1021	 0.35547912164113 
1022	 0.356468937623435 
1023	 0.357452803694148 
1024	 0.358494004590523 
1025	 0.359586287665328 
1026	 0.360662277830526 
1027	 0.361709240381814 
1028	 0.362774564311686 
1029	 0.363763108396493 
1030	 0.364706579317999 
1031	 0.365650715851826 
1032	 0.366577710478817 
1033	 0.36743792820336 
1034	 0.368366330395507 
1035	 0.36930453011299 
1036	 0.37020227291279 
1037	 0.371165925712413 
1038	 0.372097902618151 
1039	 0.373002759726634 
1040	 0.373933862316101 
1041	 0.374832281701846 
1042	 0.375735972103083 
1043	 0.376667477775955 
1044	 0.377582831556055 
1045	 0.378496195402257 
1046	 0.379418715401836 
1047	 0.380328795912118 
1048	 0.381184875982074 
1049	 0.382064465458004 
1050	 0.382965439845782 
1051	 0.383831776581506 
1052	 0.384743003724787 
1053	 0.385684838604 
1054	 0.386586052497546 
1055	 0.38749988887754 
1056	 0.388385663858307 
1057	 0.389243471334005 
1058	 0.390063290835296 
1059	 0.390900965768264 
1060	 0.391733707647026 
1061	 0.392506841459934 
1062	 0.393319792775338 
1063	 0.39414908310641 
1064	 0.395004978187855 
1065	 0.395870511180191 
1066	 0.396700296060339 
1067	 0.397488902400412 
1068	 0.398241269391579 
1069	 0.399003849385408 
1070	 0.399797308624675 
1071	 0.400644032654712 
1072	 0.401455281750493 
1073	 0.402289583344694 
1074	 0.40306476387658 
1075	 0.403822360722802 
1076	 0.404509537517523 
1077	 0.405178238312737 
1078	 0.405839480928339 
1079	 0.406534621687272 
1080	 0.407252552464341 
1081	 0.407979198568816 
1082	 0.408672092287153 
1083	 0.409356397436853 
1084	 0.410013472783025 
1085	 0.410709288331303 
1086	 0.411417054222296 
1087	 0.412096736667302 
1088	 0.412793869513236 
1089	 0.413469023360004 
1090	 0.414050002394856 
1091	 0.41465579052603 
1092	 0.415279308529577 
1093	 0.415856566066513 
1094	 0.416515679962137 
1095	 0.417188729544361 
1096	 0.417821151082976 
1097	 0.418470917628734 
1098	 0.419091958242336 
1099	 0.419671310680984 
1100	 0.420276642681287 
1101	 0.420882607772511 
1102	 0.42148280232319 
1103	 0.422108511298598 
1104	 0.422681782133679 
1105	 0.423222558358697 
1106	 0.423794628190676 
1107	 0.424340758868429 
1108	 0.424884698439749 
1109	 0.425441125214056 
1110	 0.425996553168783 
1111	 0.42655513769187 
1112	 0.427117145068449 
1113	 0.427674956353289 
1114	 0.428247428778019 
1115	 0.428786088985715 
1116	 0.429299273423549 
1117	 0.42982277073585 
1118	 0.430313952769834 
1119	 0.430842808241206 
1120	 0.431436965587823 
1121	 0.431990532328267 
1122	 0.432518301838511 
1123	 0.433078308612866 
1124	 0.433611643634809 
1125	 0.434107374613038 
1126	 0.434617880418547 
1127	 0.435124357832483 
1128	 0.435650784114962 
1129	 0.436196336184939 
1130	 0.436708978900595 
1131	 0.437223394183273 
1132	 0.437736728517839 
1133	 0.438214634085085 
1134	 0.438706030941141 
1135	 0.439211845117873 
1136	 0.439733618685396 
1137	 0.440221804553579 
1138	 0.440688570662265 
1139	 0.441166924157248 
1140	 0.441646108826906 
1141	 0.442115538397349 
1142	 0.442586899484174 
1143	 0.443047182125765 
1144	 0.443510433312711 
1145	 0.443932972550981 
1146	 0.444321483040102 
1147	 0.444726159413652 
1148	 0.445103720345785 
1149	 0.445500040845126 
1150	 0.445912832381174 
1151	 0.446335062483079 
1152	 0.446737246674072 
1153	 0.447132685807427 
1154	 0.447532494749585 
1155	 0.447918768224495 
1156	 0.448329532514793 
1157	 0.448767367792033 
1158	 0.449174934245445 
1159	 0.449599291911388 
1160	 0.449986993852362 
1161	 0.450318975519588 
1162	 0.450685265123979 
1163	 0.451065096011516 
1164	 0.451427745914203 
1165	 0.451778191826628 
1166	 0.452168276220861 
1167	 0.452519524729326 
1168	 0.452848928227979 
1169	 0.453192078837248 
1170	 0.453540239969594 
1171	 0.453881016433668 
1172	 0.454220288244937 
1173	 0.454553361164446 
1174	 0.454868745829814 
1175	 0.455210665069943 
1176	 0.455579275004447 
1177	 0.45591371390036 
1178	 0.456265525585473 
1179	 0.456582216675128 
1180	 0.456835417716333 
1181	 0.457122353575665 
1182	 0.45740999236037 
1183	 0.457705407356538 
1184	 0.458005914473889 
1185	 0.458327902212922 
1186	 0.458628121086745 
1187	 0.45892124115489 
1188	 0.459214243442849 
1189	 0.459499130815166 
1190	 0.459790660208208 
1191	 0.460097413836063 
1192	 0.460377467237876 
1193	 0.460654876372697 
1194	 0.46091519639164 
1195	 0.46113858865587 
1196	 0.461380355592937 
1197	 0.461614492093542 
1198	 0.461861491601462 
1199	 0.462116905620853 
1200	 0.462389864325728 
1201	 0.462642522496185 
1202	 0.46289778422318 
1203	 0.463143175383438 
1204	 0.463370895510215 
1205	 0.463612879063881 
1206	 0.463853984813149 
1207	 0.464104673639767 
1208	 0.464373728471512 
1209	 0.464622927137186 
1210	 0.464870471550318 
1211	 0.465113409613542 
1212	 0.465340915218826 
1213	 0.465571684912824 
1214	 0.465812479226296 
1215	 0.466039612214397 
1216	 0.466259300713884 
1217	 0.466473668224365 
1218	 0.46667787219147 
1219	 0.4668651203935 
1220	 0.467066117862188 
1221	 0.467256736323306 
1222	 0.467468865200477 
1223	 0.467705579559565 
1224	 0.467921204984214 
1225	 0.468140046068821 
1226	 0.468352206523671 
1227	 0.468553098943103 
1228	 0.46875209616202 
1229	 0.468940409537186 
1230	 0.469143099465614 
1231	 0.469362287024497 
1232	 0.469559804254271 
1233	 0.469752015860647 
1234	 0.469951437015964 
1235	 0.470136737629315 
1236	 0.470304834960138 
1237	 0.47046595767033 
1238	 0.470623577246395 
1239	 0.470777976984791 
1240	 0.470907736289447 
1241	 0.471057322505567 
1242	 0.471212137908113 
1243	 0.471378093493087 
1244	 0.471566737445109 
1245	 0.471733016649306 
1246	 0.471886769610523 
1247	 0.472059676742582 
1248	 0.472241620805625 
1249	 0.472400134870088 
1250	 0.472588132983005 
1251	 0.472775170217541 
1252	 0.472945114416131 
1253	 0.473096508437799 
1254	 0.473253792431509 
1255	 0.473415128302044 
1256	 0.473557670093221 
1257	 0.473690710248909 
1258	 0.473817853168416 
1259	 0.473928150406154 
1260	 0.474042845267032 
1261	 0.474156630667904 
1262	 0.474263670521074 
1263	 0.474354662403455 
1264	 0.474462695584001 
1265	 0.474574654174159 
1266	 0.474692034914325 
1267	 0.474815645950976 
1268	 0.474954106008659 
1269	 0.475091642387563 
1270	 0.475221331833722 
1271	 0.475376324649447 
1272	 0.475549919909852 
1273	 0.475724470064024 
1274	 0.475912787113773 
1275	 0.476100313119645 
1276	 0.476270071638859 
1277	 0.476487151736993 
1278	 0.476744986501154 
1279	 0.476983494752683 
1280	 0.477245473921891 
1281	 0.477498143143929 
1282	 0.477740899982626 
1283	 0.477976980043833 
1284	 0.478226792478286 
1285	 0.478449647250223 
1286	 0.478671675536933 
1287	 0.478883951083459 
1288	 0.47909576390905 
1289	 0.479313773902848 
1290	 0.479519121601426 
1291	 0.479709770982251 
1292	 0.479902297513625 
1293	 0.480111035803363 
1294	 0.480271595262352 
1295	 0.480404938868093 
