Wavelength	lmw-9-300001.asd
350	 6.10355722617961E-02 
351	 6.02532596192243E-02 
352	 5.60443439203224E-02 
353	 5.11696163449795E-02 
354	 5.45401006021549E-02 
355	 5.56831405645507E-02 
356	 5.30955060240083E-02 
357	 4.95770088472371E-02 
358	 0.054497300999176 
359	 5.32296338224359E-02 
360	 4.71120321012953E-02 
361	 4.69242335854278E-02 
362	 4.21894722470307E-02 
363	 4.15567261662006E-02 
364	 4.59077270620867E-02 
365	 4.04498659703037E-02 
366	 4.02400171092273E-02 
367	 4.12013788076955E-02 
368	 3.77424369997744E-02 
369	 4.00954115175924E-02 
370	 4.09231113965622E-02 
371	 3.93202362800886E-02 
372	 3.90878486034235E-02 
373	 4.08255544412831E-02 
374	 4.21282693282741E-02 
375	 0.042181311285446 
376	 0.043765561830604 
377	 4.17492581364718E-02 
378	 4.09736630616609E-02 
379	 4.56014561256446E-02 
380	 4.40253253638263E-02 
381	 0.04136109354985 
382	 4.09962484718188E-02 
383	 4.39321037794755E-02 
384	 4.51411264863168E-02 
385	 4.36715665750549E-02 
386	 4.15320606557075E-02 
387	 4.53369832856753E-02 
388	 4.56398212039231E-02 
389	 4.52423985059809E-02 
390	 0.048623647577934 
391	 4.86257558539438E-02 
392	 4.72751103485668E-02 
393	 4.71441795411861E-02 
394	 5.05306571269969E-02 
395	 5.47281666142935E-02 
396	 5.65651630395214E-02 
397	 5.59710489574498E-02 
398	 5.97323429538642E-02 
399	 6.10470443880275E-02 
400	 6.15176788676765E-02 
401	 6.46046742945572E-02 
402	 6.56962028664975E-02 
403	 0.067339277191881 
404	 0.069661982003168 
405	 7.01455758368818E-02 
406	 7.34834812563556E-02 
407	 7.64575716907898E-02 
408	 0.07679766532292 
409	 7.85230763887808E-02 
410	 0.080236548903574 
411	 8.16670037371274E-02 
412	 8.30535486074772E-02 
413	 8.46986736146838E-02 
414	 8.51041165840749E-02 
415	 8.46366253895084E-02 
416	 8.61813020378383E-02 
417	 8.65096012466631E-02 
418	 8.65213570777341E-02 
419	 8.74187803391324E-02 
420	 8.80459696377323E-02 
421	 8.74583136455089E-02 
422	 8.67127544479834E-02 
423	 0.087718915154288 
424	 8.65904608846345E-02 
425	 8.59723931537595E-02 
426	 8.70711960575318E-02 
427	 8.70916973303094E-02 
428	 8.68019401344367E-02 
429	 8.69687814293498E-02 
430	 8.81500359253177E-02 
431	 8.96073059156121E-02 
432	 9.14727148943082E-02 
433	 9.38103297592324E-02 
434	 9.65813734619042E-02 
435	 9.99606092980394E-02 
436	 0.104041435513676 
437	 0.108598984390768 
438	 0.112547590728448 
439	 0.116990761453078 
440	 0.121645179857799 
441	 0.125669947052125 
442	 0.129902865141718 
443	 0.134130406709331 
444	 0.138123688435484 
445	 0.141757603065299 
446	 0.145747446244816 
447	 0.149696434606692 
448	 0.153119405600156 
449	 0.15663834196272 
450	 0.160129462665703 
451	 0.163583982267758 
452	 0.167104374206199 
453	 0.170418361078436 
454	 0.173398923859579 
455	 0.176215660256019 
456	 0.179737683984823 
457	 0.182786198899651 
458	 0.185469669922012 
459	 0.188393942042923 
460	 0.191090081800254 
461	 0.193788475203636 
462	 0.19661001340744 
463	 0.199436576830254 
464	 0.202242204053824 
465	 0.20507114842831 
466	 0.207919046904482 
467	 0.210488630246932 
468	 0.213058599588498 
469	 0.215624702516587 
470	 0.217973178917967 
471	 0.220532624232283 
472	 0.223152460108968 
473	 0.22564830081096 
474	 0.227997895604068 
475	 0.230104951395974 
476	 0.232143379247741 
477	 0.234362448613253 
478	 0.236584587819808 
479	 0.238718181789915 
480	 0.240694615946046 
481	 0.242465721303851 
482	 0.244383924023583 
483	 0.246248511851089 
484	 0.247803126727678 
485	 0.249249270366519 
486	 0.250639328378748 
487	 0.251992437041544 
488	 0.253295898854144 
489	 0.254402726149374 
490	 0.255487985194275 
491	 0.256637762974215 
492	 0.257581280451168 
493	 0.258451923147469 
494	 0.259207522845986 
495	 0.259773734598153 
496	 0.260448790824314 
497	 0.261037965427888 
498	 0.261478605946135 
499	 0.261981009555751 
500	 0.262298113533076 
501	 0.262543890257033 
502	 0.262832521065767 
503	 0.262783835071548 
504	 0.262697321906957 
505	 0.262725679617624 
506	 0.262855233561625 
507	 0.26292518081518 
508	 0.262932214575055 
509	 0.262878830116993 
510	 0.262684812220559 
511	 0.262373307505619 
512	 0.262088851279583 
513	 0.261994033846314 
514	 0.26179434626872 
515	 0.261544407263286 
516	 0.261302864528002 
517	 0.261056893948063 
518	 0.260914039199988 
519	 0.260688083590938 
520	 0.260210444930382 
521	 0.259909444938475 
522	 0.259700489130936 
523	 0.259494430976814 
524	 0.259231754768165 
525	 0.258939565951436 
526	 0.258623095743319 
527	 0.258319403009719 
528	 0.258190244522113 
529	 0.258000299271474 
530	 0.257761093902998 
531	 0.257631224069122 
532	 0.257424060566182 
533	 0.257232839524319 
534	 0.257133217371773 
535	 0.257102855590298 
536	 0.256972389565734 
537	 0.256819575714457 
538	 0.256794818266548 
539	 0.256794022531346 
540	 0.256713726354379 
541	 0.256593352349088 
542	 0.256657424007031 
543	 0.256732222790623 
544	 0.256843760409546 
545	 0.257023523382749 
546	 0.257115674596691 
547	 0.257163665843095 
548	 0.257242549442726 
549	 0.257439821873413 
550	 0.257651661471078 
551	 0.257867872951941 
552	 0.25809656903854 
553	 0.258336723726988 
554	 0.258661797810019 
555	 0.259017461422398 
556	 0.259308102621175 
557	 0.259738309973319 
558	 0.260198198934037 
559	 0.26063679621769 
560	 0.261174966981605 
561	 0.261670493707705 
562	 0.262157596444421 
563	 0.262703955910799 
564	 0.263202107163172 
565	 0.263695215152632 
566	 0.264200178588868 
567	 0.264695535744592 
568	 0.265234015372011 
569	 0.265810892892412 
570	 0.266429152568506 
571	 0.267169468598538 
572	 0.267989635042575 
573	 0.268824696547935 
574	 0.269600566707541 
575	 0.270316205569934 
576	 0.271190282959794 
