Wavelength	mm2600009.asd
350	 2.92190014420547E-02 
351	 3.51397065639844E-02 
352	 3.76272337182145E-02 
353	 3.00490911833735E-02 
354	 3.76281685848921E-02 
355	 0.040131706606465 
356	 3.56397020191008E-02 
357	 2.97545199182689E-02 
358	 3.66123898160473E-02 
359	 3.90794567356219E-02 
360	 3.56664087008804E-02 
361	 0.035311895577597 
362	 3.85070518675956E-02 
363	 3.91917021011058E-02 
364	 3.59342550720377E-02 
365	 3.52935186224038E-02 
366	 3.80948581831116E-02 
367	 4.06048509459388E-02 
368	 3.96238959113131E-02 
369	 3.92380579904588E-02 
370	 0.039757126461191 
371	 4.03337868252531E-02 
372	 3.96537671950421E-02 
373	 3.98202504680835E-02 
374	 4.10208715580951E-02 
375	 4.30730879869924E-02 
376	 4.60829363744946E-02 
377	 4.27884050704827E-02 
378	 3.89961137149873E-02 
379	 4.14073321453534E-02 
380	 4.23291907239288E-02 
381	 4.26461124231132E-02 
382	 4.38715725667623E-02 
383	 4.71904038732255E-02 
384	 4.57922316508895E-02 
385	 4.33908817225092E-02 
386	 0.04332676964018 
387	 4.51875574303127E-02 
388	 4.89836552016775E-02 
389	 5.01256565215401E-02 
390	 4.55715370396936E-02 
391	 4.58669895156002E-02 
392	 4.74907753258195E-02 
393	 4.86696965490741E-02 
394	 4.96924551075807E-02 
395	 5.05208044362368E-02 
396	 5.11722316248856E-02 
397	 5.15571559307477E-02 
398	 5.12180576904785E-02 
399	 5.14513510951643E-02 
400	 5.25841562041584E-02 
401	 5.41554641567349E-02 
402	 5.38119974545964E-02 
403	 5.39404468323209E-02 
404	 5.47513542164033E-02 
405	 5.41169849274363E-02 
406	 5.52926068094227E-02 
407	 5.65360723997569E-02 
408	 5.62951138072575E-02 
409	 5.59987075871586E-02 
410	 5.51457087542017E-02 
411	 0.054796188670882 
412	 5.61891458160882E-02 
413	 5.67217533125767E-02 
414	 5.66051598313437E-02 
415	 5.62700634098766E-02 
416	 5.60324745111343E-02 
417	 5.61579068295253E-02 
418	 5.67586341726687E-02 
419	 5.76110093661019E-02 
420	 5.76723270866955E-02 
421	 5.72744955117663E-02 
422	 0.056868763021807 
423	 5.68862394951063E-02 
424	 5.68448503459034E-02 
425	 5.67785841959927E-02 
426	 5.67548113368557E-02 
427	 5.67830286806007E-02 
428	 5.67918843024495E-02 
429	 0.05659153318435 
430	 5.61602927882629E-02 
431	 5.64693179520776E-02 
432	 5.66058225931796E-02 
433	 5.64830615599454E-02 
434	 5.68468988082165E-02 
435	 5.69853264589288E-02 
436	 5.68197525047438E-02 
437	 5.64924774994311E-02 
438	 5.63306296601016E-02 
439	 5.64337780132006E-02 
440	 5.67054076142196E-02 
441	 5.69411269672889E-02 
442	 5.70348830831136E-02 
443	 5.71161552721833E-02 
444	 5.72174340265646E-02 
445	 5.71773706252224E-02 
446	 0.057286338144027 
447	 5.76292235622322E-02 
448	 5.80646620640722E-02 
449	 5.77866074671212E-02 
450	 5.77236636077404E-02 
451	 5.80549568034806E-02 
452	 5.82714740952775E-02 
453	 5.81569595978158E-02 
454	 5.78755196028146E-02 
455	 5.76561757469625E-02 
456	 5.76848341268065E-02 
457	 5.78427190365949E-02 
458	 0.057940458679178 
459	 0.0578392263026 
460	 5.80714468614157E-02 
461	 5.81045014185582E-02 
462	 5.79375106074866E-02 
463	 5.84488724643557E-02 
464	 5.85251895574958E-02 
465	 5.83406256534782E-02 
466	 5.83240446058894E-02 
467	 5.83764134315901E-02 
468	 5.84117354903493E-02 
469	 0.058367638509496 
470	 5.82226901212195E-02 
471	 5.82288951139718E-02 
472	 5.83740515110807E-02 
473	 5.85110583324176E-02 
474	 5.82507064596991E-02 
475	 5.82573115414476E-02 
476	 5.84097519654543E-02 
477	 5.83182996678243E-02 
478	 5.84114675866032E-02 
479	 5.85006635366014E-02 
480	 5.85169539073878E-02 
481	 5.86322033715038E-02 
482	 5.85872859060602E-02 
483	 5.85462215824706E-02 
484	 5.86930389283174E-02 
485	 5.88182270159551E-02 
486	 5.88269798148183E-02 
487	 5.86979412650776E-02 
488	 0.058490103526031 
489	 5.85674844866832E-02 
490	 5.86963255278547E-02 
491	 5.86475021615952E-02 
492	 5.84555498732172E-02 
493	 5.82980053344736E-02 
494	 5.83422472262824E-02 
495	 5.86635171639056E-02 
496	 5.87887806101607E-02 
497	 5.87591504724698E-02 
498	 5.86981382286769E-02 
499	 5.87676747559918E-02 
500	 5.87856563820903E-02 
501	 5.87308773294637E-02 
502	 5.86408915022615E-02 
503	 5.85568804862543E-02 
504	 5.86569504448625E-02 
505	 5.88024475142691E-02 
506	 5.86010940368998E-02 
507	 0.058623024949033 
508	 5.87600537974714E-02 
509	 5.88166064685974E-02 
510	 5.87129032251478E-02 
511	 5.87296883398357E-02 
512	 5.88201428133326E-02 
513	 5.87822190376676E-02 
514	 5.87562935667162E-02 
