Wavelength	LMW7 profile 200007.asd
350	 0.05854333597612 
351	 6.14391645695471E-02 
352	 6.24316379575825E-02 
353	 5.92702351348469E-02 
354	 5.95081449904401E-02 
355	 6.33939985878133E-02 
356	 0.065404960803659 
357	 6.15580485570679E-02 
358	 5.96310842152124E-02 
359	 5.91477404852568E-02 
360	 6.10365289683158E-02 
361	 6.60440752627049E-02 
362	 6.12864800611082E-02 
363	 5.85500377261561E-02 
364	 6.18861242998551E-02 
365	 5.86052770616723E-02 
366	 5.85465553271524E-02 
367	 6.17552645161253E-02 
368	 6.51422168487115E-02 
369	 6.48676388833551E-02 
370	 6.32078228651108E-02 
371	 6.17504178217072E-02 
372	 6.14195522609935E-02 
373	 6.29949515800548E-02 
374	 6.41210222532754E-02 
375	 6.41009082383911E-02 
376	 6.58760520687113E-02 
377	 6.58671188668173E-02 
378	 6.54874516408096E-02 
379	 6.67937780897205E-02 
380	 6.80525223464689E-02 
381	 6.76829295612099E-02 
382	 6.78331581930072E-02 
383	 7.25346008112372E-02 
384	 7.27569989601209E-02 
385	 7.14002332306835E-02 
386	 7.16243940962923E-02 
387	 0.073719527254919 
388	 7.61811536244363E-02 
389	 7.75894805317946E-02 
390	 0.077709993203124 
391	 8.13157120266412E-02 
392	 0.083747352934547 
393	 8.47170247401982E-02 
394	 8.77129331976657E-02 
395	 0.088942643000794 
396	 9.06867549428018E-02 
397	 9.40169237613709E-02 
398	 9.53406881224001E-02 
399	 9.71248496595556E-02 
400	 9.98625936512626E-02 
401	 0.103085479310833 
402	 0.105393481368684 
403	 0.107146302006745 
404	 0.10899449718829 
405	 0.111679726209886 
406	 0.11458810173147 
407	 0.117329626227224 
408	 0.119489985085589 
409	 0.120246238961236 
410	 0.121980498787855 
411	 0.124203847793014 
412	 0.125393218818762 
413	 0.127315166021225 
414	 0.129067692356099 
415	 0.130166240857879 
416	 0.130948643667643 
417	 0.131163550224547 
418	 0.13150238570683 
419	 0.132365908329984 
420	 0.132543488855349 
421	 0.132037982586043 
422	 0.131669871325959 
423	 0.132456573542067 
424	 0.131644357175668 
425	 0.130598515382764 
426	 0.130142099444265 
427	 0.129131027372402 
428	 0.128190059368296 
429	 0.127232531754757 
430	 0.126068419815066 
431	 0.125161508531682 
432	 0.123892863946317 
433	 0.12256550424638 
434	 0.122332544232903 
435	 0.122158719452802 
436	 0.122411689427849 
437	 0.123243510596573 
438	 0.123469828455419 
439	 0.124288166251841 
440	 0.125821442842248 
441	 0.12759279894174 
442	 0.129030191486049 
443	 0.130862259422398 
444	 0.133226092310131 
445	 0.135171714142877 
446	 0.137319261449469 
447	 0.139517199555654 
448	 0.141535460091814 
449	 0.14374025418344 
450	 0.146056817886493 
451	 0.148348543667131 
452	 0.150455656025352 
453	 0.152633597721504 
454	 0.154753919551719 
455	 0.156753336448634 
456	 0.158910709597477 
457	 0.160930776792657 
458	 0.162844461349086 
459	 0.164784052852238 
460	 0.16651000666215 
461	 0.168013507245435 
462	 0.169421451057684 
463	 0.171013728149365 
464	 0.172487647476026 
465	 0.17384050911355 
466	 0.175140316189373 
467	 0.176374706650409 
468	 0.177549777646284 
469	 0.178678333140054 
470	 0.179785606319314 
471	 0.181007232287594 
472	 0.182176013776474 
473	 0.183205876297206 
474	 0.184319386151851 
475	 0.185366519131339 
476	 0.186299341903254 
477	 0.187148475434276 
478	 0.188173432233529 
479	 0.189058721855064 
480	 0.189824215193543 
481	 0.191023777366109 
482	 0.191919181212487 
483	 0.192779754874379 
484	 0.193945030425671 
485	 0.194865660570292 
486	 0.195710934262024 
487	 0.196552368494033 
488	 0.197366819648846 
489	 0.198141073607366 
490	 0.198996693011345 
491	 0.199976876756968 
492	 0.200898470917732 
493	 0.201695392794718 
494	 0.202412964776975 
495	 0.203185305194016 
496	 0.204351311487376 
497	 0.205245757773791 
498	 0.205753044286591 
499	 0.206706457081838 
500	 0.207499561800072 
501	 0.208163624075551 
502	 0.208903592805909 
503	 0.209855371046888 
504	 0.210736901005193 
505	 0.211486400678387 
506	 0.212256012587708 
507	 0.213052391976883 
508	 0.213937347130152 
509	 0.214878932800301 
510	 0.21558681771598 
511	 0.216250144564801 
512	 0.216936163369006 
513	 0.217650437822747 
514	 0.218424474487344 
515	 0.21926878220437 
516	 0.220121419681503 
517	 0.220788428094425 
518	 0.221587306205723 
519	 0.222397415148524 
520	 0.223028754230642 
521	 0.223734263485004 
522	 0.224442087177991 
523	 0.225130382428191 
524	 0.225847234846213 
525	 0.226532728096391 
526	 0.22724986715024 
527	 0.228039695585116 
528	 0.228799573269943 
529	 0.229512552312579 
530	 0.230189982918814 
531	 0.2308675164544 
532	 0.231599408974384 
533	 0.23241417520082 
534	 0.233250377085179 
535	 0.233852469131354 
536	 0.234510367504024 
537	 0.23523641594233 
538	 0.235943185745497 
539	 0.236686331795137 
540	 0.237357489981719 
541	 0.237963938815099 
542	 0.238677873274921 
543	 0.239386571340488 
544	 0.24009712355482 
545	 0.240837444472335 
546	 0.241604311075387 
547	 0.24229840534861 
548	 0.24296788580248 
549	 0.243772947061802 
550	 0.244465266969201 
551	 0.245178799181527 
552	 0.246005401811101 
553	 0.246737976129504 
554	 0.247513422168195 
555	 0.248335444021016 
556	 0.249140971470632 
557	 0.249942268412097 
558	 0.250725892677128 
559	 0.251516724466644 
560	 0.252424495424334 
561	 0.253187077063066 
562	 0.253921882568653 
563	 0.254833700341897 
564	 0.25582398845418 
565	 0.256744463894286 
566	 0.257563554772861 
567	 0.258385055253002 
568	 0.259274573033976 
569	 0.260270538355205 
570	 0.261345831941058 
571	 0.262316857506061 
572	 0.263230058231733 
573	 0.264114824887965 
574	 0.264992604428094 
575	 0.26595270705421 
576	 0.267019554782931 
577	 0.268141256044231 
578	 0.269129405229093 
579	 0.270093683814265 
580	 0.270995281755075 
581	 0.271785197796485 
582	 0.272763244911583 
583	 0.27377796621586 
584	 0.274746760908787 
585	 0.275742765888131 
586	 0.27693545094816 
587	 0.278168465957266 
588	 0.279265753989515 
589	 0.280451273217643 
590	 0.281580330176964 
591	 0.282665526631435 
592	 0.283863358185804 
593	 0.284997468178527 
594	 0.286039658893042 
595	 0.286987695376604 
596	 0.28781921376915 
597	 0.288611289720862 
598	 0.289390529835196 
599	 0.290162146763469 
600	 0.290971598057699 
601	 0.291864568319756 
602	 0.292823133103096 
603	 0.293728720833008 
604	 0.294557697965586 
605	 0.295392605877794 
606	 0.296331548254658 
607	 0.297317760436611 
608	 0.298194841326398 
609	 0.298992481957581 
610	 0.299952495232883 
611	 0.300772677855102 
612	 0.301468969334855 
613	 0.30212732188264 
614	 0.302798303018166 
615	 0.303421777542212 
616	 0.304003631160469 
617	 0.304589750725238 
618	 0.305138743160821 
619	 0.305637906393426 
620	 0.306105641378476 
621	 0.306613429066697 
622	 0.30714536483411 
623	 0.307623695015568 
624	 0.307992754973428 
625	 0.308542766968273 
626	 0.309007803335968 
627	 0.309321330642899 
628	 0.309734998257821 
629	 0.310180727719368 
630	 0.310600754321556 
631	 0.310960706323855 
632	 0.31132682528522 
633	 0.311645174386265 
634	 0.31198211060242 
635	 0.3124767799693 
636	 0.312744475688955 
637	 0.313039577534576 
638	 0.313518171494715 
639	 0.313814994079448 
640	 0.314117376689538 
641	 0.314456651711764 
642	 0.314795021202719 
643	 0.315105358177297 
644	 0.315466627739685 
645	 0.31587522759271 
646	 0.316193433982536 
647	 0.316520865526323 
648	 0.316873836442416 
649	 0.317245207195454 
650	 0.317634294667716 
651	 0.318029737330032 
652	 0.318394610023648 
653	 0.318683125896374 
654	 0.319087018444776 
655	 0.319476497169972 
656	 0.319770637019507 
657	 0.320155181087784 
658	 0.32060085373123 
659	 0.321056133787065 
660	 0.321458700204488 
661	 0.321794660785511 
662	 0.32225121137246 
663	 0.322821796338289 
664	 0.323194885093155 
665	 0.323579832429318 
666	 0.324026911822401 
667	 0.324495710318028 
668	 0.324734639174033 
669	 0.325162166221704 
670	 0.325772203824359 
671	 0.326206808398013 
672	 0.326662526568026 
673	 0.32718354141079 
674	 0.327727500224212 
675	 0.328088574916496 
676	 0.328545317834774 
677	 0.329053333011891 
678	 0.329461276636339 
679	 0.32994527651497 
680	 0.330453573237295 
681	 0.330954731192704 
682	 0.331470715196231 
683	 0.33197806830566 
684	 0.332473588519174 
685	 0.332962533323955 
686	 0.33345941054099 
687	 0.333939406915454 
688	 0.334436120815748 
689	 0.335007179518831 
690	 0.33546601008719 
691	 0.335924577515158 
692	 0.336463586052864 
693	 0.337027410250408 
694	 0.337463295789838 
695	 0.337893150838416 
696	 0.338478033931484 
697	 0.338961044176127 
698	 0.339460228234171 
699	 0.340011558230439 
700	 0.34054124594955 
701	 0.341008372146679 
702	 0.34142410006439 
703	 0.341835728832051 
704	 0.342363360444613 
705	 0.342807212423174 
706	 0.343171092877959 
707	 0.343567991267844 
708	 0.344025264666292 
709	 0.344495013695266 
710	 0.344927609424953 
711	 0.345284599861184 
712	 0.345655264872686 
713	 0.346030845801849 
714	 0.346376396711021 
715	 0.346660475531369 
716	 0.347019951408036 
717	 0.347420215031684 
718	 0.347710822365432 
719	 0.34799440120057 
720	 0.348238144440609 
721	 0.348420906222987 
722	 0.348563919884719 
723	 0.348860827760254 
724	 0.349181779559869 
725	 0.349335014267399 
726	 0.349446622933574 
727	 0.34958957664639 
728	 0.349733204856224 
729	 0.349764058784602 
730	 0.349859996302285 
731	 0.349941835982565 
732	 0.349949760088202 
733	 0.349995306804699 
734	 0.349928707449526 
735	 0.34979911635844 
736	 0.349720116958797 
737	 0.349642996223506 
738	 0.349529033010642 
739	 0.349382918138032 
740	 0.34925379769737 
741	 0.349062406755584 
742	 0.348852560546104 
743	 0.348648265393527 
744	 0.348336108969208 
745	 0.348072116039085 
746	 0.347828004643238 
747	 0.347502194009579 
748	 0.347155263786657 
749	 0.34685272843269 
750	 0.346548812763265 
751	 0.346070363022187 
752	 0.345599444965118 
753	 0.345168676242596 
754	 0.344760162978706 
755	 0.344319998422503 
756	 0.343872552039163 
757	 0.343422995872495 
758	 0.342957562072382 
759	 0.342408621477136 
760	 0.341742919015531 
761	 0.341055781240313 
762	 0.340585148883515 
763	 0.340064434022779 
764	 0.339443270867133 
765	 0.338768574545078 
766	 0.338210644119811 
767	 0.337597755229137 
