Wavelength	LMW200001.asd
350	 7.38163107670597E-02 
351	 7.00033952141067E-02 
352	 6.11714801973514E-02 
353	 5.85950905866574E-02 
354	 7.20079579252229E-02 
355	 7.46629275111272E-02 
356	 7.07812750733306E-02 
357	 6.99464690845566E-02 
358	 6.83491356209211E-02 
359	 6.72562861882197E-02 
360	 0.066927495787766 
361	 6.69981383562986E-02 
362	 6.84403215396763E-02 
363	 6.94444490271848E-02 
364	 6.85323714682052E-02 
365	 6.48234146620285E-02 
366	 0.06401927599195 
367	 6.67959062999536E-02 
368	 7.10482275068285E-02 
369	 0.071045878677697 
370	 6.80006617959421E-02 
371	 0.065663089059923 
372	 6.83846746612427E-02 
373	 6.84064394775576E-02 
374	 6.97488847046678E-02 
375	 0.072898217516532 
376	 6.93852338458674E-02 
377	 0.068323568181593 
378	 6.97614765901281E-02 
379	 7.10546770551416E-02 
380	 0.07105079339109 
381	 6.95304747365879E-02 
382	 6.94429221915055E-02 
383	 7.49727852179939E-02 
384	 7.56675740381776E-02 
385	 7.42901633064645E-02 
386	 7.40597995688593E-02 
387	 7.52603353021323E-02 
388	 7.63024715860582E-02 
389	 7.67128380576532E-02 
390	 7.64723309174423E-02 
391	 7.51860595175848E-02 
392	 7.66397243308629E-02 
393	 0.07982803482363 
394	 0.079962951072826 
395	 8.11301540537673E-02 
396	 8.26691943215832E-02 
397	 8.37513540173386E-02 
398	 8.50296077939911E-02 
399	 8.50002970965819E-02 
400	 8.54874364470317E-02 
401	 8.83019074370377E-02 
402	 8.80913333541086E-02 
403	 8.75631401034082E-02 
404	 8.82152298337175E-02 
405	 8.97348333618863E-02 
406	 9.05248730897088E-02 
407	 9.13279035595043E-02 
408	 9.24169698470478E-02 
409	 9.13996859794818E-02 
410	 0.091201746750142 
411	 9.20354835327088E-02 
412	 0.09291976064386 
413	 9.47126765999497E-02 
414	 9.54722584131361E-02 
415	 9.50179023200878E-02 
416	 9.56279088877262E-02 
417	 9.59402605980606E-02 
418	 9.62162321441414E-02 
419	 9.67716371305997E-02 
420	 0.096872286287466 
421	 9.64334764500064E-02 
422	 9.61411478687071E-02 
423	 9.69405998687329E-02 
424	 9.70886418814031E-02 
425	 9.68399988235991E-02 
426	 9.65031156623814E-02 
427	 9.59284887393366E-02 
428	 9.55579626342016E-02 
429	 9.53663484710573E-02 
430	 9.51869519910576E-02 
431	 9.50396001689201E-02 
432	 9.48715027078879E-02 
433	 9.47421602825769E-02 
434	 9.48042308709373E-02 
435	 9.47336284234365E-02 
436	 9.46403983259035E-02 
437	 9.46534727377523E-02 
438	 9.47165598400319E-02 
439	 9.48185246609235E-02 
440	 9.50267208494885E-02 
441	 0.09542275666363 
442	 9.58661012024532E-02 
443	 9.63979187499287E-02 
444	 9.68748800535565E-02 
445	 9.68248519876913E-02 
446	 9.70288291228649E-02 
447	 9.75478949886548E-02 
448	 9.81875145077738E-02 
449	 9.87235533123951E-02 
450	 9.90084071067806E-02 
451	 9.92854235866745E-02 
452	 0.100048508594934 
453	 0.100199623870843 
454	 0.100390660160342 
455	 0.101058359296444 
456	 0.101355847843726 
457	 0.101658727862389 
458	 0.101887889532415 
459	 0.101886421093261 
460	 0.102454674329298 
461	 0.102807940318284 
462	 0.102749382553236 
463	 0.103090257733961 
464	 0.10347632189341 
465	 0.103645158285598 
466	 0.103543413908132 
467	 0.103865057492949 
468	 0.104118870503671 
469	 0.104180245166339 
470	 0.104251096704599 
471	 0.104447673049142 
472	 0.104551615925106 
473	 0.104487886149442 
474	 0.104661502546729 
475	 0.104803893970708 
476	 0.104895478944253 
477	 0.105021100361298 
478	 0.10521274398254 
479	 0.105343672699871 
480	 0.10538454111845 
481	 0.105455029969221 
482	 0.105536148056044 
483	 0.105752764176479 
484	 0.106133352375553 
485	 0.106222466289764 
486	 0.106096444449462 
487	 0.105927183532404 
488	 0.105941257089935 
489	 0.106092220123181 
490	 0.106380593775427 
491	 0.106687934381799 
492	 0.106561021250595 
493	 0.106578631537932 
494	 0.106755923040589 
495	 0.106872093900989 
496	 0.107154845673774 
497	 0.107255597114114 
498	 0.107126860907503 
499	 0.107233544634641 
500	 0.107364857937714 
501	 0.107450358303992 
502	 0.107498236198109 
503	 0.107719865126263 
504	 0.107804350500751 
505	 0.107789846886686 
506	 0.108021201920521 
507	 0.108069726418534 
508	 0.10807140558076 
509	 0.108172750492472 
510	 0.108255741274814 
511	 0.108295085699095 
512	 0.10831158955013 
513	 0.108359988803943 
514	 0.108548187029085 
515	 0.108605485914386 
516	 0.108512384542726 
517	 0.108759840851472 
518	 0.108825514327614 
519	 0.108778113871215 
520	 0.108851232146403 
521	 0.109065330407199 
522	 0.109185310488935 
523	 0.109191900196794 
524	 0.10930121299554 
525	 0.109381651719467 
526	 0.109456558202673 
527	 0.109547404124801 
528	 0.109553686433112 
529	 0.109626094407078 
530	 0.109753022127179 
531	 0.109822952817758 
532	 0.109902675763815 
533	 0.110036770585375 
534	 0.110212016787543 
535	 0.110300725918047 
536	 0.11038728034558 
537	 0.110476556641305 
538	 0.110560357970748 
539	 0.110762677790138 
540	 0.110870621399079 
541	 0.110875231617232 
542	 0.111068747204519 
543	 0.111231702854452 
544	 0.111346587008359 
545	 0.111455509289789 
546	 0.111608963391474 
547	 0.111778817965516 
548	 0.111957831916474 
549	 0.112155942786053 
550	 0.112313330611425 
551	 0.112454001853887 
552	 0.112627654776871 
553	 0.112922533429305 
554	 0.113151027968323 
555	 0.113331306117644 
556	 0.113584591353578 
557	 0.113882130454144 
558	 0.114166726657503 
559	 0.114446498001397 
560	 0.114863649345672 
561	 0.115144493687599 
562	 0.115401402882716 
563	 0.11582499658695 
564	 0.116234766268683 
565	 0.116627406145621 
566	 0.117036509855258 
567	 0.117524853227672 
568	 0.118097170866621 
569	 0.118670192319653 
570	 0.119183471888612 
571	 0.119728928095016 
572	 0.120269516376018 
573	 0.120833161632053 
574	 0.121481697419515 
575	 0.122100949216242 
576	 0.122739506369949 
577	 0.123435009630204 
578	 0.124146389627585 
579	 0.124872472108348 
580	 0.125628172918631 
581	 0.12643023305403 
582	 0.127243802067325 
583	 0.128059429748166 
584	 0.128869565591148 
585	 0.129665914477779 
586	 0.130546935594364 
587	 0.131445099988252 
588	 0.13228439997754 
589	 0.133194019297803 
590	 0.134094612185545 
591	 0.134978660750099 
592	 0.135908148359057 
593	 0.136820724262572 
594	 0.137723846233783 
595	 0.138623903844409 
596	 0.13949171529979 
597	 0.14034415600569 
598	 0.141190919178435 
599	 0.142036749432692 
600	 0.142838408217376 
601	 0.143669602536174 
602	 0.144520936225064 
603	 0.145207610871167 
604	 0.145912800528454 
605	 0.14663453303998 
606	 0.147321617885896 
607	 0.148031638288261 
608	 0.148717987877515 
609	 0.14936843524263 
610	 0.150017240881006 
611	 0.150657482104301 
612	 0.151226410458199 
613	 0.151699178723551 
614	 0.152230473908278 
615	 0.152731699984256 
616	 0.153161135034666 
617	 0.153520001329702 
618	 0.153915690896326 
619	 0.154316307420007 
620	 0.15468362170842 
621	 0.155008482230985 
622	 0.155336618671679 
623	 0.155674289169349 
624	 0.156005108077441 
625	 0.15628833690522 
626	 0.156548118400634 
627	 0.156806444725018 
628	 0.15707460968623 
629	 0.157361328729741 
630	 0.157638544408619 
631	 0.157876293521729 
632	 0.158072703483856 
633	 0.158292784933699 
634	 0.158550950205162 
635	 0.158814936823146 
636	 0.159017862610866 
637	 0.159235181872676 
638	 0.159502776747076 
639	 0.159688606339464 
640	 0.159926196889041 
641	 0.16019076246229 
642	 0.160403569817246 
643	 0.160683992027285 
644	 0.160946393775896 
645	 0.161166674418364 
646	 0.161437570330986 
647	 0.161680032286516 
648	 0.161905263951964 
649	 0.162153273985203 
650	 0.162473202407191 
651	 0.162763702440503 
652	 0.163008697283978 
653	 0.163271945790883 
654	 0.163599094916772 
655	 0.163896320025297 
656	 0.164124649866639 
657	 0.164444603930022 
658	 0.164804041255102 
659	 0.165138641182923 
660	 0.165401476044266 
661	 0.165761461590536 
662	 0.16612077884611 
663	 0.166435969373236 
664	 0.166778788873082 
665	 0.167134988412489 
666	 0.167529192289353 
667	 0.167959382086745 
668	 0.168270504145397 
669	 0.168620369675398 
670	 0.169051422734289 
671	 0.169497482036587 
672	 0.169909233374123 
673	 0.170326463342905 
674	 0.170779053989252 
675	 0.171236398674807 
676	 0.171674481361233 
677	 0.172097672042449 
678	 0.172530607227696 
679	 0.173024053566214 
680	 0.17352429845564 
681	 0.174015235201101 
682	 0.174543224911493 
683	 0.175069084176469 
684	 0.175556502274465 
685	 0.176017027585576 
686	 0.176632778840078 
687	 0.177210106760901 
688	 0.177715578647779 
689	 0.178235951301593 
690	 0.178780101180549 
