Wavelength	MM200007.asd
350	 0.054873172018045 
351	 5.78452890172573E-02 
352	 5.45567081455827E-02 
353	 4.86456129317696E-02 
354	 4.95011823408268E-02 
355	 4.90584290199534E-02 
356	 4.92430389383455E-02 
357	 5.25717796361626E-02 
358	 5.39176355981994E-02 
359	 5.60875645358961E-02 
360	 5.69661996134148E-02 
361	 5.22723837027458E-02 
362	 5.11337175190137E-02 
363	 5.35454972571075E-02 
364	 5.67896905998715E-02 
365	 5.58799773858282E-02 
366	 5.42944682345707E-02 
367	 5.33034984798539E-02 
368	 5.34069053092152E-02 
369	 5.44098282526108E-02 
370	 5.63817377202988E-02 
371	 5.84153587424869E-02 
372	 5.89860089774962E-02 
373	 5.73270817656402E-02 
374	 5.63874781277981E-02 
375	 0.057300991096439 
376	 5.73628969029293E-02 
377	 5.69908426591426E-02 
378	 5.73914214683518E-02 
379	 5.92079194037954E-02 
380	 0.059816002896025 
381	 5.88874176091729E-02 
382	 5.82322306685267E-02 
383	 6.06776005097817E-02 
384	 6.18301122787841E-02 
385	 6.09272633423299E-02 
386	 5.92617167125796E-02 
387	 6.08339680120812E-02 
388	 0.063534517247048 
389	 6.43535205061804E-02 
390	 6.16727134633122E-02 
391	 6.10579083271502E-02 
392	 6.30843113556333E-02 
393	 6.56876498431025E-02 
394	 6.52311932430482E-02 
395	 6.61109796734361E-02 
396	 6.71520374700729E-02 
397	 6.73884436558965E-02 
398	 6.83596051571476E-02 
399	 6.91174822194801E-02 
400	 6.96963577957227E-02 
401	 7.03821218203676E-02 
402	 7.08534857785481E-02 
403	 7.09182042478149E-02 
404	 7.05822065193041E-02 
405	 7.00543912030961E-02 
406	 7.04405736109402E-02 
407	 0.071525493844148 
408	 7.24361565763248E-02 
409	 7.12223588543474E-02 
410	 7.06027197468301E-02 
411	 7.14542494325528E-02 
412	 7.33227062236188E-02 
413	 7.35877819823164E-02 
414	 7.29884823442411E-02 
415	 7.24954265609087E-02 
416	 7.29035480026178E-02 
417	 7.36011267227322E-02 
418	 0.074210404778902 
419	 0.074457469581866 
420	 7.41828629349161E-02 
421	 7.35668195004674E-02 
422	 7.35092183339643E-02 
423	 7.50038022288087E-02 
424	 7.49717625523421E-02 
425	 0.074561186772331 
426	 7.46484681331684E-02 
427	 7.45924080696947E-02 
428	 7.45008772116123E-02 
429	 0.074436511279324 
430	 0.074445710587541 
431	 0.074567776950729 
432	 0.074271414593968 
433	 7.37178160433657E-02 
434	 7.37032310753428E-02 
435	 7.37024040224953E-02 
436	 7.35443354109904E-02 
437	 7.32987284571993E-02 
438	 7.34987502679048E-02 
439	 7.35643979915465E-02 
440	 7.37249902914105E-02 
441	 7.44257031253607E-02 
442	 7.43323696669934E-02 
443	 7.43247713810028E-02 
444	 7.46715142518937E-02 
445	 7.43693630075205E-02 
446	 0.074683494833782 
447	 7.52292474785796E-02 
448	 7.53551893456763E-02 
449	 7.53899048973614E-02 
450	 7.57836447403687E-02 
451	 7.63554660048149E-02 
452	 7.64329843712642E-02 
453	 7.65269155560167E-02 
454	 7.65469147282367E-02 
455	 7.64767670822391E-02 
456	 7.67452973064782E-02 
457	 7.70329389971673E-02 
458	 7.71352667849337E-02 
459	 7.70047488855014E-02 
460	 7.73568231102564E-02 
461	 7.75390814319317E-02 
462	 7.73612931037035E-02 
463	 7.74390736957995E-02 
464	 7.76832219604219E-02 
465	 7.78583997705746E-02 
466	 7.78230680196367E-02 
467	 7.80472313643523E-02 
468	 7.80782611546718E-02 
469	 7.79611432635472E-02 
470	 7.81233024691842E-02 
471	 7.81315913531222E-02 
472	 7.80973484451675E-02 
473	 7.81800305108087E-02 
474	 7.84678346977214E-02 
475	 0.078613052637356 
476	 7.86059839769432E-02 
477	 7.85901834738849E-02 
478	 0.078554397944217 
479	 7.86060588763866E-02 
480	 7.87356096194784E-02 
481	 7.87631452474132E-02 
482	 7.88825473487784E-02 
483	 7.90710430238827E-02 
484	 7.92057620720772E-02 
485	 7.89965657871705E-02 
486	 7.89560519886169E-02 
487	 7.90879742499599E-02 
488	 7.89893804781839E-02 
489	 7.91298448371246E-02 
490	 7.92672508492379E-02 
491	 7.92085524950525E-02 
492	 7.91554679749745E-02 
493	 7.92762535356135E-02 
494	 7.94538869611488E-02 
495	 7.94808228888395E-02 
496	 7.96964369515039E-02 
497	 7.97216333720969E-02 
498	 7.95224869211824E-02 
499	 7.96718334913013E-02 
500	 7.97103847271962E-02 
501	 7.97171760379985E-02 
502	 7.98470391404602E-02 
503	 7.98965469207519E-02 
504	 7.98094690078716E-02 
505	 7.97158855152261E-02 
506	 7.98863299140976E-02 
507	 8.00001885609319E-02 
508	 8.01192377100976E-02 
509	 8.02829419777605E-02 
510	 8.02572639756741E-02 
511	 8.02553342659608E-02 
512	 8.03040478378484E-02 
513	 0.080337238566478 
514	 8.04147388054055E-02 
515	 8.05172330400961E-02 
516	 8.05993539047031E-02 
517	 8.05750007846811E-02 
518	 8.06505781377278E-02 
519	 8.07538047985274E-02 
520	 8.07689581759502E-02 
521	 8.08804931248506E-02 
522	 8.09835923028155E-02 
523	 8.10240144538929E-02 
524	 8.10183033462387E-02 
525	 8.10343207487948E-02 
526	 8.11152566617847E-02 
527	 8.12423580342568E-02 
528	 8.12271481011363E-02 
529	 8.12429772168692E-02 
530	 8.13658379529644E-02 
531	 8.15874649416548E-02 
532	 8.17622234853415E-02 
533	 0.081807459988783 
534	 8.17604779140363E-02 
535	 8.18779900935213E-02 
536	 8.20093585171443E-02 
537	 8.21011792058014E-02 
538	 0.082152881685092 
539	 0.082280535905114 
540	 8.23769590034024E-02 
541	 8.24239850044843E-02 
542	 8.25424720298973E-02 
543	 8.26976754410621E-02 
544	 8.28553363039233E-02 
545	 8.29959399600268E-02 
546	 8.31726331186698E-02 
547	 8.33168404575904E-02 
548	 8.34602097158313E-02 
549	 8.37087391099779E-02 
550	 8.38440905440076E-02 
551	 8.39632475260794E-02 
552	 8.41639813301973E-02 
553	 8.43908756385997E-02 
554	 8.46499902882221E-02 
555	 0.084902331725505 
556	 8.50984771033194E-02 
557	 8.52988051844976E-02 
558	 8.56130699029199E-02 
559	 8.60427871455996E-02 
560	 8.64004847874285E-02 
561	 8.67264209672367E-02 
562	 0.08705667207196 
563	 8.74275382780292E-02 
564	 8.78464439840668E-02 
565	 8.82726165578369E-02 
566	 8.87194204576665E-02 
567	 8.92624397645697E-02 
568	 8.98035749823259E-02 
569	 9.03172176536627E-02 
570	 9.08130791651141E-02 
571	 9.13422364577726E-02 
572	 9.19619244529699E-02 
573	 9.26405506840688E-02 
574	 9.32848672651001E-02 
575	 9.39145549058547E-02 
576	 9.45561883940907E-02 
577	 9.52380008555277E-02 
578	 0.095989666263579 
579	 9.67779566838731E-02 
580	 9.76123839483432E-02 
581	 9.85100945929952E-02 
582	 9.94052421963399E-02 
583	 0.100332329414277 
584	 0.101277274495007 
585	 0.102145003915993 
586	 0.103080239112182 
587	 0.104044502375349 
588	 0.104972313643073 
589	 0.105940898962891 
590	 0.106916596051147 
591	 0.107877236415791 
592	 0.108820044603143 
593	 0.109807876619974 
594	 0.110834549798487 
595	 0.111875901925314 
596	 0.112909226416536 
597	 0.113955075339695 
598	 0.11497866244149 
599	 0.115931730056656 
600	 0.116897198080502 
601	 0.117841074327676 
602	 0.118737350854223 
603	 0.119600086855705 
604	 0.120468101263691 
605	 0.121292356734706 
606	 0.122028812768446 
607	 0.122844977688269 
608	 0.123635815111399 
609	 0.124378082018725 
610	 0.125159130154949 
611	 0.125842596854529 
612	 0.126493841362025 
613	 0.127174436882645 
614	 0.127769217972615 
615	 0.128332452526073 
616	 0.128874100166029 
617	 0.129372496959348 
618	 0.129853084889387 
619	 0.130276449896027 
620	 0.130654061939203 
621	 0.131135534141978 
622	 0.131549404618811 
623	 0.131897653964968 
624	 0.132254166402459 
625	 0.132663835624451 
626	 0.133027615111734 
627	 0.133326584542619 
628	 0.133662199708333 
629	 0.133985607503582 
630	 0.134298031564701 
631	 0.134607801247377 
632	 0.134899392812632 
633	 0.135191161145193 
634	 0.13550180329095 
635	 0.135843712688931 
636	 0.136121579440203 
637	 0.136413452588934 
638	 0.13675730154393 
639	 0.13701366565785 
640	 0.1372740764377 
641	 0.137567539045605 
642	 0.137889223388499 
643	 0.138204052254013 
644	 0.138530883639182 
645	 0.138861668789943 
646	 0.13914002185126 
647	 0.139449181194836 
648	 0.139747515877677 
649	 0.140006293488558 
650	 0.140415546216013 
651	 0.140798412698178 
652	 0.141121530153492 
653	 0.14148227498393 
654	 0.141831987522115 
655	 0.142183333140621 
656	 0.142548223252184 
657	 0.142906777406622 
658	 0.143294022049563 
659	 0.143712176305353 
660	 0.14413937476718 
661	 0.14451203772135 
662	 0.144928668734517 
663	 0.145423087908609 
664	 0.145916254598165 
665	 0.146336139588403 
666	 0.146748419990434 
667	 0.14722772014313 
668	 0.147689654677012 
669	 0.148156295516263 
670	 0.148645108244065 
671	 0.149162951038134 
672	 0.149680223593979 
673	 0.150224137643317 
674	 0.150795655530271 
675	 0.151303249218839 
676	 0.151872040969764 
677	 0.152440032335429 
678	 0.152906900098956 
679	 0.153515909192322 
680	 0.154136103896504 
681	 0.154718587706191 
682	 0.155365170184563 
683	 0.155976398618822 
684	 0.156560733027598 
685	 0.157164081131548 
686	 0.157859024298331 
687	 0.158561921709643 
688	 0.159247588274195 
689	 0.15993281056229 
690	 0.160575141165375 
691	 0.161217904302881 
692	 0.161908958571582 
693	 0.162693152679589 
694	 0.163415663948359 
695	 0.164118185612665 
696	 0.164884242989783 
697	 0.165573826835127 
698	 0.166302173567116 
699	 0.167087982237481 
700	 0.167835514619091 
701	 0.168606544984899 
702	 0.169369561856579 
703	 0.170106493822701 
704	 0.170895312478458 
705	 0.171647304105279 
706	 0.172375776747271 
707	 0.173140493861095 
708	 0.173901508523281 
709	 0.174691650115173 
710	 0.175499218930534 
711	 0.176240321027134 
712	 0.176966201702435 
713	 0.177696819667337 
714	 0.178442477927903 
715	 0.179208582012862 
716	 0.179963052639697 
717	 0.180678747778737 
718	 0.181339684842656 
719	 0.182009958747088 
720	 0.18266145503461 
721	 0.183285492883944 
722	 0.183938278345599 
723	 0.1845868873847 
724	 0.185237516471658 
725	 0.18588645299169 
726	 0.186415921758601 
727	 0.186933565099096 
728	 0.187468303140313 
729	 0.187966733591436 
730	 0.188479913609926 
731	 0.18893949691863 
732	 0.189315817835418 
733	 0.189722070297234 
734	 0.190094230448127 
735	 0.190435172622804 
736	 0.1907654670828 
737	 0.191041544951255 
738	 0.191314841880797 
739	 0.191582794719725 
740	 0.191779681281732 
741	 0.191973945423484 
742	 0.192134394257557 
743	 0.192229149360225 
744	 0.192274773606132 
745	 0.192338714615315 
746	 0.192398842645373 
747	 0.192393483432561 
748	 0.192325341022477 
749	 0.19228779109566 
750	 0.192263739481424 
751	 0.192098569085005 
752	 0.191954261684584 
753	 0.191830680051818 
754	 0.191688651294886 
755	 0.191493165599098 
756	 0.19126384555136 
757	 0.191023933765008 
758	 0.190787452608066 
759	 0.190486759583603 
760	 0.190143787432777 
761	 0.189807979051479 
762	 0.189547324422481 
763	 0.189245085719259 
764	 0.188866798175934 
765	 0.188432523217496 
766	 0.188047795778612 
767	 0.187677479804877 
768	 0.18728129755708 
769	 0.186830887655899 
770	 0.186409096272787 
771	 0.185999558085799 
