Wavelength	LMW200012.asd
350	 6.90273852746522E-02 
351	 0.070730605214768 
352	 6.63171073340426E-02 
353	 5.91162435698707E-02 
354	 5.76565029517099E-02 
355	 5.93521486532192E-02 
356	 6.03428019420521E-02 
357	 0.059002952769972 
358	 6.42450958513636E-02 
359	 6.39280171129191E-02 
360	 5.88682907298057E-02 
361	 5.80179857480536E-02 
362	 5.86539275798264E-02 
363	 5.95662180481147E-02 
364	 5.96862087060564E-02 
365	 0.057672242643171 
366	 5.79954915124894E-02 
367	 5.89353932511749E-02 
368	 5.89238233321431E-02 
369	 0.065097644811212 
370	 6.50433095811448E-02 
371	 6.05955672144257E-02 
372	 6.27212700958024E-02 
373	 6.50430187109247E-02 
374	 6.45383219205301E-02 
375	 6.22482165033115E-02 
376	 0.065561860286994 
377	 6.56950735836288E-02 
378	 6.40580378250456E-02 
379	 6.44710307880406E-02 
380	 0.06723909181604 
381	 0.06730229846715 
382	 6.62712527359616E-02 
383	 7.00157505922614E-02 
384	 0.069610741857321 
385	 6.79983644595386E-02 
386	 6.80179330514763E-02 
387	 6.89633177889647E-02 
388	 7.09532025831576E-02 
389	 7.20787204295215E-02 
390	 7.10280002353453E-02 
391	 7.19430423559484E-02 
392	 7.35818857354643E-02 
393	 7.50221900951577E-02 
394	 7.59282748995347E-02 
395	 7.72940672018462E-02 
396	 7.83457324340711E-02 
397	 7.87666551514457E-02 
398	 7.99110010671741E-02 
399	 8.07184595498987E-02 
400	 8.16431047715568E-02 
401	 8.31427330741831E-02 
402	 8.24396107646795E-02 
403	 8.22451117730378E-02 
404	 8.36062593302568E-02 
405	 8.55225188666647E-02 
406	 8.65684053458474E-02 
407	 8.74147471311913E-02 
408	 0.088372512791909 
409	 0.087506516053591 
410	 8.68536964848102E-02 
411	 8.72098471818652E-02 
412	 8.85510533769721E-02 
413	 8.99786106246101E-02 
414	 9.09265164924896E-02 
415	 9.12537675316957E-02 
416	 0.091256730668143 
417	 9.11494634381595E-02 
418	 9.12728617531858E-02 
419	 0.091792444154771 
420	 9.23651915123464E-02 
421	 9.25663631680732E-02 
422	 9.25071258907544E-02 
423	 9.26074735816296E-02 
424	 9.26463207032281E-02 
425	 9.23589710211223E-02 
426	 9.19378509809067E-02 
427	 9.24746077304125E-02 
428	 9.24947552493616E-02 
429	 9.21277197571284E-02 
430	 9.19275758711413E-02 
431	 9.17319626103146E-02 
432	 9.15144184825891E-02 
433	 9.13035542717162E-02 
434	 0.091171677305774 
435	 9.10467107015363E-02 
436	 9.10722810714316E-02 
437	 9.12290703603682E-02 
438	 9.09046212394996E-02 
439	 9.10102629454645E-02 
440	 9.15072579211088E-02 
441	 9.18857471631482E-02 
442	 9.20384752134997E-02 
443	 9.25554639286607E-02 
444	 9.33899532659498E-02 
445	 9.34410643519048E-02 
446	 9.35901642456942E-02 
447	 9.40590942454868E-02 
448	 9.47550616837504E-02 
449	 9.51237402874904E-02 
450	 9.55505650384689E-02 
451	 9.60945341787389E-02 
452	 9.65154428334534E-02 
453	 9.67941045705404E-02 
454	 9.70249152321143E-02 
455	 9.73049112660618E-02 
456	 9.76723440234388E-02 
457	 9.81805458650327E-02 
458	 9.86482987771035E-02 
459	 9.88402690241242E-02 
460	 9.90273573330484E-02 
461	 9.90673372166066E-02 
462	 9.90311914957892E-02 
463	 9.93329838252062E-02 
464	 9.96797942026819E-02 
465	 0.100003697062285 
466	 0.10027980743001 
467	 0.100407071526355 
468	 0.100500533974107 
469	 0.100555906623746 
470	 0.100493509476903 
471	 0.100713241949954 
472	 0.100945518442875 
473	 0.101003372364019 
474	 0.101175591355271 
475	 0.101250739943192 
476	 0.101315509147234 
477	 0.101530948803229 
478	 0.101615529034744 
479	 0.10158919719409 
480	 0.101573502359051 
481	 0.101790799709617 
482	 0.101924395056074 
483	 0.102127622798791 
484	 0.102498293166913 
485	 0.102355549331883 
486	 0.102310839884033 
487	 0.10248123364578 
488	 0.102556542946618 
489	 0.102679865135714 
490	 0.102863284602622 
491	 0.103046736802237 
492	 0.103027805909696 
493	 0.103077199022677 
494	 0.103154105574732 
495	 0.103120396647592 
496	 0.103312967072634 
497	 0.103477718046048 
498	 0.103569598274622 
499	 0.103952174107973 
500	 0.103999843570336 
501	 0.10391311516315 
502	 0.104030509982699 
503	 0.104126531472908 
504	 0.104243665609561 
505	 0.104352780384626 
506	 0.104363157622471 
507	 0.104442120807292 
508	 0.104588785525265 
509	 0.104743472379263 
510	 0.104798389099101 
511	 0.104723937129115 
512	 0.10468327830483 
513	 0.104890213750925 
514	 0.104994631667268 
515	 0.10510625881981 
516	 0.105273330283104 
517	 0.105348174674487 
518	 0.105401184357769 
519	 0.105473402724061 
520	 0.105589508213702 
521	 0.105739418280057 
522	 0.105847754532121 
523	 0.105903418051648 
524	 0.105964452743099 
525	 0.105967507712637 
526	 0.106003722648771 
527	 0.106139871109282 
528	 0.10627429716356 
529	 0.106339881721645 
530	 0.106402603770037 
531	 0.10659508583585 
532	 0.106714247293441 
533	 0.106830964646804 
534	 0.106984854832149 
535	 0.10705653816874 
536	 0.107195696022797 
537	 0.107361342430664 
538	 0.107459761315258 
539	 0.107593432703829 
540	 0.107739240200598 
541	 0.107878134095612 
542	 0.108008528776522 
543	 0.108178139593689 
544	 0.108366162075899 
545	 0.10854240555196 
546	 0.108725321248161 
547	 0.108900970284852 
548	 0.109102282675309 
549	 0.109391755067627 
550	 0.109592372743014 
551	 0.109752322134293 
552	 0.109955374902966 
553	 0.110271002437966 
554	 0.11055673067515 
555	 0.110834620520845 
