Wavelength	LMW800000.asd
350	 6.72221216322765E-02 
351	 6.56888774296847E-02 
352	 6.02456647072253E-02 
353	 5.25172031565234E-02 
354	 5.16558335259632E-02 
355	 5.13298103608823E-02 
356	 5.29670044097878E-02 
357	 5.76719792594865E-02 
358	 5.82184860852988E-02 
359	 5.74929472229775E-02 
360	 5.78947001594761E-02 
361	 6.06362906580179E-02 
362	 5.99223327836252E-02 
363	 5.81971129536405E-02 
364	 0.057569966029033 
365	 5.82235689509808E-02 
366	 5.65602056600553E-02 
367	 5.43305759070263E-02 
368	 0.054453094339801 
369	 5.85742810149465E-02 
370	 0.058491832414967 
371	 0.056119185611242 
372	 5.93452577173401E-02 
373	 5.82331940672368E-02 
374	 5.79304303121511E-02 
375	 6.10741984946124E-02 
376	 6.30148602375168E-02 
377	 6.02992615981836E-02 
378	 5.75699041481967E-02 
379	 5.95217109804014E-02 
380	 5.93755650734865E-02 
381	 5.92208746756553E-02 
382	 5.97133196074611E-02 
383	 6.02151644233982E-02 
384	 6.07944693541723E-02 
385	 6.04134304424225E-02 
386	 5.94464905184759E-02 
387	 6.13971054561762E-02 
388	 6.13186719453634E-02 
389	 6.07134174009327E-02 
390	 6.18982725086574E-02 
391	 6.03416163197911E-02 
392	 6.02455746465822E-02 
393	 6.21523374388461E-02 
394	 0.063215045003078 
395	 6.30360655874181E-02 
396	 6.28996735707619E-02 
397	 6.36779952765846E-02 
398	 6.50076775199254E-02 
399	 6.41010320290367E-02 
400	 6.27078592433932E-02 
401	 6.34487742123879E-02 
402	 6.33372223950853E-02 
403	 6.36016566210444E-02 
404	 6.43254732438765E-02 
405	 6.42526508443175E-02 
406	 0.064517951585885 
407	 0.065647970434552 
408	 6.69624018210699E-02 
409	 6.47965534242235E-02 
410	 6.39594601624208E-02 
411	 6.46235118968942E-02 
412	 6.48682218597321E-02 
413	 6.51822555073534E-02 
414	 6.52472998802928E-02 
415	 6.50769478747745E-02 
416	 6.51614212184308E-02 
417	 6.50826302622534E-02 
418	 6.49572576335847E-02 
419	 6.50783796096135E-02 
420	 6.60310773951392E-02 
421	 6.61608923266031E-02 
422	 6.56672447030599E-02 
423	 6.58321629583837E-02 
424	 6.55774544389293E-02 
425	 6.52630919272741E-02 
426	 6.51915674773958E-02 
427	 6.52619664685209E-02 
428	 6.52788436916113E-02 
429	 6.50392527062981E-02 
430	 6.45792738757714E-02 
431	 6.51123203466155E-02 
432	 6.49860807233788E-02 
433	 0.064374837977342 
434	 6.51915897871209E-02 
435	 6.50652359696683E-02 
436	 6.45966664991923E-02 
437	 6.45117999811104E-02 
438	 6.42633831128989E-02 
439	 6.42048992520669E-02 
440	 6.43341759271041E-02 
441	 6.44793952073926E-02 
442	 0.064647100478325 
443	 6.49584396820297E-02 
444	 6.52578507636994E-02 
445	 6.49385441033826E-02 
446	 6.48832922298806E-02 
447	 6.50424611085081E-02 
448	 6.51447080050541E-02 
449	 0.065234842391986 
450	 6.53727590077438E-02 
451	 6.55306710781649E-02 
452	 6.56179082143206E-02 
453	 6.58553292567632E-02 
454	 6.59502264660906E-02 
455	 6.57759061155531E-02 
456	 6.58146831467693E-02 
457	 6.58794762034251E-02 
458	 6.59131137041288E-02 
459	 6.59354757513735E-02 
460	 6.61667557393025E-02 
461	 6.62114898483896E-02 
462	 6.60458130351459E-02 
463	 6.62345118409294E-02 
464	 6.63160305024054E-02 
465	 0.066336680162403 
466	 6.64338230490747E-02 
467	 6.65479502313633E-02 
468	 6.65325706620682E-02 
469	 6.64064484899432E-02 
470	 6.63249358043216E-02 
471	 6.63573183270694E-02 
472	 6.63736762656622E-02 
473	 6.63063279534695E-02 
474	 6.63185841450342E-02 
475	 6.63378350460988E-02 
476	 6.63517860538039E-02 
477	 6.63604575060542E-02 
478	 6.62398890156493E-02 
479	 6.63706949698876E-02 
480	 6.66687236137393E-02 
481	 6.63474812295748E-02 
482	 6.65289990014657E-02 
483	 6.67873239355787E-02 
484	 6.65785115060769E-02 
485	 0.066731580874626 
486	 6.67536902646388E-02 
487	 6.66069813247293E-02 
488	 6.66403806189544E-02 
489	 0.06669451189354 
490	 6.67482828904429E-02 
491	 6.67837264057384E-02 
492	 6.67345190070786E-02 
493	 6.66582633357398E-02 
494	 6.65985888337279E-02 
495	 6.65917722326799E-02 
496	 6.66961142072073E-02 
497	 0.066596775617751 
498	 6.63662550614436E-02 
499	 6.67089201017441E-02 
500	 6.67936166546881E-02 
501	 6.66550761017134E-02 
502	 6.65584354845956E-02 
503	 6.65415130127816E-02 
504	 6.66362627933612E-02 
505	 6.67328855479872E-02 
506	 0.066618614244908 
507	 6.66743931768718E-02 
508	 6.67670264131224E-02 
509	 6.67310223362392E-02 
510	 6.65857214026554E-02 
511	 6.63821199543273E-02 
512	 6.62983904299356E-02 
513	 6.65094410343656E-02 
514	 0.066555490185418 
515	 6.65606169739972E-02 
516	 6.66125454799103E-02 
517	 6.66214609220933E-02 
518	 6.65500579625921E-02 
519	 6.64795080775314E-02 
520	 6.65101149691253E-02 
521	 6.66270335279595E-02 
522	 6.66237119309318E-02 
523	 6.65220931770164E-02 
524	 0.066585352610979 
525	 6.66517071951887E-02 
526	 6.66779042033387E-02 
527	 6.66682133672616E-02 
528	 6.67017688702539E-02 
529	 6.66444414095569E-02 
530	 6.65822683617703E-02 
531	 6.67148031092571E-02 
532	 0.066753147556534 
533	 6.67631760531933E-02 
534	 6.67956578750558E-02 
535	 6.67522793797128E-02 
536	 6.67400580208626E-02 
537	 0.066747327518956 
538	 6.67357490240891E-02 
539	 6.68323795990041E-02 
540	 6.68855315126617E-02 
541	 6.68809870091343E-02 
542	 6.70163219248583E-02 
543	 6.70210228457608E-02 
544	 6.70164998689002E-02 
545	 6.71365736431677E-02 
546	 6.71061819342478E-02 
547	 6.71157670624758E-02 
548	 6.71935515169118E-02 
549	 6.72237341410268E-02 
550	 6.72480313672474E-02 
551	 6.72942590664193E-02 
552	 6.73688874029861E-02 
553	 0.067432623677483 
554	 6.74637225611973E-02 
555	 6.74991953565628E-02 
556	 6.75972515657688E-02 
557	 6.76941707855362E-02 
558	 6.77602620794494E-02 
559	 6.78111690051968E-02 
560	 6.79368235625178E-02 
561	 6.80371965775294E-02 
562	 6.81309957417369E-02 
563	 6.82682437649758E-02 
564	 6.84376826208585E-02 
565	 6.85677978438182E-02 
566	 6.86573160080801E-02 
567	 6.87862126067102E-02 
568	 6.89999167581762E-02 
569	 6.92442036481575E-02 
570	 6.94550248396315E-02 
571	 6.96232254127703E-02 
572	 6.98388270969645E-02 
573	 7.01011771447357E-02 
574	 0.070341340807704 
575	 7.05101704270829E-02 
576	 7.07613631891765E-02 
577	 7.11380482941458E-02 
578	 7.13682046278911E-02 
579	 7.16199903351119E-02 
580	 7.19290216046037E-02 
581	 7.22781088247935E-02 
582	 7.26672178357127E-02 
583	 7.30832412578585E-02 
584	 7.35036760094273E-02 
585	 7.38949031923695E-02 
586	 7.42984810256183E-02 
587	 0.074734503729417 
588	 7.52036403380173E-02 
589	 7.56581969641064E-02 
590	 7.61287815160673E-02 
591	 7.66222625615165E-02 
592	 7.71202867812934E-02 
593	 7.75480108283583E-02 
594	 7.80237851164598E-02 
595	 7.86113918599327E-02 
596	 0.079133339386628 
597	 7.96614129749435E-02 
598	 0.080191649169624 
599	 8.06869976884129E-02 
600	 0.081159544053788 
601	 8.16577708451707E-02 
602	 8.21847869022504E-02 
603	 0.082657286471096 
604	 8.31276608145661E-02 
605	 8.36173732784909E-02 
606	 8.41271732617927E-02 
607	 8.46031001719696E-02 
608	 8.50692492762989E-02 
609	 8.55396425077554E-02 
610	 8.60116616062405E-02 
611	 8.64523650969824E-02 
612	 8.68584510142479E-02 
613	 8.72380088921099E-02 
614	 8.76103444707907E-02 
615	 8.79834406697644E-02 
616	 8.83416801595005E-02 
617	 8.86548817255621E-02 
618	 8.89489012863402E-02 
619	 8.92289795177159E-02 
620	 8.95048613501301E-02 
621	 0.089803674617807 
622	 9.00990788911618E-02 
623	 9.03575166516651E-02 
624	 9.05603237634628E-02 
625	 9.08070353952964E-02 
626	 9.10293772555855E-02 
627	 9.12103321056338E-02 
628	 9.14177111964528E-02 
629	 9.16324273783211E-02 
630	 9.18397100813185E-02 
631	 9.20321808273461E-02 
632	 9.22312334778192E-02 
633	 9.24261616023072E-02 
634	 9.26123156932519E-02 
635	 9.27910172881817E-02 
636	 9.29554629715835E-02 
637	 9.31439807499946E-02 
638	 9.33578755053416E-02 
639	 9.34871380406836E-02 
640	 9.36071000781586E-02 
641	 9.37895583710066E-02 
642	 0.094073989389055 
643	 9.42758003203453E-02 
644	 9.44266978078426E-02 
645	 9.45771737759221E-02 
646	 9.47715926650719E-02 
647	 9.49645850299352E-02 
648	 9.51564979430899E-02 
649	 9.53555324599204E-02 
650	 9.55412434066386E-02 
651	 0.095756593319314 
652	 9.59862550362505E-02 
653	 9.61698288036803E-02 
654	 9.64051423793779E-02 
655	 9.66343261956525E-02 
656	 9.68185026115914E-02 
657	 9.70336052228366E-02 
658	 0.09727729516686 
659	 9.75270639360293E-02 
660	 9.77551669088139E-02 
661	 9.79980455331412E-02 
662	 9.82593613176782E-02 
663	 9.85365072869209E-02 
664	 9.88236320126675E-02 
665	 9.90851558446821E-02 
666	 9.93434638620671E-02 
667	 9.96206148017508E-02 
668	 9.98456793003235E-02 
669	 0.100153747283009 
670	 0.100527951307477 
671	 0.100827443719424 
