Wavelength	LMW7 profile 200018.asd
350	 7.14747753667481E-02 
351	 7.30573652539604E-02 
352	 6.69171298097016E-02 
353	 0.052494736858901 
354	 5.82057909506553E-02 
355	 0.063916618117736 
356	 6.62545283068311E-02 
357	 6.68957689934522E-02 
358	 7.12149602465766E-02 
359	 6.59447005659188E-02 
360	 5.71849822500885E-02 
361	 6.15319788813406E-02 
362	 6.25809782428238E-02 
363	 6.28651089326931E-02 
364	 0.06357375072908 
365	 5.96078998153442E-02 
366	 6.04571567414758E-02 
367	 6.25783699088007E-02 
368	 6.12360747032747E-02 
369	 6.21728302751706E-02 
370	 6.24025446882018E-02 
371	 0.062308635192377 
372	 6.43074734409188E-02 
373	 0.064840104248214 
374	 6.49899002911171E-02 
375	 6.53915865918197E-02 
376	 6.47571403827023E-02 
377	 6.46288692797848E-02 
378	 6.62065703346624E-02 
379	 6.97332884810086E-02 
380	 7.28328517537724E-02 
381	 7.35722292499241E-02 
382	 7.27824944489655E-02 
383	 7.32266936111769E-02 
384	 7.41766550059623E-02 
385	 7.55012860438637E-02 
386	 7.73497189482829E-02 
387	 8.05398635987825E-02 
388	 8.21318040270623E-02 
389	 8.24010489046412E-02 
390	 8.29796432453313E-02 
391	 8.61590683961695E-02 
392	 8.87751919477442E-02 
393	 9.04126339573645E-02 
394	 9.30994429496961E-02 
395	 9.55632856550298E-02 
396	 9.81717847755201E-02 
397	 0.101073290355974 
398	 0.103591704397018 
399	 0.10514785880059 
400	 0.107360358372104 
401	 0.11161994399568 
402	 0.113135705821899 
403	 0.115994540297298 
404	 0.12058595309541 
405	 0.123190379791689 
406	 0.125888654771206 
407	 0.128382747999509 
408	 0.130377088067386 
409	 0.132785408199968 
410	 0.134593270945131 
411	 0.136407213328972 
412	 0.139207025092509 
413	 0.140861037673975 
414	 0.142194352253229 
415	 0.143570157978859 
416	 0.144402414818224 
417	 0.145206687207509 
418	 0.145836928909761 
419	 0.14614766449514 
420	 0.146611607379156 
421	 0.146458575032388 
422	 0.14607010273463 
423	 0.146392201687208 
424	 0.145883943065897 
425	 0.144887106694493 
426	 0.143777237817129 
427	 0.142505013952486 
428	 0.141142390136727 
429	 0.139766153093896 
430	 0.13843198902249 
431	 0.137078566967509 
432	 0.135972427390078 
433	 0.13518588227612 
434	 0.13459498083842 
435	 0.134175383176983 
436	 0.134177061794548 
437	 0.134739798382208 
438	 0.135571459319897 
439	 0.136941790428533 
440	 0.138858206060467 
441	 0.141118804818374 
442	 0.142995450621712 
443	 0.145227180319712 
444	 0.147975474874914 
445	 0.150306049234548 
446	 0.1528253193376 
447	 0.155625139033934 
448	 0.158552783509848 
449	 0.161059079558726 
450	 0.163812267835838 
451	 0.166781999567016 
452	 0.169348304985965 
453	 0.171946866775605 
454	 0.17455015403985 
455	 0.177104381869562 
456	 0.179704843405079 
457	 0.182182843076755 
458	 0.18444219986397 
459	 0.186475574855051 
460	 0.188686630111027 
461	 0.190685846012497 
462	 0.192412574510967 
463	 0.194362754439918 
464	 0.196068751406776 
465	 0.197579500238868 
466	 0.19908807096136 
467	 0.200751674733043 
468	 0.202343570511522 
469	 0.203771159518295 
470	 0.205082613205449 
471	 0.206618491053728 
472	 0.207981034669224 
473	 0.208985458153505 
474	 0.210216566514608 
475	 0.211519662673682 
476	 0.212750896421343 
477	 0.213832692508661 
478	 0.215267699802327 
479	 0.21645683160066 
480	 0.217280181164716 
481	 0.218387774474528 
482	 0.21982542093141 
483	 0.221231203997307 
484	 0.222281709498674 
485	 0.223354368243727 
486	 0.224403238734708 
487	 0.225433638145372 
488	 0.226495656175608 
489	 0.227522229241584 
490	 0.228543165689976 
491	 0.229587118448494 
492	 0.230641468315658 
493	 0.231642812466352 
494	 0.23259276241147 
495	 0.233534621408674 
496	 0.234525054440865 
497	 0.235711750076564 
498	 0.237023387580797 
499	 0.238072337844851 
500	 0.238890719685 
501	 0.239723189114932 
502	 0.240775698636399 
503	 0.241748430312439 
504	 0.242818554496687 
505	 0.243912860468025 
506	 0.244744644846188 
507	 0.24575535856881 
