Wavelength	LMW7 profile 200011.asd
350	 0.067564498429814 
351	 6.65500538665858E-02 
352	 6.04359750913379E-02 
353	 5.58493900827023E-02 
354	 5.50540954804261E-02 
355	 5.36296675568181E-02 
356	 5.32292552448094E-02 
357	 5.61065608872469E-02 
358	 6.11277313220378E-02 
359	 6.09879163172916E-02 
360	 5.79805152343654E-02 
361	 5.96106141088241E-02 
362	 5.74813268492841E-02 
363	 5.70346513273061E-02 
364	 5.97257966373946E-02 
365	 5.81899632398112E-02 
366	 5.88227397556833E-02 
367	 5.95638575314811E-02 
368	 5.80057416726875E-02 
369	 5.97379305728829E-02 
370	 6.04959435377003E-02 
371	 6.05236197104182E-02 
372	 6.28459580194972E-02 
373	 6.29490681136585E-02 
374	 6.43966881062498E-02 
375	 6.75079735693065E-02 
376	 6.51208249174639E-02 
377	 6.44499233218637E-02 
378	 6.64795790613665E-02 
379	 6.94115197706282E-02 
380	 6.86660643424936E-02 
381	 6.84742232297641E-02 
382	 6.99924484935151E-02 
383	 7.17915680067726E-02 
384	 7.42831340416842E-02 
385	 7.47656589539925E-02 
386	 7.33999717611144E-02 
387	 7.65524336685154E-02 
388	 7.92481665096283E-02 
389	 8.06534477551409E-02 
390	 8.13883900241262E-02 
391	 8.17783811940698E-02 
392	 8.45847260835937E-02 
393	 8.93800652211929E-02 
394	 9.30110057086644E-02 
395	 9.43725906834689E-02 
396	 9.53643871120644E-02 
397	 9.76103047860646E-02 
398	 0.101279372078597 
399	 0.104078558293362 
400	 0.106291217314715 
401	 0.109024793298114 
402	 0.111894092997682 
403	 0.114804082827483 
404	 0.117356222782135 
405	 0.118923004329507 
406	 0.122680835906917 
407	 0.126225726373525 
408	 0.127786984457992 
409	 0.130035712574682 
410	 0.132154202418011 
411	 0.134366571326109 
412	 0.137096156799297 
413	 0.138811021382348 
414	 0.139744268744771 
415	 0.140391479839006 
416	 0.141323109437246 
417	 0.142195561404134 
418	 0.143313175267085 
419	 0.144670751186112 
420	 0.14481343282193 
421	 0.144260180764154 
422	 0.143750920148612 
423	 0.143945997706662 
424	 0.143347654463101 
425	 0.142335974758427 
426	 0.141285944399047 
427	 0.140073702596405 
428	 0.138891849729946 
429	 0.137557128823774 
430	 0.135952190035936 
431	 0.13493448441406 
432	 0.133737546930742 
433	 0.132442085599078 
434	 0.131968987545869 
435	 0.132060258184458 
436	 0.132252432129283 
437	 0.132401686038967 
438	 0.133254861388831 
439	 0.134874527406893 
440	 0.136754639354012 
441	 0.138277688949096 
442	 0.140504290042687 
443	 0.143117745502818 
444	 0.145697639189788 
445	 0.147847980630121 
446	 0.150360114369475 
447	 0.153070258197354 
448	 0.155657264494728 
449	 0.158434787673504 
450	 0.161234289181756 
451	 0.163915281294902 
452	 0.166395455444263 
453	 0.169047124554617 
454	 0.171740302436496 
455	 0.174305292525495 
456	 0.176694986097747 
457	 0.179091668862079 
458	 0.181422877084622 
459	 0.183526944963953 
460	 0.185607429131154 
461	 0.187481119739553 
462	 0.189148903631447 
463	 0.190908433536446 
464	 0.192555405266593 
465	 0.194254225560153 
466	 0.196088731809996 
467	 0.197419053811994 
468	 0.198762260972774 
469	 0.200260699172686 
470	 0.201724500039646 
471	 0.203082195620288 
472	 0.204306251651732 
473	 0.205455990755789 
474	 0.206740137857509 
475	 0.208147562393645 
476	 0.209470361914927 
477	 0.210487785900739 
478	 0.21158703025685 
479	 0.212766599086115 
480	 0.213970176759449 
481	 0.215119467375872 
482	 0.216189433225714 
483	 0.217364087478601 
484	 0.218720249792819 
485	 0.219677545191772 
486	 0.22061425019207 
487	 0.221627816132635 
488	 0.222580231928142 
489	 0.223808132526798 
490	 0.224957396456211 
491	 0.225823046138387 
492	 0.226855227972262 
493	 0.227799111049627 
494	 0.228709164961615 
495	 0.229747770889142 
496	 0.230764669886339 
497	 0.231753857794809 
498	 0.232762255271757 
499	 0.2339038630446 
500	 0.234861598947084 
501	 0.235806451098581 
502	 0.236934328299103 
503	 0.237867578637235 
504	 0.238834357181651 
505	 0.239827644033372 
506	 0.240630399602866 
507	 0.241637618274433 
508	 0.242749785292459 
509	 0.243766217202228 
510	 0.24446279867251 
511	 0.245269672321865 
512	 0.246294322309487 
513	 0.247418875985332 
514	 0.248220742436091 
515	 0.249057989103827 
516	 0.250097022090319 
517	 0.251029366714375 
518	 0.251955223527265 
519	 0.252813972524168 
520	 0.253579219811469 
521	 0.254650030011421 
522	 0.255607117852307 
523	 0.256386273197047 
524	 0.257332847027635 
525	 0.258126214740757 
526	 0.258939272932388 
527	 0.259924188223297 
528	 0.260834768289692 
529	 0.261689657902562 
530	 0.262523589938831 
531	 0.26338185124601 
532	 0.264267130457287 
533	 0.265193134608149 
534	 0.26611178877927 
535	 0.266812295661971 
536	 0.267684546868 
537	 0.268635345853301 
538	 0.269420035214703 
539	 0.270200942883862 
540	 0.271030519658359 
541	 0.271915571903254 
542	 0.272816581807442 
543	 0.273660763276094 
544	 0.274508506622388 
545	 0.275415080038948 
546	 0.276256641384433 
547	 0.277068860404503 
548	 0.277939413749595 
549	 0.278975657838793 
550	 0.279821762572019 
551	 0.280628479574534 
552	 0.28154478436474 
553	 0.282458774461179 
554	 0.283394599494442 
555	 0.284348446358145 
556	 0.285305108117847 
557	 0.286276892138438 
558	 0.28727811375397 
559	 0.288315974947967 
560	 0.28940389065304 
561	 0.290284383084664 
562	 0.291075460433555 
563	 0.291995010286014 
564	 0.292984422837199 
565	 0.293976621540752 
566	 0.294978158192028 
567	 0.296079983090518 
568	 0.297250063826264 
569	 0.298423934180201 
570	 0.299562219986504 
571	 0.300742416925376 
572	 0.301928844767461 
573	 0.303094796180926 
574	 0.30421317756448 
575	 0.305194992794643 
576	 0.306139624650877 
577	 0.307128765642058 
578	 0.308127960467719 
579	 0.309241091018846 
580	 0.310487062950094 
581	 0.311827656209357 
582	 0.313138922796736 
583	 0.314463635061341 
584	 0.315765268885993 
585	 0.316874504750638 
586	 0.317949766390058 
587	 0.319010840732016 
588	 0.320049984027135 
589	 0.321134479691385 
590	 0.322159507103901 
591	 0.323162362108662 
592	 0.324302469427318 
593	 0.325337801566407 
594	 0.32636034045787 
595	 0.327491966296012 
596	 0.328767745587399 
597	 0.33009873206439 
598	 0.331393814528139 
599	 0.332575635322718 
600	 0.333650839391034 
601	 0.33468037509731 
602	 0.335675333366926 
603	 0.336546652146921 
604	 0.337379222316415 
605	 0.338221721187541 
606	 0.339099252856035 
607	 0.339984817273976 
608	 0.340833338606075 
609	 0.34165407690783 
610	 0.342519024167221 
611	 0.343406351662111 
612	 0.344274990470014 
613	 0.345092355333743 
614	 0.345889632033866 
615	 0.346637635061415 
616	 0.347331264441307 
617	 0.347982574963484 
618	 0.348627416617396 
619	 0.349198861035394 
620	 0.349701513735676 
621	 0.350334189297696 
622	 0.35091050373 
623	 0.351405821437495 
624	 0.351874311883631 
625	 0.352432902626107 
626	 0.352921259647498 
627	 0.353319980252379 
628	 0.353823730628591 
629	 0.354299510378574 
630	 0.354712527345283 
631	 0.355089089101306 
632	 0.355592380406535 
633	 0.356014356452691 
634	 0.356391898322023 
635	 0.356940084024874 
636	 0.35723434231249 
637	 0.357584314071159 
638	 0.358159001957262 
639	 0.358457423415784 
640	 0.358834718237458 
641	 0.35923340583336 
642	 0.359469491099116 
643	 0.359910972287206 
644	 0.360365859359839 
645	 0.360726221771891 
646	 0.361080982797529 
647	 0.361495688213147 
648	 0.361882861201731 
649	 0.362181062061066 
650	 0.362646719177066 
651	 0.363129339153266 
652	 0.363548711228716 
653	 0.363905895407719 
654	 0.364329888566287 
655	 0.3647644085957 
656	 0.365154065252605 
657	 0.365515945858646 
658	 0.366037490048998 
659	 0.366591924020623 
660	 0.366947528549715 
661	 0.367366701476059 
662	 0.367859847471286 
663	 0.368390877947701 
664	 0.368895955121461 
665	 0.369321880051144 
666	 0.369758540141047 
667	 0.370293964806458 
668	 0.37081106028077 
669	 0.371375542473373 
670	 0.371908278659272 
671	 0.372234515086372 
672	 0.372733624736541 
673	 0.373316970623793 
674	 0.373867281043798 
675	 0.374402208255508 
676	 0.374974764924893 
677	 0.375518201146841 
678	 0.375951599325318 
679	 0.376489124565697 
680	 0.377028956916599 
681	 0.377551741549697 
682	 0.378182471851833 
683	 0.378767466359772 
684	 0.379310763648115 
685	 0.379848140281785 
686	 0.380356174431331 
687	 0.380929848515235 
688	 0.381555226798779 
689	 0.382135614530645 
690	 0.38258889102873 
691	 0.383068936652235 
692	 0.383665111346219 
693	 0.384284592415522 
