Wavelength	LMW_12_00006.asd
350	 0.118765905735653 
351	 0.114645588973938 
352	 0.107296873011481 
353	 0.106501950961405 
354	 0.11114326421163 
355	 0.113940298421534 
356	 0.112221093572126 
357	 0.107816763322292 
358	 0.113950219238298 
359	 0.114078674835424 
360	 0.110039118296932 
361	 0.114262543975612 
362	 0.112212837271798 
363	 0.109864664344217 
364	 0.112031110425136 
365	 0.118471351070976 
366	 0.117297114740107 
367	 0.113135787416323 
368	 0.113207703807615 
369	 0.1147542116312 
370	 0.117069139832241 
371	 0.119441880039608 
372	 0.121098680166933 
373	 0.121766028616135 
374	 0.123876603519016 
375	 0.127183814369788 
376	 0.126220958640238 
377	 0.125746425622331 
378	 0.126750610186643 
379	 0.12849719762644 
380	 0.128199931611881 
381	 0.128870051930072 
382	 0.130931461733844 
383	 0.13262408076189 
384	 0.132501437747298 
385	 0.133399451318532 
386	 0.136529056638831 
387	 0.138987102918938 
388	 0.141105473495913 
389	 0.142865231913989 
390	 0.144309616816554 
391	 0.146016639665403 
392	 0.146827185677494 
393	 0.147662107117158 
394	 0.150962896496681 
395	 0.154237620752312 
396	 0.154870290627808 
397	 0.153676301445198 
398	 0.159146188657203 
399	 0.161448885513665 
400	 0.161445993305695 
401	 0.163276762587177 
402	 0.165605984412899 
403	 0.166957569688346 
404	 0.167350913487123 
405	 0.168301540791096 
406	 0.170607491688788 
407	 0.172774326758673 
408	 0.173678369810948 
409	 0.174206509615648 
410	 0.174611976149414 
411	 0.175437015055396 
412	 0.177129641932583 
413	 0.178909905667766 
414	 0.179989942099685 
415	 0.180337595137636 
416	 0.180816623785667 
417	 0.180865146099575 
418	 0.180851910290968 
419	 0.181260294454784 
420	 0.182403578418242 
421	 0.182519889696678 
422	 0.1819999747334 
423	 0.182493872657424 
424	 0.183182854891689 
425	 0.183090622565422 
426	 0.182293523997192 
427	 0.182833199772995 
428	 0.18249440938871 
429	 0.181879051680017 
430	 0.182070995899985 
431	 0.181771437061534 
432	 0.181521736898545 
433	 0.181586173212782 
434	 0.181865947889346 
435	 0.181990171012885 
436	 0.18220946815918 
437	 0.18271501253641 
438	 0.183174607935093 
439	 0.184017595546604 
440	 0.185055172451426 
441	 0.185852348409656 
442	 0.186718597372181 
443	 0.187534131042563 
444	 0.188315452041265 
445	 0.189342528498132 
446	 0.19038734208174 
447	 0.191386780032251 
448	 0.192337564769151 
449	 0.19325222113275 
450	 0.194362905507109 
451	 0.195591580753203 
452	 0.196610427577827 
453	 0.197522414615642 
454	 0.198167712814122 
455	 0.198686014951354 
456	 0.200134298756188 
457	 0.201096529463141 
458	 0.201521723390662 
459	 0.202000954936137 
460	 0.202714679765126 
461	 0.203404147342143 
462	 0.204023002479644 
463	 0.204891278306019 
464	 0.205475449217924 
465	 0.205917942324573 
466	 0.206496026586291 
467	 0.207232952588322 
468	 0.207753306017443 
469	 0.208002364179796 
470	 0.208215338613421 
471	 0.208771907210405 
472	 0.209384014505162 
473	 0.209801580250733 
474	 0.210099714321894 
475	 0.210781998101462 
476	 0.211437793642642 
477	 0.211435453388454 
478	 0.211747090641998 
479	 0.212395721112832 
480	 0.213117621409961 
481	 0.213377524297709 
482	 0.21399687436152 
483	 0.214638357251146 
484	 0.214879113958669 
485	 0.215314545624219 
486	 0.215741210741935 
487	 0.216159195569705 
488	 0.216732556216592 
489	 0.217163179366489 
490	 0.217638348915237 
491	 0.218251623518564 
492	 0.218677420980729 
493	 0.218879435580079 
494	 0.219073025999456 
495	 0.219565185672314 
496	 0.220307226220243 
497	 0.220897948314109 
498	 0.22124297354415 
499	 0.221736066747328 
500	 0.222343502634413 
501	 0.222796319603733 
502	 0.222966806355694 
503	 0.223689369101267 
504	 0.224365343234367 
505	 0.224800845462083 
506	 0.225221812149377 
507	 0.225790907791475 
508	 0.226283654818818 
509	 0.226558959913283 
510	 0.226879805233486 
511	 0.227415238687896 
512	 0.228040494577238 
513	 0.228498209570315 
514	 0.228966169372125 
515	 0.229432032740078 
516	 0.229896517661236 
517	 0.230427174930105 
518	 0.230878131126086 
519	 0.231256722997795 
520	 0.231647898780674 
521	 0.232238414939708 
522	 0.23281433442389 
523	 0.233282541633332 
524	 0.233701482406381 
525	 0.234137662105343 
526	 0.234558115946541 
527	 0.234947557799954 
528	 0.235435007010365 
529	 0.2358643443172 
530	 0.236267611361718 
531	 0.236788517976784 
532	 0.237316196977899 
533	 0.237845901513748 
534	 0.23836209215097 
535	 0.238782367232325 
536	 0.239237629323039 
537	 0.239746361141627 
538	 0.240270361831127 
539	 0.240729422094362 
540	 0.241167511840979 
541	 0.241638670046444 
542	 0.242195566362752 
543	 0.242714010892098 
544	 0.243187426924485 
545	 0.243667357417788 
546	 0.244289063332358 
547	 0.24493909228942 
548	 0.245563972914525 
549	 0.246166147063593 
550	 0.246644824386597 
551	 0.247160893686734 
552	 0.24781917945511 
553	 0.248463311460817 
554	 0.249101301711428 
555	 0.249715923266117 
556	 0.250290790139064 
557	 0.25091313399824 
558	 0.251475367765473 
559	 0.25197803975426 
560	 0.252654191254235 
561	 0.253275163415256 
562	 0.253919189343957 
563	 0.254735267529298 
564	 0.255652123189828 
565	 0.256581113054967 
566	 0.257588387588666 
567	 0.258904624429443 
568	 0.260067728382026 
569	 0.26090383280138 
570	 0.261425109544987 
571	 0.26191857182102 
572	 0.262614116068165 
573	 0.263529945293773 
574	 0.264508848069775 
575	 0.265351898188146 
576	 0.266078523093972 
577	 0.266796108306898 
578	 0.267688122971537 
579	 0.268842940898176 
580	 0.270202871647665 
581	 0.271635626217978 
582	 0.273118658102105 
583	 0.274475823865792 
584	 0.275559420215564 
585	 0.276269453923159 
586	 0.27701104541415 
587	 0.277806985885425 
588	 0.278566153945212 
589	 0.279276309661565 
590	 0.279996205824274 
591	 0.280700861499979 
592	 0.281298367999824 
593	 0.281892774747881 
594	 0.282532571879027 
595	 0.283322479201949 
596	 0.284563841014224 
597	 0.286019005318996 
598	 0.287534112156938 
599	 0.289007700496363 
600	 0.290399585839664 
601	 0.291525551374942 
602	 0.292375241245022 
603	 0.293272587720817 
604	 0.294069431183123 
605	 0.294843985828058 
606	 0.295717398390218 
607	 0.29663430639127 
608	 0.297475490691421 
609	 0.298221521714038 
610	 0.298973267208565 
611	 0.299849132739136 
612	 0.300843928782849 
613	 0.301865431714371 
614	 0.302676179360931 
615	 0.303491675584071 
616	 0.304327652402461 
617	 0.305065516506079 
618	 0.305848660210233 
619	 0.306603533737595 
620	 0.307280821832802 
621	 0.307938696116051 
622	 0.308650600722371 
623	 0.309404511091778 
624	 0.310139424105941 
625	 0.310750453970019 
626	 0.311416885215001 
627	 0.312171171249532 
628	 0.312822679137188 
629	 0.313466254753177 
630	 0.314087777698914 
631	 0.314684533358725 
632	 0.315401910987148 
633	 0.31610848320996 
634	 0.316759678257479 
635	 0.317394332637091 
636	 0.318094534661155 
637	 0.318769542973865 
638	 0.319360377630074 
639	 0.319956472991765 
640	 0.320621220413461 
641	 0.321312597782134 
642	 0.321950875513266 
643	 0.322633705609991 
644	 0.32329685925622 
645	 0.323918861351655 
646	 0.324559618756887 
647	 0.325200265686794 
648	 0.325845347235736 
649	 0.326513566231635 
650	 0.327266600257064 
651	 0.327981635699298 
652	 0.328628757568806 
653	 0.329268620988452 
654	 0.329962311817811 
655	 0.330671650155364 
656	 0.331354077730283 
657	 0.331997320424858 
658	 0.332690479508428 
659	 0.333445453577068 
660	 0.334214651041886 
661	 0.334841746015544 
662	 0.335460336760354 
