Wavelength	MM_3100005.asd
350	 4.53718810130875E-02 
351	 5.19236300557853E-02 
352	 5.37279161533344E-02 
353	 4.70140474539063E-02 
354	 4.49673931291818E-02 
355	 4.72790033056109E-02 
356	 5.07272146818765E-02 
357	 5.24373022308829E-02 
358	 5.56143359964614E-02 
359	 5.07580218809584E-02 
360	 4.34676175457823E-02 
361	 4.71511272634582E-02 
362	 4.58831203891755E-02 
363	 4.80092916845759E-02 
364	 5.46457039370572E-02 
365	 5.11439768513766E-02 
366	 4.96196576560257E-02 
367	 4.80669935573079E-02 
368	 0.044262021603975 
369	 5.11923909497539E-02 
370	 5.35841677198696E-02 
371	 0.051484469347574 
372	 5.48328535405411E-02 
373	 5.31175427974825E-02 
374	 5.25085353587462E-02 
375	 5.59167012762819E-02 
376	 5.73501122915384E-02 
377	 5.56052553205521E-02 
378	 5.34912092072066E-02 
379	 5.40465112402467E-02 
380	 5.54617900448859E-02 
381	 5.47320611129472E-02 
382	 5.39256412126501E-02 
383	 5.80863027676615E-02 
384	 5.89578818792122E-02 
385	 5.79144712626422E-02 
386	 0.05751236591846 
387	 6.00182913296904E-02 
388	 6.02748658365391E-02 
389	 5.95205505455528E-02 
390	 6.00710028150341E-02 
391	 5.84470868347407E-02 
392	 5.77353020892136E-02 
393	 5.98579838686864E-02 
394	 6.49434866802347E-02 
395	 6.46103486813083E-02 
396	 6.29802927891483E-02 
397	 6.35968818947813E-02 
398	 6.41691338205164E-02 
399	 6.46783145883989E-02 
400	 6.55743972829719E-02 
401	 0.066981309769865 
402	 0.06587908845207 
403	 6.54821091440747E-02 
404	 6.62331372766195E-02 
405	 6.55511038702189E-02 
406	 6.61074265205835E-02 
407	 6.71436743984553E-02 
408	 6.76073687464503E-02 
409	 6.73283142044854E-02 
410	 6.77318726226139E-02 
411	 6.87211023803469E-02 
412	 6.94345713874779E-02 
413	 6.93323882189055E-02 
414	 6.90906588926394E-02 
415	 6.91572004861243E-02 
416	 6.95567288670552E-02 
417	 6.94791280328795E-02 
418	 6.94786602204607E-02 
419	 7.00726641820275E-02 
420	 0.070585356850912 
421	 7.03566004278678E-02 
422	 6.99755175317379E-02 
423	 7.06472954000965E-02 
424	 7.11218989147778E-02 
425	 7.11148057863679E-02 
426	 0.070748259458305 
427	 7.05745605655483E-02 
428	 7.05401923270841E-02 
429	 7.05656459341268E-02 
430	 7.05908933640638E-02 
431	 0.070835693131595 
432	 7.08271095726287E-02 
