Wavelength	LMW_12_00000.asd
350	 0.106675915219889 
351	 0.111244565878866 
352	 0.107303979116887 
353	 9.66877699487575E-02 
354	 0.110959052485936 
355	 0.113227858225166 
356	 0.107522831545029 
357	 0.106203972393639 
358	 0.110380523039944 
359	 0.111364839087219 
360	 0.108394718662045 
361	 0.106184621826718 
362	 0.107301175848466 
363	 0.107921617442452 
364	 0.10660120595031 
365	 0.106697094249351 
366	 0.109189974926817 
367	 0.110857758279656 
368	 0.10963417739215 
369	 0.112447162496347 
370	 0.116745664181251 
371	 0.119396079614451 
372	 0.11754429168557 
373	 0.115807530917135 
374	 0.116942312805553 
375	 0.12064173452105 
376	 0.122208979796557 
377	 0.121494829990044 
378	 0.122013654517581 
379	 0.12619281774518 
380	 0.127285301537598 
381	 0.126138442536379 
382	 0.125536219849885 
383	 0.128876434289601 
384	 0.130882331782637 
385	 0.130784084614612 
386	 0.130213291726113 
387	 0.134142600404099 
388	 0.137033376436025 
389	 0.138162093200665 
390	 0.138600440335239 
391	 0.139607559928361 
392	 0.142206447348331 
393	 0.145596217890269 
394	 0.147664314710928 
395	 0.149746788969303 
396	 0.150629007614902 
397	 0.150730552020886 
398	 0.15522083793689 
399	 0.157013401435599 
400	 0.157429552372915 
401	 0.159919536614473 
402	 0.160966081233925 
403	 0.162440417510215 
404	 0.164752334182592 
405	 0.166592882841725 
406	 0.167927211485451 
407	 0.169308441071732 
408	 0.170787099404594 
409	 0.170550404238768 
410	 0.171427580183118 
411	 0.173310765186679 
412	 0.174726415347103 
413	 0.175452304210859 
414	 0.176134951308506 
415	 0.177039600707103 
416	 0.177849036441622 
417	 0.178020187088106 
418	 0.178111830914458 
419	 0.178673735150479 
420	 0.179382279402863 
421	 0.179187013731954 
422	 0.178866038255878 
423	 0.180065835174101 
424	 0.180285937963756 
425	 0.179975028475074 
426	 0.179664280286577 
427	 0.179261595906252 
428	 0.179064456000696 
429	 0.179057407275617 
430	 0.179096067310318 
431	 0.179008521235986 
432	 0.17895243914632 
433	 0.178963760318433 
434	 0.178951184846765 
435	 0.179005888369894 
436	 0.179364828990362 
437	 0.180049690226945 
438	 0.180464390705653 
439	 0.180982135681618 
440	 0.181719945445035 
441	 0.182654039312751 
442	 0.183759971593582 
443	 0.184759773422862 
444	 0.185592782742927 
445	 0.1865405656753 
446	 0.187516869289487 
447	 0.188579267049264 
448	 0.18974231645666 
449	 0.190699436102958 
450	 0.191693419473751 
451	 0.192828010804872 
452	 0.194051943282762 
453	 0.19494165790886 
454	 0.195586795943136 
455	 0.196246302719399 
456	 0.197366089315274 
457	 0.198507859032868 
458	 0.199347517946488 
459	 0.199742959158226 
460	 0.200422972249965 
461	 0.201038124435505 
462	 0.201527421070573 
463	 0.202375262544544 
464	 0.203047320960605 
465	 0.203567103278255 
466	 0.204093066309658 
467	 0.204649363443568 
468	 0.205169862785989 
469	 0.205650522865855 
470	 0.206133209924871 
471	 0.206531470007805 
472	 0.206856309918985 
473	 0.207165029968128 
474	 0.207556747332512 
475	 0.208196640619219 
476	 0.208826606064732 
477	 0.209095404781341 
478	 0.209458592353544 
479	 0.210079764353568 
480	 0.210842560321693 
481	 0.211296048795988 
482	 0.211677794312724 
483	 0.212085479575191 
484	 0.212587105939258 
485	 0.213330416706861 
486	 0.213677803645992 
487	 0.213754801748849 
488	 0.214292252918435 
489	 0.214838206476268 
490	 0.215302932127335 
491	 0.215745607724324 
492	 0.216494585592837 
493	 0.216826299506714 
494	 0.217015516896877 
495	 0.217688083217531 
496	 0.218190455941649 
497	 0.218572673435553 
498	 0.218966321249783 
499	 0.219520281286759 
500	 0.220113797471649 
501	 0.220596155124424 
502	 0.220922778360991 
503	 0.221544728746921 
504	 0.222124243271726 
505	 0.222532331538346 
506	 0.222867236476726 
507	 0.223384524032708 
508	 0.223989631359487 
509	 0.224539370088445 
510	 0.224971406520698 
511	 0.225337710292941 
512	 0.225751679723288 
513	 0.226326420058002 
514	 0.226871412983085 
515	 0.227318867674545 
516	 0.227744048423763 
517	 0.228456447228637 
518	 0.229009726141512 
519	 0.229340945307881 
520	 0.229588005831195 
521	 0.230165515396613 
522	 0.230783726303901 
523	 0.231297643081153 
524	 0.231759075194907 
525	 0.232191293128042 
526	 0.232615505080473 
527	 0.233049053924443 
528	 0.233498748396398 
529	 0.234004353933882 
530	 0.234524947849121 
531	 0.234972586329428 
532	 0.235354249810423 
533	 0.235834210244982 
534	 0.23645251083606 
535	 0.236957002515159 
536	 0.23741482435671 
537	 0.237887992214744 
538	 0.238416802560391 
539	 0.238849560389484 
540	 0.239300981497122 
541	 0.239841235660232 
542	 0.240455683340787 
543	 0.241004011303749 
544	 0.241500107958125 
545	 0.242003716098576 
546	 0.242554829872814 
547	 0.243112337262911 
548	 0.243715656119668 
549	 0.244455519473668 
550	 0.244969805372745 
551	 0.245497780057893 
552	 0.246220092913758 
553	 0.246877759769144 
554	 0.247489071411806 
555	 0.248081116869843 
556	 0.248687124733492 
557	 0.249289007983097 
558	 0.249854070911698 
559	 0.250418276258885 
560	 0.251149190839394 
561	 0.251813540170499 
562	 0.252505513149128 
563	 0.253378601018561 
564	 0.254242551651144 
565	 0.255164056873195 
566	 0.256248250597092 
567	 0.257618049926549 
568	 0.258757366723717 
569	 0.259620622289 
570	 0.260295492341059 
571	 0.260812127325371 
572	 0.261535970100493 
