Wavelength	MM_3300008.asd
350	 3.42312237046027E-02 
351	 3.99673611470698E-02 
352	 4.22775366792299E-02 
353	 3.67606995628133E-02 
354	 0.04585141740405 
355	 5.01615345731834E-02 
356	 4.90433061434218E-02 
357	 4.63410272293056E-02 
358	 4.29835407858815E-02 
359	 3.85811876243463E-02 
360	 0.036685491374661 
361	 0.041809611240368 
362	 0.039936607516391 
363	 3.83319416752057E-02 
364	 3.96726851994469E-02 
365	 0.034887184582783 
366	 3.51925533708115E-02 
367	 3.69398726283168E-02 
368	 3.53885973672943E-02 
369	 3.90506360858765E-02 
370	 3.79263603176498E-02 
371	 3.49530429967587E-02 
372	 4.04711421688328E-02 
373	 3.87621664217613E-02 
374	 3.72543432506046E-02 
375	 3.97195315359073E-02 
376	 3.84422246380541E-02 
377	 3.69717678031051E-02 
378	 3.74158603685683E-02 
379	 0.040340339597724 
380	 4.21803401241255E-02 
381	 4.11924253009268E-02 
382	 3.96874520019493E-02 
383	 4.21798722382307E-02 
384	 4.06639888092224E-02 
385	 3.97530334245295E-02 
386	 4.20859459757444E-02 
387	 4.32735359313541E-02 
388	 4.41041120109339E-02 
389	 4.46611234413224E-02 
390	 4.48509759169605E-02 
391	 4.41424701956007E-02 
392	 4.44242990513649E-02 
393	 4.57333539209293E-02 
394	 4.65372641435183E-02 
395	 4.72044644852262E-02 
396	 4.81722522235607E-02 
397	 4.95748249799422E-02 
398	 5.09821576016899E-02 
399	 5.15406130288895E-02 
400	 5.20254477302643E-02 
401	 5.33007639174295E-02 
402	 5.30895087577797E-02 
403	 5.23759098296671E-02 
404	 5.24269367871506E-02 
405	 5.44235964481429E-02 
406	 5.50836023233677E-02 
407	 5.54953899371367E-02 
408	 0.056569028468093 
409	 5.63059129965364E-02 
410	 5.64509448257799E-02 
411	 5.72055582050131E-02 
412	 5.80052515403066E-02 
413	 5.86293246530541E-02 
414	 5.86983873180294E-02 
415	 5.85835238577412E-02 
416	 5.95959219358532E-02 
417	 5.99251479483265E-02 
418	 6.02571713467508E-02 
419	 6.12102921470134E-02 
420	 6.10813151588817E-02 
421	 6.04832611287192E-02 
422	 6.03441500526207E-02 
423	 6.15111464965633E-02 
424	 6.21432967771164E-02 
425	 6.20327712056965E-02 
426	 6.15616217106802E-02 
427	 6.17084736506801E-02 
428	 6.17874284902964E-02 
429	 6.19000793115619E-02 
430	 6.23160530519826E-02 
431	 6.29549784373703E-02 
432	 6.32517041292572E-02 
433	 6.31254867676507E-02 
434	 6.29750122458025E-02 
435	 6.32366971156397E-02 
436	 6.36779251721523E-02 
437	 6.40039442178668E-02 
438	 6.41150831418281E-02 
439	 6.44554717188199E-02 
440	 6.49184249602371E-02 
441	 6.51331342924068E-02 
442	 6.49926325148266E-02 
443	 0.065299384928266 
444	 6.60424421033749E-02 
445	 6.58659388439074E-02 
446	 6.61011126128329E-02 
447	 6.65800486491221E-02 
448	 6.68307473588491E-02 
449	 6.70150502807667E-02 
450	 6.72668128023307E-02 
451	 6.76335476073951E-02 
452	 6.80702836528657E-02 
453	 6.82431560185111E-02 
454	 6.82854713859675E-02 
455	 6.84375781986164E-02 
456	 6.90598091038388E-02 
457	 6.91913261755899E-02 
458	 6.90469626614488E-02 
459	 6.92875555043896E-02 
460	 6.93965538231274E-02 
461	 6.95626283092628E-02 
462	 6.97999765492879E-02 
463	 6.97906333843562E-02 
464	 7.00501894977422E-02 
465	 7.03091127111259E-02 
466	 7.02698614020778E-02 
467	 7.04392281621106E-02 
468	 7.06087109137344E-02 
469	 7.06843602485152E-02 
470	 0.070686967460897 
471	 7.07177083234749E-02 
472	 7.07571687022382E-02 
473	 7.08592146263105E-02 
474	 0.071365109283295 
475	 7.15798747751802E-02 
476	 7.15187975550332E-02 
477	 7.14962035734208E-02 
478	 7.13742662414241E-02 
479	 7.15764071802249E-02 
480	 7.20136506693634E-02 
481	 7.18331249614429E-02 
482	 7.20926991228428E-02 
483	 7.25084102759643E-02 
484	 7.25927042739162E-02 
485	 7.26393732627752E-02 
486	 7.25941563427544E-02 
487	 7.25339060703994E-02 
488	 0.072621582052667 
489	 7.24535514843013E-02 
490	 7.24376624005567E-02 
491	 7.27996528118336E-02 
492	 7.30249606966424E-02 
493	 7.29321707970663E-02 
494	 7.28352254296475E-02 
495	 7.31814688861696E-02 
496	 7.33562628832202E-02 
497	 0.073361898754253 
498	 7.33254621073655E-02 
499	 7.34662280434932E-02 
500	 7.34834675348235E-02 
501	 7.35259330175713E-02 
502	 7.37519178707381E-02 
503	 7.37684169101201E-02 
504	 7.37132612164455E-02 
505	 7.37225426252045E-02 
506	 7.38975704726346E-02 
507	 0.074000762583151 
508	 7.41214122325019E-02 
509	 7.43019162917554E-02 
510	 7.42628794862483E-02 
511	 7.43363018855348E-02 
512	 7.44516569948336E-02 
513	 7.43659015377004E-02 
514	 7.43607261655585E-02 
515	 0.074461211377915 
516	 7.46170004900226E-02 
517	 7.47099018234544E-02 
518	 7.47602073085902E-02 
519	 7.47723458886701E-02 
520	 7.47675605675664E-02 
521	 7.48466247074256E-02 
522	 7.49603544568497E-02 
523	 7.50671999540491E-02 
524	 7.51436724836084E-02 
525	 7.50792590173171E-02 
526	 0.075080913524281 
527	 7.52753673818109E-02 
528	 7.53103347646335E-02 
529	 7.53797388508994E-02 
530	 7.55052454440511E-02 
531	 7.55936804615376E-02 
532	 7.56194923180552E-02 
533	 7.56797580856543E-02 
534	 7.58043587727317E-02 
535	 7.58492061277265E-02 
536	 7.58590268016271E-02 
537	 7.59106001770741E-02 
538	 7.60728762436516E-02 
539	 7.62785392039773E-02 
540	 7.62725722619513E-02 
541	 7.61293937078905E-02 
542	 7.63719741828124E-02 
543	 0.076467254547519 
544	 7.64864668914034E-02 
545	 7.66206310583822E-02 
546	 7.68628148478741E-02 
547	 7.70027264574827E-02 
548	 0.077031705693701 
549	 7.71140402450611E-02 
550	 7.72260707382223E-02 
551	 7.73557766169632E-02 
552	 7.74989335893902E-02 
553	 7.76887295324337E-02 
554	 7.77820151951649E-02 
555	 7.78456761936176E-02 
556	 7.80357959351513E-02 
557	 0.078202264059646 
558	 7.83879918078451E-02 
559	 7.85880853109323E-02 
560	 7.86675973901323E-02 
561	 7.88081453243288E-02 
562	 7.90348504386882E-02 
563	 7.93053659500827E-02 
564	 0.079545296494403 
565	 7.97887177984137E-02 
566	 8.00584086138699E-02 
567	 8.03563421525602E-02 
568	 8.07449427558426E-02 
569	 8.10640435241654E-02 
570	 8.12067919036384E-02 
571	 8.14076362849724E-02 
572	 8.16746958749699E-02 
573	 8.19742435890777E-02 
574	 0.082243747751604 
575	 8.24801935521915E-02 
576	 8.27995946192019E-02 
577	 8.32334601079603E-02 
578	 0.083590493668952 
579	 0.083956681442932 
580	 8.43322041136776E-02 
581	 8.46851661184566E-02 
582	 8.50111322867154E-02 
583	 8.52551824501121E-02 
584	 8.54380688270518E-02 
585	 8.56891169043792E-02 
586	 8.60317460775661E-02 
587	 8.63882996035011E-02 
588	 8.66939510637604E-02 
589	 8.71142929587196E-02 
590	 8.74473869008072E-02 
591	 8.76860607630674E-02 
592	 0.08800163831343 
593	 8.81987152487799E-02 
594	 8.83799093022405E-02 
595	 8.86586701168165E-02 
596	 8.90261839191846E-02 
597	 8.94366594821909E-02 
598	 8.98789248962159E-02 
599	 9.03563345738746E-02 
600	 9.08129744377513E-02 
601	 0.091199789321494 
602	 9.14894626037369E-02 
603	 9.16806680801781E-02 
604	 9.18980897306806E-02 
605	 9.21519352968789E-02 
606	 9.24084193270134E-02 
607	 9.26640182305425E-02 
608	 9.28918484288856E-02 
609	 9.30998703913403E-02 
610	 9.33359653055309E-02 
611	 0.093562253201912 
612	 9.37613223189491E-02 
613	 9.39356487217113E-02 
614	 9.41403560652582E-02 
615	 9.43276354879016E-02 
616	 9.44929513438485E-02 
617	 9.46619811345046E-02 
618	 0.094855123111536 
619	 9.49693902627453E-02 
620	 9.49890803870123E-02 
621	 9.51233871031183E-02 
622	 9.52682386679638E-02 
623	 9.54084435045999E-02 
624	 9.55571780817837E-02 
625	 9.57048179919467E-02 
626	 9.58191595875531E-02 
627	 9.59009937722635E-02 
628	 9.59945898295708E-02 
629	 9.61179404943929E-02 
630	 9.62423902737508E-02 
631	 9.63337025372239E-02 
632	 9.63866215945479E-02 
633	 9.64925982230535E-02 
634	 9.66326389627161E-02 
635	 9.67049971177334E-02 
636	 0.096836359708622 
637	 9.69546999216711E-02 
638	 9.70028251436903E-02 
639	 9.70321573916504E-02 
640	 9.71353335127447E-02 
641	 9.72678706681326E-02 
642	 9.73358167741641E-02 
643	 0.097441006539393 
644	 9.75451670817695E-02 
645	 9.76283774323988E-02 
646	 9.77168917742694E-02 
