Wavelength	MM_3100000.asd
350	 4.48960815720468E-02 
351	 6.10785061388867E-02 
352	 0.057990654599014 
353	 3.41605927794812E-02 
354	 4.59162288196753E-02 
355	 5.23639646046689E-02 
356	 5.05761708576666E-02 
357	 4.82736407512988E-02 
358	 5.47642439472723E-02 
359	 5.53337096633936E-02 
360	 5.20277248946735E-02 
361	 5.62231122210482E-02 
362	 0.0521646507815 
363	 0.049835518896112 
364	 5.33777833388656E-02 
365	 5.33070908202738E-02 
366	 5.09294618522766E-02 
367	 0.050093626603946 
368	 5.27678578962547E-02 
369	 5.06887734889727E-02 
370	 4.83439724946069E-02 
371	 4.85680967925166E-02 
372	 0.052088520315818 
373	 5.28140123733929E-02 
374	 5.42626974390228E-02 
375	 5.78433855240817E-02 
376	 5.94892720497129E-02 
377	 5.44748451697787E-02 
378	 5.06418128533305E-02 
379	 5.52421338157954E-02 
380	 5.67511719839955E-02 
381	 5.55724816256452E-02 
382	 5.48801929156243E-02 
383	 5.88583199497123E-02 
384	 0.060647326380035 
385	 6.02752038375466E-02 
386	 5.95747294169305E-02 
387	 6.19430243507255E-02 
388	 0.062633308954085 
389	 6.17762063894444E-02 
390	 6.09758244188944E-02 
391	 6.03896913344999E-02 
392	 6.08344404577561E-02 
393	 6.24858932897635E-02 
394	 6.48075672366435E-02 
395	 6.44618205044623E-02 
396	 0.064067196998571 
397	 6.54376023416648E-02 
398	 6.65968322383625E-02 
399	 6.78205413156666E-02 
400	 6.81175420394962E-02 
401	 0.066878444330244 
402	 0.067805600914052 
403	 6.82210797101983E-02 
404	 0.067447200512743 
405	 6.71741081410347E-02 
406	 0.067615127842445 
407	 0.068344726591452 
408	 6.86683560257578E-02 
409	 6.73384789575457E-02 
410	 0.067638035114072 
411	 6.90177541909291E-02 
412	 6.93566902820637E-02 
413	 6.97033678958396E-02 
414	 6.94691838157049E-02 
415	 0.068793393104653 
416	 6.88749206348358E-02 
417	 0.068802587252166 
418	 6.87107342771331E-02 
419	 6.89914864300993E-02 
420	 7.01885697959327E-02 
421	 7.05905661762291E-02 
422	 7.04653192292678E-02 
423	 7.12145045952124E-02 
424	 7.15816814919241E-02 
425	 7.12591885508904E-02 
426	 7.05837081728741E-02 
427	 7.08231926909315E-02 
428	 7.08036648251417E-02 
429	 7.05677586630007E-02 
430	 7.04568141443152E-02 
431	 7.01968541792669E-02 
432	 7.02233602253554E-02 
433	 7.05458268731484E-02 
434	 7.07610265544222E-02 
435	 7.12620235776329E-02 
436	 7.14140870202871E-02 
437	 0.070942194986453 
438	 7.09230449178745E-02 
439	 7.12836640071634E-02 
440	 7.18047414652532E-02 
441	 7.21790532227173E-02 
442	 7.22041443966966E-02 
443	 7.23197503577801E-02 
444	 7.26191843030901E-02 
445	 7.25796055407063E-02 
446	 7.26642275240082E-02 
447	 7.29646205802116E-02 
448	 7.33162605296736E-02 
449	 7.29026718145119E-02 
450	 7.30293451231425E-02 
451	 7.37011597102186E-02 
452	 7.38201421604018E-02 
453	 7.39192197141577E-02 
454	 7.40206685187942E-02 
455	 7.41239759033427E-02 
456	 7.44047222812015E-02 
457	 7.44278559195973E-02 
458	 7.44442604692124E-02 
459	 7.49041247962538E-02 
460	 7.52335265719941E-02 
461	 7.52358645649832E-02 
462	 7.50503141521405E-02 
463	 7.52124605278047E-02 
464	 7.55977744977673E-02 
465	 7.58556642384405E-02 
466	 7.57833136890628E-02 
467	 7.60759054326471E-02 
468	 7.61813660873983E-02 
469	 7.61006852088995E-02 
470	 7.62684573430187E-02 
471	 7.61919863170497E-02 
472	 7.63061581397727E-02 
473	 7.67870852087867E-02 
474	 0.076834692067527 
475	 7.70570891421218E-02 
476	 7.72314841119368E-02 
477	 7.69449641375153E-02 
478	 7.71366689262172E-02 
479	 7.73983029859352E-02 
480	 7.75289827666474E-02 
481	 7.77837139916576E-02 
482	 7.79225565746869E-02 
483	 7.80110823767542E-02 
484	 7.81793005953017E-02 
485	 7.84887937639318E-02 
486	 7.85657682085824E-02 
487	 7.84689292537978E-02 
488	 7.86041814055762E-02 
489	 7.87920875847621E-02 
490	 7.89015058467799E-02 
491	 0.078923505534474 
492	 7.91417600797889E-02 
493	 7.92984160609392E-02 
494	 7.92990932152096E-02 
495	 7.91973259242812E-02 
496	 7.95435956194362E-02 
497	 7.97536469669585E-02 
498	 0.079646998407484 
499	 7.97985764958264E-02 
500	 7.98407207394462E-02 
501	 7.98228625218695E-02 
502	 7.98800309843104E-02 
503	 7.99948526176535E-02 
504	 8.00360617800899E-02 
505	 8.00273503386087E-02 
506	 8.01307011304878E-02 
507	 8.03281113050455E-02 
508	 8.05425557871073E-02 
509	 8.06610021963818E-02 
510	 8.04697460300095E-02 
511	 8.04396607593204E-02 
512	 8.05804241256571E-02 
513	 8.06586731113746E-02 
514	 8.07216384109204E-02 
515	 8.07986668381211E-02 
516	 8.08918356850117E-02 
517	 8.09564260065742E-02 
518	 8.10397490128699E-02 
519	 8.10677339564956E-02 
520	 8.09880298198737E-02 
521	 8.10587603223436E-02 
522	 8.11541194579647E-02 
523	 8.12244158266018E-02 
524	 8.13216972552661E-02 
525	 8.14149411242274E-02 
526	 8.14318793509685E-02 
527	 0.081365396752316 
528	 8.14359700450921E-02 
529	 8.14944013894917E-02 
530	 8.15226117927284E-02 
531	 8.15847209150155E-02 
532	 8.16251484583508E-02 
533	 8.16267330097064E-02 
534	 8.16152779034497E-02 
535	 8.17009972819948E-02 
536	 8.17511954620564E-02 
537	 8.18036673827226E-02 
538	 8.19322908540821E-02 
539	 8.19809159901719E-02 
540	 8.19665835249683E-02 
541	 8.19702843386335E-02 
542	 8.21407383088625E-02 
543	 8.21694159785228E-02 
544	 8.22012245650073E-02 
545	 8.23916277510559E-02 
546	 8.24171709579552E-02 
547	 8.23738244237705E-02 
548	 8.23769666641529E-02 
549	 8.25298115906038E-02 
550	 8.25472794398515E-02 
551	 8.25709891463886E-02 
552	 8.26987328819038E-02 
553	 8.26994171308547E-02 
554	 8.26975753062546E-02 
555	 8.27526504999913E-02 
556	 8.28825039062261E-02 
557	 8.30524606158848E-02 
558	 8.31423205983902E-02 
559	 8.31466769817211E-02 
560	 8.32757734901376E-02 
561	 8.33575134185386E-02 
562	 0.08340885266875 
563	 8.34939291877612E-02 
564	 8.35771797795696E-02 
565	 8.35731171919842E-02 
566	 8.35164333120067E-02 
567	 8.35743806626874E-02 
568	 8.37166306105414E-02 
569	 0.083909009355996 
570	 8.41082736470624E-02 
571	 8.42639376975787E-02 
572	 8.43955311544843E-02 
573	 0.084524848970738 
574	 8.46691565981835E-02 
575	 8.47626319072552E-02 
576	 8.48544577939568E-02 
577	 8.49678339135118E-02 
578	 8.50301609202673E-02 
579	 8.50693908513367E-02 
580	 8.50527258669094E-02 
581	 8.49480279507486E-02 
582	 8.48848014688738E-02 
583	 8.48922054823147E-02 
584	 8.49616530484416E-02 
585	 8.50462523369591E-02 
586	 8.52250644080704E-02 
587	 8.54045743427371E-02 
588	 8.54998108329893E-02 
589	 8.57039680446322E-02 
590	 8.58434131773955E-02 
591	 8.59169772941253E-02 
592	 8.60848376304902E-02 
593	 8.62568824805036E-02 
594	 8.64179741702249E-02 
595	 8.65580999256725E-02 
596	 8.66525639153219E-02 
597	 8.66428931360686E-02 
598	 8.65881762949711E-02 
599	 8.65937089311368E-02 
600	 8.65238107773129E-02 
601	 8.65065356267746E-02 
602	 8.65858232866035E-02 
603	 8.66046484359822E-02 
604	 8.66304751689698E-02 
605	 8.66772444026001E-02 
606	 8.67357367192618E-02 
607	 8.67556315040287E-02 
608	 8.68071709979051E-02 
609	 8.69174772342348E-02 
610	 8.70552081872642E-02 
611	 8.70863515679597E-02 
