Wavelength	MM_3500006.asd
350	 0.047350659464372 
351	 4.71743067721682E-02 
352	 3.92912299172312E-02 
353	 3.05820636505697E-02 
354	 3.54033455919435E-02 
355	 3.76054791673006E-02 
356	 3.69751249679321E-02 
357	 3.67438379141263E-02 
358	 3.65200380168982E-02 
359	 3.24349999524812E-02 
360	 2.81612543449339E-02 
361	 3.12346591143159E-02 
362	 3.57934962080527E-02 
363	 3.63275209758968E-02 
364	 3.26558220236831E-02 
365	 0.032370158353912 
366	 3.15153428114787E-02 
367	 3.19522116148389E-02 
368	 3.58240591390264E-02 
369	 0.042030186308771 
370	 4.00996880237228E-02 
371	 3.31747281897295E-02 
372	 3.29777052559125E-02 
373	 3.53805480996653E-02 
374	 3.72386534070256E-02 
375	 3.71747688532838E-02 
376	 3.65501532352033E-02 
377	 3.50401109406621E-02 
378	 3.55148199160812E-02 
379	 3.94175016286557E-02 
380	 3.91092414972133E-02 
381	 3.72419409648864E-02 
382	 3.68817326086496E-02 
383	 4.03142140205865E-02 
384	 3.97229800282847E-02 
385	 3.82256528630015E-02 
386	 3.84680546343935E-02 
387	 3.90285972603044E-02 
388	 4.06446948765775E-02 
389	 4.18153234443404E-02 
390	 4.10026878451987E-02 
391	 0.039600979867667 
392	 4.00329438269458E-02 
393	 0.042505641136796 
394	 0.045170743043702 
395	 4.37676756801761E-02 
396	 4.38785823842407E-02 
397	 4.76784201290032E-02 
398	 4.66017316566987E-02 
399	 4.51017276887552E-02 
400	 4.51790523168598E-02 
401	 4.71611790422168E-02 
402	 4.71150515470019E-02 
403	 4.80570349492953E-02 
404	 5.03452238922306E-02 
405	 5.13292807806009E-02 
406	 5.07664225945352E-02 
407	 5.15043917405861E-02 
408	 5.43518738658501E-02 
409	 5.33587923279802E-02 
410	 5.28709920159223E-02 
411	 0.053448958954903 
412	 5.39599820679075E-02 
413	 0.055090566563815 
414	 0.05544532199289 
415	 0.054714399482624 
416	 5.40937392702594E-02 
417	 5.41706481057534E-02 
418	 5.46000254333377E-02 
419	 0.054875602899912 
420	 5.48969183587625E-02 
421	 5.52269130618473E-02 
422	 5.55692634396406E-02 
423	 5.51742053860304E-02 
424	 5.46937603236891E-02 
425	 5.44380183466273E-02 
426	 5.43915233443678E-02 
427	 5.40606276268305E-02 
428	 5.37427427481301E-02 
429	 0.053533451344591 
430	 5.34510128663101E-02 
431	 5.34805555853276E-02 
432	 5.34269895575897E-02 
433	 5.32876229509749E-02 
434	 5.32437640216676E-02 
435	 0.053320701067031 
436	 5.35012684344959E-02 
437	 5.36674544746047E-02 
438	 5.34125942147444E-02 
439	 5.34477372199493E-02 
440	 5.38837761971305E-02 
441	 5.44652884932416E-02 
442	 5.47266011335385E-02 
443	 5.50022382690757E-02 
444	 5.53598041045081E-02 
445	 5.53273508922662E-02 
446	 5.54373836755092E-02 
447	 5.58937997470385E-02 
448	 5.66053283335266E-02 
449	 5.67191224503713E-02 
450	 5.69799745284355E-02 
451	 5.74251051374486E-02 
452	 5.74981240320162E-02 
453	 5.78915247426189E-02 
454	 5.81540774562896E-02 
455	 5.80758723652086E-02 
456	 5.85566096389905E-02 
457	 0.058787276912555 
458	 5.87491819297638E-02 
459	 5.87836362598575E-02 
460	 0.059008825586733 
461	 5.92416064494566E-02 
462	 5.93493507524141E-02 
463	 5.93052555869365E-02 
464	 0.059436507992454 
465	 5.97511461675134E-02 
466	 6.01033333537945E-02 
467	 6.01967025559949E-02 
468	 6.00996943895821E-02 
469	 0.060065428568556 
470	 0.060421333727307 
471	 6.03579748348017E-02 
472	 6.01901173004695E-02 
473	 6.02350993213958E-02 
474	 6.03615086892161E-02 
475	 6.05052968176642E-02 
476	 6.05951737376922E-02 
477	 0.060583051257761 
478	 6.05397854941573E-02 
479	 6.06244779779995E-02 
480	 6.08207819748454E-02 
481	 6.08691050013507E-02 
482	 6.08958403424419E-02 
483	 6.09529302352474E-02 
484	 6.10365170198034E-02 
485	 6.09905557753757E-02 
486	 6.09658593397005E-02 
487	 6.09411762507515E-02 
488	 6.07789070496783E-02 
489	 0.061021691752223 
