Wavelength	LMW_1400008.asd
350	 0.062439991829014 
351	 6.33116712376803E-02 
352	 6.27963547251998E-02 
353	 5.75548666560686E-02 
354	 6.82234554189568E-02 
355	 0.067686297752791 
356	 6.43089969312885E-02 
357	 6.99949788925971E-02 
358	 7.45106227187137E-02 
359	 0.072657925076526 
360	 6.78889174482957E-02 
361	 6.81075202229666E-02 
362	 6.58045490002268E-02 
363	 0.065479509883025 
364	 6.78855183192008E-02 
365	 6.56455273768412E-02 
366	 6.52841249437638E-02 
367	 6.75620963071468E-02 
368	 7.02975061737517E-02 
369	 6.64410695615001E-02 
370	 6.46265083299489E-02 
371	 6.68417388171523E-02 
372	 6.98918129025959E-02 
373	 6.97596858750685E-02 
374	 6.74500741145073E-02 
375	 6.50240060656381E-02 
376	 6.50065937730822E-02 
377	 6.51569133599408E-02 
378	 6.63818717227522E-02 
379	 6.93560667360913E-02 
380	 7.07128920510939E-02 
381	 6.71632824572381E-02 
382	 6.37877612608436E-02 
383	 7.02216257678002E-02 
384	 7.10663979988042E-02 
385	 6.81356651964297E-02 
386	 6.58472297954965E-02 
387	 6.88888272538744E-02 
388	 6.96017817641058E-02 
389	 6.84774408750053E-02 
390	 6.82819619188984E-02 
391	 6.88209918281567E-02 
392	 6.94309908278524E-02 
393	 6.96008480236833E-02 
394	 6.91722210393114E-02 
395	 7.13644669849143E-02 
396	 7.27031163023091E-02 
397	 7.15244503126219E-02 
398	 7.24364013724072E-02 
399	 7.24814243823703E-02 
400	 7.17179788627728E-02 
401	 7.12766186352938E-02 
402	 7.19019169631789E-02 
403	 7.15855190720145E-02 
404	 7.06259828050749E-02 
405	 7.16422777986071E-02 
406	 7.24740793882633E-02 
407	 7.31653599075401E-02 
408	 7.35028446208395E-02 
409	 7.11454400070288E-02 
410	 6.98492084676608E-02 
411	 7.02922397131342E-02 
412	 7.14574053240665E-02 
413	 7.21745342972465E-02 
414	 7.23439648970752E-02 
415	 7.20862324588343E-02 
416	 7.15903737301913E-02 
417	 0.071621322123152 
418	 0.072159035860897 
419	 7.28374958567662E-02 
420	 7.30506403738748E-02 
421	 7.23999432339869E-02 
422	 7.18654627607116E-02 
423	 7.29603420678061E-02 
424	 7.28941632470059E-02 
425	 7.25906674614546E-02 
426	 7.28236607366537E-02 
427	 7.32848178518067E-02 
428	 7.30929617687874E-02 
429	 7.27944589610691E-02 
430	 7.31938758214682E-02 
431	 0.073912441830875 
432	 7.39228986483963E-02 
433	 7.33285865984992E-02 
434	 7.32872010766811E-02 
435	 7.37087261451456E-02 
436	 0.074161023242419 
437	 7.42678695522272E-02 
438	 7.39030947999687E-02 
439	 7.41258508878517E-02 
440	 7.46602505317288E-02 
441	 7.46866820467486E-02 
442	 7.50362357518126E-02 
443	 7.52946833357526E-02 
444	 7.52378209181302E-02 
445	 7.50796068386505E-02 
446	 7.52051410504574E-02 
447	 0.075461793639553 
448	 7.56249735414532E-02 
449	 0.075931286731214 
450	 7.63873636407513E-02 
451	 7.68308267383857E-02 
452	 7.69888308810088E-02 
453	 0.077105548509919 
454	 7.70865590614293E-02 
455	 7.69907124505255E-02 
456	 7.74345375684157E-02 
457	 7.76777984055879E-02 
458	 7.77390596946806E-02 
459	 7.79504328363363E-02 
460	 7.81648028944412E-02 
461	 7.82647120534444E-02 
462	 0.078349774023484 
463	 7.88189423186585E-02 
464	 7.91979602025622E-02 
465	 7.94814270523652E-02 
466	 7.97578873234477E-02 
467	 0.079928357961021 
468	 8.00462409193728E-02 
469	 0.080129684358501 
470	 8.01787596899782E-02 
471	 8.04299788423965E-02 
472	 8.07237212581739E-02 
473	 8.09260562895994E-02 
474	 8.10965260895533E-02 
475	 8.15284891749254E-02 
476	 8.20037153657457E-02 
477	 8.21508432506916E-02 
478	 8.23366924127541E-02 
479	 8.25209409823719E-02 
480	 8.27238686193608E-02 
481	 8.31047705957054E-02 
482	 8.32827887114659E-02 
483	 8.33924516432712E-02 
484	 8.36405195456409E-02 
485	 8.39082867905563E-02 
486	 8.40684743189471E-02 
487	 8.41810624061269E-02 
488	 0.084441006514215 
489	 8.45489587245573E-02 
490	 8.46910937646414E-02 
491	 8.49807616261312E-02 
492	 8.51423790929273E-02 
493	 8.53384030059953E-02 
494	 8.55743272926889E-02 
495	 8.57944223304091E-02 
496	 8.60656954579392E-02 
497	 8.62881102934044E-02 
498	 8.64291257582512E-02 
499	 8.65749555893804E-02 
500	 8.67250477849184E-02 
501	 8.68539666177741E-02 
502	 8.69654658205351E-02 
503	 8.72597023207314E-02 
504	 8.73886526108359E-02 
505	 8.73285803277574E-02 
506	 8.73605764259654E-02 
507	 8.74604168245555E-02 
508	 8.76760790138243E-02 
509	 8.79841736027537E-02 
510	 8.81705155663341E-02 
511	 8.82700431081964E-02 
512	 8.83343051365331E-02 
513	 8.84275293772233E-02 
514	 8.85850778450253E-02 
515	 0.088772658431357 
516	 8.89477590640658E-02 
517	 8.90798422342615E-02 
518	 8.90262107221808E-02 
519	 0.089001443381064 
520	 8.92371094628644E-02 
521	 8.94018608166031E-02 
522	 8.95250235408194E-02 
523	 8.96154490687686E-02 
524	 8.96417862850874E-02 
525	 8.97792844405271E-02 
526	 8.99042689241908E-02 
527	 0.089913708489573 
528	 8.99882434081708E-02 
529	 9.00777386163256E-02 
530	 9.01574007676409E-02 
531	 9.02245254666099E-02 
532	 9.03213177142217E-02 
533	 9.05119455925038E-02 
534	 9.07465100065723E-02 
535	 9.07168233489841E-02 
536	 9.07435157885067E-02 
537	 9.08557949656029E-02 
538	 9.09633992414317E-02 
539	 9.10025567965585E-02 
540	 9.10604394740157E-02 
541	 9.11683815502742E-02 
542	 9.12686369457431E-02 
543	 9.13424314718301E-02 
544	 9.14297771046057E-02 
545	 9.15618812117789E-02 
546	 9.16664273022913E-02 
547	 9.17412972954849E-02 
548	 9.18090563603946E-02 
549	 9.19065945228478E-02 
550	 9.19473551986926E-02 
551	 9.20027311189164E-02 
552	 9.21227541038368E-02 
553	 0.092232427315686 
554	 9.23127737089436E-02 
555	 9.23891297813225E-02 
556	 0.092501989330611 
557	 9.25773599735775E-02 
558	 9.26459656463915E-02 
559	 9.27311744915148E-02 
560	 9.28292845934178E-02 
561	 9.28306371868154E-02 
562	 9.28555235841242E-02 
563	 9.30399334952606E-02 
564	 9.31361348457579E-02 
565	 9.31949763337362E-02 
566	 9.32580054627232E-02 
567	 9.33357247096873E-02 
568	 9.34306341732673E-02 
569	 9.35360631868999E-02 
570	 9.36224561214913E-02 
571	 9.35748729920592E-02 
572	 9.36420290488211E-02 
573	 9.37966863632155E-02 
574	 9.38229189953327E-02 
575	 9.37952503245082E-02 
576	 9.38540111495676E-02 
577	 9.40164862763089E-02 
578	 9.39924302922837E-02 
579	 9.40680357557984E-02 
580	 9.41852028175363E-02 
581	 9.41786089595193E-02 
582	 9.42520342720878E-02 
583	 9.42539753357096E-02 
584	 9.41569803266715E-02 
585	 9.41471061426458E-02 
586	 9.42293448456472E-02 
587	 9.43378347759146E-02 
588	 9.44004998995878E-02 
589	 9.44470644099736E-02 
590	 9.44827059455719E-02 
591	 9.45002489775606E-02 
592	 0.094482527299838 
593	 9.44265776656597E-02 
594	 9.43562216502076E-02 
595	 9.43042882307798E-02 
596	 9.43107912860378E-02 
597	 9.43714103315416E-02 
598	 9.44525641068399E-02 
599	 9.45124292157662E-02 
600	 9.46088900946824E-02 
601	 9.46884056726303E-02 
602	 9.47216374787426E-02 
