Wavelength	MM_3300004.asd
350	 4.01452700327434E-02 
351	 0.046691002972207 
352	 4.10224501011407E-02 
353	 2.75533876857672E-02 
354	 3.50295019874527E-02 
355	 0.039342343202812 
356	 3.69873009642663E-02 
357	 3.23321298484469E-02 
358	 3.82474709747538E-02 
359	 3.54134176683659E-02 
360	 2.98508516532126E-02 
361	 4.09615525481307E-02 
362	 4.12949489622541E-02 
363	 3.78807735312337E-02 
364	 3.63175701490727E-02 
365	 3.23846234797619E-02 
366	 3.69432630632729E-02 
367	 4.10237397676159E-02 
368	 3.58073332854554E-02 
369	 3.47754859483176E-02 
370	 0.035824805794092 
371	 3.71919905300233E-02 
372	 3.76740607853476E-02 
373	 3.73853096650159E-02 
374	 3.72879899641544E-02 
375	 3.80592510463175E-02 
376	 4.01059957488285E-02 
377	 3.61018363396825E-02 
378	 3.39050502176424E-02 
379	 4.06331442710842E-02 
380	 0.040349638452813 
381	 0.039175141607346 
382	 0.040609567727128 
383	 4.48167444965993E-02 
384	 4.32288610257602E-02 
385	 4.04312937373597E-02 
386	 4.01569979391979E-02 
387	 4.07212343622249E-02 
388	 4.36812930299898E-02 
389	 0.046022346862949 
390	 4.46868448830856E-02 
391	 4.32202198644363E-02 
392	 4.30150404263399E-02 
393	 4.42427413715011E-02 
394	 4.60641803501957E-02 
395	 4.71724994344493E-02 
396	 4.82067511759438E-02 
397	 4.94425607543053E-02 
398	 0.049554812177617 
399	 4.94453020750631E-02 
400	 5.03784171579741E-02 
401	 5.27474730324518E-02 
402	 5.15576282822106E-02 
403	 5.11006988827419E-02 
404	 5.25552922237612E-02 
405	 5.34576848991169E-02 
406	 5.43582039017606E-02 
407	 5.48990305383102E-02 
408	 5.51531934544049E-02 
409	 5.67878945441253E-02 
410	 5.70144334494978E-02 
411	 5.67978952929395E-02 
412	 5.83582710820429E-02 
413	 5.93652129783839E-02 
414	 5.92568231839724E-02 
415	 5.85752731081624E-02 
416	 5.89896417818361E-02 
417	 5.91675165501754E-02 
418	 5.95307392506434E-02 
419	 6.03714429494911E-02 
420	 6.01002552065101E-02 
421	 5.99047204714303E-02 
422	 6.02873106834044E-02 
423	 6.11476201649706E-02 
424	 0.061449576718392 
425	 6.09397625106696E-02 
426	 6.02415276181023E-02 
427	 6.14573868330875E-02 
428	 0.061591400351307 
429	 6.13114264605369E-02 
430	 6.19733758926331E-02 
431	 6.20332928308946E-02 
432	 6.19494762860558E-02 
433	 6.20398921908703E-02 
434	 6.23754994683834E-02 
435	 6.27605206277671E-02 
436	 6.29949623436465E-02 
437	 6.30009742204626E-02 
438	 6.29160761645154E-02 
439	 0.063336486646073 
440	 6.39324760503653E-02 
441	 6.40195725249641E-02 
442	 6.41820265911396E-02 
443	 6.46302642343494E-02 
444	 6.52125555792773E-02 
445	 0.065304780307149 
446	 6.53756222366139E-02 
447	 6.56074676822183E-02 
448	 6.59849518708733E-02 
449	 6.60031993124775E-02 
450	 6.62450105505497E-02 
451	 6.67393933868564E-02 
452	 6.70365840176806E-02 
453	 6.73113809011264E-02 
454	 6.75133108632155E-02 
455	 6.76465054300737E-02 
456	 6.79464910610586E-02 
457	 6.81252976654476E-02 
458	 6.82189094420933E-02 
459	 6.83769928540685E-02 
460	 6.83703578290395E-02 
461	 6.84679133500389E-02 
462	 6.87633299942772E-02 
463	 6.90516585893236E-02 
464	 6.93715288583196E-02 
465	 6.95206428219149E-02 
466	 0.069414517693341 
467	 6.96717094227287E-02 
468	 0.06979659505979 
469	 6.96879865063796E-02 
470	 6.95990640436021E-02 
471	 6.97674416179769E-02 
472	 7.01212373229689E-02 
473	 7.04630672010776E-02 
474	 7.04383187550504E-02 
475	 7.03662391523438E-02 
476	 0.07040171094067 
477	 7.05797604402505E-02 
478	 7.06258689070881E-02 
479	 7.06911906556264E-02 
480	 7.07846178379437E-02 
481	 7.06542762619608E-02 
482	 0.070984769041435 
483	 0.071366491170565 
