Wavelength	MM_3200007.asd
350	 3.49324950035902E-02 
351	 0.038495145237055 
352	 3.52725627666541E-02 
353	 2.76234231315786E-02 
354	 2.93119797835204E-02 
355	 3.04848122589472E-02 
356	 0.029455025389605 
357	 2.88296755409013E-02 
358	 4.07650906157779E-02 
359	 3.81544546886453E-02 
360	 2.67955650572844E-02 
361	 3.14761108167254E-02 
362	 3.30756780948887E-02 
363	 0.033897045441721 
364	 3.49361714485318E-02 
365	 3.08059959105567E-02 
366	 2.83706844294944E-02 
367	 2.96970531032622E-02 
368	 3.35291802407203E-02 
369	 3.26273668880371E-02 
370	 3.07546055528507E-02 
371	 3.05102696800965E-02 
372	 3.29476414973868E-02 
373	 3.43692613956229E-02 
374	 3.55548857675446E-02 
375	 3.69964922604574E-02 
376	 3.77848332268478E-02 
377	 3.41719861550282E-02 
378	 3.23868277723553E-02 
379	 3.75740344216805E-02 
380	 3.80598057689087E-02 
381	 3.51849836935996E-02 
382	 3.38127517304975E-02 
383	 3.97903220441783E-02 
384	 4.12634224392535E-02 
385	 3.96307161483919E-02 
386	 3.78585836368944E-02 
387	 3.76973341468991E-02 
388	 4.05141356775345E-02 
389	 4.31109855263475E-02 
390	 0.042163814617993 
391	 0.041356865638322 
392	 4.14598974212045E-02 
393	 4.27067638388347E-02 
394	 4.48281189898331E-02 
395	 4.52825985183131E-02 
396	 4.50523855874622E-02 
397	 4.54159083818126E-02 
398	 4.71970216532035E-02 
399	 4.72857521799794E-02 
400	 4.65352872159883E-02 
401	 4.71570510027298E-02 
402	 5.00793628322682E-02 
403	 5.07098592912889E-02 
404	 4.85985311324081E-02 
405	 4.76558286282149E-02 
406	 4.92106544784843E-02 
407	 5.08115174446102E-02 
408	 5.06625096054078E-02 
409	 5.06020664274414E-02 
410	 5.09360300782674E-02 
411	 5.09641356061942E-02 
412	 4.99294035556961E-02 
413	 5.03795106527928E-02 
414	 5.13946273872966E-02 
415	 5.21910159081332E-02 
416	 0.052586374397698 
417	 5.28458833794339E-02 
418	 5.32183091910624E-02 
419	 5.37179909345503E-02 
420	 5.36101488401751E-02 
421	 5.35019463354012E-02 
422	 5.37996127701919E-02 
423	 5.46168749482338E-02 
424	 5.45989171403415E-02 
425	 5.45832292348273E-02 
426	 5.50742812003291E-02 
427	 5.55146605336013E-02 
428	 5.55809739614679E-02 
429	 5.54878169790124E-02 
430	 5.55883342039119E-02 
431	 5.58818498531977E-02 
432	 5.59805732716496E-02 
433	 5.59430925994394E-02 
434	 5.62479354212902E-02 
435	 5.67934958122657E-02 
436	 5.73247892196474E-02 
437	 5.75723256972856E-02 
438	 5.71904870612042E-02 
439	 5.73139830779825E-02 
440	 5.78846451054796E-02 
441	 5.82612616710582E-02 
442	 5.85140238391627E-02 
443	 5.87622764717456E-02 
444	 5.89439511999646E-02 
445	 5.86771847705976E-02 
446	 5.89952378531899E-02 
447	 5.93685420462078E-02 
448	 5.91370065889686E-02 
449	 5.90657204564902E-02 
450	 5.95902366249976E-02 
451	 6.03280258746359E-02 
452	 6.02910958594321E-02 
453	 6.02426973020875E-02 
454	 6.01745256344853E-02 
455	 6.01256694402835E-02 
456	 6.06554844790773E-02 
457	 6.07942963166118E-02 
458	 0.060642244527936 
459	 6.07435691218519E-02 
460	 6.09210071917254E-02 
461	 6.09062640645461E-02 
462	 0.06080887950061 
463	 0.061280545513189 
464	 6.14181126963055E-02 
465	 6.15410150915653E-02 
466	 0.062031151246319 
467	 6.21033008144555E-02 
468	 0.062118920232351 
469	 6.22188394252358E-02 
470	 6.23427905787234E-02 
471	 6.25465725856768E-02 
472	 0.062615966380137 
473	 6.25024605667582E-02 
474	 6.26348318583025E-02 
475	 6.28476652391821E-02 
476	 6.29830901939665E-02 
477	 6.29337907365124E-02 
478	 6.29723130034277E-02 
479	 6.31383391039959E-02 
480	 6.33801286858871E-02 
481	 6.35613506015291E-02 
482	 6.35734462463774E-02 
483	 6.35627016483597E-02 
484	 6.36859940436208E-02 
485	 6.38347311666388E-02 
486	 6.38553371069935E-02 
487	 6.38150866339022E-02 
488	 6.39520032075372E-02 
489	 6.41613968708899E-02 
490	 6.43360261867559E-02 
491	 6.44204535174757E-02 
492	 6.44918599023253E-02 
493	 6.44316811473138E-02 
494	 6.44028658740067E-02 
495	 6.46372217737251E-02 
496	 6.48186206521632E-02 
497	 6.48749264641898E-02 
498	 6.48656336329403E-02 
499	 6.50020869890578E-02 
500	 6.51377731629577E-02 
501	 0.065255422525783 
502	 6.53601919724373E-02 
503	 0.065388513984504 
504	 0.065433679320013 
505	 6.54642498122148E-02 
506	 6.53503413202585E-02 
507	 6.55020530075276E-02 
508	 6.56756575358725E-02 
509	 6.56682413375369E-02 
510	 6.57489254260287E-02 
511	 6.56971643174038E-02 
512	 6.56265864297501E-02 
513	 0.065781581918307 
514	 6.58805231143306E-02 
515	 0.0658807993155 
516	 0.065867738269683 
517	 6.61119290691557E-02 
518	 6.61908276707097E-02 
519	 6.61268051004082E-02 
520	 6.60949556406907E-02 
521	 6.62190110671585E-02 
522	 6.62902894416783E-02 
523	 6.62734653918399E-02 
524	 0.066330287491579 
525	 6.63075420128675E-02 
526	 0.066296732009772 
527	 6.63900166523472E-02 
528	 6.65344736979815E-02 
529	 6.65313137859547E-02 
530	 6.64782829716779E-02 
531	 6.66325141107857E-02 
532	 6.66272454207578E-02 
533	 6.66488056835007E-02 
534	 6.67927545116961E-02 
535	 6.68019879093758E-02 
536	 0.066800748915471 
537	 6.68314339481825E-02 
538	 6.69008803768178E-02 
539	 6.69801913854011E-02 
540	 6.70150521965617E-02 
541	 6.70189645875975E-02 
542	 6.70952204479038E-02 
543	 6.71695523151896E-02 
544	 6.72034758048922E-02 
545	 6.71949577911174E-02 
546	 6.72452647116298E-02 
547	 6.72774109453062E-02 
548	 6.73052763689291E-02 
549	 6.74120707304828E-02 
550	 6.73871598122768E-02 
551	 6.73678855944194E-02 
552	 6.74674197150653E-02 
553	 6.75838455055121E-02 
554	 6.75949961005129E-02 
555	 6.75877645014103E-02 
556	 6.77260603452514E-02 
557	 6.77353174253319E-02 
558	 6.77626366707719E-02 
559	 6.78923150928168E-02 
560	 6.80238257012302E-02 
