Wavelength	LMW_1500005.asd
350	 6.12106402540543E-02 
351	 6.01801015211174E-02 
352	 5.01574273791992E-02 
353	 4.13964967982078E-02 
354	 5.52578784846554E-02 
355	 5.99525367532397E-02 
356	 0.05626599328089 
357	 5.28254049965971E-02 
358	 5.25367641891783E-02 
359	 4.93658458108351E-02 
360	 4.70145783598261E-02 
361	 0.053760784662579 
362	 5.44648630754924E-02 
363	 5.45817090672855E-02 
364	 0.056439516356231 
365	 5.32092230444747E-02 
366	 5.22671570382698E-02 
367	 5.20580138694622E-02 
368	 5.06910213089547E-02 
369	 0.055862981269048 
370	 5.59667880826938E-02 
371	 5.20533654717025E-02 
372	 5.33268697118014E-02 
373	 5.35479431057835E-02 
374	 5.38857666981106E-02 
375	 5.45854100969578E-02 
376	 5.25295277606015E-02 
377	 0.051941476510849 
378	 5.32294086897538E-02 
379	 5.50418396106116E-02 
380	 5.44716123728538E-02 
381	 5.26931679574022E-02 
382	 5.16503082632827E-02 
383	 5.32833353768777E-02 
384	 5.37740052969531E-02 
385	 5.28661733109728E-02 
386	 5.19849876178114E-02 
387	 5.50165324793063E-02 
388	 5.48428676752986E-02 
389	 5.31530670710698E-02 
390	 0.05335296760674 
391	 5.19651741400547E-02 
392	 5.27479973913631E-02 
393	 5.53482773258668E-02 
394	 5.59128831899961E-02 
395	 5.50719727652465E-02 
396	 5.43922404844914E-02 
397	 5.47782787627581E-02 
398	 5.55021619390815E-02 
399	 5.55054668968357E-02 
400	 5.53244880149058E-02 
401	 5.57262033884271E-02 
402	 5.48550719826872E-02 
403	 5.48783447105477E-02 
404	 5.54804243993309E-02 
405	 5.38150744662334E-02 
406	 5.37760850320101E-02 
407	 5.48969670808345E-02 
408	 5.58544609289211E-02 
409	 5.54659330754076E-02 
410	 5.50764809363509E-02 
411	 5.49826076747658E-02 
412	 5.50120970083489E-02 
413	 5.56873372412885E-02 
414	 5.55154894498311E-02 
415	 5.46184542114053E-02 
416	 5.53470407608537E-02 
417	 5.53289170912846E-02 
418	 5.54230591258317E-02 
419	 5.63879114412698E-02 
420	 5.59801293843679E-02 
421	 0.055140746474147 
422	 5.50704346508409E-02 
423	 5.67086872926256E-02 
424	 5.68551412221707E-02 
425	 5.61651224914362E-02 
426	 5.56257781632052E-02 
427	 5.58756485803757E-02 
428	 5.58787768981671E-02 
429	 5.57474061941952E-02 
430	 5.59135932799676E-02 
431	 5.64806230942258E-02 
432	 0.056532384986778 
433	 5.62200446915465E-02 
434	 5.66875029957122E-02 
435	 5.71128455564215E-02 
436	 5.72709135397285E-02 
437	 5.71577303129983E-02 
438	 5.69354836291563E-02 
439	 5.72608885680654E-02 
440	 5.77027135662005E-02 
441	 0.057461162498394 
442	 5.76166783299261E-02 
443	 5.79890334622415E-02 
444	 5.82333361429285E-02 
445	 5.79276430202245E-02 
446	 5.81199152469647E-02 
447	 5.85381739267866E-02 
448	 5.86533376983481E-02 
449	 0.058637125795409 
450	 5.85337367739641E-02 
451	 5.85693142019014E-02 
452	 5.90553812471975E-02 
453	 5.89833417444479E-02 
454	 5.88785606719858E-02 
455	 5.91947387247446E-02 
456	 5.95710621309503E-02 
457	 5.97776203408215E-02 
458	 5.97269336468366E-02 
459	 5.94949869864311E-02 
460	 5.96345726694019E-02 
461	 5.97441225626753E-02 
462	 5.97383400818075E-02 
463	 6.00956150126365E-02 
464	 6.05731939327375E-02 
465	 6.07638369502617E-02 
466	 6.04999067690022E-02 
467	 6.06975128290422E-02 
468	 6.10331453179804E-02 
469	 6.12422117548807E-02 
470	 6.11783361667062E-02 
471	 6.14058972520308E-02 
472	 6.17261339031979E-02 
473	 6.19050631736383E-02 
474	 6.19370614381952E-02 
475	 6.19409376182788E-02 
476	 6.20241618263341E-02 
477	 0.06224758803435 
478	 6.24043747474004E-02 
479	 6.26382210669641E-02 
480	 0.062884420555322 
481	 0.062739053382489 
482	 6.29973410812832E-02 
483	 6.33333630574822E-02 
484	 6.33447876320413E-02 
485	 6.37059175114379E-02 
486	 6.38348796057074E-02 
487	 6.36708407501495E-02 
488	 6.36166110928627E-02 
489	 6.39147117956177E-02 
490	 6.42216757870732E-02 
491	 6.42964949382823E-02 
492	 6.44242890887088E-02 
493	 6.44361518123218E-02 
494	 6.45356443996313E-02 
495	 6.49965638366325E-02 
496	 6.52650503580899E-02 
497	 0.065357196364193 
498	 6.53628716905324E-02 
499	 6.53820233605968E-02 
500	 6.54787337418679E-02 
501	 6.55745866759201E-02 
502	 6.56031924216755E-02 
503	 6.57861699282558E-02 
504	 6.58458812385912E-02 
505	 6.57990102356319E-02 
506	 0.0659319914807 
507	 6.61344482908435E-02 
508	 6.63690918036997E-02 
509	 6.65549026555515E-02 
510	 6.64388383890487E-02 
511	 6.63934980831547E-02 
512	 6.64836535308021E-02 
513	 6.66048997226585E-02 
514	 6.67958252161034E-02 
