Wavelength	LMW_2300009.asd
350	 8.89589263058634E-02 
351	 0.082393355772699 
352	 7.24852801872476E-02 
353	 6.51296892630494E-02 
354	 6.33276454499004E-02 
355	 7.04044182873776E-02 
356	 7.71632273181748E-02 
357	 7.53071010176667E-02 
358	 7.13400471865977E-02 
359	 6.79473702936971E-02 
360	 6.71051860679648E-02 
361	 6.99345940926993E-02 
362	 7.41529002565861E-02 
363	 7.55560686908628E-02 
364	 7.38617571421334E-02 
365	 7.50175096954878E-02 
366	 7.49982082269731E-02 
367	 7.44059662842559E-02 
368	 7.52649397843643E-02 
369	 8.10635927216364E-02 
370	 8.01447322455713E-02 
371	 7.49410076854743E-02 
372	 0.07664429035659 
373	 7.71151775403251E-02 
374	 7.80213149044133E-02 
375	 7.95066780362555E-02 
376	 0.076737358593416 
377	 7.55877495426358E-02 
378	 7.58176902659496E-02 
379	 7.59605071824463E-02 
380	 7.84214844353212E-02 
381	 7.68861623676424E-02 
382	 7.46324269564429E-02 
383	 0.080917685553639 
384	 8.24476862041213E-02 
385	 8.14715842838242E-02 
386	 8.13984212458615E-02 
387	 8.35771251061628E-02 
388	 8.41181167509599E-02 
389	 8.37401984304872E-02 
390	 8.40779010802587E-02 
391	 8.32487750528169E-02 
392	 8.26026327167201E-02 
393	 8.35063530687805E-02 
394	 0.086790426190559 
395	 8.64908506289992E-02 
396	 8.55440960688753E-02 
397	 0.086733214853005 
398	 8.97042945625071E-02 
399	 9.00465807482793E-02 
400	 8.91081751617228E-02 
401	 8.96778066146636E-02 
402	 8.87337742183862E-02 
403	 8.91962846448978E-02 
404	 9.08720500422138E-02 
405	 9.03102984619826E-02 
406	 9.07303845728275E-02 
407	 9.17548350020133E-02 
408	 9.22330690696144E-02 
409	 0.090618861213271 
410	 9.05864012207614E-02 
411	 9.15641099698345E-02 
412	 9.13551082532385E-02 
413	 9.20316656327528E-02 
414	 9.23285509198005E-02 
415	 9.19916084320339E-02 
416	 9.24024169753101E-02 
417	 9.18308305586981E-02 
418	 9.15539849686224E-02 
419	 9.25667593329199E-02 
420	 9.25248498248216E-02 
421	 9.20019696750448E-02 
422	 9.17726443490355E-02 
423	 9.24881463951285E-02 
424	 9.23572511236995E-02 
425	 9.22277798450085E-02 
426	 9.24441570374723E-02 
427	 9.17377076425232E-02 
428	 0.091643393723975 
429	 9.16332622324765E-02 
430	 9.09187913602099E-02 
431	 9.09633348435887E-02 
432	 9.06884298672175E-02 
433	 9.01208026960732E-02 
434	 9.03886464600486E-02 
435	 9.05165529731186E-02 
436	 9.04590804984044E-02 
437	 9.03390660941324E-02 
438	 9.01407617945203E-02 
439	 9.05334863628544E-02 
440	 0.091099725006034 
441	 0.090996468601796 
442	 9.06946166810658E-02 
443	 9.10333428517589E-02 
444	 9.19002493299333E-02 
445	 9.17415838601064E-02 
446	 9.16771030391509E-02 
447	 9.18254534551989E-02 
448	 9.19762176840776E-02 
449	 9.17076199289527E-02 
450	 9.19421812562648E-02 
451	 9.25760022310782E-02 
452	 0.092649673260414 
453	 9.25702256041554E-02 
454	 9.23626203514268E-02 
455	 9.21478968455761E-02 
456	 9.24562454663535E-02 
457	 9.26597041802984E-02 
458	 9.27349065292054E-02 
459	 9.28769746088774E-02 
460	 9.26532530441179E-02 
461	 9.26364962379042E-02 
462	 9.29615520267361E-02 
463	 9.30402128499442E-02 
464	 9.31798443912348E-02 
465	 9.32367028521557E-02 
466	 9.30930559959514E-02 
467	 9.32035761855951E-02 
468	 9.32651631148307E-02 
469	 0.09320482304475 
470	 0.09315112404251 
471	 9.30868784633463E-02 
472	 9.32240686955972E-02 
473	 9.35126601845791E-02 
474	 0.09314535039658 
475	 9.32221950472736E-02 
476	 9.34932994627981E-02 
477	 9.32666936566147E-02 
478	 9.33488680433131E-02 
479	 9.34235721962778E-02 
480	 9.33475201300059E-02 
481	 9.33435326359361E-02 
482	 9.34741145316656E-02 
483	 0.093592675964043 
484	 9.35492658138084E-02 
485	 9.34304563748587E-02 
486	 9.34412143015193E-02 
487	 9.34915387252826E-02 
488	 9.32780547340412E-02 
