Wavelength	MM_3200008.asd
350	 3.04645145175755E-02 
351	 0.037939316602557 
352	 3.60423495038806E-02 
353	 0.025693826481087 
354	 2.79880234813867E-02 
355	 2.79569116202644E-02 
356	 2.97686894646145E-02 
357	 3.77699369554772E-02 
358	 3.91866354703005E-02 
359	 3.82721274000922E-02 
360	 3.71213266346325E-02 
361	 3.58974175787735E-02 
362	 3.24855588960664E-02 
363	 0.030686687620197 
364	 3.16329484433038E-02 
365	 3.14660999475734E-02 
366	 2.80153523658946E-02 
367	 2.79071075727026E-02 
368	 3.57199977529835E-02 
369	 0.040219723147902 
370	 3.73067668507794E-02 
371	 3.16070278759333E-02 
372	 3.24050914723891E-02 
373	 3.19652585081825E-02 
374	 3.31449970656443E-02 
375	 3.62712535321728E-02 
376	 3.49926774384097E-02 
377	 3.35692216716948E-02 
378	 3.44799987311396E-02 
379	 3.80208780325194E-02 
380	 3.86762043249026E-02 
381	 3.54444435254203E-02 
382	 3.33285446420157E-02 
383	 4.00581647174181E-02 
384	 4.02081463311642E-02 
385	 3.80958174779357E-02 
386	 3.84307406287401E-02 
387	 4.12760425104085E-02 
388	 4.22679613453727E-02 
389	 4.15015149313406E-02 
390	 4.05936896228815E-02 
391	 3.99819513600382E-02 
392	 4.15805290205596E-02 
393	 4.44063461560188E-02 
394	 4.52374669488972E-02 
395	 4.48144227534101E-02 
396	 4.46310853329306E-02 
397	 4.54328361656999E-02 
398	 4.62750676146592E-02 
399	 4.59282870935966E-02 
400	 4.57701399093736E-02 
401	 4.73542685649725E-02 
402	 4.73287239449739E-02 
403	 4.71839333115474E-02 
404	 4.75457562061786E-02 
405	 4.78696125523107E-02 
406	 4.82240486923065E-02 
407	 0.049066169440434 
408	 5.02824903310945E-02 
409	 5.01317587339387E-02 
410	 4.96826250235689E-02 
411	 4.99513934438838E-02 
412	 5.15125462978985E-02 
413	 5.23227994514318E-02 
414	 5.21868927512456E-02 
415	 5.16477436634174E-02 
416	 5.18819006111838E-02 
417	 5.22321992544584E-02 
418	 5.29086121469231E-02 
419	 5.39022911577397E-02 
420	 5.38512804497806E-02 
421	 0.053593329670117 
422	 5.36290315726229E-02 
423	 5.41099650797044E-02 
424	 5.42446797645407E-02 
425	 5.44554130856598E-02 
426	 5.48869089950763E-02 
427	 5.48858825041079E-02 
428	 5.49020103787172E-02 
429	 5.50870247343156E-02 
430	 5.54469526169156E-02 
431	 5.58210934763738E-02 
432	 5.58557831941308E-02 
433	 5.58121531080403E-02 
434	 5.64767247251334E-02 
435	 5.67863459663147E-02 
436	 5.68549237049611E-02 
437	 5.69354815292278E-02 
438	 5.69445815182448E-02 
439	 5.73224062990574E-02 
440	 5.79292531948106E-02 
441	 5.83360164305704E-02 
442	 5.84120360630837E-02 
443	 5.83938803721531E-02 
444	 5.84527043011969E-02 
445	 5.85990779436546E-02 
446	 0.058842622692085 
447	 5.90987732467817E-02 
448	 5.92880007746614E-02 
449	 5.94427825325139E-02 
450	 5.98808146607445E-02 
451	 6.03470237885227E-02 
452	 0.060162194531883 
453	 6.00434950202771E-02 
454	 6.01116489661981E-02 
455	 6.03017340329119E-02 
456	 6.03733174804584E-02 
457	 6.05420207811543E-02 
458	 6.07327014083478E-02 
459	 0.060781682405519 
460	 6.09156489131723E-02 
461	 6.10495672407463E-02 
462	 6.11201887526209E-02 
463	 6.11258780925492E-02 
464	 6.13980179280831E-02 
465	 6.16990636863039E-02 
466	 6.17525216838611E-02 
467	 6.17930507414759E-02 
468	 6.20472963705809E-02 
469	 6.23775465046978E-02 
470	 6.23746644102003E-02 
471	 6.21542527745313E-02 
472	 6.21294878611606E-02 
473	 6.24770840654177E-02 
474	 6.27555004601159E-02 
475	 6.28266265057899E-02 
476	 6.28456938252654E-02 
477	 6.30472322933387E-02 
478	 6.30465471281984E-02 
479	 6.32060253912776E-02 
