Wavelength	LMW_1400000.asd
350	 7.06971636980813E-02 
351	 7.49196442958361E-02 
352	 7.38245949174525E-02 
353	 6.24113037855397E-02 
354	 6.94886342148192E-02 
355	 7.28056886413841E-02 
356	 7.22506145264548E-02 
357	 7.28619122002522E-02 
358	 7.69856959252081E-02 
359	 7.53606451370903E-02 
360	 7.07104791327004E-02 
361	 0.07248416811594 
362	 7.24184070132904E-02 
363	 0.070153781662935 
364	 6.75108135062674E-02 
365	 6.79652896082074E-02 
366	 6.90733607056263E-02 
367	 6.80577921016604E-02 
368	 0.064674431201065 
369	 6.88483786355813E-02 
370	 6.95095406838118E-02 
371	 6.68650693898356E-02 
372	 6.85884056649566E-02 
373	 0.070690341945883 
374	 0.071244507499697 
375	 7.09955227839484E-02 
376	 7.52525165669553E-02 
377	 7.25223504444789E-02 
378	 6.84880652394614E-02 
379	 7.08750485294142E-02 
380	 7.29810091795697E-02 
381	 7.12592576963183E-02 
382	 6.81233331659362E-02 
383	 6.97518917197084E-02 
384	 7.07985212083126E-02 
385	 6.96641772425305E-02 
386	 6.75977305273774E-02 
387	 7.02976674946345E-02 
388	 7.18711829285134E-02 
389	 7.12409064997631E-02 
390	 6.94318118524919E-02 
391	 6.90733920588288E-02 
392	 6.95767317001319E-02 
393	 7.06463262608387E-02 
394	 7.22980740717872E-02 
395	 7.31098112574119E-02 
396	 7.23976094957277E-02 
397	 0.07094476822624 
398	 7.24431382896066E-02 
399	 7.27523960537226E-02 
400	 7.26254420403157E-02 
401	 7.38059633098959E-02 
402	 7.29081016902194E-02 
403	 7.14204442580267E-02 
404	 7.09531351346379E-02 
405	 7.27370979852389E-02 
406	 0.073426046271656 
407	 7.28933157486199E-02 
408	 7.19717377708115E-02 
409	 7.20647880425207E-02 
410	 0.07177376088409 
411	 7.14064172680751E-02 
412	 7.18205390688704E-02 
413	 7.16417478830038E-02 
414	 7.16661622256694E-02 
415	 7.22428128107979E-02 
416	 7.29541947252584E-02 
417	 7.23045122245829E-02 
418	 7.18000391305833E-02 
419	 7.27058103643413E-02 
420	 7.30158776776481E-02 
421	 0.072611387874489 
422	 7.22034186379242E-02 
423	 7.28424766292876E-02 
424	 7.33838576124448E-02 
425	 7.35308751145882E-02 
426	 7.33469410824492E-02 
427	 7.33015390594965E-02 
428	 7.29629591726202E-02 
429	 7.29405827717869E-02 
430	 7.37197864792618E-02 
431	 7.35383777786725E-02 
432	 7.33219700146245E-02 
433	 7.35862965922372E-02 
434	 7.42854281914426E-02 
435	 0.074461465447868 
436	 7.44396607257759E-02 
437	 7.45032517951552E-02 
438	 7.39828504335148E-02 
439	 7.41903319676796E-02 
440	 7.48966057166246E-02 
441	 0.075154779703798 
442	 7.51055676315092E-02 
443	 7.52677626230416E-02 
444	 7.56377086433971E-02 
445	 7.53557540260554E-02 
446	 7.55533958526682E-02 
447	 7.59245433368235E-02 
448	 7.59474910106374E-02 
449	 7.60292422037577E-02 
450	 7.63729535100691E-02 
451	 0.076849251036003 
452	 7.70751841975843E-02 
453	 7.72489109841393E-02 
454	 7.72895277545955E-02 
455	 0.077250573974798 
456	 7.76670495395174E-02 
457	 7.77951201946005E-02 
458	 7.77062610826568E-02 
459	 7.78527760709538E-02 
460	 0.078485419841478 
461	 7.88254038352481E-02 
462	 7.87438098974005E-02 
463	 7.91363468099127E-02 
464	 7.93951467805121E-02 
465	 7.94520811982127E-02 
466	 7.94396579555769E-02 
467	 7.96517949848669E-02 
468	 8.00299885462611E-02 
469	 8.03338334566564E-02 
470	 8.02503824575263E-02 
471	 8.06163531485132E-02 
472	 8.10265811382632E-02 
473	 8.11593246467437E-02 
474	 8.13837769586746E-02 
475	 8.17013814478488E-02 
476	 8.19671989905045E-02 
477	 8.20334838777708E-02 
478	 8.23148612345506E-02 
479	 8.25674294952681E-02 
480	 8.27046327271501E-02 
481	 8.29313286621332E-02 
482	 8.33225155593839E-02 
483	 0.083669209690754 
484	 8.38106502492218E-02 
485	 8.41409892465291E-02 
486	 8.43896109878434E-02 
487	 8.44774135669227E-02 
488	 8.45162728072219E-02 
489	 8.48209939116782E-02 
