Wavelength	MM_3100009.asd
350	 4.77043502147846E-02 
351	 4.52038038458593E-02 
352	 4.45554309240499E-02 
353	 4.95879648043977E-02 
354	 4.84296080899156E-02 
355	 4.53157389680691E-02 
356	 4.44887005668744E-02 
357	 4.81985490405107E-02 
358	 5.21164135443132E-02 
359	 5.32942666688687E-02 
360	 0.050971132182334 
361	 4.64838883657169E-02 
362	 0.046993471615031 
363	 4.87237042749855E-02 
364	 4.90750788763615E-02 
365	 4.97503856470844E-02 
366	 0.046488494088084 
367	 4.45787721537531E-02 
368	 0.048937144776586 
369	 5.37391513486859E-02 
370	 5.35780441700149E-02 
371	 5.10160343736203E-02 
372	 5.31853793961706E-02 
373	 5.34763735689097E-02 
374	 5.34169536917945E-02 
375	 5.40524699794731E-02 
376	 5.37221597979322E-02 
377	 5.35952781871269E-02 
378	 5.50280844593109E-02 
379	 0.058123652250267 
380	 5.82720367402075E-02 
381	 5.57247109225049E-02 
382	 5.43492013967131E-02 
383	 5.93796907919882E-02 
384	 5.99145014009552E-02 
385	 5.70019427876167E-02 
386	 5.43050701212198E-02 
387	 5.69718460348833E-02 
388	 5.93471605737182E-02 
389	 5.95617923458307E-02 
390	 5.81148302741321E-02 
391	 6.04236524100163E-02 
392	 0.060438181993639 
393	 5.91104385689597E-02 
394	 6.29976740342949E-02 
395	 6.42868339692801E-02 
396	 6.40692108267167E-02 
397	 6.43239245928266E-02 
398	 6.58841368528462E-02 
399	 6.56614347606235E-02 
400	 6.51153146562036E-02 
401	 6.64703103064991E-02 
402	 6.60309131208197E-02 
403	 6.50950824847314E-02 
404	 0.06496782057195 
405	 6.65330299644261E-02 
406	 6.85050951831549E-02 
407	 6.93670840323556E-02 
408	 6.85870419245736E-02 
409	 6.77748673065808E-02 
410	 6.82607449161183E-02 
411	 0.069030576963467 
412	 6.83890202850978E-02 
413	 6.85838004386583E-02 
414	 6.90624413148484E-02 
415	 6.94709409876317E-02 
416	 7.00652877722807E-02 
417	 6.96681058544136E-02 
418	 6.92834435941326E-02 
419	 6.98728968936082E-02 
420	 7.05507017022402E-02 
421	 7.02616417508767E-02 
422	 6.94975462471671E-02 
423	 6.96099125092464E-02 
424	 6.97353997583526E-02 
425	 6.99401515616241E-02 
426	 7.01858176248028E-02 
427	 7.00468257209253E-02 
428	 6.95179411231493E-02 
429	 6.94638738895692E-02 
430	 0.070477447873823 
431	 7.04444788160438E-02 
432	 7.02827536139353E-02 
433	 7.04954757444984E-02 
434	 7.10120029970362E-02 
435	 0.071213249760587 
436	 7.11973629079791E-02 
437	 7.11160313179795E-02 
