Wavelength	MM_3200000.asd
350	 3.72499684671486E-02 
351	 4.03874301329962E-02 
352	 3.90966059816504E-02 
353	 0.032285767042707 
354	 2.93696996364585E-02 
355	 3.11250008566499E-02 
356	 3.40452159680499E-02 
357	 3.45028376529162E-02 
358	 3.29685609280702E-02 
359	 3.31851698243578E-02 
360	 3.33859282183653E-02 
361	 2.95086816449458E-02 
362	 3.40857433045938E-02 
363	 0.035594354185586 
364	 2.94522755603227E-02 
365	 2.56384513922983E-02 
366	 2.75408732420172E-02 
367	 3.12613008180761E-02 
368	 3.24575754194278E-02 
369	 3.57042534535955E-02 
370	 3.11601953786707E-02 
371	 2.51230717209504E-02 
372	 3.27021474728946E-02 
373	 0.036683833933564 
374	 3.61732317276508E-02 
375	 3.39498035372193E-02 
376	 3.49717486365939E-02 
377	 3.50943926731939E-02 
378	 3.60337413719245E-02 
379	 3.94388056390838E-02 
380	 3.97431915209491E-02 
381	 3.84405301163021E-02 
382	 3.75225106018275E-02 
383	 3.88232782121205E-02 
384	 3.99579937276463E-02 
385	 3.89253135181114E-02 
386	 3.65102982344677E-02 
387	 3.85198488358021E-02 
388	 4.10450053805685E-02 
389	 4.20476951989253E-02 
390	 4.08338967988577E-02 
391	 3.99034313832736E-02 
392	 3.98813120594738E-02 
393	 4.16961249316432E-02 
394	 4.61138326724104E-02 
395	 4.55154012402701E-02 
396	 4.45034629586917E-02 
397	 4.62759052201507E-02 
398	 4.65477438937847E-02 
399	 4.76241256404039E-02 
400	 4.84518694942651E-02 
401	 0.047503871920129 
402	 4.73242440335624E-02 
403	 4.79570941748204E-02 
404	 4.87213263563925E-02 
405	 4.84805208361533E-02 
406	 0.048993649903538 
407	 0.049936094422256 
408	 5.03946458209427E-02 
409	 0.048781158883764 
410	 4.86437612632312E-02 
411	 4.97369248034416E-02 
412	 5.02407146404194E-02 
413	 5.14508573170389E-02 
414	 5.20132300704365E-02 
415	 0.051879017985421 
416	 5.29157797632894E-02 
417	 5.23951905181188E-02 
418	 5.17442821894081E-02 
419	 5.24590930248839E-02 
420	 5.27980495749846E-02 
421	 5.28817141911589E-02 
422	 5.30674598665954E-02 
423	 5.37529993553741E-02 
424	 5.42324039652161E-02 
425	 5.42205011091977E-02 
426	 5.40437744705778E-02 
427	 5.51202016395193E-02 
428	 5.52076595513421E-02 
429	 5.48037340035349E-02 
430	 5.50065291139505E-02 
431	 5.50605197423499E-02 
432	 5.53260363914388E-02 
433	 5.57986726751801E-02 
434	 5.60961783536626E-02 
435	 0.056322574141268 
436	 0.056409761077362 
437	 5.63894578932357E-02 
438	 5.66222856955942E-02 
439	 5.68115619692061E-02 
440	 5.70482527413112E-02 
441	 5.75272646480291E-02 
442	 5.76096626736658E-02 
443	 5.77676348827143E-02 
444	 5.81186371212618E-02 
445	 5.80878757798934E-02 
446	 5.79570501142742E-02 
447	 5.81553819992484E-02 
448	 5.88073000659214E-02 
449	 5.85419129683252E-02 
450	 5.87579420852886E-02 
451	 5.94666128458919E-02 
452	 5.94846991691126E-02 
453	 0.059182764234744 
454	 5.90093768087045E-02 
455	 5.92140784124223E-02 
456	 5.95691938693967E-02 
457	 5.97573121287004E-02 
458	 5.97725271058561E-02 
459	 5.97734904827756E-02 
460	 5.98409827590292E-02 
461	 5.98397037417113E-02 
462	 5.98412699199839E-02 
463	 6.02349193287995E-02 
464	 6.06273845765198E-02 
465	 6.08518612319818E-02 
466	 6.08537173457629E-02 
467	 6.06641679783188E-02 
468	 6.09710773532313E-02 
469	 0.061472117642425 
470	 6.11629393350337E-02 
471	 6.13625657717736E-02 
472	 6.15699170473707E-02 
473	 6.14172069620916E-02 
474	 6.15833515292236E-02 
475	 6.17202212288412E-02 
476	 6.17795232535186E-02 
477	 6.18430874311698E-02 
478	 0.061994660584644 
479	 6.20660462652737E-02 
480	 6.20393470742337E-02 
481	 6.21245008485147E-02 
482	 6.24669227097922E-02 
483	 6.27198989661398E-02 
484	 6.26108486046938E-02 
485	 6.27648629382296E-02 
486	 6.27772938041123E-02 
487	 6.27044396012676E-02 
488	 6.29560829535845E-02 
489	 6.28418247135481E-02 
490	 6.28000187072168E-02 
491	 6.31271510284582E-02 
492	 6.33308182098355E-02 
493	 6.32401182201734E-02 
494	 0.063129284917456 
495	 6.34048726047116E-02 
496	 6.36041311073641E-02 
497	 6.36459376639742E-02 
498	 6.36470823119884E-02 
499	 6.39707566472147E-02 
500	 6.39454315376742E-02 
501	 6.38710549561045E-02 
502	 6.41297832212343E-02 
503	 6.41282213333472E-02 
504	 6.40583397529229E-02 
505	 0.06406310509777 
506	 6.42044827732344E-02 
507	 0.064326483432026 
508	 6.44321452679559E-02 
509	 0.064530072482535 
510	 6.45542598054135E-02 
511	 6.45200935111285E-02 
512	 6.44563724727764E-02 
513	 6.44181713201575E-02 
514	 6.46264549809029E-02 
515	 6.47404214796825E-02 
516	 6.46704518351388E-02 
517	 6.48716196119739E-02 
518	 6.48831232600166E-02 
519	 6.48185020036165E-02 
520	 6.49093256248289E-02 
521	 6.49646704021165E-02 
522	 6.50006649944775E-02 
523	 6.50309757786025E-02 
524	 6.50549656420286E-02 
525	 0.065045030208542 
526	 6.50190091303767E-02 
527	 6.50161454790383E-02 
528	 6.51188783935582E-02 
529	 6.51691495324713E-02 
530	 6.51936034114595E-02 
531	 6.53231550390609E-02 
532	 6.53686865566571E-02 
533	 6.53959969378502E-02 
534	 6.54467954495136E-02 
535	 6.54270172845099E-02 
536	 6.54455748726243E-02 
537	 6.55159696643841E-02 
538	 6.56012852872125E-02 
539	 0.065614565315361 
540	 6.56002737624182E-02 
541	 6.56127132483485E-02 
542	 6.57056738048091E-02 
543	 0.06573049783209 
544	 6.57721922035526E-02 
545	 6.59080225783818E-02 
546	 0.065921293039549 
547	 6.58603649171877E-02 
548	 6.58213358671503E-02 
549	 6.59226197149101E-02 
550	 6.60591220138061E-02 
