Wavelength	LMW_1000008.asd
350	 4.66642878011511E-02 
351	 5.31607495408273E-02 
352	 5.02452556288781E-02 
353	 3.57108102807404E-02 
354	 4.09855217694883E-02 
355	 4.74960124429861E-02 
356	 0.04755834500658 
357	 4.11759865976225E-02 
358	 4.58569242056105E-02 
359	 4.53280650905813E-02 
360	 4.16216527767593E-02 
361	 4.71059569406635E-02 
362	 4.43268208662993E-02 
363	 4.19959616041105E-02 
364	 4.38334746938383E-02 
365	 4.05540530191568E-02 
366	 3.98654411671888E-02 
367	 4.25958435259353E-02 
368	 0.046342614612158 
369	 4.41771468098224E-02 
370	 4.38261917176877E-02 
371	 0.045391027323345 
372	 0.044230214517115 
373	 4.80650493749803E-02 
374	 5.01963801337779E-02 
375	 4.76402440604936E-02 
376	 4.67879248044455E-02 
377	 4.53921686860994E-02 
378	 4.62293907851081E-02 
379	 5.06731227245861E-02 
380	 4.89876642384172E-02 
381	 4.67007885355528E-02 
382	 4.65901676809284E-02 
383	 4.85059525865797E-02 
384	 4.83311439012152E-02 
385	 4.77923965388916E-02 
386	 4.83343543572679E-02 
387	 4.92386762829637E-02 
388	 4.98909283487671E-02 
389	 0.050116413739755 
390	 4.97681580416727E-02 
391	 4.75403678192141E-02 
392	 4.74650864022673E-02 
393	 4.99538032957787E-02 
394	 5.20900541877207E-02 
395	 5.05430408513265E-02 
396	 4.82313060523406E-02 
397	 4.80569340593571E-02 
398	 5.09501454788988E-02 
399	 5.19277194977887E-02 
400	 5.17085521797079E-02 
401	 5.25805702991526E-02 
402	 5.21842823982722E-02 
403	 0.052255345632829 
404	 5.28889800936486E-02 
405	 5.23874700219572E-02 
406	 5.19608268974526E-02 
407	 5.22663652340618E-02 
408	 5.31601268757426E-02 
409	 5.27893051406143E-02 
410	 0.05251373755392 
411	 5.29049178060215E-02 
412	 5.39350221325715E-02 
413	 5.44080059267557E-02 
414	 5.41912247103287E-02 
415	 5.37070720304559E-02 
416	 5.39246116803627E-02 
417	 5.32597297650055E-02 
418	 5.31408096892389E-02 
419	 5.45370202937277E-02 
420	 5.45180209547991E-02 
421	 5.40773656800064E-02 
422	 5.36992762107722E-02 
423	 5.34811532703504E-02 
424	 5.35382543835258E-02 
425	 5.36183694286959E-02 
426	 5.35210680781696E-02 
427	 5.31654865113672E-02 
428	 0.053191370598205 
429	 5.33349968225995E-02 
430	 5.31872243889051E-02 
431	 5.32564961409338E-02 
432	 5.31432856697589E-02 
433	 5.30003545681086E-02 
434	 5.34817731989984E-02 
435	 5.30911822639411E-02 
436	 5.24261636661821E-02 
437	 5.21820408312858E-02 
438	 5.22070855785737E-02 
439	 5.23005195473247E-02 
440	 5.23338973814346E-02 
441	 5.22560459762896E-02 
442	 0.052211182132073 
443	 5.24379070619526E-02 
444	 5.28030023016736E-02 
445	 5.26115079681412E-02 
446	 5.25011046221117E-02 
447	 5.26081191791984E-02 
448	 5.28461286294527E-02 
449	 0.052851814458918 
450	 5.29219374024051E-02 
451	 5.30689459161566E-02 
452	 5.30559515482229E-02 
453	 0.052923318193534 
454	 0.052844181757194 
455	 5.29189211147422E-02 
456	 5.30455271195114E-02 
457	 5.30144193840159E-02 
458	 5.28438449138638E-02 
459	 5.26818723318357E-02 
460	 5.26906234197811E-02 
461	 5.27174403980386E-02 
462	 5.26822795609832E-02 
463	 5.26461298113266E-02 
464	 5.27343749893236E-02 
465	 5.28006048792334E-02 
466	 5.27027213115761E-02 
467	 5.26328067392628E-02 
468	 5.26128647280717E-02 
469	 5.25875524039238E-02 
470	 5.24549992633085E-02 
471	 5.23740392002984E-02 
472	 5.22544347582732E-02 
473	 5.20930777256524E-02 
474	 5.22253805386392E-02 
475	 5.21583558364123E-02 
476	 5.20013479744614E-02 
477	 5.20790190896043E-02 
478	 5.21533868361086E-02 
479	 5.23015098374365E-02 
480	 5.24989933242749E-02 
481	 5.25529181910985E-02 
482	 5.24126567013641E-02 
483	 5.22714200526356E-02 
484	 5.23135062192808E-02 
485	 5.24031770561074E-02 
486	 5.23740720862898E-02 
487	 5.21795208938169E-02 
488	 5.19038240206474E-02 
489	 0.052080744474702 
490	 5.23083596674092E-02 
491	 5.22630837483382E-02 
492	 0.052246447834625 
493	 5.20524651532398E-02 
494	 5.18335009261923E-02 
495	 5.18568088106227E-02 
496	 5.18939144696541E-02 
497	 5.19143297042306E-02 
498	 0.051953298132937 
499	 5.21268855959598E-02 
500	 5.20311658655646E-02 
501	 5.18596742327255E-02 
502	 5.18763399297569E-02 
503	 5.17908815433107E-02 
504	 5.17825389178455E-02 
505	 5.18315090932794E-02 
506	 5.17415807923242E-02 
507	 5.18209383973862E-02 
508	 5.19971249919854E-02 
509	 5.20996935608987E-02 
510	 5.18646741383574E-02 
511	 5.18388491979577E-02 
