Wavelength	LMW_13_a00006.asd
889	 0.135732148561931 
890	 0.13585063645325 
891	 0.135949074356535 
892	 0.136024006392705 
893	 0.13609708257848 
894	 0.136234911743749 
895	 0.136416308101637 
896	 0.136599363797332 
897	 0.136742822730302 
898	 0.136938947137859 
899	 0.137133887562523 
900	 0.137277807336935 
901	 0.137435197783128 
902	 0.13759018649436 
903	 0.137763078815016 
904	 0.137962094085986 
905	 0.138101210642288 
906	 0.138355790776017 
907	 0.138652366380659 
908	 0.138843480281963 
909	 0.139089825053582 
910	 0.139266406675578 
911	 0.139415576425728 
912	 0.139670662069208 
913	 0.139927389465469 
914	 0.140150357354053 
915	 0.140382716890506 
916	 0.140713637590356 
917	 0.141045801542294 
918	 0.141295032417114 
919	 0.141473432576563 
920	 0.141695347566908 
921	 0.141966970267199 
922	 0.142278112743259 
923	 0.142598559429167 
924	 0.142883184900297 
925	 0.143129219992939 
926	 0.143409763042134 
927	 0.143752958872962 
928	 0.144075030304981 
929	 0.144460077945402 
930	 0.144831732237389 
931	 0.145128527750514 
932	 0.145415630776988 
933	 0.145702360413765 
934	 0.146068309772865 
935	 0.146530239186975 
936	 0.146890825718198 
937	 0.147220070512462 
938	 0.147567804640338 
939	 0.147963494341436 
940	 0.148387373279665 
941	 0.148772730195397 
942	 0.149121417332949 
943	 0.149483330389753 
944	 0.149959432419743 
945	 0.150407173766125 
946	 0.150798726092423 
947	 0.151161010958194 
948	 0.151466522154913 
949	 0.151903263664868 
950	 0.152428020340203 
951	 0.152894293302915 
952	 0.153325707687238 
953	 0.153798241022349 
954	 0.154250490498474 
955	 0.154601111577768 
956	 0.155111256344103 
957	 0.155582933063733 
958	 0.155992807517743 
959	 0.1564372881351 
960	 0.156928064465244 
961	 0.157458774806095 
962	 0.157992276656204 
963	 0.158490539906767 
964	 0.159025517588166 
965	 0.159532940627934 
966	 0.160018274855553 
967	 0.160529209607509 
968	 0.161022583113142 
969	 0.161494800246172 
970	 0.161970553623744 
971	 0.162483508618413 
972	 0.163018536000651 
973	 0.163605530414384 
974	 0.164117061743557 
975	 0.164430249824995 
976	 0.165044407122705 
977	 0.165686118268129 
978	 0.166215616409644 
979	 0.166654837753285 
980	 0.167144757395042 
981	 0.167714122646707 
982	 0.168272866566976 
983	 0.168743281740735 
984	 0.16949268753272 
985	 0.17005508188159 
986	 0.170455532303863 
987	 0.170987407461572 
988	 0.171590580578318 
989	 0.172163482696076 
990	 0.172707404065866 
991	 0.173271587878587 
992	 0.173827630851229 
993	 0.174413972197247 
994	 0.175048430422384 
995	 0.175684178389889 
996	 0.176068423347263 
997	 0.176682918486383 
998	 0.177337785547897 
999	 0.177769238635983 
1000	 0.178499445095985 
1001	 0.177721689706319 
1002	 0.178206553080452 
1003	 0.178773113389298 
1004	 0.179325451046413 
1005	 0.179886981187401 
1006	 0.180443806190636 
1007	 0.181024053580509 
1008	 0.181593870427553 
1009	 0.182047051929253 
1010	 0.182581325093642 
1011	 0.18312159590192 
1012	 0.183509328086705 
1013	 0.183977184579513 
1014	 0.184513292215222 
1015	 0.184995479577163 
1016	 0.185531706081311 
1017	 0.186042049262129 
1018	 0.186567835819471 
1019	 0.187022488636013 
1020	 0.187505466951746 
1021	 0.18794957579065 
1022	 0.188360121035094 
1023	 0.188820025301676 
1024	 0.189208842887973 
1025	 0.189587225729865 
1026	 0.190018968762326 
1027	 0.190415532200984 
1028	 0.190804760814117 
1029	 0.191168288407294 
1030	 0.191538022361845 
1031	 0.191914884774938 
1032	 0.192286901488236 
1033	 0.192654928631308 
1034	 0.193041449214315 
1035	 0.193384360710535 
1036	 0.193668681299472 
1037	 0.193957143515179 
1038	 0.194295457078291 
1039	 0.194627358733799 
1040	 0.194933926566623 
1041	 0.195257126573506 
1042	 0.19555103217355 
1043	 0.195786449759887 
1044	 0.196044273383534 
1045	 0.196311101194505 
1046	 0.19658700126389 
1047	 0.196861808915688 
1048	 0.19716891472105 
1049	 0.197458208912035 
1050	 0.197714258340196 
1051	 0.19796447240664 
1052	 0.198211679091537 
1053	 0.198506831355799 
1054	 0.198858542451974 
1055	 0.199203668977897 
1056	 0.199534506102109 
1057	 0.199854396122982 
1058	 0.200111430534751 
1059	 0.200465724162859 
1060	 0.200860362996886 
1061	 0.20127010815626 
1062	 0.201665645952836 
1063	 0.202065484788891 
1064	 0.202393589902496 
1065	 0.202714841951209 
1066	 0.20312425384221 
1067	 0.203551189472759 
1068	 0.203954800933668 
1069	 0.204355169250564 
1070	 0.20476482172539 
1071	 0.205141893612224 
1072	 0.205561260385672 
1073	 0.206010040894408 
1074	 0.206472726948677 
1075	 0.206954993871897 
1076	 0.20745488782921 
1077	 0.207915500111838 
1078	 0.208335284565868 
1079	 0.208771717418908 
1080	 0.209231075477738 
1081	 0.209696303474581 
1082	 0.210172166561598 
1083	 0.210591180190995 
1084	 0.210932741048906 
1085	 0.211313835099487 
1086	 0.211663578805973 
1087	 0.212076094786398 
1088	 0.212521472771925 
1089	 0.212991155764651 
1090	 0.213446948168457 
1091	 0.213853178704641 
1092	 0.214219240665133 
1093	 0.214588314109033 
1094	 0.214964718343529 
1095	 0.215339067670606 
1096	 0.215716035442178 
1097	 0.216054394193033 
1098	 0.21635079698362 
1099	 0.216590866945298 
1100	 0.216865052427854 
1101	 0.2171171300086 
1102	 0.21736709865107 
1103	 0.217639542075452 
1104	 0.217893120814485 
1105	 0.218097845701376 
1106	 0.21831595483523 
1107	 0.218531221094406 
1108	 0.218708501238504 
1109	 0.218869998634159 
1110	 0.219020953892579 
1111	 0.21917334251604 
1112	 0.219327018419346 
1113	 0.219458821532609 
1114	 0.219579147928078 
1115	 0.219691975089774 
1116	 0.219790656236308 
1117	 0.219875609701259 
1118	 0.219945175261972 
1119	 0.220032493436829 
1120	 0.220092513020706 
1121	 0.220131330801939 
1122	 0.220202566215968 
1123	 0.22028502302883 
1124	 0.220343832430583 
1125	 0.220407784709417 
1126	 0.220453712009793 
1127	 0.220473013964772 
1128	 0.220496062996609 
1129	 0.220511970846739 
1130	 0.220539512017707 
1131	 0.22056292917051 
1132	 0.220592246891944 
1133	 0.220644747691606 
1134	 0.220675147047438 
1135	 0.220693392476411 
1136	 0.220714962355178 
1137	 0.220730442568957 
1138	 0.220704658662788 
1139	 0.220706397299953 
1140	 0.220705002979454 
1141	 0.220718587348632 
1142	 0.220756287532505 
1143	 0.220770439125602 
1144	 0.220779227019131 
1145	 0.2207871930224 
1146	 0.220773595253523 
1147	 0.220779209956441 
1148	 0.22081138823559 
1149	 0.22081564627552 
1150	 0.220802507975677 
1151	 0.220803986710861 
1152	 0.220796005040868 
1153	 0.220807314303256 
1154	 0.22082154281038 
1155	 0.220857425242707 
1156	 0.220883911857761 
1157	 0.22090077704155 
1158	 0.22093242078395 
1159	 0.220971777748656 
1160	 0.221016695214429 
1161	 0.221059833770292 
1162	 0.221124328986919 
1163	 0.221213479116249 
1164	 0.221291833981634 
1165	 0.221378417849372 
1166	 0.221465118196956 
1167	 0.221542479632693 
1168	 0.221624271464248 
1169	 0.221716231762228 
1170	 0.22182108072724 
1171	 0.221917982671383 
1172	 0.222017432904944 
1173	 0.222115706890288 
1174	 0.222210421350083 
1175	 0.222310290379047 
1176	 0.22240577827549 
1177	 0.222516350606411 
1178	 0.222631829118018 
1179	 0.222757726481153 
1180	 0.222907225214282 
1181	 0.223043595300645 
1182	 0.223182465239399 
1183	 0.223319984074079 
1184	 0.223442625417352 
1185	 0.223545501737717 
1186	 0.223673761087151 
1187	 0.223803444606489 
1188	 0.223934718121437 
1189	 0.224087130928864 
1190	 0.224220648997143 
1191	 0.224337419364784 
1192	 0.224465017232093 
1193	 0.224603776940367 
1194	 0.224723169521165 
1195	 0.224831224253346 
1196	 0.224947215647385 
1197	 0.225065650885178 
1198	 0.225166831290582 
1199	 0.225261693359951 
1200	 0.225350829263762 
1201	 0.225457299862543 
1202	 0.225549353042479 
1203	 0.225664549137382 
1204	 0.225815596451187 
1205	 0.225940506653552 
1206	 0.226059127993084 
1207	 0.226174243695096 
1208	 0.226284546471452 
1209	 0.22639370385935 
1210	 0.226497771563074 
1211	 0.226601278497825 
1212	 0.226710601919647 
1213	 0.22680722633537 
1214	 0.226888591337251 
1215	 0.22697823953716 
1216	 0.227067533333687 
1217	 0.227156315182606 
1218	 0.227232762564154 
1219	 0.227308727558629 
1220	 0.227382004164597 
1221	 0.227435426142101 
1222	 0.227508017221237 
1223	 0.22759488773808 
1224	 0.227674136614758 
1225	 0.227751259139621 
1226	 0.22783400541469 
1227	 0.22792523196248 
1228	 0.228005425083078 
1229	 0.228085609866744 
1230	 0.2281621817492 
1231	 0.22822210968015 
1232	 0.228292394137692 
1233	 0.228366572956659 
1234	 0.228450209309946 
1235	 0.228517793839264 
1236	 0.228590357197683 
1237	 0.228644120411841 
1238	 0.228675650429061 
1239	 0.228720544553573 
1240	 0.228756131433386 
1241	 0.228805139267896 
1242	 0.228861591797279 
1243	 0.228922765730892 
1244	 0.228988441125164 
1245	 0.229061363834085 
1246	 0.22915478674043 
1247	 0.229229903325693 
1248	 0.229310553221821 
1249	 0.229375418503186 
1250	 0.229405908360112 
1251	 0.229450509473242 
1252	 0.2295062771395 
1253	 0.229567077526473 
1254	 0.229621921331272 
1255	 0.22969358361489 
1256	 0.229742740956125 
1257	 0.229769562250877 
1258	 0.229810150675183 
1259	 0.229851713649117 
1260	 0.229893283448969 
1261	 0.229948083571968 
1262	 0.22998198816333 
1263	 0.229990913132406 
1264	 0.230022018418629 
1265	 0.230063447419202 
1266	 0.230087684683842 
1267	 0.230113861985115 
1268	 0.230144825792929 
1269	 0.230162533771609 
1270	 0.230150245246306 
1271	 0.230170584040163 
1272	 0.230209266991832 
1273	 0.230234978612042 
1274	 0.230269995781005 
1275	 0.230291685896371 
1276	 0.230299686208757 
1277	 0.230313626674608 
1278	 0.230326758878218 
1279	 0.230335934771964 
1280	 0.230332166998367 
1281	 0.230348928264966 
1282	 0.230380259609788 
1283	 0.230400110589174 
1284	 0.230399979447464 
1285	 0.230447881812358 
1286	 0.230506361206736 
1287	 0.230572311728199 
1288	 0.230667667960361 
1289	 0.230809343969655 
1290	 0.230942622831357 
1291	 0.231072922128207 
1292	 0.231234839507535 
1293	 0.231422150249014 
1294	 0.231619099403897 
1295	 0.231839433483801 
1296	 0.232059301307183 
1297	 0.232288500575364 
1298	 0.232528112813752 
1299	 0.2327735950999 
1300	 0.233029861784097 
1301	 0.233307464774378 
1302	 0.233578601803898 
1303	 0.233857145284277 
1304	 0.234127771353296 
1305	 0.234400749174873 
1306	 0.234661640318841 
1307	 0.234921241770969 
1308	 0.235170848710641 
1309	 0.235413074375927 
1310	 0.235659957302005 
1311	 0.235870158353259 
1312	 0.236064675865352 
1313	 0.236235922331882 
1314	 0.236357130949966 
1315	 0.236505923457001 
1316	 0.23667043011969 
1317	 0.236795288915941 
1318	 0.236931540214242 
1319	 0.237017022157109 
1320	 0.237053197581031 
1321	 0.237076836373068 
1322	 0.237077861675059 
1323	 0.23705164897916 
1324	 0.237010015662603 
1325	 0.236956474595586 
1326	 0.236888308015026 
1327	 0.236792665565832 
1328	 0.236671643057659 
1329	 0.236529272753365 
1330	 0.236375567348637 
1331	 0.23620296014636 
1332	 0.236016129401392 
1333	 0.235829303433588 
1334	 0.235596196980127 
1335	 0.235332575658068 
1336	 0.235055309136322 
1337	 0.234732292503399 
1338	 0.234427953850869 
1339	 0.234126001359588 
1340	 0.233807557144841 
1341	 0.233487123304173 
1342	 0.233156969374804 
1343	 0.232811333914423 
1344	 0.232459742073703 
1345	 0.232106633522837 
1346	 0.231753331966969 
1347	 0.23140113173382 
1348	 0.231037173904655 
1349	 0.230668626230099 
1350	 0.230283886927528 
1351	 0.229898275920157 
1352	 0.229501420561494 
1353	 0.229105315567731 
1354	 0.228703679418801 
1355	 0.228309029298925 
1356	 0.227896324458564 
1357	 0.227519394953301 
1358	 0.227153037671367 
1359	 0.22680664712595 
1360	 0.226475485592246 
1361	 0.226172190855495 
1362	 0.225889966239764 
1363	 0.225628542445733 
1364	 0.225399942221256 
1365	 0.225179979043295 
1366	 0.224985831126577 
1367	 0.224785205674218 
1368	 0.224594645421419 
1369	 0.224404253884859 
1370	 0.224183458392017 
1371	 0.223965792739694 
1372	 0.22373024745716 
1373	 0.223472294206296 
1374	 0.223186764630145 
1375	 0.222884935164854 
1376	 0.22254251580927 
1377	 0.222168242001335 
1378	 0.221762957108544 
1379	 0.221298310257744 
1380	 0.220871608165318 
1381	 0.220408687006489 
1382	 0.219996110696694 
1383	 0.219633984920144 
1384	 0.219249918069619 
1385	 0.218898362619661 
1386	 0.218507677079768 
1387	 0.218121344570987 
1388	 0.21768512798081 
1389	 0.217223068714426 
1390	 0.21672347075171 
1391	 0.216160458804314 
1392	 0.215548612482578 
1393	 0.214895989556009 
1394	 0.214209757433484 
1395	 0.213507970414258 
1396	 0.212796175102094 
1397	 0.212071831920894 
1398	 0.211337945598357 
1399	 0.210573931331823 
1400	 0.209797360425157 
1401	 0.208988131173358 
1402	 0.208139301093327 
1403	 0.20730003818263 
1404	 0.206440565656179 
1405	 0.205586454264276 
1406	 0.204739566178417 
1407	 0.203867346854568 
1408	 0.202959477278309 
1409	 0.202088815893205 
1410	 0.201205353834012 
1411	 0.200362059750352 
1412	 0.199544542545357 
1413	 0.198756864648041 
1414	 0.198020884560862 
1415	 0.197284297513197 
1416	 0.196560449356402 
1417	 0.195866209945812 
1418	 0.195161660806267 
1419	 0.19449174090335 
1420	 0.193885848868546 
1421	 0.19332531779733 
1422	 0.192782732738174 
1423	 0.192252215258943 
1424	 0.191727825732318 
1425	 0.191196115336435 
1426	 0.19070694881863 
1427	 0.190236317508617 
1428	 0.189797672969506 
1429	 0.189406468134274 
1430	 0.189007527419537 
1431	 0.188630097617333 
1432	 0.18824523404954 
1433	 0.18785343661705 
1434	 0.187482850166001 
1435	 0.187117181839387 
1436	 0.18676808950752 
1437	 0.186444969988986 
1438	 0.186114430141447 
1439	 0.185788098730384 
1440	 0.185469716631728 
1441	 0.185143204424964 
1442	 0.184822971719474 
1443	 0.18449962400353 
