Wavelength	MM_3100003.asd
350	 4.50094472154354E-02 
351	 0.048379359938576 
352	 4.29339779698889E-02 
353	 3.66799874398877E-02 
354	 4.07416855141825E-02 
355	 4.41464928753222E-02 
356	 0.044351083459891 
357	 4.29389831932564E-02 
358	 4.85968663468759E-02 
359	 4.57472139203652E-02 
360	 0.041798784018602 
361	 5.50482848362844E-02 
362	 4.97006118662679E-02 
363	 4.36000226585715E-02 
364	 4.73546200671545E-02 
365	 5.03744234837576E-02 
366	 4.98114522378421E-02 
367	 4.89278306508016E-02 
368	 5.13658590084196E-02 
369	 5.49774439984457E-02 
370	 5.29002020129402E-02 
371	 4.89672387782559E-02 
372	 5.29721812340668E-02 
373	 5.44931972418707E-02 
374	 0.054601831017578 
375	 5.51603190025691E-02 
376	 5.68904009350589E-02 
377	 5.46733164061093E-02 
378	 5.38537691432076E-02 
379	 5.90701543329324E-02 
380	 5.89293072676729E-02 
381	 5.54857374028206E-02 
382	 5.37082978352684E-02 
383	 5.91460456264335E-02 
384	 6.10091479440385E-02 
385	 5.92504000810204E-02 
386	 5.67185793631017E-02 
387	 5.85027611812241E-02 
388	 6.02918392023076E-02 
389	 6.09889095753214E-02 
390	 6.06584471397568E-02 
391	 5.95509638781423E-02 
392	 5.96826089175702E-02 
393	 6.09778481811188E-02 
394	 6.16520131598369E-02 
395	 6.28322425727998E-02 
396	 6.31000919585067E-02 
397	 6.23019403777775E-02 
398	 6.38490118961972E-02 
399	 6.51020367129456E-02 
400	 6.61860468366659E-02 
401	 6.77162748316763E-02 
402	 6.71633590710131E-02 
403	 6.64520434144395E-02 
404	 6.63208520886499E-02 
405	 6.60669059116216E-02 
406	 6.70980782268656E-02 
407	 6.76746595516705E-02 
408	 6.67925023406065E-02 
409	 6.67889944001038E-02 
410	 6.67472968419087E-02 
411	 6.67289147073298E-02 
412	 6.72376508345922E-02 
413	 0.068829371504779 
414	 6.93252677952423E-02 
415	 6.86031539861682E-02 
416	 6.93707022258601E-02 
417	 6.93653111913181E-02 
418	 6.94241749425119E-02 
419	 7.03434611669709E-02 
420	 7.03166468258981E-02 
421	 6.96624844057453E-02 
422	 6.93833145728871E-02 
423	 7.05742616495374E-02 
424	 0.070703760526928 
425	 7.04859344103055E-02 
426	 0.070588807811997 
427	 7.08531679969897E-02 
428	 7.06292529868135E-02 
429	 7.02068033639297E-02 
430	 7.01522324514865E-02 
431	 7.07497479787927E-02 
432	 7.09032695903977E-02 
433	 7.07419391507563E-02 
434	 7.15299248107313E-02 
435	 7.15315877519234E-02 
436	 0.071201940931217 
437	 7.11567307192774E-02 
438	 7.12528080870077E-02 
439	 7.15863816532656E-02 
440	 7.18977498184171E-02 
441	 7.18551976668455E-02 
442	 7.20944591748586E-02 
443	 7.22124496354038E-02 
444	 7.20677150326174E-02 
445	 7.20345710046531E-02 
446	 7.24774175638879E-02 
447	 7.29251844408163E-02 
448	 7.29145266725597E-02 
449	 0.073151012928601 
450	 7.33701016435336E-02 
451	 7.36293520607805E-02 
452	 7.42197007488883E-02 
453	 7.41301439254807E-02 
454	 7.37340809232035E-02 
455	 7.36315976870906E-02 
456	 7.44450647764413E-02 
457	 7.48210780298093E-02 
458	 0.074756186766331 
459	 7.48525742409751E-02 
460	 7.50864664797305E-02 
461	 0.075123816456409 
462	 7.50044223184268E-02 
463	 7.53288678143986E-02 
464	 7.55336393830108E-02 
465	 7.56963947914608E-02 
466	 7.59682981333704E-02 
467	 7.60483298613981E-02 
468	 7.62374865729317E-02 
469	 7.64764018526634E-02 
470	 7.64406085349241E-02 
471	 7.65787411673391E-02 
472	 7.67559215216105E-02 
473	 7.68239421489726E-02 
474	 7.68116656760327E-02 
475	 7.69907945294064E-02 
476	 7.72310629548969E-02 
477	 7.72664930655116E-02 
478	 7.72775843194059E-02 
479	 7.75152706627139E-02 
480	 7.78971958532268E-02 
481	 7.78791102429718E-02 
482	 7.80828315347479E-02 
483	 7.82930397633892E-02 
484	 7.82520346901115E-02 
485	 7.85322143057816E-02 
486	 0.078587809124233 
487	 7.84017800348613E-02 
488	 0.07841158100565 
489	 7.86898204275336E-02 
490	 7.89125134462803E-02 
491	 7.89062153837942E-02 
492	 7.90533794133417E-02 
493	 7.90714350424045E-02 
494	 7.91275201611764E-02 
495	 7.94956604973007E-02 
496	 7.95831884161127E-02 
497	 7.95642017911887E-02 
498	 7.96183464108272E-02 
499	 7.98239599614461E-02 
500	 7.99601880519541E-02 
501	 7.99788803000529E-02 
502	 7.99353965970599E-02 
503	 0.080063478404938 
504	 8.02156915103545E-02 
505	 8.02874952479207E-02 
506	 0.080240197187691 
507	 0.080321218323458 
508	 8.04763112816856E-02 
509	 8.05852496056621E-02 
510	 8.05107822392021E-02 
511	 0.080476407271105 
512	 8.05188832395179E-02 
513	 8.05758281527634E-02 
514	 8.06796698779063E-02 
515	 8.08354349581052E-02 
