Wavelength	LMW_2300007.asd
350	 8.38030670172849E-02 
351	 8.98779549705514E-02 
352	 0.080133574275348 
353	 6.65352266002194E-02 
354	 7.97293926590331E-02 
355	 8.06050142849822E-02 
356	 0.076431438366668 
357	 0.081348597368623 
358	 8.91553690815468E-02 
359	 8.55601603899238E-02 
360	 7.66504699240875E-02 
361	 0.079558170183546 
362	 7.84156396665079E-02 
363	 8.13647965175625E-02 
364	 8.79121882152529E-02 
365	 7.92456859214614E-02 
366	 7.82079379886387E-02 
367	 8.15663842295627E-02 
368	 8.07585096874219E-02 
369	 0.076331427500946 
370	 7.64179628661217E-02 
371	 8.01773440904844E-02 
372	 8.07824102922484E-02 
373	 7.86701007321392E-02 
374	 8.00308151820742E-02 
375	 8.58430023901824E-02 
376	 8.73701903272201E-02 
377	 8.38311572492762E-02 
378	 8.12045311165375E-02 
379	 8.43314919188599E-02 
380	 0.084020101139026 
381	 8.25030951502635E-02 
382	 8.23246989096939E-02 
383	 8.53861325384639E-02 
384	 8.64059006261165E-02 
385	 8.62587488540112E-02 
386	 8.64178289720983E-02 
387	 8.78521813141819E-02 
388	 8.74555958865183E-02 
389	 8.67194114157007E-02 
390	 8.78453758265856E-02 
391	 8.90653547123713E-02 
392	 8.79312588531054E-02 
393	 8.66058564896272E-02 
394	 9.03587159305777E-02 
395	 9.02319150780538E-02 
396	 0.089618778517907 
397	 9.12090454295592E-02 
398	 9.20278685309196E-02 
399	 9.02006693053743E-02 
400	 8.95005817636241E-02 
401	 9.36773816356174E-02 
402	 9.39660962743516E-02 
403	 9.35784279729339E-02 
404	 9.34810211536172E-02 
405	 9.17552193063104E-02 
406	 9.31448433305881E-02 
407	 9.50557213851853E-02 
408	 9.52226741971064E-02 
409	 9.61544089209415E-02 
410	 9.58876501186394E-02 
411	 9.49749919358091E-02 
412	 9.49701924906639E-02 
413	 9.55054006477375E-02 
414	 0.096029217147534 
415	 9.61566172074054E-02 
416	 9.57085391917451E-02 
417	 9.59356153678834E-02 
418	 9.60843997802025E-02 
419	 9.55727675318916E-02 
420	 9.63182057275867E-02 
421	 9.57059045421111E-02 
422	 0.094587310862158 
423	 9.56781688275227E-02 
424	 9.59767190443476E-02 
425	 0.095477810812585 
426	 9.47823753301842E-02 
427	 9.48421835591891E-02 
428	 9.46261607992889E-02 
429	 0.094373436958156 
430	 9.45384386966333E-02 
431	 9.45999750587815E-02 
432	 9.41349718465444E-02 
433	 9.35809601185507E-02 
434	 9.40896381791568E-02 
435	 9.41787644058039E-02 
436	 9.39592925363621E-02 
437	 9.37644434193676E-02 
438	 9.35931050802191E-02 
439	 9.37360227555462E-02 
440	 9.41341893027283E-02 
441	 9.44807913827354E-02 
442	 9.40495868406221E-02 
443	 9.38195792907437E-02 
444	 9.41648201864694E-02 
445	 9.43126506029046E-02 
446	 9.47567194847797E-02 
447	 9.50894020950983E-02 
448	 9.49349100306136E-02 
449	 9.51141979152833E-02 
450	 0.095291446001819 
451	 9.53788924130497E-02 
452	 9.55210499651641E-02 
453	 9.56102798387205E-02 
454	 9.55846420446162E-02 
455	 0.09552495115763 
456	 9.58908871710202E-02 
457	 9.58908470993242E-02 
458	 9.57465685625167E-02 
459	 9.60009620212577E-02 
460	 9.57892279043101E-02 
461	 9.56823173046628E-02 
462	 9.59150444014471E-02 
463	 9.60866589593329E-02 
464	 9.61067826254082E-02 
465	 9.61435917577488E-02 
466	 9.63417704638121E-02 
467	 9.64136591382084E-02 
468	 9.64111831231293E-02 
469	 9.63877000367784E-02 
470	 9.63791950129788E-02 
471	 9.61756772431474E-02 
472	 9.60911960491194E-02 
473	 9.62666155643717E-02 
474	 9.62412711232388E-02 
475	 9.62166379868558E-02 
476	 9.62480694956847E-02 
477	 0.096309185874534 
478	 9.62090600053373E-02 
479	 9.61919706442999E-02 
480	 9.63040022084328E-02 
481	 9.62661862715078E-02 
482	 9.63838125534136E-02 
483	 9.65075111124222E-02 
484	 9.64661741200509E-02 
485	 9.65601188886603E-02 
486	 9.63621009278773E-02 
487	 9.60539923889213E-02 
488	 9.62736729477094E-02 
489	 9.62829367142169E-02 
490	 9.62492811098231E-02 
491	 9.63677852351432E-02 
492	 9.65349262544957E-02 
493	 9.65019679466498E-02 
494	 9.63364176991435E-02 
495	 0.096251729906802 
496	 9.62255217672447E-02 
497	 9.62660679036711E-02 
498	 9.63615217192939E-02 
499	 9.64838098460099E-02 
500	 9.63635095299618E-02 
501	 9.61382145157491E-02 
502	 9.60481996054369E-02 
503	 9.61910297586031E-02 
504	 9.62498917059252E-02 
505	 9.62057324157198E-02 
506	 9.63114121701792E-02 
507	 9.64137401052648E-02 
508	 9.64600478170895E-02 
509	 9.64153359326958E-02 
510	 9.62100444486691E-02 
511	 9.61148623074639E-02 
512	 0.096115490860052 
513	 9.60706478915383E-02 
514	 9.62296515696519E-02 
515	 9.64242989773271E-02 
516	 0.096500873469152 
517	 9.63953203186912E-02 
518	 9.63131374521341E-02 
519	 9.63382030828551E-02 
520	 9.64538877581437E-02 
521	 9.63877020739735E-02 
522	 9.63504776864109E-02 
523	 9.63750107561362E-02 
524	 9.62838690750127E-02 
525	 9.61705187279042E-02 
526	 0.096109559810887 
527	 9.61430421155872E-02 
528	 9.62415233065198E-02 
529	 9.62965816077151E-02 
530	 9.62809435267705E-02 
531	 9.62360417162623E-02 
532	 9.63036310377977E-02 
533	 0.096441010085537 
534	 9.65392885756033E-02 
535	 9.63795910650988E-02 
536	 9.63569660470931E-02 
537	 9.64798238984659E-02 
538	 9.65970575646398E-02 
539	 9.66574204447465E-02 
540	 9.66371487032655E-02 
541	 9.65855804109186E-02 
542	 9.66405621293193E-02 
543	 9.66752525523729E-02 
544	 9.67041410868416E-02 
545	 9.67637537816206E-02 
546	 9.68212243274984E-02 
547	 9.68742546691659E-02 
548	 9.69365033481336E-02 
549	 0.097031853447167 
550	 9.71234232614401E-02 
551	 0.09721111556371 
552	 9.73166216933154E-02 
553	 0.097503371363149 
554	 9.77019353741293E-02 
555	 9.78675000158147E-02 
556	 9.79885762569797E-02 
557	 9.82302721458983E-02 
558	 9.84502210163069E-02 
559	 9.86020755672089E-02 
560	 9.88767618235792E-02 
561	 9.90570909006018E-02 
562	 9.91881763864837E-02 
563	 9.93823741585292E-02 
564	 9.95934118741862E-02 
565	 9.97356136821394E-02 
566	 9.98007755228181E-02 
567	 9.98701968625124E-02 
568	 0.100185738451437 
569	 0.100657168416577 
570	 0.101135888791386 
571	 0.101599724753274 
572	 0.102048302268012 
573	 0.10248805168789 
574	 0.102930867768499 
575	 0.103387947182375 
576	 0.103839464455219 
577	 0.104256319617148 
578	 0.104598782977069 
579	 0.104898184999836 
580	 0.105175089238858 
581	 0.105459256994439 
582	 0.105857487897891 
583	 0.106276681910402 
584	 0.10669254003042 
585	 0.107208035675267 
586	 0.107691488844451 
587	 0.108146292010022 
588	 0.108619713659 
589	 0.109167149024399 
590	 0.10968920531297 
591	 0.110201960495726 
592	 0.110827247394268 
593	 0.111494974606195 
594	 0.112186939221226 
595	 0.112847993518734 
596	 0.113292374751657 
597	 0.11371331347477 
598	 0.114116595432914 
