Wavelength	LMW_12_00003.asd
350	 0.110983693091107 
351	 0.111254399620933 
352	 0.106798091229476 
353	 9.99149167234131E-02 
354	 0.10740610316111 
355	 0.11296301104069 
356	 0.112137758750113 
357	 0.107630597155857 
358	 0.116758603488038 
359	 0.116733476213488 
360	 0.108670326941827 
361	 0.108603537095235 
362	 0.108648819304802 
363	 0.109789744891079 
364	 0.111646454963537 
365	 0.110055467317508 
366	 0.1098486006201 
367	 0.112231760417188 
368	 0.116235864017552 
369	 0.117498445921189 
370	 0.115798084063254 
371	 0.114254271553208 
372	 0.117565022298445 
373	 0.122229004165394 
374	 0.123217651705037 
375	 0.12076394477888 
376	 0.12458058377004 
377	 0.121985402017908 
378	 0.119870300873693 
379	 0.126009135604791 
380	 0.126392378993296 
381	 0.126198719033305 
382	 0.127711753867859 
383	 0.130386461433069 
384	 0.133494116615091 
385	 0.133564779140095 
386	 0.131232083045719 
387	 0.13546959716023 
388	 0.140443920663359 
389	 0.142678761832667 
390	 0.14126316580169 
391	 0.14344050518105 
392	 0.14550398521004 
393	 0.147062734874726 
394	 0.150664154419382 
395	 0.152447462325528 
396	 0.153559432156523 
397	 0.155112766173853 
398	 0.156092558639513 
399	 0.158989219548084 
400	 0.161852435939432 
401	 0.162060474935461 
402	 0.163214215122884 
403	 0.164298979919248 
404	 0.165151308019796 
405	 0.166730853388292 
406	 0.168724712707684 
407	 0.170867406267597 
408	 0.172584281708897 
409	 0.172154428588216 
410	 0.173176635645703 
411	 0.175286585709535 
412	 0.176445143828614 
413	 0.177581425345169 
414	 0.17804938628887 
415	 0.177933726627558 
416	 0.178353831732835 
417	 0.179227114647214 
418	 0.179851181295681 
419	 0.179884754521249 
420	 0.180864498940971 
421	 0.180766163897815 
422	 0.180203476671408 
423	 0.181195524341804 
424	 0.181000921854549 
425	 0.180941289271991 
426	 0.181574945459785 
427	 0.181154287730882 
428	 0.180535166320592 
429	 0.179981530800798 
430	 0.179673344885647 
431	 0.18038831255075 
432	 0.180198275990851 
433	 0.179359607615226 
434	 0.180187396581078 
435	 0.180660363893121 
436	 0.180908802753247 
437	 0.181295533257144 
438	 0.181662537544953 
439	 0.181963993013905 
440	 0.182614323612182 
441	 0.184034696399246 
442	 0.18474483799244 
443	 0.185509314149868 
444	 0.186688378309804 
445	 0.187703867597833 
446	 0.188610241741896 
447	 0.189590353648077 
448	 0.190742202593411 
449	 0.191567059285324 
