Wavelength	MM_3400008.asd
350	 4.19783184575139E-02 
351	 5.51655408178935E-02 
352	 5.79195959220787E-02 
353	 0.042006787431689 
354	 4.31345494489036E-02 
355	 0.047579241347394 
356	 5.25429045702285E-02 
357	 5.62409933470756E-02 
358	 5.06502229393843E-02 
359	 4.59957661518372E-02 
360	 4.68752995910106E-02 
361	 5.26026233541707E-02 
362	 5.16690528137455E-02 
363	 4.96008870245454E-02 
364	 4.94675170262564E-02 
365	 0.046678897400398 
366	 4.87322369279667E-02 
367	 5.19313419561914E-02 
368	 5.12516995590821E-02 
369	 4.85967829633568E-02 
370	 5.06712191916308E-02 
371	 5.53332400242464E-02 
372	 0.055002167503893 
373	 5.35480522316004E-02 
374	 5.26840679120868E-02 
375	 5.27540981820698E-02 
376	 5.22637329810693E-02 
377	 5.22193215098553E-02 
378	 5.43584364064478E-02 
379	 5.86020590730212E-02 
380	 5.72330795637691E-02 
381	 5.31186513100788E-02 
382	 5.14278629377055E-02 
383	 5.72914690409232E-02 
384	 0.057122265313714 
385	 5.56043702424214E-02 
386	 0.056463913105577 
387	 5.62251755073877E-02 
388	 5.80494531352089E-02 
389	 0.059845360432837 
390	 5.89948456461435E-02 
391	 5.85668224419673E-02 
392	 5.92953976096356E-02 
393	 6.03980199388608E-02 
394	 6.01598377260928E-02 
395	 6.17865512560295E-02 
396	 0.061812573219539 
397	 5.95886148774966E-02 
398	 6.31588460819311E-02 
399	 0.064156977933351 
400	 6.33383052640686E-02 
401	 6.39990307289394E-02 
402	 6.32306476000808E-02 
403	 6.24274019267782E-02 
404	 6.22087506052389E-02 
405	 0.062172543385488 
406	 6.31199925169809E-02 
407	 6.41653233726382E-02 
408	 6.44049315685336E-02 
409	 6.36691325134183E-02 
410	 6.24391855576086E-02 
411	 6.19748225154716E-02 
412	 6.33995478836791E-02 
413	 6.47306048354246E-02 
414	 6.44282236878978E-02 
415	 6.32414211223642E-02 
416	 6.46610094859665E-02 
417	 6.45634929456159E-02 
418	 6.37574376282183E-02 
419	 6.38039152214308E-02 
420	 6.46577215437369E-02 
421	 6.44480749301581E-02 
422	 6.36631015138534E-02 
423	 6.41111171924379E-02 
424	 6.41325484041992E-02 
