Wavelength	LMW_1300002.asd
350	 5.63780643933833E-02 
351	 5.84925677267856E-02 
352	 5.27417027522075E-02 
353	 4.54958559150498E-02 
354	 4.59357011873557E-02 
355	 4.82194591687198E-02 
356	 5.11274321776862E-02 
357	 5.43181852862918E-02 
358	 5.66473730906271E-02 
359	 5.49115854869582E-02 
360	 5.20985886860852E-02 
361	 5.37815121894731E-02 
362	 4.66893096123319E-02 
363	 4.39863387440879E-02 
364	 4.96556169457108E-02 
365	 4.88519192294089E-02 
366	 4.55364719293699E-02 
367	 4.29854695399177E-02 
368	 4.36839306661597E-02 
369	 4.75578751103454E-02 
370	 4.89020393046178E-02 
371	 4.70693869581259E-02 
372	 4.51847341464971E-02 
373	 4.66721195067527E-02 
374	 0.047921914403126 
375	 4.67472244069176E-02 
376	 4.47585970560828E-02 
377	 4.58651745274231E-02 
378	 4.82358036991426E-02 
379	 4.90402151482189E-02 
380	 5.00931929702555E-02 
381	 4.90403236595705E-02 
382	 4.77866906614243E-02 
383	 5.08239377730718E-02 
384	 5.22068455290492E-02 
385	 5.14397881694561E-02 
386	 4.97984425933147E-02 
387	 5.03426979054045E-02 
388	 4.99357240387826E-02 
389	 4.95719182847385E-02 
390	 5.05692958465166E-02 
391	 0.049178797338317 
392	 4.86245155676186E-02 
393	 5.00393478334042E-02 
394	 5.23562727917396E-02 
395	 5.26046541488807E-02 
396	 5.24994665243346E-02 
397	 5.34189656742788E-02 
398	 5.43064200149031E-02 
399	 5.47060704530263E-02 
400	 5.55176943640472E-02 
401	 5.73876473357604E-02 
402	 5.65972791422872E-02 
403	 0.055706822356559 
404	 5.59309093407851E-02 
405	 5.67034453499697E-02 
406	 5.80888998005342E-02 
407	 0.058800861987359 
408	 5.81783817345488E-02 
409	 5.75912529151352E-02 
410	 5.66054708199797E-02 
411	 5.62272188191876E-02 
412	 5.76305843132625E-02 
413	 5.86586898933226E-02 
414	 5.81601468245519E-02 
415	 5.69713133659282E-02 
416	 5.82463577689301E-02 
417	 5.83348454315273E-02 
418	 5.78478649645013E-02 
419	 5.79151639938326E-02 
420	 5.77221612017711E-02 
421	 5.72659313378766E-02 
422	 5.70882090567095E-02 
423	 5.78425810380648E-02 
424	 5.74730959631659E-02 
425	 5.68341225558571E-02 
426	 5.66135899764307E-02 
427	 5.64846080700401E-02 
428	 5.66752047303597E-02 
429	 5.67775761145856E-02 
430	 5.63844130707955E-02 
431	 5.60777643638827E-02 
432	 5.59090128062618E-02 
433	 5.60221080317117E-02 
434	 0.056636055512154 
435	 5.66581459666775E-02 
436	 5.64290286272186E-02 
437	 5.63671241814047E-02 
438	 5.62775973800734E-02 
439	 5.63070344488988E-02 
440	 5.65304512293094E-02 
441	 5.69267692959645E-02 
442	 5.70176930716749E-02 
443	 5.73621075426864E-02 
444	 5.79304756528453E-02 
445	 5.76412728864903E-02 
446	 5.77781389651676E-02 
447	 5.82135336475556E-02 
448	 5.84961783046065E-02 
449	 5.86508723518608E-02 
450	 5.89697086335082E-02 
451	 5.93796802133378E-02 
452	 5.95223786711431E-02 
453	 5.98211600045091E-02 
454	 5.99178236788372E-02 
455	 5.96780492631931E-02 
456	 5.98314401092796E-02 
457	 6.00116964315427E-02 
458	 6.01389121574468E-02 
459	 6.02797711123468E-02 
460	 6.06818311354899E-02 
461	 6.07643703813449E-02 
462	 6.05325606619513E-02 
463	 6.09017328104501E-02 
464	 6.10665357746739E-02 
465	 6.10064571151127E-02 
466	 6.09484961285279E-02 
467	 6.11757473653348E-02 
468	 6.14911297532307E-02 
469	 6.16037961949519E-02 
470	 6.12424593768425E-02 
471	 6.14992366079728E-02 
472	 6.18195732479395E-02 
473	 6.17354563079557E-02 
474	 6.16247003751634E-02 
475	 6.17339844786604E-02 
476	 6.18837198497203E-02 
477	 6.17741192691641E-02 
478	 6.18350106397598E-02 
479	 6.20149349937161E-02 
480	 6.21921293546777E-02 
481	 6.22055586463684E-02 
482	 6.24358850253805E-02 
483	 6.26649369774797E-02 
484	 0.06264663790011 
485	 6.27575292385403E-02 
486	 6.26619021075111E-02 
487	 6.24513832326849E-02 
488	 6.25588118690986E-02 
489	 0.062794639800149 
490	 6.28678404515676E-02 
491	 6.27107173376653E-02 
492	 6.28641953463878E-02 
493	 6.27685321831092E-02 
494	 6.25548532568164E-02 
495	 6.26436522258037E-02 
496	 6.30169224952104E-02 
497	 6.31410847659649E-02 
498	 0.062894928358568 
499	 6.28167119222924E-02 
500	 6.28333888017489E-02 
501	 0.062982451631471 
502	 6.32303697971899E-02 
503	 6.31939789393984E-02 
504	 6.30758149693588E-02 
505	 6.30007795278619E-02 
506	 6.29960766831335E-02 
507	 6.29749864002549E-02 
508	 6.30606719789499E-02 
509	 6.32660617452363E-02 
510	 6.32105198143635E-02 
511	 6.30736141759326E-02 
512	 6.29920375225486E-02 
