Wavelength	LMW_12_00007.asd
350	 0.125264068607867 
351	 0.128506680607813 
352	 0.121789356926684 
353	 0.111411351019739 
354	 0.115589063591545 
355	 0.120136403547694 
356	 0.119725828795843 
357	 0.113995661747376 
358	 0.109832338879082 
359	 0.113898304170516 
360	 0.12178211229696 
361	 0.122710609187657 
362	 0.118763697379368 
363	 0.11443225325286 
364	 0.113147211968075 
365	 0.116274959724833 
366	 0.120291053400237 
367	 0.120354231512124 
368	 0.115325769110276 
369	 0.118559977413626 
370	 0.120155178294227 
371	 0.120063801144237 
372	 0.124438508264619 
373	 0.125302035938316 
374	 0.126084007387723 
375	 0.128475465375258 
376	 0.128632459576875 
377	 0.12819103079836 
378	 0.127765003652376 
379	 0.127723040421111 
380	 0.128131297084844 
381	 0.13153344892066 
382	 0.135616328841625 
383	 0.135095127119061 
384	 0.136504714396803 
385	 0.137325281990216 
386	 0.136842634439162 
387	 0.140476283713452 
388	 0.142349624347198 
389	 0.142254532387859 
390	 0.142198600162164 
391	 0.145136029815859 
392	 0.148136860487185 
393	 0.150605892768729 
394	 0.154036872340009 
395	 0.156558764979373 
396	 0.157277342266696 
397	 0.156881774331451 
398	 0.158980539686558 
399	 0.161266490685209 
400	 0.163165422984586 
401	 0.164700672890792 
402	 0.165729909217357 
403	 0.1667927478884 
404	 0.168126205089927 
405	 0.169652051780561 
406	 0.172225421609124 
407	 0.174073609608797 
408	 0.174200496454853 
409	 0.174514471359039 
410	 0.176137022691464 
411	 0.178114731703626 
412	 0.178763840034016 
413	 0.179045172817765 
414	 0.179578980486007 
415	 0.180517294421303 
416	 0.181507488820123 
417	 0.181290801741356 
418	 0.181303764368171 
419	 0.182519734042682 
420	 0.181997501679481 
421	 0.181859303397397 
422	 0.182593665766333 
423	 0.183475239442898 
424	 0.183377402879523 
425	 0.182983027324528 
426	 0.182862228500616 
427	 0.182973561909769 
428	 0.182671833276697 
429	 0.182500467295705 
430	 0.18297688145379 
431	 0.18246869267959 
432	 0.181772216777162 
433	 0.181417503614178 
434	 0.181535537454287 
435	 0.181827221435045 
436	 0.18240378942772 
437	 0.1831923878302 
438	 0.183344840368807 
439	 0.184042252140628 
440	 0.185125395245321 
441	 0.185871769135097 
442	 0.186990389967878 
443	 0.187960810511644 
444	 0.188593918576966 
445	 0.189340958635328 
446	 0.190431596369546 
447	 0.191493900935815 
448	 0.192194482263588 
449	 0.193158638743634 
450	 0.194437061664731 
451	 0.195776679426308 
452	 0.196724113413827 
453	 0.197614856999719 
454	 0.198471282232463 
455	 0.19928509046471 
456	 0.200105757224631 
457	 0.201012343632972 
458	 0.201748320048328 
459	 0.202059526486103 
460	 0.202889306948662 
461	 0.20377904208835 
462	 0.20437979966846 
463	 0.204663985146176 
464	 0.205315039693508 
465	 0.206105217393816 
466	 0.20668292642321 
467	 0.207378048174991 
468	 0.207839636326917 
469	 0.20811600397991 
470	 0.208572106717447 
471	 0.209079152618741 
472	 0.20962143149733 
473	 0.210132440264371 
474	 0.210362972221172 
475	 0.210675173555388 
476	 0.211123360259597 
477	 0.211623445333862 
478	 0.212224305837571 
479	 0.212581482895952 
480	 0.212805401907191 
481	 0.213679292032395 
482	 0.214094044426966 
483	 0.214325648135391 
484	 0.214873097851338 
485	 0.21550443062704 
486	 0.21590313035643 
487	 0.216154437154098 
488	 0.21665567956575 
489	 0.217117705316814 
490	 0.21762457583567 
491	 0.218208382230855 
492	 0.218623737014481 
493	 0.218977504911477 
494	 0.219343212454742 
495	 0.219789949557304 
496	 0.220480613715415 
497	 0.220884172591852 
498	 0.221025596689936 
499	 0.22184852148984 
500	 0.222473190664364 
501	 0.222889222518216 
502	 0.223328576412968 
503	 0.223911259625017 
504	 0.224334010336048 
505	 0.224656658741379 
506	 0.225256976758688 
507	 0.225785025605314 
508	 0.226215419671905 
509	 0.226577530762347 
510	 0.226822665346919 
511	 0.227389816244248 
512	 0.228090475736436 
513	 0.228468626405136 
514	 0.229011376134292 
515	 0.229563422662312 
516	 0.230024414256184 
517	 0.230510903672324 
518	 0.230973941991712 
519	 0.231342431718916 
520	 0.231620025563669 
521	 0.232236849963868 
522	 0.232779774274802 
523	 0.233146775120781 
524	 0.233604722747568 
525	 0.233974466537734 
526	 0.23432780572815 
527	 0.234766374885075 
528	 0.235323561998395 
529	 0.235865188441459 
530	 0.236342687702693 
531	 0.236778186809209 
532	 0.237277529248535 
533	 0.23783196551087 
534	 0.238387217590642 
535	 0.238832108952841 
536	 0.239223993782557 
537	 0.239673657105635 
538	 0.240260896814044 
539	 0.240692734772341 
540	 0.241141397527501 
541	 0.241678589793808 
542	 0.242194001407268 
543	 0.242667743340904 
544	 0.243140957576356 
545	 0.243661380800337 
546	 0.244220822990308 
547	 0.244786698373319 
548	 0.245382583539485 
549	 0.246070472113394 
550	 0.246672599082242 
551	 0.247236865266661 
552	 0.247831790453408 
553	 0.248464273766064 
554	 0.249099995161688 
555	 0.249705399502724 
556	 0.250254768565599 
557	 0.250778885278755 
558	 0.251320408836436 
