Wavelength	LMW_2100008.asd
350	 8.91831941655415E-02 
351	 9.28377394072402E-02 
352	 0.088526126282005 
353	 8.18750215939229E-02 
354	 8.57911190602713E-02 
355	 8.91344045723972E-02 
356	 9.21848028525411E-02 
357	 9.66425926667348E-02 
358	 9.82914675996678E-02 
359	 9.76013364927416E-02 
360	 9.89176396583207E-02 
361	 0.107098318741956 
362	 0.106916311780376 
363	 0.106516867334076 
364	 0.109137721818066 
365	 0.105559382504937 
366	 0.105911344164609 
367	 0.110008354083448 
368	 0.114660348450404 
369	 0.118023186284614 
370	 0.118495910645454 
371	 0.11873256468792 
372	 0.123356304309658 
373	 0.124983492921185 
374	 0.124971266260838 
375	 0.126024004851736 
376	 0.131399288604541 
377	 0.133021690619987 
378	 0.132856957660852 
379	 0.134736162796269 
380	 0.136263158558518 
381	 0.137231632444483 
382	 0.139133765127384 
383	 0.144018397452804 
384	 0.145192409473362 
385	 0.145154482378149 
386	 0.146345335486299 
387	 0.148638648885968 
388	 0.149792297594573 
389	 0.150863806511018 
390	 0.153149542385926 
391	 0.153331149653677 
392	 0.155823880015373 
393	 0.160711995842977 
394	 0.164220762955372 
395	 0.164228985946221 
396	 0.164476175004782 
397	 0.167047089849838 
398	 0.168452199278922 
399	 0.169718145419363 
400	 0.171301816599507 
401	 0.173298052481363 
402	 0.174767041215617 
403	 0.175960038584142 
404	 0.176760549429708 
405	 0.176676080400251 
406	 0.178319818811838 
407	 0.180580637559053 
408	 0.182018777923712 
409	 0.182388976141002 
410	 0.182090828073966 
411	 0.18157811249042 
412	 0.181438933893626 
413	 0.183210847957802 
414	 0.184343686949626 
415	 0.184009345308219 
416	 0.183930836550587 
417	 0.184450826220175 
418	 0.185094544491968 
419	 0.185301849417265 
420	 0.185065627483343 
421	 0.184826704896161 
422	 0.184849300320287 
423	 0.185170246529407 
424	 0.184903132809819 
425	 0.184031817368938 
426	 0.183103344591036 
427	 0.183533463247266 
428	 0.183256050621453 
429	 0.182633326793022 
430	 0.182651186333068 
431	 0.183258330924959 
432	 0.183330294090081 
433	 0.182859640965502 
434	 0.182900097050795 
435	 0.182993038189942 
436	 0.183108868792434 
437	 0.183426677510509 
438	 0.184393853152082 
439	 0.186449208439601 
440	 0.18901430133521 
441	 0.19108978110621 
442	 0.192953207160757 
443	 0.194460328416215 
444	 0.195604492184955 
445	 0.196619544983783 
446	 0.197356626506879 
447	 0.197790652429187 
448	 0.198054427974416 
449	 0.198766496222252 
450	 0.199512200263394 
451	 0.200097391646732 
452	 0.2005556808593 
453	 0.200992183978106 
454	 0.201176564165597 
455	 0.201144245831175 
456	 0.201763754796865 
457	 0.202087674424163 
458	 0.202166719683841 
459	 0.202451365034691 
460	 0.20270041098439 
461	 0.202883345752046 
462	 0.202977790727341 
463	 0.202934853361884 
464	 0.203287591536789 
465	 0.203644950578033 
466	 0.203577870428317 
467	 0.203611630073943 
468	 0.203670422001636 
469	 0.203804197685761 
470	 0.204145727553763 
471	 0.204405333113711 
472	 0.204368371951221 
473	 0.204092092394728 
474	 0.204214379463308 
475	 0.204351003780583 
476	 0.204347378042756 
477	 0.20420794583635 
478	 0.204344704849903 
479	 0.204539909562578 
480	 0.204642634875851 
481	 0.204674400283453 
482	 0.204686305146996 
483	 0.204728857713967 
484	 0.204807208748766 
485	 0.204765321405681 
486	 0.204683618687634 
487	 0.204596552328542 
488	 0.204494082249767 
489	 0.20434838698239 
490	 0.204296522047942 
491	 0.20439464904114 
492	 0.204470991796076 
493	 0.204315087509586 
494	 0.204144760248711 
495	 0.204308733911706 
496	 0.204429482530002 
497	 0.204311385246397 
498	 0.20404767144176 
499	 0.204126685185614 
500	 0.204091685514463 
501	 0.203881563366475 
502	 0.203611240731617 
503	 0.203605920490119 
504	 0.20363319684639 
505	 0.203578737598675 
506	 0.203457440625013 
507	 0.203259916808266 
508	 0.203015723272154 
509	 0.202810487519203 
510	 0.202896336197648 
511	 0.202805741964171 
512	 0.202560191018791 
513	 0.202431277685894 
514	 0.202327840896797 
515	 0.202321896782593 
516	 0.202338188986329 
517	 0.202006623915346 
518	 0.20180834582857 
519	 0.201714101427324 
520	 0.201567151229995 
521	 0.201503293251353 
522	 0.201417207711892 
523	 0.201278807314082 
524	 0.201148357506669 
525	 0.200970858015706 
526	 0.200759319199943 
527	 0.200547132761295 
528	 0.200381976633465 
529	 0.200207600576384 
530	 0.200049346717205 
531	 0.1999693053255 
532	 0.199780393230325 
533	 0.199625384419266 
534	 0.199555548341218 
535	 0.199326122726875 
536	 0.199117073762362 
537	 0.198980502218207 
538	 0.198895688325094 
539	 0.198705180430165 
540	 0.198535243359769 
541	 0.198430017734402 
542	 0.198296620479521 
543	 0.198141178239874 
544	 0.197986136191198 
545	 0.197843072744735 
546	 0.197651068687608 
547	 0.197445671605369 
548	 0.197269698785371 
549	 0.197159801038722 
550	 0.196951385592519 
551	 0.196740209573886 
552	 0.196617210395968 
553	 0.196545886547551 
554	 0.196406339842343 
555	 0.196232478705217 
556	 0.19612491687209 
557	 0.195944613638122 
558	 0.195814692764662 
559	 0.195796947438189 
560	 0.195809445281545 
561	 0.195730554243723 
562	 0.195599576961694 
563	 0.195494729666452 
564	 0.195340802796952 
565	 0.195111922398078 
566	 0.194869490929914 
567	 0.194763541674616 
568	 0.194635654012851 
569	 0.19447039372395 
570	 0.194280510670799 
571	 0.19403550757922 
572	 0.193872319544357 
573	 0.193785459478289 
574	 0.193669051661204 
575	 0.193557230803244 
576	 0.193420363711746 
577	 0.193246309866388 
578	 0.193075743510304 
579	 0.192918289509524 
580	 0.192715046030633 
581	 0.192407233845988 
582	 0.192162266703533 
583	 0.191937422469791 
584	 0.191742276486276 
585	 0.191686747171882 
586	 0.19172906444513 
587	 0.191757622158514 
588	 0.191694301983845 
589	 0.19171598859989 
590	 0.191652662864574 
591	 0.191505368845321 
592	 0.191435338185849 
593	 0.191379703784489 
594	 0.191351563161176 
595	 0.191351958675193 
596	 0.191330883831846 
597	 0.1912019029324 
598	 0.191026447096844 
599	 0.190924046216121 
600	 0.190716255279476 
601	 0.190537091621335 
602	 0.190443823389562 
603	 0.1902891226956 
604	 0.190196395108129 
605	 0.190162979812145 
606	 0.190128857054718 
607	 0.18998608957109 
608	 0.189825134890568 
609	 0.189721035648214 
610	 0.189713013442372 
611	 0.189584818835127 
612	 0.189442963479646 
613	 0.189387994922217 
614	 0.189204723440928 
615	 0.189071607789678 
616	 0.189017003192784 
617	 0.188959856165357 
618	 0.188867985591554 
619	 0.188764449101703 
620	 0.188670983611376 
621	 0.188587328855731 
622	 0.188488892149545 
623	 0.18837653938305 
624	 0.188267088969962 
625	 0.188199372296453 
626	 0.188142143115578 
627	 0.188079249740508 
628	 0.18802264605795 
629	 0.187950702999433 
630	 0.187878060483655 
631	 0.187818285933517 
632	 0.187745761427418 
633	 0.187623251511123 
634	 0.187498326258013 
635	 0.187477581758347 
636	 0.187462826613078 
637	 0.187401494077279 
638	 0.187284156314018 
639	 0.187178753696461 
640	 0.187079036097623 
641	 0.18701249628543 
642	 0.187002162901345 
643	 0.186944998728054 
644	 0.186836996277003 
645	 0.186718793829253 
646	 0.186681082954299 
647	 0.186586447691583 
648	 0.186494713271963 
649	 0.18647546119791 
650	 0.186381154756101 
651	 0.186303801675578 
652	 0.186260874456374 
653	 0.186198574183505 
654	 0.18608483516679 
655	 0.185956751748368 
656	 0.185861726009446 
657	 0.185848052413735 
658	 0.185793737069093 
659	 0.185700173755537 
660	 0.185622137693591 
661	 0.185507698382684 
662	 0.185431378684215 
663	 0.18540533198013 
664	 0.185336575968789 
665	 0.185274059198349 
666	 0.185201016424649 
667	 0.185091193927411 
668	 0.184941094066595 
669	 0.184863961520703 
670	 0.184842404901245 
671	 0.184756216300716 
672	 0.184703790157307 
673	 0.184646295129673 
674	 0.184562464987939 
675	 0.184533783980101 
676	 0.184456853883974 
677	 0.184335046543574 
678	 0.184217668333907 
679	 0.184108544321881 
680	 0.18400921806124 
681	 0.183931099101057 
682	 0.183899926142886 
683	 0.183828964472216 
684	 0.183717184352918 
685	 0.183590679540504 
686	 0.183465330838574 
687	 0.183423118002484 
688	 0.183424420468387 
689	 0.183350512879792 
690	 0.183263503423589 
691	 0.183136345725839 
692	 0.182971115075498 
693	 0.182846437410397 
694	 0.182767250414051 
695	 0.182693959696071 
696	 0.182584518050108 
697	 0.182496194934291 
698	 0.182433799808173 
699	 0.182368301625547 
700	 0.182244060253651 
701	 0.182204282809895 
702	 0.182158031631764 
703	 0.182026020911032 
704	 0.181901823271249 
705	 0.181794564099178 
706	 0.181688687322193 
707	 0.181562829275163 
708	 0.181477680991501 
709	 0.181411581909487 
710	 0.181336567315721 
711	 0.181228747024018 
712	 0.181110555022732 
713	 0.181010843602075 
714	 0.180941496030357 
715	 0.180845525595967 
716	 0.180763159200643 
717	 0.180678765042808 
718	 0.180546367292608 
719	 0.180483645234527 
720	 0.180435578562301 
721	 0.180351837548224 
722	 0.180237784313649 
723	 0.180149708756711 
724	 0.180042540746298 
725	 0.179869855131404 
726	 0.179761202269328 
727	 0.179694938180229 
728	 0.179630842074735 
729	 0.179524494235499 
730	 0.179445854768236 
731	 0.179378745734419 
732	 0.179296478169097 
733	 0.179181376079964 
734	 0.179095531527125 
735	 0.179017936566785 
736	 0.178904279653412 
737	 0.178801687262371 
738	 0.178713783708659 
739	 0.178635279976282 
740	 0.178555045872824 
741	 0.178485035301515 
742	 0.178408203626331 
743	 0.178307002045303 
744	 0.178174074796284 
745	 0.178052028296198 
746	 0.17795946402498 
747	 0.177897711210558 
748	 0.177852815622697 
749	 0.177779562790877 
750	 0.177682406517231 
751	 0.177626093049316 
752	 0.177506040065834 
753	 0.17736737571565 
754	 0.17726899013922 
755	 0.177203550077233 
756	 0.17715361807363 
757	 0.177096240726623 
758	 0.177013173759346 
759	 0.17694092835336 
760	 0.176829235284846 
761	 0.176699703639353 
762	 0.176668948443578 
763	 0.17660850478265 
764	 0.176513774288632 
765	 0.176411307094553 
766	 0.176320881937345 
767	 0.176274969327932 
768	 0.17623928766815 
769	 0.176148943788671 
770	 0.175987163339177 
771	 0.175884713728146 
772	 0.17586050461906 
773	 0.175787493499614 
774	 0.175726224174947 
775	 0.175632936554242 
776	 0.175495046676409 
777	 0.175443629843383 
778	 0.175384238467189 
779	 0.175309140396467 
780	 0.17524518670681 
781	 0.175168211486461 
782	 0.175110492570487 
783	 0.175058838230992 
784	 0.17495266006707 
785	 0.174848578129487 
786	 0.174788158161155 
787	 0.174766138503169 
