Wavelength	LMW_1400001.asd
350	 0.055028989183734 
351	 7.17632869835614E-02 
352	 7.49527468301764E-02 
353	 5.52993072663375E-02 
354	 6.16678206287161E-02 
355	 0.062348596279002 
356	 6.03645990716737E-02 
357	 6.42935205619826E-02 
358	 7.02580865388519E-02 
359	 0.0693392869813 
360	 6.50773353986154E-02 
361	 6.76409264924361E-02 
362	 6.59982312217321E-02 
363	 6.45510044483089E-02 
364	 0.065232286975385 
365	 6.30826105239741E-02 
366	 6.17987140817778E-02 
367	 6.24293187687161E-02 
368	 6.46487713642118E-02 
369	 6.65301100553155E-02 
370	 6.53071073989621E-02 
371	 6.31066298290004E-02 
372	 6.49606708394146E-02 
373	 6.90185845201259E-02 
374	 6.80106605933308E-02 
375	 6.26906611848025E-02 
376	 6.90487177067878E-02 
377	 6.82636756325821E-02 
378	 6.52310641112507E-02 
379	 6.79137702956414E-02 
380	 6.51980113334713E-02 
381	 0.063365518519231 
382	 6.48034317895509E-02 
383	 6.80376568983522E-02 
384	 6.81997487685418E-02 
385	 6.59498527141698E-02 
386	 6.41051794029735E-02 
387	 6.83343335867723E-02 
388	 6.84608176588747E-02 
389	 6.68043110962899E-02 
390	 6.81048097529148E-02 
391	 0.067707112370108 
392	 6.79757386380059E-02 
393	 0.068937162849848 
394	 0.068594022473086 
395	 6.90084104068445E-02 
396	 6.98177508265315E-02 
397	 7.01624132701094E-02 
398	 6.86865906507831E-02 
399	 6.90551090694968E-02 
400	 7.09384114352328E-02 
401	 7.22787518931648E-02 
402	 7.08885483608531E-02 
403	 6.98628495842863E-02 
404	 7.01680453512865E-02 
405	 7.03188469677826E-02 
406	 7.11308905783308E-02 
407	 7.15920883734011E-02 
408	 7.10660710434112E-02 
409	 7.05808404534176E-02 
410	 0.070218585050039 
411	 7.03629514469975E-02 
412	 7.12735283266599E-02 
413	 7.16116273457914E-02 
414	 7.18205183727478E-02 
415	 7.18495739896473E-02 
416	 7.07700984558691E-02 
417	 7.05447368771086E-02 
418	 7.11802381443034E-02 
419	 7.20177922819967E-02 
420	 7.20609179591538E-02 
421	 7.19240770726213E-02 
422	 0.072089385010659 
423	 7.27979940559698E-02 
424	 7.29598159443913E-02 
425	 0.072872916616846 
426	 7.27494889255752E-02 
427	 7.21842416798711E-02 
428	 7.25535826557651E-02 
429	 7.31596923255254E-02 
430	 7.30205949771808E-02 
431	 7.34530051366358E-02 
432	 7.35367644671912E-02 
433	 7.32768925142665E-02 
434	 7.36043216682087E-02 
435	 7.36014358132673E-02 
436	 0.073399803499304 
437	 7.33256632213272E-02 
438	 7.36876087102329E-02 
439	 7.40732941701314E-02 
440	 7.42578897784907E-02 
441	 7.41964862092422E-02 
442	 7.43776546110245E-02 
443	 7.47862923000503E-02 
444	 0.075194755845047 
445	 7.51406046141006E-02 
446	 7.51396619232738E-02 
447	 7.54257664680887E-02 
448	 7.59201714063738E-02 
449	 7.55850086574455E-02 
450	 7.56727861311198E-02 
451	 7.62980404738478E-02 
452	 7.65735817966819E-02 
453	 7.66104358485346E-02 
454	 7.65825463063126E-02 
455	 7.67130806801941E-02 
456	 7.73554661108886E-02 
457	 0.07768558403693 
458	 7.77126475781392E-02 
459	 7.78324728933799E-02 
460	 7.81177118884825E-02 
461	 7.82102207464465E-02 
462	 7.81843931493738E-02 
463	 7.87787594023926E-02 
464	 7.90027710586831E-02 
465	 0.078964731185144 
466	 7.90248479011016E-02 
467	 7.91931520911485E-02 
468	 7.94803785479273E-02 
469	 7.98579336734714E-02 
470	 8.02610239082723E-02 
471	 8.05985197726291E-02 
472	 8.07233018052528E-02 
473	 8.06882656560518E-02 
474	 8.10380635477031E-02 
475	 8.12317930225015E-02 
476	 8.13835275961766E-02 
477	 0.081807501745842 
478	 8.20638472404574E-02 
479	 8.22117286162071E-02 
480	 8.23928680110533E-02 
481	 8.28011219298426E-02 
482	 8.30957352880319E-02 
483	 0.083394838995316 
484	 0.083809463997319 
485	 8.38834984146526E-02 
486	 8.38875043168057E-02 
487	 8.40185116206419E-02 
488	 8.43688854993904E-02 
489	 8.46210314107058E-02 
490	 8.48326683362235E-02 
491	 0.085054817944888 
492	 8.51290866955642E-02 
493	 8.52665950241528E-02 
494	 8.54666398225753E-02 
495	 8.56584980327281E-02 
496	 8.61140201673091E-02 
497	 8.63364764003893E-02 
498	 8.62543026390465E-02 
499	 0.08652211962248 
500	 8.67024848313279E-02 
501	 8.68381316183962E-02 
502	 8.70500004602328E-02 
503	 0.087187870588312 
504	 8.73053103010569E-02 
505	 8.74345725915585E-02 
506	 8.75822857189666E-02 
507	 8.77778471786402E-02 
508	 8.79813641966243E-02 
509	 8.81409763609995E-02 
510	 8.82176452485657E-02 
511	 8.81669995806004E-02 
512	 0.088134602231255 
513	 8.83377125752334E-02 
514	 8.86808146241769E-02 
515	 8.88125613947809E-02 
516	 8.87070253252727E-02 
517	 8.89218519755948E-02 
518	 8.92155935965146E-02 
519	 8.93732768406595E-02 
520	 8.92907881950996E-02 
521	 8.94072119664223E-02 
522	 0.089621025967295 
523	 8.97843640965113E-02 
524	 0.089743331068436 
525	 8.97942885041654E-02 
526	 0.089883442146245 
527	 8.99271754592394E-02 
528	 9.00142506436513E-02 
529	 9.01177922338227E-02 
530	 9.02320358247306E-02 
531	 9.03610710153425E-02 
532	 9.04528842654488E-02 
533	 9.05459516671807E-02 
534	 9.06479649168192E-02 
535	 0.090669796023572 
536	 9.06824435885027E-02 
537	 9.07540872051826E-02 
538	 9.09243550222426E-02 
539	 9.10659098495561E-02 
540	 9.11209612107408E-02 
541	 9.11410542187948E-02 
542	 9.13106923274537E-02 
543	 9.14580217004683E-02 
544	 9.15250411064518E-02 
545	 9.15239338896254E-02 
546	 9.16024662563919E-02 
547	 9.17009044674102E-02 
548	 9.18071775491614E-02 
549	 9.19481245698782E-02 
550	 9.19877233191645E-02 
551	 9.20073913134908E-02 
552	 9.21055247433085E-02 
553	 9.23452547352791E-02 
554	 9.24196224277777E-02 
555	 9.23905596883127E-02 
556	 9.24963180047222E-02 
557	 9.26048583717194E-02 
558	 9.27003447941557E-02 
559	 0.092790513603956 
560	 9.29067271380023E-02 
561	 9.29680085601811E-02 
562	 9.30274797102433E-02 
563	 9.31593892377615E-02 
564	 9.32822647096855E-02 
565	 9.33665206170861E-02 
566	 9.34195422134687E-02 
567	 9.34854741447362E-02 
568	 9.35498240307116E-02 
569	 9.36102022202862E-02 
570	 9.36605549199013E-02 
571	 9.36667024179868E-02 
572	 9.37315287221931E-02 
573	 9.38328743176026E-02 
574	 9.38648974789451E-02 
575	 9.38759648534564E-02 
576	 9.39311170714266E-02 
577	 9.40392384323983E-02 
578	 9.40770716086238E-02 
579	 9.41398409210404E-02 
580	 0.094232049730188 
581	 9.43211263717073E-02 
582	 9.44170177628203E-02 
583	 9.43968050552291E-02 
584	 9.42747807017645E-02 
585	 9.42685711361253E-02 
586	 9.43280611554539E-02 
587	 9.44156588210287E-02 
588	 0.094492035513086 
589	 9.45281699312029E-02 
590	 9.45525156522216E-02 
591	 9.45709712298992E-02 
592	 9.45656349523015E-02 
593	 9.44844180301738E-02 
594	 9.44176567775043E-02 
595	 0.094427956410533 
596	 9.44252826058817E-02 
597	 9.44935755385053E-02 
598	 0.094586373930019 
599	 9.46057132046376E-02 
600	 9.46845070222706E-02 
601	 9.47658408400025E-02 
602	 9.48000862327785E-02 
603	 9.47831089207457E-02 
604	 9.48200095437235E-02 
605	 9.48879940869355E-02 
606	 9.49384432652572E-02 
607	 9.50734995669715E-02 
608	 9.51808776020309E-02 
609	 0.095222136176278 
610	 9.52566419751885E-02 
611	 9.52573971336204E-02 
612	 9.52606736066419E-02 
613	 9.52984396075441E-02 
614	 9.53447045655327E-02 
615	 9.53687742026092E-02 
616	 9.53709658768285E-02 
617	 9.53779966659964E-02 
618	 9.54599688224875E-02 
619	 9.54602667187393E-02 
620	 9.53451748379257E-02 
621	 9.54188499260275E-02 
622	 9.55221856359156E-02 
623	 9.56008010757437E-02 
624	 9.56378026013056E-02 
625	 9.56142342563126E-02 
626	 9.56253522825108E-02 
627	 9.56937267247966E-02 
628	 9.57359835469243E-02 
629	 9.57907034961214E-02 
630	 0.095812035994173 
631	 9.57756144000254E-02 
632	 9.58150084469984E-02 
633	 9.59052145667463E-02 
634	 9.59880406141636E-02 
635	 9.59938708125698E-02 
636	 9.60865855965973E-02 
637	 9.62007946091189E-02 
638	 9.62525248053048E-02 
639	 9.61949927931129E-02 
640	 9.62438197392776E-02 
641	 9.63700639326617E-02 
642	 9.64344118376796E-02 
643	 0.096449075553978 
644	 9.64874729220156E-02 
645	 9.65654553994911E-02 
646	 9.66060447574301E-02 
647	 9.66490243033389E-02 
648	 0.096701730162528 
649	 9.67629464750077E-02 
650	 9.68351372237279E-02 
651	 9.68918933439405E-02 
