Wavelength	lmw-9-200000.asd
350	 5.92508881907155E-02 
351	 6.08485965977724E-02 
352	 5.68781443482453E-02 
353	 5.29779097859754E-02 
354	 5.53690360286937E-02 
355	 5.67929725831176E-02 
356	 5.56006895074068E-02 
357	 5.35132966701857E-02 
358	 0.059487067164387 
359	 5.52004838165271E-02 
360	 4.62451968483257E-02 
361	 5.11647295791462E-02 
362	 4.74505723275089E-02 
363	 4.79272435220615E-02 
364	 0.053766857222178 
365	 4.05639814658494E-02 
366	 4.10032050656557E-02 
367	 4.61247565690208E-02 
368	 4.20927038610428E-02 
369	 4.41923138518764E-02 
370	 4.62935600753244E-02 
371	 4.72709985990213E-02 
372	 0.049619176860963 
373	 5.26349486465846E-02 
374	 5.21159123483131E-02 
375	 4.80817029103787E-02 
376	 4.83832637743963E-02 
377	 0.047897303438492 
378	 0.048352437174586 
379	 5.14691512910672E-02 
380	 5.06159804090762E-02 
381	 4.95886885127152E-02 
382	 0.049961281045057 
383	 5.11053055557914E-02 
384	 5.05243506023034E-02 
385	 4.94050295137659E-02 
386	 4.93044682428718E-02 
387	 5.16547607905388E-02 
388	 5.17353649027097E-02 
389	 0.050802426504192 
390	 5.12783258905547E-02 
391	 5.08446987322753E-02 
392	 0.051598183432105 
393	 5.37837708991635E-02 
394	 5.57657282034992E-02 
395	 5.33908290482905E-02 
396	 5.16506513949365E-02 
397	 5.34609921851291E-02 
398	 0.054252535053806 
399	 0.054561246773902 
400	 5.50591857368646E-02 
401	 5.61996046490251E-02 
402	 5.63304248351234E-02 
403	 0.05639835962242 
404	 5.61685182574725E-02 
405	 5.41994130296578E-02 
406	 0.054171914541892 
407	 5.59143563961918E-02 
408	 5.77441370941434E-02 
409	 5.62133760368719E-02 
410	 0.054728689242809 
411	 5.46432726135345E-02 
412	 5.59585549430693E-02 
413	 5.71013697876944E-02 
414	 5.73508287584654E-02 
415	 5.69964706744764E-02 
416	 5.74341089697448E-02 
417	 5.71027615578807E-02 
418	 5.70775513334438E-02 
419	 5.81986567904611E-02 
420	 5.85148215927112E-02 
421	 5.78922513628212E-02 
422	 5.72762611133704E-02 
423	 5.80033821663234E-02 
424	 0.057827400621615 
425	 5.76041899152534E-02 
426	 5.77960454080785E-02 
427	 5.73550146835313E-02 
428	 0.057538047681852 
429	 5.80885771874741E-02 
430	 5.83135533111167E-02 
431	 5.79703787199306E-02 
432	 5.77212084732657E-02 
433	 5.78887091658118E-02 
434	 5.84149932293258E-02 
435	 5.92383649122792E-02 
436	 5.97069361558415E-02 
437	 5.95718250332855E-02 
438	 5.98136653265469E-02 
439	 6.02915222042048E-02 
440	 6.10277982351892E-02 
441	 6.19906531957005E-02 
442	 6.22190686248786E-02 
443	 6.24190148993983E-02 
444	 0.062888824674138 
