Wavelength	lmw-9-200006.asd
350	 6.30426156353196E-02 
351	 7.22124219093779E-02 
352	 6.63532351581215E-02 
353	 4.54013348378544E-02 
354	 5.06469258119921E-02 
355	 5.87593669781256E-02 
356	 6.10435909687806E-02 
357	 5.66620745629871E-02 
358	 5.65625717377957E-02 
359	 5.80983360575803E-02 
360	 5.97976384259718E-02 
361	 6.08274929410636E-02 
362	 5.53143134878194E-02 
363	 5.24644629238598E-02 
364	 5.47718252363896E-02 
365	 5.16129803314368E-02 
366	 0.049465380654666 
367	 5.15272904583835E-02 
368	 0.057124496725043 
369	 5.51364858056399E-02 
370	 5.31457228483518E-02 
371	 5.27189079996958E-02 
372	 5.13148432226628E-02 
373	 0.053441292780214 
374	 5.61359683972185E-02 
375	 5.69201125369432E-02 
376	 5.57160255877316E-02 
377	 0.053655136705618 
378	 5.30909699032156E-02 
379	 5.54659287095092E-02 
380	 0.057852193561468 
381	 5.53190740202595E-02 
382	 5.12293643945317E-02 
383	 5.40710823180091E-02 
384	 5.49853397151363E-02 
385	 5.48461609782623E-02 
386	 5.52281144952216E-02 
387	 5.63927744262701E-02 
388	 5.63731735374349E-02 
389	 5.57949702346949E-02 
390	 5.58529273395262E-02 
391	 5.59377319321872E-02 
392	 5.66988777640866E-02 
393	 0.057663670238639 
394	 0.057478810193015 
395	 5.65823460541037E-02 
396	 5.66945167236889E-02 
397	 5.81283049929868E-02 
398	 5.78872125600359E-02 
399	 5.66463350898045E-02 
400	 5.75080583698352E-02 
401	 6.22237251598256E-02 
402	 6.02029355139541E-02 
403	 5.82014407434214E-02 
404	 5.83012854949282E-02 
405	 5.69161724638548E-02 
406	 5.83206923793505E-02 
407	 6.03105999926889E-02 
408	 6.07519944847648E-02 
409	 6.08941495767165E-02 
410	 6.09335662938199E-02 
411	 6.07744496185319E-02 
412	 6.03654763490695E-02 
413	 6.12682652440826E-02 
414	 6.16016651179734E-02 
415	 6.11105658039256E-02 
416	 6.19615750182947E-02 
417	 6.22690914707054E-02 
418	 6.19926315409512E-02 
419	 6.16369526984129E-02 
420	 6.20145429993405E-02 
421	 6.14124630655496E-02 
422	 6.07418380179901E-02 
423	 6.21966991639528E-02 
424	 6.22669942142697E-02 
425	 6.16454972748112E-02 
426	 6.11835809917211E-02 
427	 6.09559540934035E-02 
428	 0.061041011047712 
429	 6.10688852082354E-02 
