Wavelength	mm23-100001.asd
350	 6.44482704602596E-02 
351	 7.15749172149174E-02 
352	 6.31084598222446E-02 
353	 4.72243211200552E-02 
354	 0.053075757894511 
355	 5.87104955794551E-02 
356	 5.68779547660901E-02 
357	 5.02470822452301E-02 
358	 6.22240662039968E-02 
359	 6.50018941990396E-02 
360	 5.91671434244161E-02 
361	 6.24588619476486E-02 
362	 5.90368361590676E-02 
363	 5.77694380628759E-02 
364	 6.14196835702992E-02 
365	 5.86528772645618E-02 
366	 6.05228356926467E-02 
367	 6.33038030925923E-02 
368	 6.17834454302904E-02 
369	 6.10562816630509E-02 
370	 0.062058144751582 
371	 6.31335770805685E-02 
372	 6.15186411222177E-02 
373	 6.23553155630187E-02 
374	 0.063855090511158 
375	 6.44709459470139E-02 
376	 6.46559592677345E-02 
377	 6.43700748210961E-02 
378	 6.48608668793683E-02 
379	 6.65829258776762E-02 
380	 6.51499566163579E-02 
381	 6.40294715124685E-02 
382	 6.54208501252972E-02 
383	 6.96888530933698E-02 
384	 0.070460743739759 
385	 6.87127614380445E-02 
386	 6.75510202788951E-02 
387	 7.22359071038427E-02 
388	 7.38221078457719E-02 
389	 7.34068568268247E-02 
390	 7.45562336196633E-02 
391	 0.075880535729824 
392	 7.62958725902918E-02 
393	 7.72516569447654E-02 
394	 8.17540622738417E-02 
395	 8.30181890648851E-02 
396	 8.25096038464464E-02 
397	 8.26978017760355E-02 
398	 8.53022557590439E-02 
399	 0.087274331813514 
400	 8.83332000175972E-02 
401	 8.93192147765508E-02 
402	 9.08960045613366E-02 
403	 0.091764410362701 
404	 9.20633382112565E-02 
405	 9.34378924311879E-02 
406	 9.61073330516179E-02 
407	 9.81572293412708E-02 
408	 9.84488762733327E-02 
409	 9.86381266560422E-02 
410	 9.93522563141051E-02 
411	 0.100307757377367 
412	 0.100915450644215 
413	 0.102240016372134 
414	 0.102532425639342 
415	 0.101834254819405 
416	 0.102692461472284 
417	 0.103689739868312 
418	 0.10445242058521 
419	 0.104867138262466 
420	 0.104837972716208 
421	 0.104428395483252 
422	 0.104134359166683 
423	 0.104560227790131 
424	 0.104390068409467 
425	 0.104108961394762 
426	 0.103910421827836 
427	 0.103011470836204 
428	 0.101887425207524 
429	 0.101077278808003 
430	 0.100928090024577 
431	 0.100807603254594 
432	 0.100592888827228 
433	 0.100188059216392 
434	 9.95214766354936E-02 
435	 9.93806861371038E-02 
436	 9.95908336918177E-02 
437	 9.98083833449577E-02 
438	 9.97036632473947E-02 
439	 0.100387074200114 
440	 0.101416054507679 
441	 0.101748876935368 
442	 0.102398338834781 
443	 0.10343080051617 
444	 0.104578237157068 
445	 0.105220785163988 
446	 0.106007993251857 
447	 0.106904346885276 
448	 0.10767955169916 
449	 0.108108353897141 
450	 0.108932959877546 
451	 0.110160284519755 
452	 0.111170397999586 
453	 0.112109494945396 
454	 0.112718451975092 
455	 0.113038920997746 
456	 0.11401295347043 
457	 0.114726022355803 
458	 0.115145156736976 
459	 0.115623207911315 
460	 0.116159725540778 
461	 0.116625972940548 
462	 0.117024705980272 
463	 0.117566162021082 
464	 0.11780030257778 
465	 0.118122052627981 
466	 0.11885675188197 
467	 0.119078858129815 
468	 0.119359330026889 
469	 0.11969815542203 
470	 0.119662253592588 
471	 0.119982340241204 
472	 0.120445644322491 
473	 0.120785240334669 
474	 0.120998191276092 
475	 0.12115766194519 
476	 0.121197768354051 
477	 0.121089437814757 
478	 0.121500277033466 
479	 0.121948841834258 
480	 0.122186020471032 
481	 0.122422857785334 
482	 0.122761442063546 
483	 0.123009272670867 
484	 0.12302317571915 
485	 0.123222675080445 
486	 0.123358302308991 
487	 0.123391766835449 
488	 0.123483582094905 
489	 0.123899505918078 
490	 0.12422060676904 
491	 0.12424424246841 
492	 0.124612434981645 
493	 0.124821872737683 
494	 0.124854089757181 
495	 0.124926468901236 
496	 0.12520120650307 
497	 0.125376694168155 
498	 0.12544986957862 
499	 0.125941003366199 
500	 0.126118887641711 
501	 0.126147030137446 
502	 0.126350849738981 
503	 0.126515405282143 
504	 0.126648637240365 
505	 0.126747257941779 
506	 0.126798815752331 
507	 0.126954514776566 
508	 0.127205197869749 
509	 0.127455642241683 
510	 0.127460589381146 
511	 0.127527599843323 
512	 0.12771601938437 
513	 0.127927129916519 
514	 0.127941648239705 
515	 0.128016425772532 
516	 0.128287321367775 
517	 0.128624999358895 
518	 0.128665288564005 
519	 0.128669133998949 
520	 0.128984875078152 
521	 0.129221957511919 
522	 0.129344002065455 
523	 0.129388035582271 
524	 0.129444846693041 
525	 0.129541292823281 
526	 0.129694958661035 
527	 0.129878515138907 
528	 0.129940587008629 
529	 0.130031905621308 
530	 0.130193391639082 
531	 0.13038584966594 
532	 0.130551981707913 
533	 0.130743414830084 
534	 0.130972107655449 
535	 0.131134899024924 
536	 0.131267847052342 
537	 0.131373769895409 
538	 0.131462112798753 
539	 0.131650529999403 
540	 0.131823383321721 
541	 0.131983208560441 
542	 0.132315663490953 
543	 0.132550866428802 
544	 0.132713365418147 
545	 0.132900077019935 
546	 0.133139299501229 
547	 0.133401771898777 
548	 0.133668572792708 
549	 0.13393283962007 
550	 0.134211626301616 
551	 0.13447067870154 
552	 0.134716051070963 
553	 0.13510134212945 
554	 0.135362586300963 
555	 0.135572495049972 
556	 0.135956296496173 
557	 0.136365672815463 
558	 0.136744528384863 
559	 0.137104409535507 
560	 0.137559714194676 
561	 0.137969259795912 
562	 0.13843579599887 
563	 0.139112044903104 
564	 0.139953875050032 
565	 0.140722656187328 
566	 0.141374853634408 
567	 0.142093504783316 
568	 0.142700390465225 
569	 0.143239411674054 
570	 0.143795219326127 
571	 0.144401754738789 
572	 0.145018052650387 
573	 0.145697421136161 
574	 0.14654489651624 
575	 0.147405614595132 
576	 0.148406747380093 
577	 0.149602099206338 
578	 0.150811085020488 
579	 0.1519519641261 
580	 0.152958617774932 
581	 0.153817123967875 
582	 0.154711894898559 
583	 0.15557459428624 
584	 0.156456852525721 
585	 0.157614992051021 
586	 0.158984692903417 
587	 0.160489507387118 
588	 0.162021444026579 
589	 0.163415297036198 
590	 0.164779088359144 
591	 0.166114381954009 
592	 0.167322513529726 
593	 0.168378789847613 
594	 0.169248534400026 
595	 0.170009611008355 
596	 0.171023677579477 
597	 0.172129736452158 
598	 0.173287151674479 
599	 0.174520231381854 
600	 0.175850003966163 
601	 0.177133508813286 
602	 0.178301577163924 
603	 0.1794475222956 
604	 0.180593995305864 
605	 0.181755439784389 
606	 0.182909354087013 
607	 0.183887367067475 
608	 0.184778685558349 
609	 0.185679386466828 
610	 0.186671385243896 
611	 0.187566878221308 
612	 0.18836497709099 
613	 0.189104055181032 
614	 0.189780682106549 
615	 0.190485695808667 
616	 0.191199626421302 
617	 0.191828157860573 
618	 0.192443386317206 
619	 0.193003819187822 
620	 0.193498451122636 
621	 0.194011183663969 
622	 0.194515888806621 
623	 0.195013084827641 
624	 0.195505661553034 
625	 0.19594913070591 
626	 0.196396538469632 
627	 0.196860162811184 
628	 0.197287901254658 
629	 0.1977092309596 
630	 0.198117300564962 
631	 0.198504786134776 
632	 0.198896656491442 
633	 0.199259780611232 
634	 0.199611943585187 
635	 0.200008512312383 
636	 0.200386756936782 
637	 0.200784831226836 
638	 0.201201901345812 
639	 0.20148854040918 
640	 0.20183592456901 
641	 0.20224595614569 
642	 0.202634494047933 
643	 0.203004343943321 
644	 0.203388173722451 
645	 0.203783090223651 
646	 0.20412845128008 
647	 0.204472255482636 
648	 0.204876701363421 
649	 0.205366543293047 
650	 0.205802942125427 
651	 0.20622863479423 
652	 0.206667458963361 
653	 0.207122018763334 
654	 0.207588822557236 
655	 0.207989503166175 
656	 0.208329153570586 
657	 0.208849355615967 
658	 0.209414235988343 
659	 0.209948308905563 
660	 0.210415974911999 
661	 0.210878077424321 
662	 0.211404716541727 
663	 0.211988701394508 
664	 0.212511380452574 
665	 0.213077424658279 
666	 0.213640413254088 
667	 0.214155529537427 
668	 0.214757799358869 
669	 0.215424875366794 
670	 0.216110084207465 
671	 0.216751590220774 
672	 0.217340316711567 
673	 0.21796597124683 
674	 0.218660577211679 
675	 0.219271080543662 
676	 0.219943987722655 
677	 0.220675592474955 
678	 0.221398879280069 
679	 0.222095211660024 
680	 0.2228310772289 
681	 0.223618990872331 
682	 0.224392185514822 
683	 0.225174191272267 
684	 0.225950438924497 
685	 0.226719992130721 
686	 0.227566973738276 
687	 0.228406010583706 
688	 0.229220466485191 
689	 0.230046308635943 
690	 0.230910865482303 
691	 0.231795611476167 
692	 0.232688225476519 
693	 0.233608967867635 
694	 0.23452035273553 
695	 0.235413643856045 
696	 0.236301265531182 
697	 0.237233315853404 
698	 0.238193338216818 
699	 0.239150835564695 
700	 0.240066992979615 
701	 0.240995531938947 
702	 0.241924260249504 
703	 0.242854505098063 
704	 0.243876224890281 
705	 0.244858054522631 
706	 0.245788532945493 
707	 0.246721343125478 
708	 0.247669137931893 
709	 0.248664253209842 
710	 0.249677772423462 
711	 0.250594579127119 
712	 0.251537404549197 
713	 0.252481627388281 
714	 0.253390439901788 
715	 0.254345150745044 
716	 0.255244118371476 
