Wavelength	lmw-9-100009.asd
350	 9.71080601954266E-02 
351	 9.26700647306841E-02 
352	 0.090591130177909 
353	 9.08923038498329E-02 
354	 9.22098063347674E-02 
355	 9.39714260366808E-02 
356	 9.26321767048063E-02 
357	 8.74222634809461E-02 
358	 0.090228181235238 
359	 8.75917066172413E-02 
360	 8.36473039106314E-02 
361	 9.14392235714576E-02 
362	 8.71515143290148E-02 
363	 8.18761776425246E-02 
364	 8.30159443748337E-02 
365	 8.60366811465923E-02 
366	 8.39654143562187E-02 
367	 8.10303777093483E-02 
368	 8.19431773112391E-02 
369	 7.93189960476458E-02 
370	 8.01542961408361E-02 
371	 8.32357697492812E-02 
372	 8.20973336677831E-02 
373	 8.07827829003987E-02 
374	 8.06104760692226E-02 
375	 8.15952516281184E-02 
376	 8.23674655952515E-02 
377	 8.08021517235427E-02 
378	 7.92714646905782E-02 
379	 8.01914978549892E-02 
380	 7.99969511029614E-02 
381	 7.78895389766826E-02 
382	 7.59323882874496E-02 
383	 7.77637433620929E-02 
384	 8.07068485580738E-02 
385	 0.080786131135954 
386	 7.77255743109748E-02 
387	 7.83539301466623E-02 
388	 0.079508819392999 
389	 8.02272792565401E-02 
390	 8.02233808035449E-02 
391	 0.079219833536509 
392	 7.96017209081275E-02 
393	 8.12281293379309E-02 
394	 8.18503487161628E-02 
395	 8.24545482691043E-02 
396	 8.14407880940367E-02 
397	 7.91306141047011E-02 
398	 8.09034826674142E-02 
399	 8.16654690023308E-02 
400	 8.26060905562737E-02 
401	 8.57374602201968E-02 
402	 8.42163720570018E-02 
403	 8.26849734308939E-02 
404	 0.083085912720072 
405	 8.38881042911266E-02 
406	 8.40855033527057E-02 
407	 8.47837778385944E-02 
408	 8.61884404317637E-02 
409	 8.48736479003707E-02 
410	 0.084411944963678 
411	 0.084983643710037 
412	 0.085292003782007 
413	 8.63333491755827E-02 
414	 8.56215802762079E-02 
415	 8.34338190661718E-02 
416	 8.38000081141648E-02 
417	 8.40755887724761E-02 
418	 0.08382711994308 
419	 8.33129259769918E-02 
420	 8.32195246295169E-02 
421	 8.31757111295094E-02 
422	 8.30699284405385E-02 
423	 8.29273488531382E-02 
424	 8.21634929707857E-02 
425	 8.11650235651448E-02 
426	 0.080401400351457 
427	 8.02708541486863E-02 
428	 8.04958480523137E-02 
429	 8.05526084144845E-02 
430	 8.00952278168087E-02 
431	 8.00209558259846E-02 
