Wavelength	mm23-200002.asd
350	 6.83684525330003E-02 
351	 0.057914128144937 
352	 4.69565913367355E-02 
353	 4.86075245560639E-02 
354	 5.17001452168631E-02 
355	 5.23066454711127E-02 
356	 5.15393501295753E-02 
357	 0.052618881929295 
358	 0.061389004005172 
359	 5.97453360501023E-02 
360	 5.00913986030489E-02 
361	 4.76379879004142E-02 
362	 5.05773809900598E-02 
363	 5.15998750696591E-02 
364	 4.86804731974193E-02 
365	 4.88245401949615E-02 
366	 4.92164989980613E-02 
367	 4.92135794512974E-02 
368	 4.90355218602034E-02 
369	 4.99335383574774E-02 
370	 5.23906496606391E-02 
371	 5.46303384996775E-02 
372	 5.39174845799575E-02 
373	 5.51386497644183E-02 
374	 5.43859040224319E-02 
375	 5.14541186197728E-02 
376	 5.46635522110728E-02 
377	 5.41191041646613E-02 
378	 5.39362255804088E-02 
379	 5.91141201338495E-02 
380	 6.03011139211688E-02 
381	 5.94971166742254E-02 
382	 0.05884468384272 
383	 6.01752617258878E-02 
384	 0.064540538026467 
385	 6.62532598953116E-02 
386	 6.43748024166475E-02 
387	 6.88390922759861E-02 
388	 7.27022233789352E-02 
389	 7.34551169345963E-02 
390	 7.13571506571179E-02 
391	 7.23400182518025E-02 
392	 7.45852052064469E-02 
393	 0.076839965377613 
394	 7.87078391698589E-02 
395	 8.05009020729924E-02 
396	 0.083548998158557 
397	 8.79591922477222E-02 
398	 9.11163041412316E-02 
399	 9.37670016034389E-02 
400	 9.60223176050769E-02 
401	 9.79803116570392E-02 
402	 0.100652163496903 
403	 0.102549273898848 
404	 0.103566294272941 
405	 0.10511718278051 
406	 0.107342478372991 
407	 0.10938804591749 
408	 0.11044992121484 
409	 0.110188744557391 
410	 0.110366507867873 
411	 0.110658971327551 
412	 0.110062424561242 
413	 0.110505068151468 
414	 0.110866199499147 
415	 0.110244649640547 
416	 0.108319106283064 
417	 0.107593407954519 
418	 0.107344926442913 
419	 0.106385013599827 
420	 0.104930783103479 
421	 0.103231722821303 
422	 0.101769261627045 
423	 0.101033568611079 
424	 0.100005121975637 
425	 9.86855905110703E-02 
426	 9.70505448000028E-02 
427	 9.46036824242841E-02 
428	 9.30351742902554E-02 
429	 9.21730317691673E-02 
430	 9.14100178843943E-02 
431	 9.14154774952361E-02 
432	 9.16596981763852E-02 
433	 0.092070042518717 
434	 9.30413755515288E-02 
435	 0.094198988562043 
436	 9.58637851496765E-02 
437	 9.80897463768894E-02 
438	 9.97661559802781E-02 
439	 0.102499376335102 
440	 0.105727439034339 
441	 0.108053090693209 
442	 0.110951247847809 
443	 0.11412310796954 
444	 0.117278457287145 
445	 0.120417712557522 
446	 0.123331664010773 
447	 0.126379091274502 
448	 0.129861133756709 
449	 0.133128626199484 
450	 0.136470693754762 
451	 0.140059191311869 
452	 0.143885701764407 
453	 0.146647716452963 
454	 0.149195590043836 
455	 0.152302344432334 
456	 0.155620758375584 
457	 0.158789690444308 
458	 0.161827999461487 
459	 0.164927045297758 
460	 0.168034829291991 
461	 0.171087845899622 
462	 0.174173352960183 
463	 0.177590361911342 
464	 0.180790932771947 
465	 0.183752765331392 
466	 0.186594528742412 
467	 0.189268943896163 
468	 0.192235384396079 
469	 0.195371550119446 
470	 0.198119739047225 
471	 0.200962247603172 
472	 0.203844126627558 
473	 0.206635387476273 
474	 0.209180017328558 
475	 0.21204702726047 
476	 0.214920789814895 
477	 0.217227867031913 
478	 0.219609223708711 
479	 0.222141719304562 
480	 0.224730756636798 
481	 0.227136431186317 
482	 0.229415675834762 
483	 0.231570414809692 
484	 0.233607893424169 
485	 0.235609110187972 
486	 0.237454245282146 
487	 0.239180503510092 
488	 0.240950397636599 
489	 0.242639726581311 
490	 0.244195849893169 
491	 0.245644696717746 
492	 0.247185659134013 
493	 0.24851940946635 
494	 0.249714402267805 
495	 0.250974123104879 
496	 0.252050601070835 
497	 0.2531509873652 
498	 0.25430701977296 
499	 0.255246809195407 
500	 0.2558357623079 
501	 0.256460621181339 
502	 0.257429693138949 
503	 0.257958710644497 
504	 0.258617425872062 
505	 0.259428879996417 
506	 0.259901855805224 
507	 0.260282392786019 
508	 0.260715807572183 
509	 0.261256084395899 
510	 0.26179941132586 
511	 0.262115088210292 
512	 0.262291174338102 
513	 0.262579984010411 
514	 0.262966224012663 
515	 0.263339599815361 
516	 0.263656500592428 
517	 0.264019211835678 
518	 0.26422703768684 
519	 0.264278645078974 
520	 0.264297025179952 
521	 0.264632975013944 
522	 0.265016342297685 
523	 0.265292664824512 
524	 0.265470576470032 
525	 0.265624312322233 
526	 0.265803156965553 
527	 0.266030678648362 
528	 0.266298005564113 
529	 0.266447466422018 
530	 0.266569394601552 
531	 0.266885135107273 
532	 0.267070922494492 
533	 0.26730065740191 
534	 0.267661918745456 
535	 0.267922721235286 
536	 0.268134655206077 
537	 0.268348166642383 
538	 0.268606714307222 
539	 0.268852304808099 
540	 0.269109919457638 
541	 0.269401027622696 
542	 0.269735099672962 
543	 0.270015223695249 
544	 0.270317575826723 
545	 0.270715157955992 
546	 0.271069086334125 
547	 0.271419098522655 
548	 0.271800167301398 
