Wavelength	mm23-200001.asd
350	 5.35587002248811E-02 
351	 6.38649036568294E-02 
352	 5.61446898426148E-02 
353	 3.56825283990278E-02 
354	 0.052010574398354 
355	 4.94865820555655E-02 
356	 4.42253491946422E-02 
357	 5.78805893044762E-02 
358	 6.10645114151046E-02 
359	 5.59935442256433E-02 
360	 4.99651214381569E-02 
361	 5.12777537597557E-02 
362	 4.76364192554539E-02 
363	 4.69447853377351E-02 
364	 5.10042994595873E-02 
365	 4.83130859468363E-02 
366	 4.97736763822026E-02 
367	 0.050331113137738 
368	 4.54383248992104E-02 
369	 5.00634132180535E-02 
370	 5.17076185346622E-02 
371	 4.98934226271471E-02 
372	 5.23584149297165E-02 
373	 5.56359025285136E-02 
374	 5.80415669229149E-02 
375	 5.92164684629878E-02 
376	 6.09332834157153E-02 
377	 5.68803860393062E-02 
378	 5.41398872074774E-02 
379	 5.94889859398552E-02 
380	 6.10947294708285E-02 
381	 0.058563279986698 
382	 5.69524876897901E-02 
383	 6.35337052946217E-02 
384	 6.44155726674037E-02 
385	 6.20773903909754E-02 
386	 6.12012008333786E-02 
387	 6.61492746320693E-02 
388	 6.92961456609985E-02 
389	 6.98540082910499E-02 
390	 6.97040732675756E-02 
391	 7.13802393294931E-02 
392	 7.42468765513019E-02 
393	 7.79916193899077E-02 
394	 8.24760649440527E-02 
395	 8.36849799209255E-02 
396	 8.48184071659529E-02 
397	 8.79467142806488E-02 
398	 9.01052554705712E-02 
399	 9.36143110792277E-02 
400	 9.65461029287339E-02 
401	 9.67648119104758E-02 
402	 0.099812286380729 
403	 0.10232298713206 
404	 0.103445731607447 
405	 0.10536163110629 
406	 0.10625727757997 
407	 0.10811337708103 
408	 0.111406553320556 
409	 0.11093927125785 
410	 0.110254883213322 
411	 0.110545485451113 
412	 0.11158568561159 
413	 0.111884759033027 
414	 0.110892031594154 
415	 0.109363206615991 
416	 0.109536888568499 
417	 0.108187111098816 
418	 0.106683210952294 
419	 0.106415804153243 
420	 0.104966937921388 
421	 0.103169479451648 
422	 0.101705507518917 
423	 0.100995871790767 
424	 0.100157672330285 
425	 9.86449823027944E-02 
426	 9.66275553321607E-02 
427	 9.54196308427741E-02 
428	 9.41122220347809E-02 
429	 9.27599636827735E-02 
430	 9.17420559913412E-02 
431	 9.14418948888845E-02 
432	 9.15086120234407E-02 
433	 9.20574537036152E-02 
434	 9.36207201848547E-02 
435	 0.09449735620852 
436	 9.57003482078448E-02 
437	 9.80020172670487E-02 
438	 0.100112884256246 
439	 0.102501679772785 
440	 0.105185006776545 
441	 0.107969006141269 
442	 0.110893425771012 
443	 0.113904104900581 
444	 0.116997274432816 
445	 0.120250974464808 
446	 0.123591928508387 
447	 0.126864839134643 
448	 0.129992022553984 
449	 0.13330656157245 
450	 0.136721926650593 
451	 0.140084354390755 
452	 0.143234439743707 
453	 0.146489020348225 
454	 0.149623888695436 
455	 0.15256359749756 
456	 0.155827567826118 
457	 0.15906471922341 
458	 0.162182156464313 
459	 0.165217992320481 
460	 0.16829950369825 
461	 0.171472755055041 
462	 0.174643718307408 
463	 0.177531281228083 
464	 0.180422480595216 
465	 0.183408052653968 
466	 0.186482653486007 
467	 0.189510706977335 
468	 0.192483149125915 
469	 0.195358557892776 
470	 0.198093431497981 
471	 0.201089099537337 
472	 0.204053164795567 
473	 0.206724997904288 
474	 0.209132019312774 
475	 0.211773628143556 
476	 0.214572285107463 
477	 0.217207513567801 
478	 0.219726453341206 
479	 0.222248424344235 
480	 0.224791212739507 
481	 0.227240055833452 
482	 0.22934592660786 
483	 0.231437160429036 
484	 0.233798233185136 
485	 0.235898525432972 
486	 0.237667145996644 
487	 0.239226904974321 
488	 0.240847080715637 
489	 0.242522469512219 
490	 0.244138934899668 
491	 0.245670454383083 
492	 0.247406410542451 
493	 0.248798054079718 
494	 0.249900869600527 
495	 0.251039887643573 
496	 0.252143447527601 
497	 0.253142107466396 
498	 0.254064898692422 
499	 0.255101508304269 
500	 0.255921584360161 
501	 0.256525375301936 
502	 0.257067467092947 
503	 0.257908207910171 
504	 0.258513617747051 
505	 0.258987166779939 
506	 0.259977807687842 
507	 0.260383313605802 
508	 0.260701340456769 
509	 0.261327345133871 
510	 0.261511877183139 
511	 0.261722414887321 
512	 0.262096311464357 
513	 0.262568135994715 
514	 0.262947994961551 
515	 0.263200919417387 
516	 0.263400814267019 
517	 0.263777253195998 
518	 0.264054043016544 
519	 0.264171695053756 
520	 0.264214744977545 
521	 0.264597818336495 
522	 0.264885914984387 
523	 0.265008377349439 
524	 0.265315734228195 
525	 0.265455422866078 
526	 0.265594698505434 
527	 0.265890107523305 
528	 0.266096232713349 
529	 0.266308074514417 
530	 0.266559260505873 
531	 0.266832732849692 
532	 0.267006411375453 
533	 0.267230469476875 
534	 0.267564307206117 
535	 0.267811124715727 
536	 0.267946897368201 
537	 0.268095442056939 
538	 0.26840238850733 
539	 0.268670055655752 
540	 0.268987659599275 
541	 0.269366221250164 
542	 0.269685303588531 
