Wavelength	mm23-100008.asd
350	 6.48580381585274E-02 
351	 6.92661130804719E-02 
352	 6.72352161825375E-02 
353	 5.51786434890884E-02 
354	 5.13529312107024E-02 
355	 5.76012613349734E-02 
356	 6.32798872496093E-02 
357	 6.10176056909201E-02 
358	 6.89025772619581E-02 
359	 6.80286527977365E-02 
360	 6.06307617418332E-02 
361	 6.16250328195318E-02 
362	 6.08009485537576E-02 
363	 6.01081414333439E-02 
364	 6.04858270217637E-02 
365	 5.89135744537334E-02 
366	 5.90119040085947E-02 
367	 6.07803338683811E-02 
368	 6.30607513073477E-02 
369	 6.51341465721428E-02 
370	 6.40227313506852E-02 
371	 6.16493457702487E-02 
372	 0.062921611061418 
373	 0.066468753806104 
374	 6.79489762950343E-02 
375	 0.066132212532371 
376	 6.56486868763964E-02 
377	 6.30510840810953E-02 
378	 6.28329814733169E-02 
379	 6.82241112154641E-02 
380	 6.73916286767723E-02 
381	 6.70765447824463E-02 
382	 6.90616082073855E-02 
383	 7.07563343127278E-02 
384	 6.96726932527408E-02 
385	 6.90291499090383E-02 
386	 7.07364419556134E-02 
387	 7.27714810076602E-02 
388	 7.37264374632839E-02 
389	 7.47430211174072E-02 
390	 7.68630331717212E-02 
391	 7.60859896367226E-02 
392	 7.61223515644679E-02 
393	 7.84571518564522E-02 
394	 0.082102889890697 
395	 8.23037408929725E-02 
396	 8.21998981909805E-02 
397	 8.41410404440045E-02 
398	 8.61284561112707E-02 
399	 8.66455468600538E-02 
400	 8.73004720941394E-02 
401	 9.01202481204249E-02 
402	 0.092367999719354 
403	 9.36237939924402E-02 
404	 9.44381901727513E-02 
405	 9.60971314549815E-02 
406	 9.69557858614621E-02 
407	 9.77141341940812E-02 
408	 9.89049980372929E-02 
409	 9.94820426125019E-02 
410	 9.94567748779323E-02 
411	 9.97753211843688E-02 
412	 0.101430592597075 
413	 0.10257242068056 
414	 0.103016193112346 
415	 0.103294028905474 
416	 0.104626376450623 
417	 0.104964332639085 
418	 0.105046123908756 
419	 0.105681729204333 
420	 0.105463129300584 
421	 0.105294276987215 
422	 0.105527431529618 
423	 0.106034942174115 
424	 0.105947310462002 
425	 0.10530556001246 
426	 0.104463765014896 
427	 0.104092182400374 
428	 0.103657941912384 
429	 0.102967014828254 
430	 0.102078668062592 
431	 0.101693890476504 
432	 0.101434478784949 
433	 0.101166680625216 
434	 0.101034465561476 
