Wavelength	lmw-9-100002.asd
350	 0.101169242184189 
351	 0.109603825948075 
352	 0.104103032368644 
353	 0.085401319615821 
354	 9.20359700210845E-02 
355	 9.92510725842572E-02 
356	 0.100420091527017 
357	 9.71877211847889E-02 
358	 0.102701742372431 
359	 0.097237103563633 
360	 8.64936987567687E-02 
361	 9.04732949100332E-02 
362	 9.14591973036786E-02 
363	 9.05645033992897E-02 
364	 8.96979295184049E-02 
365	 8.81801291588934E-02 
366	 8.62479281468867E-02 
367	 8.52061878064095E-02 
368	 8.58028372710236E-02 
369	 8.60892632718716E-02 
370	 8.48788355162585E-02 
371	 8.35411004301683E-02 
372	 8.46713812239247E-02 
373	 8.42262854604055E-02 
374	 8.19349062147703E-02 
375	 7.95885797741506E-02 
376	 8.17075792467795E-02 
377	 8.27659345461653E-02 
378	 8.38175012550777E-02 
379	 0.086097767327204 
380	 8.28952941772216E-02 
381	 8.01112959123929E-02 
382	 8.02454561643554E-02 
383	 8.24897520630603E-02 
384	 8.40502583174008E-02 
385	 8.29428294647769E-02 
386	 8.00417866965442E-02 
387	 8.11019320710172E-02 
388	 8.29913184608762E-02 
389	 8.35919578634666E-02 
390	 8.20224688177452E-02 
391	 0.081594683860583 
392	 8.19731421005566E-02 
393	 8.29267242086694E-02 
394	 8.42313891527917E-02 
395	 0.080880779563295 
396	 7.95218938120596E-02 
397	 0.083412295121805 
398	 8.50488377034362E-02 
399	 8.38683632032666E-02 
400	 8.29074194848391E-02 
401	 8.52071772872625E-02 
402	 8.49132791947716E-02 
403	 0.084135047669659 
404	 8.40723329341033E-02 
405	 8.44597475269376E-02 
406	 8.50093383734511E-02 
407	 8.58740836627778E-02 
408	 8.67499182960606E-02 
409	 8.57868535413924E-02 
410	 8.52560482832455E-02 
411	 8.52856135475697E-02 
412	 8.51293079787783E-02 
413	 8.59120303560738E-02 
414	 0.085754543996615 
415	 8.47190291526464E-02 
416	 8.56196921981914E-02 
417	 8.52257134354393E-02 
418	 8.46612436997766E-02 
419	 8.50891319176733E-02 
420	 0.084114635454126 
421	 8.27447639817506E-02 
422	 8.21623589188077E-02 
423	 8.32488064985419E-02 
424	 8.28847414725004E-02 
425	 8.16517962638519E-02 
426	 8.06410455496471E-02 
427	 8.10303695637336E-02 
428	 8.06912377660012E-02 
429	 8.00309117529528E-02 
430	 8.00238992525459E-02 
431	 8.00380292436716E-02 
432	 7.99091192342133E-02 
433	 7.99341378089828E-02 
434	 8.07699759510556E-02 
435	 8.15525277706832E-02 
436	 8.20216456735371E-02 
437	 8.22302945518381E-02 
438	 0.082554002564541 
439	 8.37185783988602E-02 
440	 8.53836309556036E-02 
441	 8.66843042694621E-02 
442	 8.74315038873674E-02 
443	 8.84202345704152E-02 
444	 8.98359505001621E-02 
445	 9.08056343666017E-02 
446	 9.20062281286803E-02 
447	 9.35412271962244E-02 
448	 9.52782606949786E-02 
449	 0.096882573264566 
450	 0.098332497898213 
451	 9.98141766153297E-02 
452	 0.101641621766394 
453	 0.103202147272638 
454	 0.10480414651778 
455	 0.106718654046378 
456	 0.10877984910919 
457	 0.1104798333118 
458	 0.112073320072176 
459	 0.114081592023928 
460	 0.116084796248309 
461	 0.117901172339576 
462	 0.119673003978394 
463	 0.121950796578483 
464	 0.124297005925629 
465	 0.126608115591836 
466	 0.12888556755718 
467	 0.131154098315154 
468	 0.133473879748056 
469	 0.13585919927421 
470	 0.138294343966219 
471	 0.140959424391575 
472	 0.143629285342717 
473	 0.14614398295993 
474	 0.148599087884841 
475	 0.151341057765656 
476	 0.1542327632143 
477	 0.15695220011501 
478	 0.159600682993381 
479	 0.162388477819654 
480	 0.16535025037887 
481	 0.168287950182334 
482	 0.171014769661741 
483	 0.173622367940843 
484	 0.176262186022865 
485	 0.178977812342946 
486	 0.181536010366427 
487	 0.183925704680171 
488	 0.186326660135445 
489	 0.188719453610183 
490	 0.190967238850404 
491	 0.193035363579902 
492	 0.195196462917012 
493	 0.197191848513599 
494	 0.198989175139713 
495	 0.200693804749758 
496	 0.202584417524411 
497	 0.204188127256086 
498	 0.205393144705927 
499	 0.20671966396214 
500	 0.208016980518377 
501	 0.209189868203499 
502	 0.210181240022288 
503	 0.211076390642295 
504	 0.211857536284311 
505	 0.212614634598221 
506	 0.213515681789426 
507	 0.214162704290221 
508	 0.214677559302364 
509	 0.215194209814738 
510	 0.215582403663739 
511	 0.215948622895913 
512	 0.216291831112247 
513	 0.216568459549263 
514	 0.216896424263165 
515	 0.217260658238561 
