Wavelength	lmw-9-300005.asd
350	 6.16307505691892E-02 
351	 6.22961388170442E-02 
352	 4.95380888532246E-02 
353	 3.61717283577778E-02 
354	 4.03553851942153E-02 
355	 4.37470596952904E-02 
356	 0.045483844421143 
357	 4.81078658322876E-02 
358	 4.80731165884475E-02 
359	 4.38628001901843E-02 
360	 3.95841883372971E-02 
361	 4.15565179645646E-02 
362	 3.93119389320025E-02 
363	 3.80792859342166E-02 
364	 4.01854906911098E-02 
365	 4.07509342989002E-02 
366	 3.84003354670635E-02 
367	 3.67432823230367E-02 
368	 3.85462346106016E-02 
369	 3.76114296341999E-02 
370	 3.70150974364633E-02 
371	 3.73251277693221E-02 
372	 3.73535690871373E-02 
373	 3.88961807050068E-02 
374	 3.83543345615853E-02 
375	 3.57115888179805E-02 
376	 3.84403378394667E-02 
377	 3.68923009841256E-02 
378	 3.63285582821883E-02 
379	 4.19725364092246E-02 
380	 3.94121616395617E-02 
381	 3.64797235424202E-02 
382	 3.71083981326109E-02 
383	 4.10195797477206E-02 
384	 4.23287268505798E-02 
385	 4.20262658789615E-02 
386	 4.18432898624928E-02 
387	 4.26846522227275E-02 
388	 4.48359476504933E-02 
389	 4.64432029191109E-02 
390	 4.58559477992087E-02 
391	 4.57279242373241E-02 
392	 4.60834857280468E-02 
393	 4.73618015980806E-02 
394	 5.01746892908865E-02 
395	 5.03582701415583E-02 
396	 5.14716399319878E-02 
397	 0.055249956685127 
398	 5.68871784298992E-02 
399	 5.85351400311697E-02 
400	 6.03961012711985E-02 
401	 6.20365406246021E-02 
402	 6.32602999798857E-02 
403	 6.45557156353049E-02 
404	 6.63341638840853E-02 
405	 6.88607011104464E-02 
406	 7.07942816182481E-02 
407	 7.28118598226339E-02 
408	 7.52513460254798E-02 
409	 7.65359265405834E-02 
410	 7.70375875787294E-02 
411	 7.81166400455365E-02 
412	 8.08975458592237E-02 
413	 8.13880676574872E-02 
414	 0.082097028883862 
415	 8.37338000778314E-02 
416	 8.40079089557268E-02 
417	 8.42434491163563E-02 
418	 8.49860246719715E-02 
419	 8.60834820011798E-02 
420	 8.57662245036546E-02 
421	 8.50293133918791E-02 
422	 8.47812383328509E-02 
423	 8.55899006081931E-02 
424	 8.54195983529098E-02 
425	 8.49855282776009E-02 
426	 8.49229426788096E-02 
427	 8.50202716781913E-02 
428	 8.56688668674595E-02 
429	 8.62881559411226E-02 
430	 8.64979549613613E-02 
431	 8.85384436517904E-02 
432	 9.05770173135417E-02 
433	 9.23173901599171E-02 
434	 9.50768116986844E-02 
435	 9.87763788592009E-02 
436	 0.102872860844988 
437	 0.106979894089299 
438	 0.111364419571759 
439	 0.115785765440305 
440	 0.120153788677578 
441	 0.124442075525352 
442	 0.128583294557847 
443	 0.132700119955672 
444	 0.1368132856296 
445	 0.14075810115675 
446	 0.144671864576776 
447	 0.148579036434055 
448	 0.152471331142495 
449	 0.156401667559896 
450	 0.160060225210034 
451	 0.163541312466102 
452	 0.167253208076855 
453	 0.170380944101959 
454	 0.173425174668288 
455	 0.176797642038905 
456	 0.180157155345676 
457	 0.183243831774417 
458	 0.186208846823294 
459	 0.189345502692681 
460	 0.192380000273456 
461	 0.195392669070609 
462	 0.198404694857168 
463	 0.201304001010021 
464	 0.20420888903392 
465	 0.207038459664122 
466	 0.209728459886408 
467	 0.212494054607567 
468	 0.215252257986096 
469	 0.217871240272799 
470	 0.220232563946355 
471	 0.223005673758855 
472	 0.225775327844376 
473	 0.228203270926018 
474	 0.230555160926716 
475	 0.232789265255927 
476	 0.235105570728983 
477	 0.23767753199571 
478	 0.239771730332841 
479	 0.241650759581808 
480	 0.243545656452378 
481	 0.245519809022782 
482	 0.24749214348086 
483	 0.249348812849877 
484	 0.251011134996213 
485	 0.252571335207489 
486	 0.254129383499841 
487	 0.255600761844098 
488	 0.256777566426461 
489	 0.257998626878554 
490	 0.25922977796883 
491	 0.260394014820459 
492	 0.261512831117558 
493	 0.262297114286811 
494	 0.262884912106128 
495	 0.263609026340581 
496	 0.264554147773292 
497	 0.265245234948226 
498	 0.265576815131647 
499	 0.266062979499924 
500	 0.266438669984713 
501	 0.266596657957423 
502	 0.266578585155645 
503	 0.266877935674223 
504	 0.267078910236981 
505	 0.26712534742726 
506	 0.267300006022114 
507	 0.267296355508955 
508	 0.267285305426896 
509	 0.267355756511865 
510	 0.267134303855693 
511	 0.266780534014357 
512	 0.266476523453652 
513	 0.266371188380361 
514	 0.266156100941591 
515	 0.266006640410271 
516	 0.265962397618448 
517	 0.265744216322998 
518	 0.265451502587808 
519	 0.265076273803753 
520	 0.264651120641509 
521	 0.264565969835698 
522	 0.264401823343757 
523	 0.264074495367394 
524	 0.263890000000988 
525	 0.263658404643398 
526	 0.263404516073503 
527	 0.26317470875535 
528	 0.262925007109778 
529	 0.262752096138503 
530	 0.26261486098696 
531	 0.262398471124405 
532	 0.262272950293864 
533	 0.262178348824845 
534	 0.262065893412239 
535	 0.261987428113729 
536	 0.26183919092402 
537	 0.261710771886804 
538	 0.261722236702299 
539	 0.2616359907853 
540	 0.261591078454677 
541	 0.261625149641238 
542	 0.261600971288844 
543	 0.261692367014464 
544	 0.261844074823743 
545	 0.261959141741289 
546	 0.262044725903631 
547	 0.262119584109666 
548	 0.262247137545817 
549	 0.262514268050653 
550	 0.262729621655522 
551	 0.26292233035513 
552	 0.263156384559699 
553	 0.263479874475122 
554	 0.263777978601999 
555	 0.264075630018491 
556	 0.264457073659117 
557	 0.264801128073651 
558	 0.265232377726073 
559	 0.265765182520934 
560	 0.266163807283127 
561	 0.266729373544389 
562	 0.267371729276408 
563	 0.267904211206435 
564	 0.268416150854571 
565	 0.268925073289259 
566	 0.26942716661046 
567	 0.269899736977764 
568	 0.270460661995635 
569	 0.271055328691391 
570	 0.271649180657868 
571	 0.272428555130395 
572	 0.27327139795914 
573	 0.274087897695444 
574	 0.274827941168261 
575	 0.27559209188357 
576	 0.276543239524952 
577	 0.277691625677069 
578	 0.27869566257785 
579	 0.279756969036318 
580	 0.280972814138683 
581	 0.282355464709725 
582	 0.283641869919566 
583	 0.284767803872827 
584	 0.285761111180883 
