Wavelength	lmw-9-300008.asd
350	 0.054273711787551 
351	 5.84871742337045E-02 
352	 5.13572510598586E-02 
353	 4.17032857458892E-02 
354	 5.89822876871129E-02 
355	 5.81910258690251E-02 
356	 5.01809415548783E-02 
357	 5.26164090398072E-02 
358	 0.049799776694938 
359	 4.60090610744358E-02 
360	 4.44263606815532E-02 
361	 4.63108294518905E-02 
362	 4.39963178758851E-02 
363	 3.98403719038246E-02 
364	 0.037637203853206 
365	 4.16700491593673E-02 
366	 4.18889209690808E-02 
367	 3.97960713693494E-02 
368	 3.93216466565908E-02 
369	 4.00086330816396E-02 
370	 3.86538105547426E-02 
371	 3.77863236292529E-02 
372	 4.24887546175362E-02 
373	 3.92933448920822E-02 
374	 3.64661763009725E-02 
375	 3.90158085272567E-02 
376	 4.19689946844253E-02 
377	 3.96584726728907E-02 
378	 3.80714787340795E-02 
379	 4.29096325343201E-02 
380	 4.23826983333805E-02 
381	 4.09524578427859E-02 
382	 4.10711403857244E-02 
383	 4.28970836185661E-02 
384	 4.35089715116487E-02 
385	 4.23237159949311E-02 
386	 4.07860013131061E-02 
387	 4.35687715448649E-02 
388	 4.51792852310555E-02 
389	 4.48755685488424E-02 
390	 4.39078114455778E-02 
391	 4.48795104051006E-02 
392	 4.59099480061982E-02 
393	 4.69890216449632E-02 
394	 4.96212658434494E-02 
395	 5.07679616600282E-02 
396	 5.12230074902029E-02 
397	 0.052363827831615 
398	 5.57716099021595E-02 
399	 5.70043239081658E-02 
400	 5.78410565507305E-02 
401	 6.13455117281077E-02 
402	 6.40451163218627E-02 
403	 6.45005835155011E-02 
404	 6.40731379245306E-02 
405	 6.65323710266142E-02 
406	 6.91134219706006E-02 
407	 7.14382216944084E-02 
408	 0.073283975547512 
409	 7.33740657572531E-02 
410	 7.37937642652504E-02 
411	 7.51859588777596E-02 
412	 7.73443633771059E-02 
413	 7.99270011664036E-02 
414	 8.12545158271427E-02 
415	 0.081164071486909 
416	 0.081452788001608 
417	 0.081679779290456 
418	 8.24519334875989E-02 
419	 8.39198928965633E-02 
420	 8.41823707823083E-02 
421	 8.33998754890212E-02 
422	 8.27098993228879E-02 
