Wavelength	mm2600000.asd
350	 3.70602239694739E-02 
351	 3.81455479848041E-02 
352	 4.04542657771087E-02 
353	 4.27250197312718E-02 
354	 3.87968589121282E-02 
355	 3.43339843513453E-02 
356	 0.03276695090131 
357	 3.50001842666531E-02 
358	 3.70249055477307E-02 
359	 3.67837701822643E-02 
360	 3.42440571759562E-02 
361	 3.10912165515562E-02 
362	 3.21337569766127E-02 
363	 3.60432056323707E-02 
364	 3.97368719687254E-02 
365	 3.88562991991575E-02 
366	 3.68675718978589E-02 
367	 3.79109171075018E-02 
368	 4.29581964475023E-02 
369	 4.11835817421845E-02 
370	 3.73829779424179E-02 
371	 3.56880707823081E-02 
372	 3.86947581225039E-02 
373	 4.15280537838779E-02 
374	 4.26620448580817E-02 
375	 4.20285493630763E-02 
376	 4.10240496098405E-02 
377	 3.91584006621389E-02 
378	 3.96223038341312E-02 
379	 4.42180348293781E-02 
380	 4.50133848845394E-02 
381	 4.41305191472181E-02 
382	 4.37648716690242E-02 
383	 0.045441858437182 
384	 4.53054633914954E-02 
385	 4.36271080414023E-02 
386	 4.22380986395235E-02 
387	 4.48442457647873E-02 
388	 4.64649040361522E-02 
389	 4.68917112292964E-02 
390	 0.047311776204073 
391	 4.76657998900096E-02 
392	 4.69209037112652E-02 
393	 4.69371255607935E-02 
394	 5.13255290248542E-02 
395	 5.11282755959771E-02 
396	 4.87873626575185E-02 
397	 4.80936238358161E-02 
398	 5.20589230890594E-02 
399	 5.29534265689894E-02 
400	 0.051995123636185 
401	 5.30291776373214E-02 
402	 5.40355248800271E-02 
403	 0.053647053800943 
404	 5.25704154227541E-02 
405	 5.33762496786543E-02 
406	 5.41245512338321E-02 
407	 5.49826350779672E-02 
408	 5.58942337493098E-02 
409	 5.50799049352345E-02 
410	 5.42641001100839E-02 
411	 5.39932127752955E-02 
412	 5.42297788572325E-02 
413	 5.54282786417701E-02 
414	 5.55177034998946E-02 
415	 0.054488258163275 
416	 5.51466602719406E-02 
417	 5.50522752921658E-02 
418	 5.49961914210335E-02 
419	 5.58078612047959E-02 
420	 5.57633298142722E-02 
421	 5.58304409047737E-02 
422	 5.62489965845241E-02 
423	 5.66794447413134E-02 
424	 5.61795236217377E-02 
425	 5.54262085670225E-02 
426	 5.50554289509677E-02 
427	 5.53094065140345E-02 
428	 5.52722625267727E-02 
429	 5.51570601044605E-02 
430	 5.53473697488053E-02 
431	 5.50641616140645E-02 
432	 5.47983383498204E-02 
433	 0.054703424225347 
434	 5.45713350840763E-02 
435	 5.51521591674522E-02 
436	 5.56377746406979E-02 
437	 5.54516475437064E-02 
438	 5.53979705278432E-02 
439	 5.51058279448692E-02 
440	 5.49038533654871E-02 
441	 5.53264589088865E-02 
442	 5.56583912442289E-02 
443	 0.055863062049898 
444	 5.59044065277131E-02 
445	 5.55968831338521E-02 
446	 0.055793935023647 
447	 5.62189264178693E-02 
448	 0.056371131149302 
449	 5.63361602030963E-02 
450	 5.64303785921487E-02 
451	 5.67026095567123E-02 
452	 5.69509806238714E-02 
453	 5.68068718364521E-02 
454	 5.65758385179784E-02 
455	 5.65272272544949E-02 
456	 0.056531688956724 
457	 0.056619217205414 
458	 5.67011774811429E-02 
459	 5.66791222766704E-02 
460	 5.68028114748538E-02 
461	 5.68450074889513E-02 
462	 5.68098114841572E-02 
463	 5.70811736733839E-02 
464	 5.73735865505821E-02 
465	 5.73833797943934E-02 
466	 5.70040657636387E-02 
467	 5.68479432945664E-02 
468	 5.69452432136036E-02 
469	 5.71080247197137E-02 
470	 0.057015229358418 
471	 5.70066767090367E-02 
472	 5.69218709655138E-02 
473	 5.67248541577544E-02 
474	 5.68921480216478E-02 
475	 5.69351925131844E-02 
476	 5.69019737012489E-02 
477	 0.057040945776557 
478	 5.72343148495592E-02 
479	 5.72910529025261E-02 
480	 5.71842132744315E-02 
481	 5.71080290788545E-02 
482	 5.72686532675472E-02 
483	 5.74498806335825E-02 
484	 5.74052742962182E-02 
485	 5.73029925353634E-02 
486	 0.057185185881897 
487	 5.70702962830074E-02 
488	 0.056964266337717 
489	 5.70033852905637E-02 
490	 5.71216880410841E-02 
491	 5.72364309630883E-02 
492	 0.057328553161093 
493	 5.73474155142927E-02 
494	 5.72981050064905E-02 
495	 5.72317009118996E-02 
496	 5.73092647067489E-02 
497	 5.72836759957877E-02 
498	 5.71471795652461E-02 
499	 5.73091381090568E-02 
500	 0.057300139772831 
501	 5.72377623127361E-02 
502	 5.73091167495126E-02 
503	 5.71882246075389E-02 
504	 5.71803227922852E-02 
505	 5.72544713379122E-02 
506	 0.057083760685547 
507	 5.71457695830095E-02 
508	 5.73233696788276E-02 
509	 5.74154401507365E-02 
510	 5.73081722617753E-02 
511	 5.72027247704647E-02 
512	 5.72025057185604E-02 
513	 5.73214028117151E-02 
514	 5.73028145450837E-02 
515	 5.73231298090336E-02 
516	 5.74423043093615E-02 
517	 5.74370407894758E-02 
518	 5.74325701874937E-02 
519	 5.74572503873959E-02 
520	 5.75086408963396E-02 
521	 5.75942461647965E-02 
522	 5.76314816779458E-02 
523	 5.75844951928945E-02 
524	 5.74727632282246E-02 
525	 5.74613777603434E-02 
526	 5.74371421942846E-02 
527	 5.73214320593315E-02 
528	 5.73529011891722E-02 
529	 5.74374036216134E-02 
530	 5.75011658025042E-02 
531	 5.74953566882868E-02 
532	 5.74905887649707E-02 
533	 5.75021104439262E-02 
534	 0.057536640189702 
535	 5.76030967807089E-02 
536	 5.77004939370287E-02 
537	 5.77919928638823E-02 
538	 5.78428881422829E-02 
539	 5.79491031449651E-02 
540	 5.79599924985378E-02 
541	 5.78843191401631E-02 
542	 0.057964668732774 
543	 5.79704517300676E-02 
544	 5.80036995251836E-02 
545	 5.81713179875518E-02 
546	 5.82413813578779E-02 
547	 0.058241946181183 
548	 0.058266012989483 
549	 5.84349070949205E-02 
550	 0.058408979731846 
551	 5.83886452833474E-02 
552	 5.85378139446295E-02 
553	 0.058681185765708 
554	 5.86875568132058E-02 
555	 0.058694984278564 
556	 5.89387766625175E-02 
557	 5.90889739528455E-02 
558	 5.91427604736584E-02 
559	 5.92062308436961E-02 
560	 5.95252279426119E-02 
561	 0.059684766947515 
562	 5.97546480533523E-02 
563	 5.99387623198843E-02 
564	 6.01550057129907E-02 
565	 6.04089278059143E-02 
566	 0.060671795474048 
567	 6.08759118608305E-02 
568	 6.11949771464653E-02 
569	 6.15347215041199E-02 
570	 6.18011576718351E-02 
571	 6.21233942400683E-02 
