Wavelength	lmw-9-200002.asd
350	 0.056649817289202 
351	 6.24790769164191E-02 
352	 5.97770025416033E-02 
353	 4.93951955248994E-02 
354	 5.46880397689459E-02 
355	 5.82088813017824E-02 
356	 5.79284008696131E-02 
357	 0.056507954409935 
358	 0.058162178782397 
359	 5.10755013899835E-02 
360	 4.29727575706019E-02 
361	 0.05094528904656 
362	 4.78582918887343E-02 
363	 4.43846941503933E-02 
364	 4.69888081620554E-02 
365	 4.86415817036684E-02 
366	 4.70434010146779E-02 
367	 4.69597822051046E-02 
368	 5.16581504476928E-02 
369	 5.06177986463586E-02 
370	 4.83257635121401E-02 
371	 4.80401866982871E-02 
372	 5.11813584158593E-02 
373	 0.052618056114135 
374	 5.14642057880067E-02 
375	 0.049190414646444 
376	 5.02507001547288E-02 
377	 4.93801073312759E-02 
378	 4.91902165165869E-02 
379	 5.23814417123981E-02 
380	 5.20646372022695E-02 
381	 4.97766799409437E-02 
382	 4.85270097171136E-02 
383	 5.14672286150911E-02 
384	 5.29038043002661E-02 
385	 5.27520081502255E-02 
386	 0.052368780946137 
387	 5.44271061583794E-02 
388	 5.33613172141996E-02 
389	 5.15449388948308E-02 
390	 5.25087649548623E-02 
391	 5.21414708365034E-02 
392	 5.27740094375765E-02 
393	 5.39471383439896E-02 
394	 5.29473691093788E-02 
395	 5.36108319911078E-02 
396	 5.41746709550109E-02 
397	 5.38722845469401E-02 
398	 5.64251062998528E-02 
399	 5.64757428298169E-02 
400	 5.56694590152835E-02 
401	 5.72181993876617E-02 
402	 5.75892030175363E-02 
403	 0.056821039544543 
404	 0.055618361202853 
405	 5.50517020738594E-02 
406	 5.55422932118922E-02 
407	 0.056970775769016 
408	 5.85046929534489E-02 
409	 5.78071989693864E-02 
410	 5.69801126914092E-02 
411	 5.72351842181465E-02 
412	 5.88797481296731E-02 
413	 5.94973869260508E-02 
414	 5.93595158680557E-02 
415	 0.05892196563964 
416	 5.84934432168688E-02 
417	 5.80412168734505E-02 
418	 0.058207127246511 
419	 5.91588520904547E-02 
420	 5.91259170058698E-02 
421	 5.85962932301549E-02 
422	 5.84585380611746E-02 
423	 5.95209562459967E-02 
424	 5.90150699735799E-02 
425	 5.84233804541867E-02 
426	 5.86420059193047E-02 
427	 5.85280533276711E-02 
428	 5.84539390853705E-02 
429	 5.83981813637232E-02 
430	 5.83099777521884E-02 
431	 5.85672467886996E-02 
432	 5.85782474723528E-02 
433	 5.85097368538539E-02 
434	 5.92332258128707E-02 
435	 5.98551848374743E-02 
436	 6.02610555864143E-02 
437	 0.060479009717493 
438	 6.03747159489214E-02 
439	 6.07539072007853E-02 
440	 6.15226992539478E-02 
441	 6.21574742570882E-02 
442	 6.28193289982076E-02 
443	 6.33194897210911E-02 
444	 6.36467262894896E-02 
445	 6.40904998808219E-02 
446	 6.44498778641902E-02 
447	 0.064709363253137 
448	 6.49257993063069E-02 
449	 6.51919235904143E-02 
450	 6.57223949087239E-02 
451	 6.62951206961207E-02 
452	 6.63662934241262E-02 
453	 0.066378132429239 
454	 0.066664321987618 
455	 6.72718029051865E-02 
456	 6.76695040382843E-02 
457	 6.77470608965865E-02 
458	 6.76744096066137E-02 
459	 6.77760211534865E-02 
460	 0.068305354209946 
461	 6.86895034649652E-02 
462	 6.86596514222697E-02 
463	 6.84572738316107E-02 
464	 6.85397357585767E-02 
465	 0.068858420283504 
466	 6.92040552145446E-02 
467	 6.94742314160057E-02 
468	 6.94777454387758E-02 
469	 6.94031000329676E-02 
470	 6.96946756183564E-02 
471	 6.97574812947709E-02 
472	 0.069914791058754 
473	 7.03130668597374E-02 
474	 7.03212474327443E-02 
475	 7.02397778864959E-02 
476	 7.02285111983882E-02 
477	 7.03542514458854E-02 
478	 7.03797944563215E-02 
479	 0.070603450747246 
480	 7.09562919964061E-02 
481	 7.08023493527744E-02 
482	 7.08459154088056E-02 
483	 7.10414732998414E-02 
484	 7.11346331611706E-02 
485	 7.08954274650298E-02 
486	 7.09055459924602E-02 
487	 7.11087263438823E-02 
488	 7.09494265350275E-02 
489	 7.10643686024846E-02 
490	 7.11975477365444E-02 
491	 7.11332099353816E-02 
492	 7.11299166842958E-02 
493	 7.11452486033473E-02 
494	 7.11431426046095E-02 
495	 7.11051048625166E-02 
496	 0.071178241663258 
497	 7.12025603210508E-02 
498	 7.11847451495096E-02 
499	 7.14389617587151E-02 
500	 7.12814551272136E-02 
501	 7.10923833131022E-02 
502	 7.13073165800396E-02 
503	 7.11241353065702E-02 
504	 7.09689967139594E-02 
505	 7.09899211350667E-02 
506	 7.10402392584586E-02 
507	 7.10244182453224E-02 
508	 7.10144229903984E-02 
509	 7.10600254235411E-02 
510	 7.10616902455516E-02 
511	 7.09778356979375E-02 
512	 7.08686114794267E-02 
513	 7.08403854641904E-02 
514	 7.08625618243307E-02 
515	 7.08352983894496E-02 
516	 7.07699191843601E-02 
517	 7.09009147219132E-02 
518	 7.07526181339469E-02 
519	 7.05662268445809E-02 
520	 7.06937425522202E-02 
521	 7.07496494419914E-02 
522	 7.07214990429463E-02 
523	 7.06526870152014E-02 
524	 7.06208327984353E-02 
525	 7.06133301729024E-02 
526	 7.06081899130515E-02 
527	 7.05915456372788E-02 
528	 7.05852087914286E-02 
529	 7.05923274410635E-02 
530	 7.06176347942631E-02 
531	 7.06634424073417E-02 
532	 7.06942037116533E-02 
533	 7.07350225641979E-02 
534	 7.07865510231104E-02 
535	 7.07764727803781E-02 
536	 7.07644292664232E-02 
537	 7.07690438528708E-02 
538	 7.07972346997112E-02 
539	 7.09082906762636E-02 
540	 7.08896970795222E-02 
541	 7.07437917721416E-02 
542	 7.07771717194344E-02 
543	 7.08586461258962E-02 
544	 0.070972519318647 
545	 7.11010889607414E-02 
546	 7.11197447276757E-02 
547	 7.10783852944933E-02 
548	 7.10856909800675E-02 
549	 0.071274228827464 
550	 7.13317858926878E-02 
551	 7.13612930957691E-02 
552	 7.14780076691321E-02 
553	 7.16351826541815E-02 
554	 7.16925209664237E-02 
555	 7.17205506945548E-02 
