Wavelength	lmw-9-200004.asd
350	 6.66360405955302E-02 
351	 6.88975642715626E-02 
352	 6.05967250702309E-02 
353	 4.77597004055024E-02 
354	 0.054283402595695 
355	 5.96153818467298E-02 
356	 5.79101966513512E-02 
357	 5.18563592578522E-02 
358	 5.93393239404705E-02 
359	 5.82481594729738E-02 
360	 5.23568299311014E-02 
361	 5.98739036800138E-02 
362	 5.83242809766571E-02 
363	 5.44753862831536E-02 
364	 5.35044628895035E-02 
365	 5.23544038509463E-02 
366	 5.21676538594478E-02 
367	 5.20963725710243E-02 
368	 0.051585672800313 
369	 5.33129625342785E-02 
370	 5.49977421409968E-02 
371	 5.57553044776216E-02 
372	 5.56883098662025E-02 
373	 5.29656718398027E-02 
374	 5.20243575401298E-02 
375	 5.36546900893587E-02 
376	 5.10900062365499E-02 
377	 4.93388551405062E-02 
378	 4.92872252456989E-02 
379	 5.05144127565412E-02 
380	 5.29624907359733E-02 
381	 5.21890241467589E-02 
382	 5.04621304607422E-02 
383	 5.43123816808003E-02 
384	 5.70935930119239E-02 
385	 5.69008390448847E-02 
386	 5.49232561464486E-02 
387	 5.69421247480471E-02 
388	 0.056761477898802 
389	 5.46520291912867E-02 
390	 5.30356559924649E-02 
391	 5.39002462086373E-02 
392	 5.43911834316068E-02 
393	 5.44747961543489E-02 
394	 5.63922074623141E-02 
395	 5.61857562363946E-02 
396	 5.54557271667764E-02 
397	 5.57106489113049E-02 
398	 5.63026402883875E-02 
399	 5.68390520474054E-02 
400	 5.78929247343916E-02 
401	 5.97557552626858E-02 
402	 5.91158011598877E-02 
403	 5.81059833341693E-02 
404	 5.81878785552501E-02 
405	 5.96610578559955E-02 
406	 5.92680802510492E-02 
407	 5.87135635671798E-02 
408	 5.92302839892904E-02 
409	 5.80365805623135E-02 
410	 5.79405135013531E-02 
411	 5.90216169644548E-02 
412	 0.060052306767707 
413	 6.08115379889308E-02 
414	 6.04824222213841E-02 
415	 5.96310078343996E-02 
416	 6.05791931967598E-02 
417	 6.03949462141998E-02 
418	 5.99759661275757E-02 
419	 6.05454661940692E-02 
420	 6.13595984722635E-02 
421	 6.05309479975025E-02 
422	 5.95028953570388E-02 
423	 6.12993633456745E-02 
424	 6.13362121375251E-02 
425	 6.05368739885315E-02 
426	 6.00863751579594E-02 
427	 6.03607985888064E-02 
428	 6.01573297848513E-02 
429	 5.98230211333852E-02 
430	 5.99894795412232E-02 
431	 5.99276716224635E-02 
432	 6.02468536129216E-02 
433	 6.08231622153119E-02 
434	 6.08295072816197E-02 
435	 6.10520538540656E-02 
436	 6.14528321270781E-02 
437	 6.18769523418183E-02 
438	 6.23053266481153E-02 
439	 6.27148996622172E-02 
440	 6.31299357905883E-02 
441	 6.36072971314306E-02 
