Wavelength	lmw-9-200007.asd
350	 6.40242534016871E-02 
351	 0.061249635607831 
352	 5.57189578003722E-02 
353	 5.07622631810075E-02 
354	 5.71033643613505E-02 
355	 5.96242803274382E-02 
356	 5.86681214309216E-02 
357	 5.78394061069646E-02 
358	 5.58938766577075E-02 
359	 0.048844974753668 
360	 4.39987309607983E-02 
361	 5.30462075833855E-02 
362	 5.35395102226941E-02 
363	 5.17401715145955E-02 
364	 5.28824216218031E-02 
365	 5.51610413576441E-02 
366	 5.40640011170181E-02 
367	 5.17245842845906E-02 
368	 5.12043961422398E-02 
369	 5.10243261325845E-02 
370	 5.07546302350274E-02 
371	 5.16529715546021E-02 
372	 5.52464957087205E-02 
373	 5.26576816692056E-02 
374	 5.00439563176822E-02 
375	 5.14842764936047E-02 
376	 5.44240079050073E-02 
377	 5.48416181857739E-02 
378	 5.41154582201576E-02 
379	 5.44309517551161E-02 
380	 5.34685131492922E-02 
381	 5.04641816313187E-02 
382	 4.89635137363114E-02 
383	 0.054462514147337 
384	 5.70202983038422E-02 
385	 5.51801900097509E-02 
386	 0.051309524240514 
387	 5.22993814087009E-02 
388	 5.32527263588451E-02 
389	 5.39285577948683E-02 
390	 5.49856781237284E-02 
391	 5.42469470512743E-02 
392	 5.37285315907365E-02 
393	 5.47326708004581E-02 
394	 5.74442362893673E-02 
395	 5.65202306417246E-02 
396	 0.05568432844105 
397	 0.057303906977947 
398	 0.05773679113165 
399	 0.057028608996794 
400	 5.68681518954387E-02 
401	 5.88555919968062E-02 
402	 0.060503002982331 
403	 6.00364598193709E-02 
404	 5.84533950481025E-02 
405	 5.92284099135586E-02 
406	 0.060438830837975 
407	 6.09610434101472E-02 
408	 0.060412069021666 
409	 5.96122576508773E-02 
410	 5.98685684944413E-02 
411	 6.05565293751526E-02 
412	 6.04751731691105E-02 
413	 6.18034590668804E-02 
414	 0.06221491864203 
415	 6.11789173271393E-02 
416	 6.08510797332276E-02 
417	 6.12007553838275E-02 
418	 6.19192576977057E-02 
419	 6.24530348654338E-02 
420	 6.19031029099286E-02 
421	 0.060646299442365 
422	 6.01098044154861E-02 
423	 6.18753742829276E-02 
424	 6.18002403282209E-02 
425	 0.061394714031579 
426	 6.16547034253532E-02 
427	 0.061248691100451 
