Wavelength	lmw-9-300003.asd
350	 5.42456552922419E-02 
351	 5.57901359362154E-02 
352	 0.056863290593389 
353	 4.75413376514306E-02 
354	 4.56203376483186E-02 
355	 4.94998175754835E-02 
356	 5.23800794317418E-02 
357	 5.00744624786666E-02 
358	 5.38820056700504E-02 
359	 5.19367773616486E-02 
360	 4.64024667017753E-02 
361	 4.73329708314082E-02 
362	 4.22146127112812E-02 
363	 3.78581995905598E-02 
364	 3.82085714425142E-02 
365	 0.039415531954399 
366	 3.86957653712169E-02 
367	 3.73619865907759E-02 
368	 3.76074226796617E-02 
369	 3.99434707367041E-02 
370	 4.07942453350284E-02 
371	 4.06965242364456E-02 
372	 4.24061079330072E-02 
373	 0.038422768341501 
374	 3.70728433967639E-02 
375	 4.11070446378301E-02 
376	 4.04825340197168E-02 
377	 3.89383811523405E-02 
378	 3.94165809399004E-02 
379	 0.042990346719103 
380	 4.39508778249252E-02 
381	 4.20792488837906E-02 
382	 4.00401868648103E-02 
383	 4.19460584558969E-02 
384	 0.044499491400482 
385	 4.51439324857154E-02 
386	 4.40806711789695E-02 
387	 4.65913199930217E-02 
388	 4.75082395982858E-02 
389	 0.046487433142089 
390	 4.53254299879255E-02 
391	 4.79634755168029E-02 
392	 0.050427270453667 
393	 5.14594794211388E-02 
394	 0.052414160411178 
395	 5.36616639398482E-02 
396	 5.48254697131411E-02 
397	 5.58969011279441E-02 
398	 5.81837220313022E-02 
399	 5.91267588706247E-02 
400	 6.05709952740833E-02 
401	 0.064600614816732 
402	 6.50727182829424E-02 
403	 6.57765212888581E-02 
404	 6.81390897975422E-02 
405	 7.06087091596774E-02 
406	 7.22080519991427E-02 
407	 7.43477663878513E-02 
408	 7.73895746231214E-02 
409	 7.76277280307801E-02 
410	 7.80683748139981E-02 
411	 7.96035628203927E-02 
412	 8.19159089499815E-02 
413	 8.42384140047262E-02 
414	 8.52617520882926E-02 
415	 0.085056949536377 
416	 8.53870753060601E-02 
417	 8.58887105148181E-02 
418	 8.66513956369303E-02 
419	 0.087534271300405 
420	 8.74651607359363E-02 
421	 8.67731888182533E-02 
422	 8.61762859017564E-02 
423	 8.64499114659341E-02 
424	 8.63524530363926E-02 
425	 8.61228990792423E-02 
426	 8.60804591176372E-02 
427	 8.63378283442193E-02 
428	 8.66486903032184E-02 
429	 8.69369157698497E-02 
430	 8.74316793375476E-02 
431	 8.95548428257089E-02 
432	 9.17433689061938E-02 
