Wavelength	mm23-100005.asd
350	 4.31642200647694E-02 
351	 5.43403149446232E-02 
352	 6.04076180460472E-02 
353	 5.08828684281227E-02 
354	 5.12791218362625E-02 
355	 5.65660940960373E-02 
356	 5.77214482779063E-02 
357	 5.03897990822663E-02 
358	 0.050418311136577 
359	 5.34625925953526E-02 
360	 5.57922368327012E-02 
361	 5.49305706719579E-02 
362	 5.24738854044075E-02 
363	 5.25870382115316E-02 
364	 0.055961168711503 
365	 0.058057490423701 
366	 0.056095110524276 
367	 0.054369099051881 
368	 5.71555932142895E-02 
369	 6.08994079180098E-02 
370	 6.16674697230927E-02 
371	 6.01110053269663E-02 
372	 6.00156744044706E-02 
373	 6.27003827405752E-02 
374	 6.35223897520687E-02 
375	 6.15435796499207E-02 
376	 6.36877632094204E-02 
377	 6.13658916243386E-02 
378	 6.00085732859494E-02 
379	 0.065212093345238 
380	 6.49723927616687E-02 
381	 6.45605725294026E-02 
382	 6.61797996462878E-02 
383	 6.90020860160908E-02 
384	 7.07641354805863E-02 
385	 6.94193397647266E-02 
386	 6.60809133505496E-02 
387	 6.73651932861114E-02 
388	 0.071448146460134 
389	 7.36793184623086E-02 
390	 7.11198866396555E-02 
391	 7.35858936345889E-02 
392	 7.56841719840955E-02 
393	 7.67014719288064E-02 
394	 0.080011376139246 
395	 7.96770905241403E-02 
396	 7.94985295197268E-02 
397	 8.22778561658698E-02 
398	 8.57605577137596E-02 
399	 0.086675160033171 
400	 0.08699444958906 
401	 0.089677283715112 
402	 9.10032376020885E-02 
403	 9.04663223327364E-02 
404	 8.99177484357158E-02 
405	 9.30415692612203E-02 
406	 9.54456026741441E-02 
407	 9.64025656166923E-02 
408	 9.63321013458779E-02 
409	 9.61182428056477E-02 
410	 9.77429201890845E-02 
411	 0.10037509671421 
412	 0.101969486035336 
413	 0.102606159872928 
414	 0.102822690424222 
415	 0.103198423873284 
416	 0.104309352032787 
417	 0.104561569315625 
418	 0.104736895957062 
419	 0.105459306269433 
420	 0.104718351941934 
421	 0.103917348205413 
422	 0.103709759485713 
423	 0.104099124156247 
424	 0.104137570853267 
425	 0.103884968471092 
426	 0.10347529471589 
427	 0.102866292646514 
428	 0.102339165592774 
429	 0.101864494596474 
430	 0.101297108021435 
431	 0.100428701724182 
432	 9.99928594859112E-02 
433	 0.100037412754644 
434	 0.099938412152005 
435	 9.97208061420741E-02 
436	 9.95284593340814E-02 
437	 9.95956388669936E-02 
438	 0.100367500160914 
439	 0.10105353617117 
440	 0.101552563386175 
441	 0.102123887564744 
442	 0.102830048121944 
443	 0.103626951444109 
444	 0.104477660447702 
445	 0.105385888223883 
446	 0.106170036525601 
447	 0.106874930535505 
448	 0.107651141583603 
449	 0.108791816025689 
450	 0.109860718042433 
451	 0.110667130453636 
452	 0.111286596770055 
453	 0.11228012753229 
454	 0.113134432411329 
455	 0.113516003653913 
456	 0.113936407763524 
457	 0.114757380669099 
458	 0.115615997967415 
459	 0.115944641739664 
460	 0.116545324615916 
461	 0.117057305280434 
462	 0.117329157470563 
463	 0.117633233969717 
464	 0.118254021924541 
465	 0.118859642761717 
466	 0.11911211985862 
467	 0.119418845761113 
468	 0.119649234710899 
469	 0.119755285561657 
470	 0.119798441454307 
471	 0.120387199758459 
472	 0.1208952880464 
473	 0.120932696225303 
474	 0.12113970877302 
475	 0.1214258755657 
476	 0.121646729811687 
477	 0.121689275546386 
478	 0.121983395277664 
479	 0.122245281164348 
480	 0.12234277129015 
481	 0.1224271870787 
482	 0.12294538703806 
483	 0.123376264286602 
484	 0.123259653959756 
485	 0.12355861535086 
486	 0.123703601361538 
487	 0.12370993596845 
488	 0.124066729164068 
489	 0.12425541199845 
490	 0.124438657775881 
491	 0.124730604495492 
492	 0.124831800992004 
493	 0.124871199515976 
494	 0.124972037538941 
495	 0.125228759051869 
496	 0.125516414881577 
497	 0.125691555413821 
498	 0.125790149345275 
499	 0.126114223838094 
500	 0.126373517279778 
501	 0.126429425572896 
502	 0.126322380210429 
503	 0.126655406077575 
504	 0.126819041676077 
505	 0.126804874395361 
506	 0.127157889312934 
507	 0.127477848821298 
508	 0.127657224958696 
509	 0.127704355092435 
510	 0.127750373188489 
511	 0.12791454106103 
512	 0.128135041588527 
513	 0.128273230484676 
514	 0.128526476313689 
515	 0.128633475864204 
516	 0.128585062298873 
517	 0.128894757678 
518	 0.129076837171557 
519	 0.129147501128955 
520	 0.129270569408533 
521	 0.129469493353147 
522	 0.12963479869805 
523	 0.129738471174303 
524	 0.129844912937353 
525	 0.129895647545079 
526	 0.129964397657202 
527	 0.130113230399589 
528	 0.130288227487913 
529	 0.13040979814161 
530	 0.130556761281532 
531	 0.130875834614596 
532	 0.130984282934894 
533	 0.131081625223675 
534	 0.131304536271531 
535	 0.131494238860176 
536	 0.131607806511635 
537	 0.131731653651465 
538	 0.131972463116951 
539	 0.132175413668372 
540	 0.132228455516129 
541	 0.132248176945536 
542	 0.13264590437458 
543	 0.132939213870263 
544	 0.133102458637472 
545	 0.1332477164719 
546	 0.133494540223468 
547	 0.133706501204541 
548	 0.133893585681315 
549	 0.134187007943491 
550	 0.134458350917892 
551	 0.134746280089928 
552	 0.135076432925551 
553	 0.135355797983063 
554	 0.135671193506958 
555	 0.136019951747404 
