Wavelength	lmw-9-200008.asd
350	 5.94655577122455E-02 
351	 6.56578701445722E-02 
352	 6.35195956283622E-02 
353	 5.83840224684425E-02 
354	 6.22994032920402E-02 
355	 5.56020823735556E-02 
356	 4.97963599769005E-02 
357	 5.56615875319793E-02 
358	 5.11145565520863E-02 
359	 0.046846207036452 
360	 4.86544342073487E-02 
361	 5.69483654489447E-02 
362	 5.88176231122364E-02 
363	 5.49456052754287E-02 
364	 4.98272641747792E-02 
365	 5.05532391975234E-02 
366	 5.35400172825234E-02 
367	 5.31102695403337E-02 
368	 0.047695137214532 
369	 5.34164150621985E-02 
370	 5.65318022371225E-02 
371	 5.57642877485206E-02 
372	 5.81354224073385E-02 
373	 5.55579313369597E-02 
374	 5.27609733409527E-02 
375	 5.32015249189688E-02 
376	 5.57835301921995E-02 
377	 5.41700206513466E-02 
378	 0.052836057249963 
379	 5.66474730527928E-02 
380	 5.74646452068628E-02 
381	 5.55145246472092E-02 
382	 5.34159249650025E-02 
383	 5.48294696745895E-02 
384	 5.64979621713157E-02 
385	 5.53205314563677E-02 
386	 5.17111145784402E-02 
387	 5.24183321567264E-02 
388	 5.45014201748047E-02 
389	 5.55700971649703E-02 
390	 5.42859196941278E-02 
391	 5.34963277369899E-02 
392	 5.41957814728157E-02 
393	 5.57546259102082E-02 
394	 5.63809601830039E-02 
395	 5.71572159415546E-02 
396	 5.70450648478818E-02 
397	 5.63108370438346E-02 
398	 5.90377707400812E-02 
399	 5.95969211022979E-02 
400	 5.91789916110563E-02 
401	 0.060514809532886 
402	 5.94969945268915E-02 
403	 0.059524976535434 
404	 6.05502250478928E-02 
405	 5.88783896466923E-02 
406	 0.060174298724612 
407	 6.16685558195556E-02 
408	 6.09890496248238E-02 
409	 0.061036456047921 
410	 6.07391276785259E-02 
411	 6.05375826329608E-02 
412	 6.13351297965932E-02 
413	 6.23453832827498E-02 
414	 6.27532096026368E-02 
415	 6.23789477879739E-02 
416	 6.17690901948022E-02 
417	 6.21265052751276E-02 
418	 6.28371976690882E-02 
419	 6.29641026208954E-02 
420	 6.20769713573463E-02 
421	 6.17273282902212E-02 
422	 6.19850523654291E-02 
423	 6.19673460937821E-02 
424	 6.18216413162883E-02 
425	 6.16031450566282E-02 
426	 6.13800225072027E-02 
427	 6.12093414436797E-02 
428	 6.15133322186187E-02 
429	 6.17476393718082E-02 
430	 6.13962220159054E-02 
431	 6.17638744423726E-02 
432	 0.06196910434316 
433	 6.18431985677078E-02 
434	 6.19840725473777E-02 
435	 6.24481038974308E-02 
436	 0.063101145784718 
437	 6.37003312872637E-02 
438	 6.37880645260694E-02 
439	 6.41181766520627E-02 
440	 0.064743007961306 
441	 6.53482459261629E-02 
442	 0.065869740691687 
443	 6.61364056383243E-02 
444	 6.63477834826336E-02 
445	 6.72995469348135E-02 
446	 6.73686009553107E-02 
447	 6.72981985383752E-02 
448	 6.80362919836369E-02 
449	 6.82903717028095E-02 
450	 6.86833127635267E-02 
451	 6.91933770674648E-02 
452	 6.92516089118599E-02 
453	 6.93471478455966E-02 
454	 6.95387407890481E-02 
455	 6.98116780308503E-02 
456	 7.01906499311125E-02 
457	 7.04927670625569E-02 
458	 7.06605723512981E-02 
459	 7.07351534655341E-02 
460	 7.09690445638398E-02 
